Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,9.999999999354969e-05,-0.00010000000014187549,3.019806626980426e-14,0.0,0.0,0.0,-28.76639999999992,-11.870399999998842,7.105427357601002e-15,-3.694822225952521e-13,30.13200000000014,-21.41149999999989,36.415500000000065,-40.63679999999919,45.136000000000436,4.49920000000056
1,-2.708944180085382e-14,-9.999999989318553e-05,-9.237055564881302e-14,0.0,0.0,0.0,-28.29140000000002,-13.457199999999514,-1.7763568394002505e-14,3.339550858072471e-13,34.287399999999934,-23.48109999999995,35.7123,-41.74869999999871,46.51859999999998,4.769900000001723
2,3.375077994860476e-14,1.2434497875801753e-13,9.999999998377973e-05,0.0,0.0,0.0,-30.5758000000001,-7.9463999999991675,-9.99999999642398e-05,-9.999999935672577e-05,28.564299999999974,-22.843200000000156,36.8824,-38.522299999998445,42.603499999999705,4.081200000001031
3,-0.00010000000000864873,-2.1316282072803006e-14,-1.9539925233402755e-14,0.0,0.0,0.0,-25.599799999999988,-6.137700000001112,4.085620730620576e-14,-9.999999985410568e-05,28.866400000000063,-22.857300000000073,34.86580000000005,-31.73770000000011,40.87490000000004,9.137200000000608
4,9.999999998555609e-05,7.460698725481052e-14,-8.08242361927114e-14,0.0,0.0,0.0,-26.109600000000025,-13.173299999998553,-2.842170943040401e-14,5.400124791776761e-13,34.71219999999999,-22.904600000000055,35.32350000000008,-39.28279999999837,47.1310999999999,7.8483000000015295
5,2.7533531010703882e-14,-2.842170943040401e-14,-0.00010000000011167742,0.0,0.0,0.0,-27.3721,-4.462700000000318,9.999999999266151e-05,9.999999917909008e-05,17.093199999999953,-23.37240000000003,32.75549999999991,-31.83470000000092,26.476299999999604,-5.358400000000863
6,-9.99999999891088e-05,0.00010000000003529408,-6.927791673660977e-14,0.0,0.0,0.0,-28.370699999999918,-7.164800000000204,2.3092638912203256e-14,3.836930773104541e-13,19.371399999999873,-21.31690000000007,34.35080000000001,-35.53549999999969,32.4052999999997,-3.130199999999995
7,9.999999996956888e-05,3.552713678800501e-14,-1.092459456231154e-13,0.0,0.0,0.0,-22.2683,-11.7206000000016,3.552713678800501e-15,-0.00010000000057885927,22.620799999999985,-21.501299999999915,33.48279999999994,-33.988900000002396,34.60230000000012,0.6133999999972701
8,-3.552713678800501e-15,-6.750155989720952e-14,2.3092638912203256e-14,0.0,0.0,0.0,-26.976499999999973,-5.546299999999837,-8.881784197001252e-16,5.542233338928781e-13,22.793900000000104,-22.937799999999957,35.01040000000002,-32.522799999999876,34.86650000000006,2.3437000000001795
9,1.4210854715202004e-14,-1.1013412404281553e-13,-3.730349362740526e-14,0.0,0.0,0.0,-27.59779999999997,-7.086399999999205,0.00010000000002996501,7.958078640513122e-13,19.112600000000086,-21.34060000000005,33.96120000000004,-34.68409999999672,31.733200000000075,-2.9508999999966434
10,-3.6415315207705135e-14,7.105427357601002e-15,6.394884621840902e-14,0.0,0.0,0.0,-26.018100000000054,-5.057999999999569,-1.4210854715202004e-14,-1.4210854715202004e-13,19.00780000000003,-21.217800000000185,34.572799999999944,-31.07610000000099,32.36279999999967,1.2866999999986817
11,-4.085620730620576e-14,-1.7763568394002505e-14,-5.1514348342607263e-14,0.0,0.0,0.0,-22.172199999999997,-5.915700000000282,4.618527782440651e-14,1.9895196601282805e-13,21.71209999999993,-22.091999999999974,34.639699999999976,-28.087899999998953,34.25979999999993,6.171900000001202
12,2.042810365310288e-14,-4.973799150320701e-14,-1.0658141036401503e-14,0.0,0.0,0.0,-22.493100000000087,-20.223799999999812,2.3092638912203256e-14,6.039613253960852e-13,29.840800000000062,-21.874600000000083,32.62810000000002,-42.71689999999955,40.59429999999999,-2.1225999999995544
13,-7.105427357601002e-15,-0.00010000000007792664,4.263256414560601e-14,0.0,0.0,0.0,-25.67809999999993,-8.154399999999328,-1.5987211554602254e-14,-5.258016244624741e-13,23.41929999999992,-21.255600000000104,32.687000000000026,-33.83260000000001,34.85069999999984,1.0180999999998264
14,0.00010000000004861676,-3.197442310920451e-14,-7.105427357601002e-15,0.0,0.0,0.0,-23.09910000000004,-12.5537000000003,-1.4210854715202004e-14,5.400124791776761e-13,23.42859999999991,-21.472999999999967,33.57919999999997,-35.65269999999918,35.5347999999998,-0.11789999999960443
15,-1.7763568394002505e-14,-2.842170943040401e-14,1.7763568394002505e-14,0.0,0.0,0.0,-26.852999999999962,-4.9725000000001955,-0.00010000000001930687,-1.1368683772161603e-13,19.71120000000014,-22.26199999999981,33.834,-31.825599999999696,31.283200000000452,-0.5423999999992439
16,5.240252676230739e-14,4.973799150320701e-14,7.460698725481052e-14,0.0,0.0,0.0,-25.103500000000043,-10.477599999999887,3.907985046680551e-14,9.999999997489795e-05,23.497400000000145,-23.18809999999998,33.93370000000003,-35.58099999999945,34.24300000000008,-1.3379999999991448
17,-9.999999999799059e-05,3.907985046680551e-14,-3.019806626980426e-14,0.0,0.0,0.0,-21.277700000000053,-12.939999999998985,-5.329070518200751e-15,-8.526512829121202e-14,24.736600000000188,-23.26360000000008,33.21569999999998,-34.217799999998945,34.688699999999855,0.47090000000091337
18,9.999999999799059e-05,-2.842170943040401e-14,2.042810365310288e-14,0.0,0.0,0.0,-28.215700000000062,-0.417800000000879,0.00010000000002996501,-0.0001000000000672685,18.46719999999993,-23.25899999999982,33.81880000000003,-28.63340000000167,29.027000000000257,0.39359999999904005
