Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-2.220446049250313e-15,1.687538997430238e-14,-0.00010000000000420783,0.0,0.0,0.0,-25.97789999999998,-16.062999999998695,-2.6645352591003757e-15,-0.00010000000001753051,24.173099999999895,-19.880699999999997,32.29659999999997,-42.041099999997094,36.58899999999987,-5.452099999997216
1,1.3322676295501878e-14,-5.1514348342607263e-14,8.881784197001252e-15,0.0,0.0,0.0,-21.365399999999976,-16.648900000000086,8.881784197001252e-16,-1.1368683772161603e-13,20.313700000000015,-19.436499999999903,31.53129999999992,-38.01430000000066,32.408500000000146,-5.6058000000009685
2,0.00010000000000198739,-6.838973831690964e-14,9.999999995180531e-05,0.0,0.0,0.0,-22.952000000000016,-17.2119999999996,2.5757174171303632e-14,-7.105427357601002e-14,23.81119999999997,-19.960900000000066,32.93680000000003,-40.16379999999966,36.787099999999704,-3.3766999999999427
3,2.375877272697835e-14,-0.00010000000000509601,0.00010000000002996501,0.0,0.0,0.0,-25.051999999999918,-15.278100000000954,1.4210854715202004e-14,-9.999999930698777e-05,21.826200000000007,-20.282200000000103,31.963399999999936,-40.33019999999944,33.50739999999973,-6.82279999999993
4,-8.43769498715119e-15,7.105427357601002e-15,-6.217248937900877e-15,0.0,0.0,0.0,-22.491300000000056,-18.30029999999985,2.4868995751603507e-14,3.694822225952521e-13,21.82490000000003,-20.135800000000003,31.286000000000005,-40.791599999999065,32.97510000000026,-7.816499999998811
5,-2.930988785010413e-14,-9.999999987897468e-05,-6.394884621840902e-14,0.0,0.0,0.0,-24.32420000000005,-16.525800000000597,-9.769962616701378e-15,4.973799150320701e-13,21.707699999999956,-19.77200000000001,30.748699999999992,-40.85009999999979,32.68440000000005,-8.165699999999966
6,-1.4210854715202004e-14,0.0001000000000015433,-3.552713678800501e-15,0.0,0.0,0.0,-20.714500000000005,-17.730000000000246,2.1316282072803006e-14,3.126388037344441e-13,21.43069999999998,-19.29950000000002,30.67139999999992,-38.444399999999256,32.8026,-5.6417999999992645
7,0.00010000000000243148,5.595524044110789e-14,1.9539925233402755e-14,0.0,0.0,0.0,-24.73290000000004,-11.483000000000047,9.999999998289155e-05,-0.00010000000037280188,19.347400000000025,-19.908899999999928,31.16049999999999,-36.21580000000171,30.598999999999972,-5.616800000001746
8,-2.042810365310288e-14,-3.730349362740526e-14,-9.414691248821327e-14,0.0,0.0,0.0,-19.263600000000054,-20.8450000000001,1.0658141036401503e-14,5.826450433232822e-13,21.9362,-18.45360000000006,29.091400000000014,-40.108599999999825,32.573999999999955,-7.534599999999415
9,-9.99999999971024e-05,-1.4566126083082054e-13,-6.572520305780927e-14,0.0,0.0,0.0,-23.74939999999997,-17.71650000000067,-1.4210854715202004e-14,-9.947598300641403e-14,23.730799999999967,-20.7215999999998,30.080100000000005,-41.46600000000227,33.08930000000017,-8.376700000002316
10,-0.00010000000000243148,1.9895196601282805e-13,0.00010000000003174137,0.0,0.0,0.0,-21.645399999999977,-19.217599999998953,-3.730349362740526e-14,2.1316282072803006e-13,16.345299999999952,-20.149899999999988,28.839799999999908,-40.86299999999819,25.035199999999982,-15.827799999998433
11,-5.062616992290714e-14,-7.993605777301127e-15,0.00010000000008858478,0.0,0.0,0.0,-21.986199999999986,-17.520099999999132,9.999999998999698e-05,0.00010000000003174137,25.542100000000065,-18.170100000000073,28.702400000000072,-39.50599999999923,36.074399999999955,-3.4315999999992925
12,1.2878587085651816e-14,8.970602038971265e-14,-1.7763568394002505e-15,0.0,0.0,0.0,-18.015400000000064,-19.402399999999968,7.993605777301127e-15,-2.7000623958883807e-13,24.724999999999827,-16.677000000000007,25.866100000000063,-37.417800000001215,33.9141,-3.5037000000014444
13,-2.398081733190338e-14,-9.999999986121111e-05,-9.99999999109491e-05,0.0,0.0,0.0,-20.719999999999974,-16.49220000000004,0.0,-1.9895196601282805e-13,23.789799999999968,-15.344500000000064,27.93790000000005,-37.21240000000086,36.38319999999984,-0.8292000000008102
14,-3.1086244689504383e-15,-9.999999993226538e-05,-9.999999998733244e-05,0.0,0.0,0.0,-15.800199999999922,-24.575300000000688,9.999999999621423e-05,-2.8421709430404007e-13,24.322900000000082,-17.168399999999785,25.229500000000034,-40.3755999999998,32.384000000000555,-7.991599999999238
15,-1.1546319456101628e-14,2.6645352591003757e-15,6.039613253960852e-14,0.0,0.0,0.0,-17.49539999999999,-18.703700000000254,-2.6645352591003757e-14,4.263256414560601e-14,21.317700000000215,-17.52289999999998,27.058299999999946,-36.19910000000154,30.853100000000182,-5.346000000001595
16,-9.999999998377973e-05,1.9539925233402755e-13,0.0,0.0,0.0,0.0,-18.32599999999994,-18.700800000000232,8.881784197001252e-15,-1.4210854715202004e-13,24.681200000000118,-15.73200000000001,26.43580000000011,-37.02689999999987,35.38500000000033,-1.6418999999997652
17,3.241851231905457e-14,-0.00010000000006904486,-5.1514348342607263e-14,0.0,0.0,0.0,-21.891300000000072,-28.401500000000738,-1.1546319456101628e-14,-7.105427357601002e-14,31.02449999999979,-17.612499999999947,28.38419999999992,-50.29289999999979,41.79619999999965,-8.496700000000146
18,2.6645352591003757e-15,-9.769962616701378e-15,-0.00010000000000331966,0.0,0.0,0.0,-17.352699999999995,-24.634999999999522,-6.217248937900877e-15,-4.263256414560601e-13,24.261199999999874,-16.21400000000015,26.829799999999974,-41.987799999999446,34.87699999999958,-7.110799999999401
19,-3.8191672047105385e-14,-2.220446049250313e-14,-0.00010000000003351772,0.0,0.0,0.0,-21.771400000000057,-16.982500000000627,1.3322676295501878e-14,-3.552713678800501e-13,25.490499999999972,-17.50860000000004,28.97720000000001,-38.75400000000072,36.959100000000056,-1.7949000000006663
20,-9.999999995802256e-05,5.773159728050814e-14,3.552713678800501e-15,0.0,0.0,0.0,-19.45630000000002,-19.825799999999134,9.999999997400977e-05,-0.00010000000065701897,23.857700000000044,-15.264299999999889,26.46159999999998,-39.2822000000007,35.055000000000135,-4.2272000000010195
21,-7.105427357601002e-15,9.999999995713438e-05,3.9968028886505635e-14,0.0,0.0,0.0,-19.520499999999963,-29.384999999998563,-0.00010000000002907683,0.00010000000017384991,28.139500000000073,-17.031499999999955,28.51569999999994,-48.90539999999919,39.62370000000017,-9.281699999999702
22,2.1316282072803006e-14,1.9539925233402755e-14,1.7763568394002505e-15,0.0,0.0,0.0,-21.317500000000017,-18.015899999998734,0.00010000000002552412,-2.8421709430404007e-13,23.268999999999984,-17.400000000000116,28.221799999999998,-39.333299999998964,34.09079999999987,-5.242499999998643
23,-3.375077994860476e-14,-3.907985046680551e-14,-0.00010000000001753051,0.0,0.0,0.0,-22.003699999999977,-17.89539999999841,-1.7763568394002505e-14,-9.999999980436769e-05,23.627699999999923,-17.201500000000014,28.0636,-39.899299999997275,34.48979999999991,-5.409499999997138
24,1.0658141036401503e-14,4.707345624410664e-14,4.440892098500626e-15,0.0,0.0,0.0,-22.763400000000082,-13.861799999998711,0.00010000000000509601,-1.5631940186722204e-13,22.495300000000036,-18.07570000000005,29.17230000000001,-36.625100000000586,33.59190000000011,-3.033200000000491
25,-4.440892098500626e-15,-0.00010000000005394583,-3.552713678800501e-15,0.0,0.0,0.0,-20.98219999999995,-23.102599999999526,1.9539925233402755e-14,9.99999999891088e-05,23.075399999999885,-17.40000000000006,28.18400000000008,-44.0847999999993,33.859399999999795,-10.225399999999738
26,1.7763568394002505e-14,3.907985046680551e-14,6.572520305780927e-14,0.0,0.0,0.0,-21.125200000000028,-29.71959999999936,-5.329070518200751e-15,2.4158453015843406e-13,28.095399999999884,-17.470800000000004,28.748599999999996,-50.844799999999715,39.37319999999976,-11.47160000000018
27,9.999999999266151e-05,-1.3677947663381929e-13,-5.5067062021407764e-14,0.0,0.0,0.0,-22.475599999999996,-19.301699999998814,7.105427357601002e-15,-4.263256414560601e-14,26.6763,-18.66629999999995,28.581599999999945,-41.77719999999825,36.5916,-5.185599999998253
28,9.999999998999698e-05,6.217248937900877e-14,-1.9539925233402755e-14,0.0,0.0,0.0,-21.04969999999999,-24.150400000001014,0.0001000000000264123,-8.384404281969182e-13,27.791499999999992,-17.239400000000085,28.20430000000002,-45.199900000002806,38.75639999999993,-6.443500000002203
