,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,2.131628207280301e-14,2.8421709430404014e-14,6.750155989720953e-14,0.0,0.0,0.0,-52.721699999999935,-9.27209999999942,-0.00010000000002818864,-6.821210263296962e-13,28.43789999999998,-40.96829999999991,62.710300000000096,-61.99389999999892,50.17990000000027,-11.813999999998643
1,-1.2434497875801752e-14,-7.815970093361102e-14,1.4210854715202004e-14,0.0,0.0,0.0,-56.804299999999955,-11.579600000001268,-0.00010000000000687237,1.5631940186722204e-13,28.206399999999928,-43.160700000000105,65.55460000000002,-68.38400000000097,50.60030000000007,-17.783700000000906
2,-3.3750779948604765e-14,7.105427357601003e-14,6.039613253960853e-14,0.0,0.0,0.0,-48.12639999999993,-24.86370000000132,0.0,-7.958078640513123e-13,39.695400000000035,-43.009499999999825,65.3653,-72.99010000000172,62.0512000000002,-10.938900000002194
3,2.131628207280301e-14,-1.7763568394002505e-13,-1.4210854715202004e-14,0.0,0.0,0.0,-51.907499999999935,-21.729500000001707,-0.00010000000003707044,-4.68958205601666e-13,36.737199999999866,-42.329000000000036,63.68259999999993,-73.63710000000188,58.09079999999976,-15.54630000000165
4,-2.3092638912203256e-14,0.00010000000001753052,-4.973799150320702e-14,0.0,0.0,0.0,-50.46470000000003,-12.805599999999606,-3.3750779948604765e-14,-3.126388037344441e-13,30.37369999999984,-41.22809999999993,64.23320000000001,-63.27019999999979,53.37879999999993,-9.891399999999642
5,-3.552713678800501e-15,-2.8421709430404014e-14,2.131628207280301e-14,0.0,0.0,0.0,-54.56919999999999,-17.091100000000278,1.77635683940025e-14,5.54223333892878e-13,40.33349999999986,-43.40160000000015,64.57159999999995,-71.66030000000005,61.503499999999654,-10.156800000000386
6,1.77635683940025e-14,1.2079226507921706e-13,9.999999979726226e-05,0.0,0.0,0.0,-53.207399999999936,-12.570400000000856,1.77635683940025e-14,-0.00010000000052912128,36.854800000000026,-43.921399999999885,65.3499,-65.77780000000115,58.28330000000004,-7.494500000001551
7,3.552713678800501e-15,8.526512829121202e-14,-2.486899575160351e-14,0.0,0.0,0.0,-50.47180000000003,-13.85899999999898,-9.999999998733243e-05,-3.552713678800501e-13,36.07569999999989,-42.012600000000134,63.8342,-64.33089999999919,57.89729999999975,-6.433599999998982
8,9.999999995713438e-05,-1.4210854715202004e-14,-0.00010000000007792663,0.0,0.0,0.0,-52.40259999999999,-21.772600000001265,-7.105427357601002e-15,2.1316282072803006e-13,39.68930000000003,-43.8978,66.70599999999997,-74.17520000000066,62.497499999999896,-11.677700000000767
9,-2.486899575160351e-14,-1.2079226507921706e-13,-9.999999996068709e-05,0.0,0.0,0.0,-45.42140000000003,-14.194999999999911,1.4210854715202004e-14,4.405364961712621e-13,32.95120000000007,-41.33210000000006,63.724099999999936,-59.61649999999868,55.34320000000007,-4.273299999999061
10,9.999999998555607e-05,1.4210854715202006e-13,0.0001000000001170065,0.0,0.0,0.0,-54.7932,-21.960099999999574,-1.4210854715202004e-14,-1.9895196601282808e-13,41.53590000000001,-45.7689000000001,66.41530000000004,-76.75309999999929,62.182299999999955,-14.570799999999124
11,-4.440892098500626e-14,-7.105427357601003e-14,-1.0658141036401503e-13,0.0,0.0,0.0,-48.719400000000036,-14.898399999999512,-9.99999999891088e-05,-1.1368683772161605e-13,39.27980000000011,-43.48190000000004,65.90059999999995,-63.61790000000062,61.6984999999999,-1.919400000000934
12,2.3092638912203256e-14,6.394884621840903e-14,-0.00010000000014898092,0.0,0.0,0.0,-50.858800000000066,-24.079699999999814,-9.999999999266153e-05,-9.947598300641404e-14,41.1321,-41.60620000000015,64.44070000000008,-74.9386999999997,63.9665999999997,-10.972099999999552
13,2.3092638912203256e-14,8.526512829121202e-14,-0.00010000000001753052,0.0,0.0,0.0,-53.15259999999998,-23.05389999999868,-1.5987211554602254e-14,-0.00010000000051491044,39.80629999999993,-44.64439999999996,66.49059999999993,-76.20669999999916,61.6524999999998,-14.5541999999989
14,9.999999999443789e-05,5.684341886080803e-14,-4.973799150320702e-14,0.0,0.0,0.0,-51.75410000000002,-20.54920000000038,1.5987211554602254e-14,-2.415845301584341e-13,39.17030000000006,-44.28530000000003,67.71870000000007,-72.30320000000042,62.6037000000001,-9.699499999999844
15,9.999999999621424e-05,0.00010000000006016309,9.592326932761353e-14,0.0,0.0,0.0,-47.27920000000002,-21.633299999999327,2.8421709430404014e-14,-2.557953848736361e-13,36.7679,-43.127599999999894,64.74270000000007,-68.91229999999914,58.38300000000007,-10.529299999999296
