,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,378.6735,1015.1521,1708.0352,0.0,0.0,0.0,-954.1302,-9258.7232,486.0574,5378.0138,-1657.3315,1096.486,-657.0822,-1246.9214000000004,-1217.9276999999995,-2464.849100000001
1,381.7402,1072.3532,1693.9704,0.0,0.0,0.0,-932.8336,-9385.2688,483.6906,5377.344,-1597.3087,1096.349,-654.9957,-1309.004,-1155.9554000000005,-2464.9594
2,389.3871,988.3839999999999,1671.1243,0.0,0.0,0.0,-947.2363,-9465.8864,477.1723,5393.4582,-1537.0683,1102.7467,-650.2852,-1493.5967999999993,-1084.6068,-2578.2035999999994
3,400.9848,1038.3777,1702.8039,0.0,0.0,0.0,-915.2116,-9548.1159,464.1078,5373.3944,-1533.5001,1101.8725,-653.3472,-1483.6589000000013,-1084.9748,-2568.6337000000017
4,392.3568,1025.151,1687.5273,0.0,0.0,0.0,-966.4408,-9490.6086,468.1396,5382.7143,-1496.8137,1094.0668,-643.4898,-1501.1603999999988,-1046.2367,-2547.3970999999983
5,407.0883,1035.0835,1690.5404,0.0,0.0,0.0,-946.549,-9520.1258,477.6054,5358.8182,-1453.2818,1089.46,-651.1541,-1497.5389999999998,-1014.9759,-2512.514899999999
6,391.99800000000005,999.2803,1692.3528,0.0,0.0,0.0,-960.4910000000001,-9384.4453,467.1543,5393.3462,-1577.2487,1093.4242,-651.7076,-1400.8046999999995,-1135.5321,-2536.3368
7,397.9459,1035.8165,1710.1362,0.0,0.0,0.0,-956.0134,-9410.417,471.6331,5360.745,-1584.4672,1107.8166,-656.8219,-1390.1536999999996,-1133.4725,-2523.6262
8,393.917,1011.7215,1681.8001,0.0,0.0,0.0,-945.3326,-9575.1833,491.9606,5398.6166,-1488.4986,1090.9483,-649.0254,-1542.5001000000002,-1046.5757,-2589.0758
9,403.9372,994.4807,1708.358,0.0,0.0,0.0,-933.1936,-9379.1145,471.1713,5375.8663,-1571.3149,1101.1638,-658.4669,-1358.4946,-1128.618,-2487.1126000000004
10,392.1938,1010.0277,1702.0888,0.0,0.0,0.0,-939.3167,-9414.7881,471.12699999999995,5388.6791,-1559.9279,1104.0791,-663.9422,-1389.9883999999995,-1119.7910000000002,-2509.779399999999
11,367.6618,981.0782,1699.1529,0.0,0.0,0.0,-953.3693,-9509.7197,480.1397,5381.1193,-1514.354,1109.6121,-661.9994,-1553.9370999999994,-1066.7413,-2620.6783999999993
12,390.8241,1050.5378,1711.4520000000002,0.0,0.0,0.0,-903.8694,-9530.3042,480.6085,5379.0438,-1605.4603,1119.3598,-668.2259,-1421.7074000000002,-1154.3264,-2576.0338
13,386.7634,1004.6785,1689.795,0.0,0.0,0.0,-923.1507,-9441.4883,471.6958,5393.2847,-1535.2769,1099.4108,-666.1158,-1418.4216000000006,-1101.9819,-2520.403500000001
14,384.5743,1055.8513,1713.7094,0.0,0.0,0.0,-918.1115,-9471.1099,463.4003,5387.5681,-1576.7398,1123.7682,-682.5331,-1384.1179999999986,-1135.5047,-2519.622699999999
15,383.85699999999997,997.0977,1709.1749,0.0,0.0,0.0,-917.6689,-9447.7328,479.1621,5381.313,-1574.2052,1118.2588,-678.799,-1414.7970000000007,-1134.7454,-2549.5424000000007
16,345.6116,1018.7497,1702.8623,0.0,0.0,0.0,-911.5411,-9544.3488,484.226,5398.8155,-1564.3935,1113.1984,-665.5352,-1505.6247999999994,-1116.7303,-2622.3551
17,391.7918,1047.3628,1666.441,0.0,0.0,0.0,-953.3509,-9424.2183,470.7732,5357.6513,-1661.036,1119.4354,-663.45,-1443.5491000000004,-1205.0506,-2648.5997
18,403.9455,1062.7367,1659.0229,0.0,0.0,0.0,-950.0415,-9267.8215,461.0934,5361.9685,-1659.0833,1103.9468,-656.4884,-1269.0960000000005,-1211.6249,-2480.7209000000007
19,375.6197,1043.8462,1667.961,0.0,0.0,0.0,-935.1619,-9352.6503,482.1302,5374.2135,-1653.4299,1108.4167,-651.6776,-1344.0416000000005,-1196.6908,-2540.732400000001
20,375.1823,994.0886,1688.7272,0.0,0.0,0.0,-927.325,-9372.5582,488.4283,5387.0414,-1641.8033,1105.5061,-654.3843,-1366.4154,-1190.6815,-2557.0969
