,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,386.1074,1011.8056,1668.6374,0.0,0.0,0.0,-951.3988,-9106.0917,481.7564,5362.1877,-1737.7215,1108.4025,-684.4454,-1146.996,-1313.7644,-2460.7604
1,375.9152,997.9794,1696.5301,0.0,0.0,0.0,-970.1913,-9114.1315,484.1937,5384.0215,-1722.4585,1106.7912,-666.2330000000001,-1145.6828999999998,-1281.9003,-2427.5832
2,390.5849,1015.2934,1701.8076,0.0,0.0,0.0,-990.0022,-9060.7262,459.8281,5419.3696,-1753.1286,1105.8415,-665.0479,-1063.844799999999,-1312.335,-2376.179799999999
3,387.2395,987.872,1680.4266,0.0,0.0,0.0,-950.1643,-9140.7457,469.4514,5388.0063,-1802.1427,1112.3573,-672.2125,-1177.9142000000004,-1361.9979000000005,-2539.9121000000005
4,399.5775,1003.8643,1696.4533,0.0,0.0,0.0,-968.2134,-9116.6332,470.4226,5364.5166,-1775.7031,1109.631,-670.5016,-1150.0123000000012,-1336.5737,-2486.5860000000007
5,384.4514,1049.1217,1693.0179999999998,0.0,0.0,0.0,-955.6574,-9078.2526,467.2006,5350.2408,-1787.7889,1104.6981,-667.3164,-1089.8775000000003,-1350.4072,-2440.284700000001
6,401.4438,1007.4271,1670.0856,0.0,0.0,0.0,-965.4981,-9156.4399,467.6402,5369.2473,-1737.6851,1093.4289,-653.6933,-1206.0939999999991,-1297.9494999999995,-2504.043499999999
7,388.6819,1041.8384,1697.0148,0.0,0.0,0.0,-964.0942,-9130.4039,474.1795,5341.5167,-1753.5443,1106.3093,-662.8577,-1151.2667999999996,-1310.0927,-2461.3595
8,361.2434,1050.8984,1701.6142,0.0,0.0,0.0,-929.0608,-9206.8162,463.2292,5369.6526,-1719.1703,1110.8973,-669.7139999999999,-1189.2391999999988,-1277.987,-2467.226199999999
9,384.6245,1034.5181,1686.4209,0.0,0.0,0.0,-957.9152,-9084.3154,475.4282,5368.0537,-1795.7178,1115.3435,-678.7357,-1093.185199999998,-1359.11,-2452.2951999999977
10,368.9251,1032.2187,1670.2128,0.0,0.0,0.0,-959.2593,-9109.9094,461.1575,5399.1915,-1772.7649,1107.2023,-669.35,-1137.4631000000008,-1334.9126,-2472.375700000001
11,376.5349,1020.4138,1688.1088,0.0,0.0,0.0,-947.0747,-9248.6928,478.3675,5426.2296,-1725.9628,1115.9719,-666.8672,-1206.112900000001,-1276.8581,-2482.971000000001
12,365.2329,987.5902,1670.1989999999998,0.0,0.0,0.0,-912.5872,-9162.4324,473.8526,5382.2313,-1746.375,1111.9746,-673.8744,-1195.913599999999,-1308.2748,-2504.188399999999
13,373.4372,1069.2134,1687.2916,0.0,0.0,0.0,-917.8789,-9089.79,473.87699999999995,5369.7597,-1823.7209,1125.9889,-681.0651,-1034.090000000001,-1378.7971,-2412.887100000001
14,383.3165,1047.0469,1700.6059,0.0,0.0,0.0,-923.3956,-9150.1072,477.2221,5354.9451,-1765.4496,1121.3254,-681.7885,-1110.3662999999997,-1325.9127,-2436.2789999999995
15,415.9171,1085.7029,1678.9764,0.0,0.0,0.0,-948.2342,-9198.2024,478.64599999999996,5342.705,-1710.8878,1112.8676,-677.3666,-1144.4892000000011,-1275.3867999999998,-2419.876000000001
16,389.4225,1037.2317,1707.5808,0.0,0.0,0.0,-935.8183,-9236.6247,459.3356,5404.4819,-1722.2842,1116.9642,-674.5496,-1174.3905000000004,-1279.8696000000002,-2454.2601000000004
17,415.7562,1040.3655,1681.6386,0.0,0.0,0.0,-944.3341,-9239.4531,480.5711,5366.1943,-1611.7675,1112.5794,-683.3323,-1199.2615000000005,-1182.5204,-2381.7819000000004
18,391.9101,996.0971,1709.746,0.0,0.0,0.0,-945.7271,-9182.5807,476.5301,5387.6863,-1705.7399,1121.1363,-683.1565,-1166.3382,-1267.7601000000002,-2434.098300000001
19,386.7192,1001.0453,1670.723,0.0,0.0,0.0,-928.0746,-9178.3001,484.2413,5369.1979,-1680.9086,1112.2628,-684.5163,-1194.4480000000005,-1253.1621,-2447.6101
20,367.7033,1014.3809,1668.7885,0.0,0.0,0.0,-942.0184,-9179.4714,470.1449,5318.4404,-1701.8586,1112.5463,-677.0152,-1282.0317999999995,-1266.3275,-2548.3593
21,376.3555,988.9341,1685.9795,0.0,0.0,0.0,-934.4824,-9240.7708,475.7189,5335.2844,-1649.8592,1111.228,-668.7076,-1312.9808000000005,-1207.3388,-2520.3196
22,392.62,1054.9938,1689.351,0.0,0.0,0.0,-936.8399,-9217.0601,467.6434,5314.771,-1683.6546,1113.222,-673.7138,-1234.5208000000002,-1244.1464,-2478.6672
23,384.403,1027.1322,1681.4451,0.0,0.0,0.0,-954.6548,-9158.4582,474.5541,5363.9885,-1726.6989999999998,1111.3934,-673.4865,-1181.5900999999985,-1288.7921,-2470.3821999999986
24,414.3029,1031.6422,1699.5344,0.0,0.0,0.0,-948.6433,-9055.9969,465.1036,5323.4547,-1839.6649,1120.0827,-685.8154,-1070.6023999999998,-1405.3976,-2475.9999999999995
25,381.3097,1020.828,1706.0552,0.0,0.0,0.0,-932.8058,-9062.79,481.1539,5386.8783,-1726.6213,1099.855,-670.4172,-1019.3707000000003,-1297.1835,-2316.5542
26,369.4246,941.1413,1684.4667,0.0,0.0,0.0,-928.7066,-9002.5397,468.2015,5323.5104,-1808.8633,1123.7682,-687.8139,-1144.5017999999989,-1372.9089999999999,-2517.410799999999
27,380.0018,1063.2343,1678.1284,0.0,0.0,0.0,-938.1125,-9240.4322,462.5554,5380.7468,-1703.5011,1123.3854,-678.1417,-1213.8779999999988,-1258.2574,-2472.135399999999
28,369.8789,989.7321,1660.2024,0.0,0.0,0.0,-916.0584,-9097.6173,475.2692,5372.4962,-1774.9257,1122.8515,-685.1551,-1146.0969000000005,-1337.2293,-2483.3262000000004
29,394.7653,1053.5194,1709.654,0.0,0.0,0.0,-925.2459,-9105.3186,460.0623,5335.8705,-1744.8378,1129.991,-684.5625,-1076.6930000000011,-1299.4093,-2376.102300000001
30,395.2684,1045.9289999999999,1705.5857,0.0,0.0,0.0,-962.924,-9036.434000000001,467.6044,5376.9136,-1848.7474,1113.6047,-675.5028,-1008.0568999999997,-1410.6455,-2418.7024
31,362.6319,1009.5004,1704.5837,0.0,0.0,0.0,-948.6385,-9076.6098,467.7101,5392.6604,-1828.8339,1121.3868,-685.1033,-1088.1618000000008,-1392.5504,-2480.712200000001
32,373.1716,993.8205,1677.7686,0.0,0.0,0.0,-923.2443,-9274.5091,452.5878,5362.9505,-1700.1859,1112.7542,-671.5817,-1337.4543999999987,-1259.0133999999996,-2596.4677999999985
33,388.5752,1010.8439999999999,1666.164,0.0,0.0,0.0,-962.6547,-9180.105,468.5369,5356.1905,-1688.0491,1101.3008,-674.4301,-1252.4490999999996,-1261.1784,-2513.6275
34,383.4692,993.3842,1640.8745,0.0,0.0,0.0,-957.3004,-9188.7272,475.0711,5398.2534,-1667.5175,1107.2543,-671.5219999999999,-1254.9752,-1231.7851999999998,-2486.7604
35,380.1735,1029.3787,1694.2086,0.0,0.0,0.0,-968.0166,-9192.9314,484.0598,5391.9151,-1645.0612,1103.5924,-662.7474,-1181.2122999999992,-1204.2162,-2385.428499999999
36,401.98699999999997,1002.7899,1692.3443,0.0,0.0,0.0,-970.8463,-9265.2102,477.1729,5387.3003,-1618.9323,1100.8992,-668.2426,-1274.4620999999995,-1186.2757,-2460.7378
37,417.5118,1006.6022,1706.805,0.0,0.0,0.0,-940.8802,-9265.6662,473.1788,5388.6053,-1622.1170000000002,1109.2199,-671.7221,-1213.8432999999995,-1184.6192,-2398.4625
38,372.9917,1011.3209,1696.6916,0.0,0.0,0.0,-961.6424,-9325.3598,485.4782,5430.789000000001,-1619.2049,1108.4828,-675.0255,-1289.7308000000005,-1185.7476,-2475.4784
39,386.3725,1052.343,1706.4335,0.0,0.0,0.0,-946.8787,-9283.5334,464.42400000000004,5360.5145,-1666.6993,1125.0109,-675.3813,-1260.3246,-1217.0697,-2477.3943
40,403.0177,1054.2033,1661.4314,0.0,0.0,0.0,-965.3148,-9255.7916,484.5565,5342.2105,-1621.2513,1106.8621,-669.1204,-1275.6870000000008,-1183.5096,-2459.196600000001
41,389.6096,1014.4439,1694.0597,0.0,0.0,0.0,-953.1560000000001,-9217.9477,479.2592,5371.7187,-1703.6543,1120.7584,-680.1465,-1222.0126,-1263.0423999999996,-2485.0550000000007
42,358.8968,1019.3808,1685.7623,0.0,0.0,0.0,-938.4819,-9191.6636,479.9085,5352.3716,-1711.6829,1116.0334,-679.4495,-1233.825499999999,-1275.099,-2508.924499999999
43,404.1606,1026.8829,1665.0131,0.0,0.0,0.0,-947.7908,-9163.5166,482.5788,5325.4687,-1711.3646,1113.3307,-675.3995,-1207.2033,-1273.4334,-2480.6367
44,386.6967,1030.4017,1682.6375,0.0,0.0,0.0,-950.7675,-9104.255,482.6027,5378.7876,-1722.9734,1108.7758,-675.1055,-1093.8962999999994,-1289.3031,-2383.1993999999995
45,385.7208,1046.277,1651.4394,0.0,0.0,0.0,-954.1361,-9244.0422,466.6844,5386.0779,-1649.4777,1104.9013,-667.3558,-1261.978799999999,-1211.9322,-2473.910999999999
46,390.0225,1025.8223,1670.1634,0.0,0.0,0.0,-959.4242,-9131.2081,470.5076,5343.3108,-1750.2321,1117.5548,-676.1542,-1190.805699999999,-1308.8315,-2499.637199999999
47,372.3111,1027.9365,1689.0887,0.0,0.0,0.0,-924.5826,-9306.145,478.4832,5410.0434,-1644.454,1118.8164,-677.5989,-1252.864700000001,-1203.2365,-2456.101200000001
48,415.6483,1025.8219,1709.4626,0.0,0.0,0.0,-925.7471,-9242.8254,462.1973,5370.3017,-1716.0970000000002,1118.2021,-682.8391,-1185.1407,-1280.734,-2465.8747
49,397.0559,1019.003,1693.1421,0.0,0.0,0.0,-960.528,-9263.2767,480.2311,5409.3157,-1693.0758,1111.1288,-662.0451,-1225.0569000000005,-1243.9921000000004,-2469.049000000001
50,385.2531,1007.1596,1690.9896,0.0,0.0,0.0,-954.431,-9333.1242,477.8035,5402.5062,-1652.5689,1103.8428,-663.6093,-1323.8432000000012,-1212.3354,-2536.1786000000016
51,382.6501,1039.3939,1706.1379,0.0,0.0,0.0,-986.4308,-9252.9495,482.8992,5404.7649,-1696.2206,1095.5127,-657.7425,-1223.5343000000012,-1258.4504000000004,-2481.984700000001
52,353.3858,988.4891,1719.0604,0.0,0.0,0.0,-957.7666,-9328.0832,474.0674,5395.9753,-1592.6487,1109.9145,-671.0339,-1354.871799999999,-1153.7680999999998,-2508.639899999999
