,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,376.644,1013.7575,1670.6327,0.0,0.0,0.0,-905.2902,-9408.2057,483.0587,5401.6613,-1580.2087,1100.7527,-661.7918,-1367.7417000000005,-1141.2478,-2508.989500000001
1,424.1536,1041.4552,1704.7538,0.0,0.0,0.0,-983.7006,-9174.4795,475.9973,5365.7983,-1689.6532,1107.2921,-660.7119,-1146.0218999999988,-1243.073,-2389.094899999999
2,388.7703,1040.705,1695.1486,0.0,0.0,0.0,-945.007,-9261.268,485.25800000000004,5356.1649,-1619.7827,1093.4715,-662.7224,-1240.2282000000005,-1189.0335999999998,-2429.2618
3,376.2439,1025.9456,1703.5847,0.0,0.0,0.0,-935.7252,-9218.6779,474.1208,5370.8618,-1718.4348,1095.7726,-663.9614,-1203.6463000000012,-1286.6236,-2490.2699000000007
4,425.0168,986.3673,1659.6943,0.0,0.0,0.0,-945.0613,-9249.7059,473.2917,5377.137,-1693.5435,1112.1967,-666.8705,-1273.2601000000004,-1248.2173,-2521.4774
5,392.20099999999996,1025.3688,1690.193,0.0,0.0,0.0,-959.2393,-9269.0344,484.7705,5369.2639,-1673.8318,1097.1806,-650.8137,-1266.4765000000007,-1227.4649,-2493.941400000001
6,394.6,1026.1993,1719.2708,0.0,0.0,0.0,-943.4944,-9135.6625,467.7403,5361.94,-1795.016,1109.5365,-672.7697,-1109.406500000001,-1358.2492000000002,-2467.6557000000007
7,388.7828,1022.0855,1687.7315,0.0,0.0,0.0,-951.1110000000001,-9206.073,478.7784,5392.2131,-1731.7381,1117.7438,-671.8987,-1187.5927,-1285.893,-2473.4857
8,381.5875,1047.7879,1684.2773,0.0,0.0,0.0,-940.8863,-9163.0508,488.3085,5343.095,-1797.1829,1122.9271,-673.1414,-1158.880900000001,-1347.3972,-2506.2781000000004
9,392.5217,1041.2071,1682.0027,0.0,0.0,0.0,-934.9497,-9244.1731,466.8154,5372.1327,-1725.2955,1116.3263,-671.3485,-1224.4431999999995,-1280.3177,-2504.7609
10,402.3979,1007.7866,1707.3813,0.0,0.0,0.0,-934.9188,-9314.0287,467.9582,5390.2878,-1672.7775,1109.5459,-664.8639999999999,-1273.1356999999996,-1228.0956,-2501.2313
11,416.3549,1062.0941,1699.3121,0.0,0.0,0.0,-921.6694,-9458.1614,477.5926,5427.9767,-1584.8410000000001,1098.7871,-658.7638,-1296.5004000000008,-1144.8176999999996,-2441.3181000000004
12,396.6648,1046.6013,1694.4216,0.0,0.0,0.0,-942.0475,-9298.0246,474.4612,5377.376,-1664.8347,1116.6807,-664.9703,-1250.5472000000007,-1213.1243000000004,-2463.671500000001
13,378.4845,1008.8886,1698.7683,0.0,0.0,0.0,-937.8242,-9318.6277,467.26099999999997,5348.8349,-1649.3483,1121.5474,-672.5948,-1354.2145999999993,-1200.3957,-2554.6102999999994
14,365.5034,1040.4806,1663.1875,0.0,0.0,0.0,-920.0297,-9326.9452,469.9356,5354.435,-1690.7392,1127.0001,-673.6839,-1353.4327999999996,-1237.423,-2590.8557999999994
15,393.8537,981.878,1689.7358,0.0,0.0,0.0,-958.9816,-9067.7226,470.8313,5357.471,-1849.4796,1118.1124,-674.5265,-1132.9344,-1405.8937,-2538.8281
16,398.1836,994.2934,1699.6298,0.0,0.0,0.0,-960.5269999999999,-9150.8388,487.6036,5400.5195,-1809.608,1124.6989999999998,-681.0073,-1131.1358999999993,-1365.9163,-2497.052199999999
17,373.6469,987.1814,1655.1125,0.0,0.0,0.0,-934.0010000000001,-9242.0055,481.6893,5417.7341,-1763.8875,1124.5384,-681.012,-1260.6422999999995,-1320.3611,-2581.0034
18,362.384,1003.1030000000001,1678.4899,0.0,0.0,0.0,-951.1344,-9211.431,481.6524,5402.1133,-1765.1362,1118.8731,-661.2721,-1234.8228,-1307.5351999999998,-2542.358
19,397.6358,1019.2778,1690.9807,0.0,0.0,0.0,-968.1508,-9253.8794,455.8487,5409.1067,-1725.6213,1117.3044,-668.2785,-1249.1804999999986,-1276.5954000000004,-2525.7758999999983
20,372.4117,1024.3782,1684.8298,0.0,0.0,0.0,-955.6486,-9257.9378,475.2435,5413.8978,-1792.9795,1117.0965,-667.4451,-1242.8253999999995,-1343.3280999999995,-2586.1534999999994
