Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-9.999999998733244e-05,-4.263256414560601e-14,-9.99999999891088e-05,0.0,0.0,0.0,-35.4877,-30.39089999999986,-9.999999999443787e-05,8.526512829121202e-14,67.19080000000015,-36.69209999999993,56.89870000000003,-65.8788999999995,87.39740000000036,21.518500000000394
1,-2.4868995751603507e-14,-9.999999987542196e-05,1.4210854715202004e-14,0.0,0.0,0.0,-43.52810000000003,-29.881399999999815,1.7763568394002505e-15,3.055333763768431e-13,57.58929999999994,-37.61829999999996,57.38999999999993,-73.40960000000032,77.36100000000002,3.9513999999994667
2,-9.999999995713438e-05,6.394884621840902e-14,-4.263256414560601e-14,0.0,0.0,0.0,-40.38940000000008,-21.869699999998645,-4.263256414560601e-14,-9.999999951304517e-05,60.13790000000006,-36.79600000000015,56.53930000000009,-62.25929999999872,79.8812,17.621900000000373
3,1.687538997430238e-14,7.105427357601002e-14,-4.263256414560601e-14,0.0,0.0,0.0,-42.97159999999991,-27.63979999999995,3.907985046680551e-14,-3.836930773104541e-13,66.51669999999987,-38.60109999999987,55.73500000000003,-70.6114000000009,83.65059999999993,13.039199999999695
4,9.999999997489795e-05,-4.973799150320701e-14,7.105427357601002e-15,0.0,0.0,0.0,-42.05690000000001,-20.725600000001535,-3.552713678800501e-15,4.263256414560601e-13,58.143699999999875,-37.892400000000194,57.635100000000016,-62.78240000000268,77.88639999999947,15.10399999999725
5,-0.00010000000003618226,9.947598300641403e-14,9.999999990384367e-05,0.0,0.0,0.0,-39.72550000000008,-36.84420000000027,-9.99999999891088e-05,4.263256414560601e-13,67.35169999999981,-37.2545,55.05910000000004,-76.56979999999994,85.15629999999985,8.586500000000356
6,9.999999997134523e-05,9.999999994647624e-05,-6.394884621840902e-14,0.0,0.0,0.0,-43.53420000000001,-22.917899999999406,0.0001000000000423995,4.263256414560601e-14,62.88159999999996,-37.19769999999998,56.750400000000056,-66.45179999999992,82.43430000000004,15.98250000000057
7,7.105427357601002e-15,-8.526512829121202e-14,-0.00010000000009569021,0.0,0.0,0.0,-44.62830000000004,-34.373999999999754,-1.0658141036401503e-14,-1.2079226507921703e-13,67.19930000000014,-37.38669999999999,55.000500000000024,-79.00240000000062,84.81310000000006,5.810699999999208
8,7.105427357601002e-15,-1.2789769243681803e-13,7.815970093361102e-14,0.0,0.0,0.0,-48.054699999999926,-21.820200000000796,-9.999999999443787e-05,-7.105427357601002e-15,63.95389999999989,-38.426200000000044,57.200899999999955,-69.8750000000006,82.7285999999998,12.853599999999197
9,3.730349362740526e-14,-7.815970093361102e-14,3.552713678800501e-14,0.0,0.0,0.0,-37.42440000000009,-22.0918999999994,4.440892098500626e-14,3.268496584496461e-13,72.01840000000007,-36.86699999999981,56.503700000000016,-59.516299999999745,91.65510000000016,32.13880000000086
10,-0.00010000000001220144,1.0658141036401503e-13,7.105427357601002e-15,0.0,0.0,0.0,-44.05119999999998,-28.877599999999134,3.552713678800501e-15,3.694822225952521e-13,66.43719999999979,-38.34579999999982,57.187399999999975,-72.92889999999841,85.27879999999996,12.349900000000638
11,-5.329070518200751e-15,-4.973799150320701e-14,6.750155989720952e-14,0.0,0.0,0.0,-41.423099999999955,-24.16929999999975,-1.5987211554602254e-14,-4.760636329592671e-13,68.53179999999998,-38.60110000000008,55.55100000000001,-65.59239999999932,85.4816999999999,19.889300000001036
12,-9.999999998555609e-05,-9.999999986121111e-05,6.039613253960852e-14,0.0,0.0,0.0,-40.57589999999997,-37.58759999999867,3.730349362740526e-14,9.999999974752427e-05,70.52619999999986,-39.14910000000008,54.09550000000004,-78.1635999999989,85.47259999999993,7.309000000000815
13,4.618527782440651e-14,9.999999993226538e-05,-0.00010000000000331966,0.0,0.0,0.0,-37.770800000000015,-15.67440000000029,-1.2434497875801753e-14,9.999999949883431e-05,62.453999999999844,-38.29869999999982,54.03290000000003,-53.44510000000051,78.18820000000005,24.743099999999323
14,3.552713678800501e-14,2.842170943040401e-14,9.999999994292352e-05,0.0,0.0,0.0,-34.02639999999998,-40.2693999999994,5.329070518200751e-15,0.00010000000007437393,70.08359999999999,-37.42449999999995,56.22680000000002,-74.29560000000077,88.88590000000006,14.590299999999282
15,0.0,-5.684341886080802e-14,2.4868995751603507e-14,0.0,0.0,0.0,-42.47270000000006,-25.45250000000013,-2.1316282072803006e-14,-0.0001000000001170065,69.6044000000001,-37.92530000000005,56.72200000000005,-67.92530000000207,88.40110000000033,20.475799999998713
16,9.999999997845066e-05,-9.99999999891088e-05,0.0,0.0,0.0,0.0,-41.180500000000045,-17.208299999999056,-1.7763568394002505e-14,5.258016244624741e-13,56.58749999999998,-38.68609999999996,54.92100000000004,-58.38879999999814,72.82240000000006,14.433600000001
17,0.0,1.4210854715202004e-13,-3.552713678800501e-14,0.0,0.0,0.0,-38.231000000000044,-43.33649999999942,-1.9539925233402755e-14,5.329070518200751e-13,76.40690000000001,-37.953699999999984,55.00880000000007,-81.56749999999866,93.46200000000022,11.894500000001564
18,3.197442310920451e-14,-1.0658141036401503e-13,-1.4210854715202004e-14,0.0,0.0,0.0,-48.083999999999996,-19.3643000000003,0.00010000000002818865,9.999999947751803e-05,57.983099999999865,-37.77879999999995,56.7377,-67.44810000000145,76.94199999999992,9.493899999998014
19,2.3092638912203256e-14,-0.00010000000003884679,-7.105427357601002e-15,0.0,0.0,0.0,-35.31179999999993,-38.22750000000006,-1.4210854715202004e-14,3.197442310920451e-13,75.38940000000012,-36.96149999999988,56.88429999999996,-73.53939999999909,95.31220000000032,21.772800000002142
20,9.99999999482526e-05,-1.4210854715202004e-14,9.999999995358166e-05,0.0,0.0,0.0,-47.07029999999999,-43.63599999999876,5.1514348342607263e-14,4.547473508864641e-13,75.09610000000004,-37.63720000000004,55.48929999999996,-90.70609999999914,92.94819999999994,2.242100000000363
21,-2.6645352591003757e-14,-2.1316282072803006e-14,5.684341886080802e-14,0.0,0.0,0.0,-43.05700000000003,-30.601000000000923,9.999999999621423e-05,-3.552713678800501e-14,67.26020000000011,-37.5757000000001,55.82889999999999,-73.65790000000189,85.51340000000025,11.855499999997889
22,1.0658141036401503e-14,7.105427357601002e-15,-1.4210854715202004e-14,0.0,0.0,0.0,-42.99510000000004,-20.558099999998703,9.99999999891088e-05,9.999999942067461e-05,59.14850000000007,-37.17410000000021,55.60739999999994,-63.552999999999514,77.5817999999998,14.028800000000743
23,-1.4210854715202004e-14,9.999999993226538e-05,9.999999999621423e-05,0.0,0.0,0.0,-46.06230000000004,-30.63529999999946,5.329070518200751e-15,-9.237055564881302e-14,72.04340000000003,-37.769500000000065,56.82139999999997,-76.69740000000087,91.09530000000005,14.397899999998955
24,-2.1316282072803006e-14,-0.00010000000000331966,-0.00010000000000331966,0.0,0.0,0.0,-41.388600000000054,-29.574599999998938,0.00010000000001575415,6.323830348264892e-13,70.20710000000008,-38.34119999999983,55.19209999999995,-70.96329999999776,87.05800000000008,16.09470000000278
