Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-5.329070518200751e-15,-7.105427357601002e-14,-0.0001000000001454282,0.0,0.0,0.0,-37.31770000000006,-19.23600000000062,1.7763568394002505e-15,-9.999999964804829e-05,33.643499999999946,-5.892826320000003,-56.553899999999814,27.7506736799998,-28.80322631999956
1,-1.7763568394002505e-15,-3.552713678800501e-14,-9.999999996068709e-05,0.0,0.0,0.0,-35.49280000000001,-29.98949999999962,-0.0001000000000015433,-0.00010000000033016931,35.71459999999995,-5.6875536000000055,-65.48260000000035,30.02704639999995,-35.455553599999945
2,1.0658141036401503e-14,2.842170943040401e-14,0.0,0.0,0.0,0.0,-35.7636,-21.718799999999796,1.4210854715202004e-14,2.842170943040401e-14,34.12979999999999,-5.67356184,-57.48240000000058,28.456238159999955,-29.02616184000017
3,1.0658141036401503e-14,-8.526512829121202e-14,-0.00010000000013832278,0.0,0.0,0.0,-40.448900000000066,-27.482300000001317,4.440892098500626e-14,0.00010000000060017555,37.94869999999997,-5.951494799999997,-67.93120000000116,31.997205199999918,-35.933994800001
4,0.00010000000002463594,2.1316282072803006e-14,-1.4921397450962104e-13,0.0,0.0,0.0,-42.142500000000005,-24.383999999999432,5.329070518200751e-15,4.121147867408581e-13,37.71040000000002,-5.995676159999997,-66.52639999999836,31.714723840000005,-34.811676159997674
5,9.999999998022702e-05,7.815970093361102e-14,5.684341886080802e-14,0.0,0.0,0.0,-37.40689999999995,-24.220400000000858,-4.440892098500626e-14,9.999999971910256e-05,38.15150000000013,-6.018244560000001,-61.62709999999994,32.13325544000012,-29.493844559999363
6,0.0,-4.973799150320701e-14,0.00010000000001753051,0.0,0.0,0.0,-36.37760000000003,-30.71989999999993,3.375077994860476e-14,2.842170943040401e-14,41.230799999999945,-5.842558079999997,-67.0974000000001,35.3882419200001,-31.709158080000233
7,3.375077994860476e-14,-1.2789769243681803e-13,-1.0658141036401503e-13,0.0,0.0,0.0,-33.60540000000007,-16.213399999999933,3.552713678800501e-14,7.105427357601002e-14,31.089799999999933,-5.406308639999992,-49.81879999999988,25.68349136000002,-24.135308640000545
8,-1.4210854715202004e-14,-1.4210854715202004e-13,-9.999999996779252e-05,0.0,0.0,0.0,-35.11440000000001,-36.69320000000107,-9.999999999976694e-05,-9.947598300641403e-14,47.20610000000009,-6.057945360000003,-71.80780000000199,41.148154640000165,-30.659645360002052
9,2.3092638912203256e-14,-8.526512829121202e-14,-7.815970093361102e-14,0.0,0.0,0.0,-35.80570000000002,-17.907400000000415,9.999999996246345e-05,-4.973799150320701e-13,32.3451,-5.5908576000000005,-53.71300000000102,26.754242400000066,-26.958757600000496
10,-2.6645352591003757e-14,0.00010000000007437393,2.842170943040401e-14,0.0,0.0,0.0,-38.98629999999998,-23.773699999999877,3.019806626980426e-14,3.126388037344441e-13,35.66759999999995,-5.883111359999996,-62.75989999999982,29.784488640000042,-32.97541136000046
11,-1.4210854715202004e-14,-1.1368683772161603e-13,-1.9895196601282805e-13,0.0,0.0,0.0,-32.853399999999986,-26.804800000001066,1.2434497875801753e-14,-1.1368683772161603e-13,40.0993999999999,-5.790534479999993,-59.65820000000167,34.30886551999987,-25.34933448000112
12,-3.552713678800501e-15,-9.947598300641403e-14,-9.999999981147312e-05,0.0,0.0,0.0,-34.97269999999999,-26.023699999999003,-0.00010000000002996501,-0.00010000000023069333,41.190600000000074,-5.799019680000001,-60.996699999998896,35.39158032000007,-25.60511967999883
13,4.263256414560601e-14,9.999999992515995e-05,8.526512829121202e-14,0.0,0.0,0.0,-41.16299999999999,-18.945699999999626,-4.085620730620576e-14,1.9895196601282805e-13,33.684300000000036,-5.969783520000002,-60.10859999999971,27.714516480000064,-32.394083519999874
14,0.00010000000001575415,-0.00010000000007437393,-2.842170943040401e-14,0.0,0.0,0.0,-40.92279999999998,-13.2631999999996,-0.0001000000000139778,-3.979039320256561e-13,24.55769999999997,-5.838896880000004,-54.1860999999999,18.718803120000107,-35.46729687999979
15,8.881784197001252e-15,-2.1316282072803006e-14,1.2789769243681803e-13,0.0,0.0,0.0,-39.22599999999996,-17.4678000000003,-9.999999999266151e-05,7.389644451905042e-13,27.214699999999965,-5.612617440000004,-56.69389999999905,21.602082560000138,-35.09181743999913
