,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,410.31199999999995,1086.4389,1732.395,0.0,0.0,0.0,-1022.2067,-10279.3993,499.5306,5303.8933,-7067.2258,1480.5435,-718.0974,-2269.0362,-6304.7797,-8573.8159
1,380.8746,1060.0555,1749.1865,0.0,0.0,0.0,-1006.6825,-10492.493999999999,500.7479,5290.7704,-6897.7921,1483.3501,-728.6611,-2517.5416,-6143.103099999998,-8660.644699999999
2,403.0155,1042.7354,1729.308,0.0,0.0,0.0,-1003.8637,-9950.5304,488.9665,5255.4499,-7372.0529,1495.1721,-733.0236,-2034.9187999999995,-6609.9043999999985,-8644.823199999999
3,406.344,1126.1244,1724.7844,0.0,0.0,0.0,-997.3791,-10155.8603,490.0861,5292.1963,-7222.7282,1489.0438,-740.314,-2113.7042,-6473.9984,-8587.7026
4,384.6246,1065.8354,1745.1467,0.0,0.0,0.0,-1007.8512,-10300.8,496.4027,5282.1743,-7037.5952,1488.6091,-734.4939,-2334.4675,-6283.480000000001,-8617.947499999998
5,381.5088,1085.1478,1741.5323,0.0,0.0,0.0,-1004.424,-10149.4954,495.8065,5313.9161,-7225.0924,1498.0874,-740.6495,-2136.0079,-6467.6545000000015,-8603.6624
6,401.2525,1036.6808,1712.9515,0.0,0.0,0.0,-1000.8643,-10227.7184,492.8773,5289.4891,-7109.1656,1501.3335,-746.1879,-2295.3315,-6354.02,-8649.3515
7,412.0422,1062.181,1720.527,0.0,0.0,0.0,-976.49,-10265.2034,507.2832,5292.1334,-7151.6114,1494.8555,-745.9913,-2247.526600000001,-6402.7472,-8650.2738
8,398.2045,1056.0716,1713.3643,0.0,0.0,0.0,-1024.3415,-10299.3152,484.2501,5311.5044,-7074.7113,1500.5539,-737.5609,-2360.2617999999993,-6311.7183,-8671.980099999999
9,420.8867,1069.485,1744.9646,0.0,0.0,0.0,-1011.3004,-10360.3341,480.6485,5313.0559,-6978.8153,1511.6009,-754.8845,-2342.5938,-6222.098900000001,-8564.692700000001
