,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,390.6926,991.0161,1684.799,0.0,0.0,0.0,-931.4564,-10488.9569,474.3197,5396.2823,-6946.6572,1481.4554,-748.4754,-2483.3035999999984,-6213.6772,-8696.980799999998
1,372.0585,1011.8844,1688.4235,0.0,0.0,0.0,-932.5688,-10066.3949,483.4352,5403.6244,-7330.2135,1469.35,-737.6121,-2039.5377,-6598.4756,-8638.013299999999
2,389.8577,982.3902,1712.7507,0.0,0.0,0.0,-957.8872,-10408.1386,472.38800000000003,5377.1505,-6977.5654,1470.1201,-741.0059,-2431.488700000001,-6248.4512,-8679.939900000001
3,380.2459,1055.463,1684.9183,0.0,0.0,0.0,-987.6606,-10163.541,476.2114,5387.1042,-7239.9771,1478.3936,-742.0872,-2167.2588,-6503.6707,-8670.9295
4,383.7152,1002.2005,1685.4542,0.0,0.0,0.0,-966.2904,-10263.7811,481.939,5344.4079,-7086.4156,1476.1918,-740.2892,-2332.3547,-6350.513000000001,-8682.867699999999
5,389.1014,986.3371,1670.1835,0.0,0.0,0.0,-947.9555,-10534.251,456.5389,5374.972,-6921.5532,1477.4344,-738.4308,-2605.073600000001,-6182.5496,-8787.623200000002
6,407.9192,1003.9915,1709.1161,0.0,0.0,0.0,-935.2449,-10313.2914,462.8244,5386.2513,-7103.7472,1493.0317,-755.8957,-2278.4338,-6366.6112,-8645.045000000002
7,375.9374,1103.7212,1687.0337,0.0,0.0,0.0,-944.6086,-9957.4252,468.6637,5369.8817,-7444.5714,1480.0804,-750.5977,-1896.7961000000007,-6715.0887,-8611.8848
8,406.8222,1012.0677,1712.3541,0.0,0.0,0.0,-909.3345,-10456.9084,483.9003,5385.7988,-7076.6441,1468.4475,-742.2497,-2365.299800000001,-6350.446300000001,-8715.746100000002
9,375.4192,1014.1892,1701.7843,0.0,0.0,0.0,-927.4729,-10391.5294,489.6513,5408.5239,-7046.8221,1483.1281,-749.9429,-2329.4344,-6313.6369,-8643.0713
10,358.2699,998.755,1712.8528,0.0,0.0,0.0,-955.4204,-10224.5809,478.8892,5399.6733,-7177.1621,1481.6917,-749.2604,-2231.561100000001,-6444.730799999998,-8676.2919
11,384.916,1026.2219,1694.4175,0.0,0.0,0.0,-944.5211,-10213.5837,471.9038,5367.9774,-7174.6658,1488.6091,-759.7948,-2212.668199999999,-6445.8515,-8658.519699999999
12,371.7226,975.6314,1692.2812,0.0,0.0,0.0,-951.9875,-10459.8268,481.409,5448.0722,-6987.4361,1486.1237,-754.6314,-2442.697900000002,-6255.9438,-8698.641700000002
13,399.8088,983.9873,1708.8544,0.0,0.0,0.0,-940.2048,-10456.4593,476.4396,5393.2081,-6954.2774,1488.3019,-752.4833,-2434.3659000000007,-6218.4588,-8652.8247
14,429.2019,1023.165,1700.9544,0.0,0.0,0.0,-961.8047,-10222.783000000001,462.7929,5374.5362,-7178.2485,1489.3367,-752.3939999999999,-2193.9373,-6441.3058,-8635.2431
15,397.6224,1031.3647,1714.4973,0.0,0.0,0.0,-951.595,-10453.6555,466.3499,5388.4851,-6964.6787,1486.7049,-756.7317,-2406.9311000000007,-6234.705500000001,-8641.636600000002
16,412.4766,1017.8921,1710.9319,0.0,0.0,0.0,-959.2055,-9989.4848,484.6242,5376.4337,-7397.0308,1474.5097,-743.4142,-1946.3318,-6665.9353,-8612.2671
17,407.0023,1035.0498,1702.888,0.0,0.0,0.0,-933.0086,-10245.4392,477.3076,5375.5018,-7153.0502,1479.7497,-744.1324,-2180.698300000001,-6417.4329,-8598.131200000002
18,388.3144,986.9835,1709.519,0.0,0.0,0.0,-940.0759,-10486.8089,476.04699999999997,5403.1497,-6940.2597,1473.5788,-749.5775,-2462.8712,-6216.2584,-8679.1296
19,385.9734,1011.1467,1693.7066,0.0,0.0,0.0,-968.2088,-10157.9451,478.9067,5418.1,-7266.6702,1479.4473,-743.4578,-2138.3205,-6530.6807,-8669.001199999999
20,369.1981,1039.8429,1688.4485,0.0,0.0,0.0,-939.6621,-10507.2568,471.254,5452.6359,-6953.357,1480.5388,-750.9123,-2425.539499999999,-6223.7305,-8649.269999999999
21,399.1057,1066.1451,1718.7256,0.0,0.0,0.0,-937.0632,-10373.4417,468.8521,5397.9637,-7070.2426,1490.0691,-756.5157,-2259.712699999999,-6336.6892,-8596.401899999999
22,402.1057,1031.8187,1668.319,0.0,0.0,0.0,-955.2165,-10499.8481,456.983,5395.4223,-6897.3007,1481.6397,-744.5983,-2500.4158999999977,-6160.2593,-8660.675199999998
23,383.0454,1042.0817,1711.7479,0.0,0.0,0.0,-928.4023,-10635.1331,475.0608,5416.7445,-6819.0495,1477.2076,-741.5131,-2534.8550999999993,-6083.355000000001,-8618.210099999998
24,365.4905,1033.8335,1682.0149,0.0,0.0,0.0,-945.6907,-10418.9965,482.5634,5414.113,-6990.8426,1479.3481,-749.7011,-2386.6718999999994,-6261.1956,-8647.867499999997
25,383.7622,1085.5212,1702.7985,0.0,0.0,0.0,-949.6601,-10378.4148,456.8584,5381.1063,-7018.6607,1479.211,-745.4426,-2318.0283,-6284.8923,-8602.9206
26,356.2036,1018.4961,1700.0765,0.0,0.0,0.0,-938.1935,-10752.9728,492.8675,5467.0777,-6675.4555,1466.1606,-734.8259,-2656.4449000000004,-5944.1208,-8600.565700000001
27,366.8512,1027.383,1662.5185,0.0,0.0,0.0,-950.4183,-10431.2525,476.4131,5379.1178,-6962.1544,1479.1685,-741.6232,-2469.387200000001,-6224.6091000000015,-8693.9963
28,358.4871,1022.0897,1679.2207,0.0,0.0,0.0,-960.9033,-10545.6262,479.3149,5373.3598,-6835.7967,1489.0343,-755.7893,-2594.0572999999995,-6102.5517,-8696.608999999999
29,403.8345,997.0564,1681.3494,0.0,0.0,0.0,-919.6852,-10324.9298,467.7562,5319.8829,-7005.7685,1483.5722,-758.1067,-2374.7356,-6280.303000000001,-8655.0386
30,381.5705,1029.3211,1683.5782,0.0,0.0,0.0,-918.6336,-10345.3999,460.3567,5325.0249,-7001.9829,1493.816,-775.5674,-2384.1821,-6283.7343,-8667.916400000002
31,384.9338,1044.1882,1667.8523,0.0,0.0,0.0,-937.0022,-10639.6259,476.2724,5326.955,-6731.4312,1490.3148,-765.0255,-2676.4264000000007,-6006.1419,-8682.568299999999
32,385.579,1034.8,1704.9746,0.0,0.0,0.0,-916.0498,-10513.4724,482.7663,5418.0044,-6937.9644,1489.6675,-768.5795,-2403.397900000001,-6216.876399999999,-8620.274300000001
33,397.2384,996.8379,1680.3024,0.0,0.0,0.0,-931.5576,-10552.7393,477.788,5353.9252,-6835.3597,1482.4382,-749.9185,-2578.205,-6102.84,-8681.044999999998
34,363.2715,1041.3734,1683.6245,0.0,0.0,0.0,-957.6278,-10039.0478,493.5572,5375.3857,-7341.8965,1488.7744,-756.2377,-2039.4633000000006,-6609.359799999998,-8648.8231
35,401.8972,1046.5585,1657.2391,0.0,0.0,0.0,-921.0103,-10428.7509,469.3359,5363.8529,-6964.1415,1489.1241,-763.5244,-2410.8776,-6238.5418,-8649.419399999999
36,390.14599999999996,1006.6519,1699.531,0.0,0.0,0.0,-903.7228,-10736.4386,468.015,5395.4815,-6671.8363,1480.4065,-754.9561,-2680.336,-5946.3859,-8626.7219
37,370.4941,978.0009,1687.8278,0.0,0.0,0.0,-924.1071,-10458.3682,477.3613,5408.9157,-6991.4524,1488.3634,-761.8929,-2459.8755,-6264.9819,-8724.8574
