,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,2.664535259100376e-15,1.0302869668521453e-13,0.00010000000017207356,0.0,0.0,0.0,-39.489799999999924,-17.950800000001372,3.5527136788005016e-14,-1.9895196601282808e-13,29.523200000000173,-31.059999999999928,46.67809999999992,-57.44050000000169,45.14130000000061,-12.299200000000177
1,0.00010000000004595222,-2.8421709430404014e-14,-3.552713678800501e-15,0.0,0.0,0.0,-37.22520000000005,-19.68990000000013,4.085620730620577e-14,-5.684341886080803e-14,29.5390999999998,-30.64410000000016,45.936700000000016,-56.91499999999995,44.831700000000346,-12.083300000000513
2,2.0428103653102883e-14,-1.172395514004165e-13,9.999999979726226e-05,0.0,0.0,0.0,-31.795600000000032,-13.668699999999626,-1.5987211554602254e-14,2.557953848736361e-13,23.602400000000387,-30.29919999999991,45.00189999999995,-45.46419999999966,38.305100000000884,-7.159099999998772
3,-9.999999999976694e-05,1.2789769243681806e-13,1.2434497875801752e-14,0.0,0.0,0.0,-37.41909999999992,-17.983200000000686,-0.00010000000001575417,-0.00010000000008858478,29.019199999999213,-30.365299999999856,47.16919999999998,-55.40259999999933,45.82309999999855,-9.579499999998953
4,8.88178419700125e-15,-7.815970093361102e-14,9.999999990562004e-05,0.0,0.0,0.0,-37.61799999999994,-20.947699999999852,4.085620730620577e-14,-1.3500311979441906e-13,34.523200000000514,-29.647099999999966,45.57499999999998,-58.56560000000079,50.45110000000041,-8.11449999999946
5,3.0198066269804264e-14,-7.105427357601002e-15,-9.99999999073964e-05,0.0,0.0,0.0,-32.196999999999996,-30.761799999999614,1.7763568394002505e-15,4.618527782440651e-13,37.63400000000009,-30.880400000000108,43.99900000000003,-62.95889999999854,50.752599999999674,-12.206299999995231
6,-2.664535259100376e-15,1.4210854715202004e-14,1.1013412404281553e-13,0.0,0.0,0.0,-33.761099999999985,-17.52530000000049,-1.77635683940025e-14,-2.0605739337042905e-13,34.90620000000018,-30.615800000000032,44.46720000000001,-51.28640000000023,48.75759999999993,-2.528799999999372
7,-9.999999999621424e-05,2.131628207280301e-14,7.815970093361102e-14,0.0,0.0,0.0,-32.77999999999998,-25.039099999998808,3.5527136788005016e-14,-0.00010000000032306387,35.62590000000048,-29.618800000000032,44.904900000000076,-57.81929999999824,50.912000000000994,-6.90729999999634
8,-2.3092638912203256e-14,2.8421709430404014e-14,1.403321903126198e-13,0.0,0.0,0.0,-28.763499999999997,-19.90339999999837,2.486899575160351e-14,0.00010000000064280812,24.614700000000052,-29.335300000000004,42.382500000000036,-48.66679999999664,37.66189999999906,-11.004899999995756
9,5.5067062021407764e-14,8.881784197001252e-14,-1.5099033134902131e-13,0.0,0.0,0.0,-31.700499999999927,-26.358699999998446,-1.0658141036401504e-14,-0.00010000000012411192,36.191699999999706,-30.970199999999863,42.182299999999984,-58.05929999999795,47.403799999999826,-10.655499999997204
