Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,0.00010000000002374776,5.861977570020827e-14,-1.7763568394002505e-15,0.0,0.0,0.0,-26.55459999999998,-15.140100000000311,0.00010000000000864873,-3.552713678800501e-13,27.071800000000085,-20.768899999999835,35.09119999999996,-41.694500000001234,41.39410000000032,-0.3004000000009057
1,-4.529709940470639e-14,0.0001000000000139778,-2.4868995751603507e-14,0.0,0.0,0.0,-24.97109999999998,-22.03789999999952,-2.1316282072803006e-14,-1.2789769243681803e-13,37.15619999999984,-20.721700000000027,35.123600000000046,-47.00889999999856,51.55809999999986,4.549200000001292
2,-6.217248937900877e-15,-7.993605777301127e-14,-9.999999998022702e-05,0.0,0.0,0.0,-25.82700000000006,-21.5095999999997,-9.999999998555609e-05,-9.999999967647e-05,26.668099999999956,-20.39569999999993,35.45349999999998,-47.33689999999932,41.72589999999988,-5.611000000000118
3,-9.999999999532605e-05,2.4868995751603507e-14,-0.00010000000001308962,0.0,0.0,0.0,-31.05620000000001,-15.010700000000023,3.4638958368304884e-14,5.684341886080801e-13,28.249800000000057,-21.057099999999924,34.38159999999995,-46.067100000000096,41.57430000000008,-4.492800000000017
4,-8.43769498715119e-15,-7.105427357601002e-15,-0.00010000000000331966,0.0,0.0,0.0,-27.796699999999944,-17.6164000000001,0.00010000000003262954,9.999999997489795e-05,33.15709999999979,-20.61770000000001,35.37020000000008,-45.413000000002214,47.909599999999855,2.496599999997642
5,-2.6645352591003757e-15,1.7763568394002505e-14,-0.00010000000008325571,0.0,0.0,0.0,-28.27229999999994,-21.0955999999993,9.769962616701378e-15,-0.00010000000051491043,32.17430000000002,-20.395600000000037,37.15159999999997,-49.36810000000038,48.930299999999725,-0.4378000000011184
6,1.9539925233402755e-14,0.00010000000000687237,4.263256414560601e-14,0.0,0.0,0.0,-26.616600000000005,-22.038399999999967,-9.999999999532605e-05,-4.689582056016661e-13,26.768500000000024,-20.395599999999906,35.23239999999998,-48.65500000000071,41.60530000000032,-7.049700000000392
7,-3.552713678800501e-14,-7.37188088351104e-14,-3.730349362740526e-14,0.0,0.0,0.0,-28.71389999999998,-20.21700000000036,-2.7533531010703882e-14,2.2737367544323206e-13,30.4628,-20.759500000000074,34.936200000000014,-48.930900000000975,44.63949999999994,-4.291400000001033
8,0.00010000000005039311,-8.881784197001252e-15,4.263256414560601e-14,0.0,0.0,0.0,-27.584200000000045,-18.35290000000144,4.884981308350689e-14,-2.5579538487363607e-13,28.595799999999983,-20.220900000000047,36.74470000000004,-45.93700000000212,45.11959999999997,-0.8174000000023653
9,1.3322676295501878e-14,-8.348877145181177e-14,1.0125233984581428e-13,0.0,0.0,0.0,-29.008799999999933,-17.354900000001358,0.00010000000003618226,-5.826450433232822e-13,31.637900000000023,-20.759500000000006,35.70249999999992,-46.363600000002435,46.58089999999994,0.2172999999968397
