POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,392.5317,1051.0573,798.898,0.0,0.0,0.0,-936.5124,-9631.9525,485.3508,5382.2113,-1845.631,1122.1617,-650.0033,-2458.4157999999998,-1373.4726,-3831.8884
1,396.1167,1089.3677,821.5797,0.0,0.0,0.0,-951.8576,-9666.2246,470.0299,5353.0558,-1777.2033,1119.1235,-644.2909,-2487.9323999999997,-1302.3707,-3790.3031
2,371.7779,1081.1215,805.0244,0.0,0.0,0.0,-930.2891,-9638.6466,476.5672,5381.2067,-1828.0641,1121.2403,-646.2075,-2453.2379999999994,-1353.0313,-3806.269299999999
3,383.8265,1044.2198,819.2497,0.0,0.0,0.0,-958.6193,-9596.1589,470.3001,5369.435,-1858.2506,1109.3191,-637.5549,-2467.7470999999996,-1386.4864000000002,-3854.2335000000003
4,410.2457,1078.3498,820.2948,0.0,0.0,0.0,-965.4727,-9675.4987,491.6474,5410.631,-1792.552,1115.0836,-640.9233,-2429.8026999999993,-1318.3917000000001,-3748.194399999999
5,409.8458,1086.1848,836.4743,0.0,0.0,0.0,-977.0062,-9622.0423,480.7462,5381.9442,-1783.6232,1115.6601,-638.1568,-2403.8531999999996,-1306.1199,-3709.9730999999992
6,406.9554,1086.187,814.5948,0.0,0.0,0.0,-963.7674,-9600.5428,478.2629,5363.8672,-1805.8626,1109.5554,-639.25,-2414.442899999999,-1335.5572,-3750.0000999999984
7,410.9282,1084.2322,798.9242,0.0,0.0,0.0,-920.8671,-9674.6775,483.3807,5373.9838,-1808.269,1119.3692,-642.0904,-2444.0954999999994,-1330.9902,-3775.0856999999996
8,413.1654,1076.725,799.6643,0.0,0.0,0.0,-943.4746,-9648.2658,471.1636,5370.0334,-1825.6227,1122.7712,-644.0631,-2460.9887,-1346.9146,-3807.9032999999995
9,427.7713,1052.5923,814.6552,0.0,0.0,0.0,-937.8598,-9592.4709,496.7593,5356.6163,-1826.1449,1120.6922,-645.0159,-2381.936300000001,-1350.4686000000002,-3732.4049000000014
10,391.7125,1028.6421,819.9003,0.0,0.0,0.0,-995.9005,-9430.2941,488.0222,5366.2926,-1927.633,1117.2288,-636.3657,-2331.624899999999,-1446.7698999999998,-3778.3947999999987
11,424.2601,1061.0561,807.8852,0.0,0.0,0.0,-955.8054,-9470.8517,457.0757,5348.842,-1898.4364,1125.351,-646.7052,-2327.5379999999996,-1419.7905999999998,-3747.328599999999
12,379.1163,1088.9595,786.5123,0.0,0.0,0.0,-964.5027,-9420.7234,486.449,5361.8167,-1949.6271,1119.1566,-643.0016,-2282.372300000001,-1473.4721,-3755.8444000000004
13,386.9289,1108.0972,792.2274,0.0,0.0,0.0,-917.3131,-9592.2343,488.0677,5342.5244,-1822.1104,1110.1555,-644.7152,-2391.7018000000007,-1356.6700999999998,-3748.3719000000006
14,383.7318,1055.9587,800.7131,0.0,0.0,0.0,-976.1279,-9591.3362,494.5408,5383.0406,-1859.7722,1107.6985,-640.7121,-2449.4790999999996,-1392.7858,-3842.2649
15,404.2434,1103.9544,794.0162,0.0,0.0,0.0,-941.2155,-9565.2855,477.2681,5334.9295,-1819.8352,1111.4218,-646.8265,-2392.0894,-1355.2399,-3747.3293000000003
16,383.8135,1054.1551,815.0854,0.0,0.0,0.0,-950.0979,-9640.079,480.4847,5377.2699,-1787.1735,1114.389,-640.7558,-2479.3683,-1313.5403000000001,-3792.9085999999998
17,405.6623,1088.5491,805.8871,0.0,0.0,0.0,-923.8361,-9599.461,469.1018,5342.9191,-1813.5315,1116.0475,-646.1291,-2411.1776999999993,-1343.6131,-3754.7907999999998
18,408.0188,1046.8812,817.1834,0.0,0.0,0.0,-977.7455,-9481.4377,462.9982,5368.209,-1906.2386,1114.219,-634.9164,-2355.8926,-1426.9359999999997,-3782.8286
19,364.0023,1067.9314,806.7458,0.0,0.0,0.0,-956.1545,-9512.8745,478.5556,5367.0026,-1877.8237,1116.6712,-647.3655,-2384.791300000001,-1408.518,-3793.309300000001
20,392.8294,1034.2549,810.2837,0.0,0.0,0.0,-965.1958,-9482.9464,477.3235,5375.8418,-1895.7936,1119.2889,-651.3346,-2357.6088999999993,-1427.8393,-3785.4481999999994
21,411.3936,1071.8529,777.0476,0.0,0.0,0.0,-965.9122,-9488.2211,485.7909,5335.9898,-1840.9959,1116.9831,-644.6915,-2372.0585,-1368.7042999999999,-3740.7628
22,404.2006,1083.4997,784.0752,0.0,0.0,0.0,-962.4522,-9682.3076,468.7145,5362.6306,-1758.8317,1108.5962,-637.9758,-2541.6391999999996,-1288.2113,-3829.8504999999996
23,399.8071,1034.6792,794.039,0.0,0.0,0.0,-949.0236,-9615.4835,473.3856,5383.1007,-1835.688,1112.466,-636.8905,-2479.4955,-1360.1125000000002,-3839.608
24,414.5686,1084.1387,811.76,0.0,0.0,0.0,-960.4997,-9629.2503,473.0702,5411.3111,-1832.6644,1116.2507,-638.328,-2394.9013999999997,-1354.7416999999998,-3749.6430999999993
25,399.6377,1061.4475,803.0779,0.0,0.0,0.0,-987.6187,-9577.3599,484.2693,5414.8062,-1844.0033,1107.4622,-635.4332,-2401.7400000000007,-1371.9743000000003,-3773.714300000001
