Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-1.0658141036401503e-14,3.907985046680551e-14,-4.618527782440651e-14,0.0,0.0,0.0,-30.944000000000017,-9.013299999999127,-1.7763568394002505e-15,-2.2737367544323206e-13,24.805199999999836,-22.2998,36.466799999999935,-39.9572999999987,38.97219999999954,-0.9850999999991608
1,1.7763568394002505e-14,-9.999999993937081e-05,-6.217248937900877e-14,0.0,0.0,0.0,-31.27719999999998,-8.655800000001367,0.00010000000000331966,3.552713678800501e-13,23.01110000000001,-23.31559999999996,35.496000000000066,-39.9330000000012,35.19150000000011,-4.7415000000013166
2,2.7533531010703882e-14,-0.00010000000006016307,-7.016609515630989e-14,0.0,0.0,0.0,-26.573500000000017,-6.1857999999992375,9.99999999642398e-05,-5.613287612504791e-13,23.826399999999847,-22.540800000000015,34.47800000000004,-32.75929999999922,35.763599999999755,3.004300000000306
3,-1.9539925233402755e-14,-9.592326932761353e-14,1.3500311979441904e-13,0.0,0.0,0.0,-24.567599999999985,-10.443899999999918,9.999999996779252e-05,5.329070518200751e-13,27.94930000000008,-22.970700000000072,34.757300000000015,-35.01140000000052,39.735900000000015,4.724499999999953
4,0.0,6.394884621840902e-14,-1.1546319456101628e-13,0.0,0.0,0.0,-29.27189999999997,-12.435100000000693,-1.2434497875801753e-14,9.999999974041884e-05,26.065899999999964,-24.109599999999862,36.4302000000001,-41.70690000000059,38.386500000000204,-3.320400000000614
5,4.440892098500626e-14,-1.3855583347321954e-13,-7.993605777301127e-14,0.0,0.0,0.0,-24.29310000000005,-17.85359999999982,-9.999999996956888e-05,-3.055333763768431e-13,31.425399999999925,-23.59449999999999,35.990200000000016,-42.14680000000003,43.82109999999995,1.6742999999999242
6,-5.329070518200751e-15,-0.0001000000001454282,0.00010000000013477006,0.0,0.0,0.0,-31.560099999999945,-12.635099999998927,-9.999999999443787e-05,-7.105427357601002e-14,28.928599999999918,-23.859099999999888,37.24939999999998,-44.19529999999861,42.31890000000001,-1.8763999999986005
7,5.329070518200751e-15,8.526512829121202e-14,1.1546319456101628e-14,0.0,0.0,0.0,-28.11350000000001,-5.506400000000032,3.552713678800501e-14,-8.526512829121202e-14,19.724300000000085,-22.503000000000046,34.875299999999996,-33.6199000000001,32.09659999999992,-1.5232999999999528
8,-2.6645352591003757e-15,-9.999999984700025e-05,1.1546319456101628e-13,0.0,0.0,0.0,-29.375899999999994,-8.46540000000062,-7.105427357601002e-15,-9.999999999621423e-05,21.96239999999981,-23.164399999999976,34.23720000000002,-37.84150000000024,33.03519999999986,-4.806300000000604
9,1.865174681370263e-14,0.00010000000000687237,-1.5543122344752192e-13,0.0,0.0,0.0,-28.091500000000035,-18.36040000000005,-0.0001000000000264123,2.6290081223123707e-13,33.914899999999975,-23.551899999999982,35.13390000000004,-46.451899999998275,45.49689999999991,-0.9549999999983605
