,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,378.6619,1015.1521,1708.0352,0.0,0.0,0.0,-966.9297,-8951.8049,486.0574,5378.0138,-1629.9152,1042.1958,-656.5478,-952.8141999999997,-1244.2672,-2197.0814
1,381.7252,1072.3532,1693.9704,0.0,0.0,0.0,-975.7869999999999,-8989.9943,483.6906,5377.344,-1586.3422,1041.1185,-654.2358,-956.697900000001,-1199.4595,-2156.157400000001
2,389.3732,988.3839999999999,1671.1243,0.0,0.0,0.0,-983.1554,-8991.8229,477.1723,5393.4582,-1558.7898,1042.3092,-653.4521,-1055.4662999999991,-1169.9327,-2225.3989999999994
3,400.9739,1038.3777,1702.8039,0.0,0.0,0.0,-975.5706,-9077.0797,464.1078,5373.3944,-1499.8021,1042.3186,-654.3482,-1072.9926000000003,-1111.8317000000004,-2184.8243
4,392.3447,1025.151,1687.5273,0.0,0.0,0.0,-995.1845,-9065.6925,468.1396,5382.7143,-1494.8366,1038.1323,-647.2176,-1105.0000999999993,-1103.9219,-2208.922
5,407.0768,1035.0835,1690.5404,0.0,0.0,0.0,-982.4278,-9146.832,477.6054,5358.8182,-1442.8754,1039.7719,-653.7644,-1160.1355000000005,-1056.8679,-2217.0034000000005
6,391.9889,999.2803,1692.3528,0.0,0.0,0.0,-990.4845,-8991.6731,467.1543,5393.3462,-1590.789,1046.3632,-658.3487,-1038.0351,-1202.7745,-2240.8096
7,397.9333,1035.8165,1710.1362,0.0,0.0,0.0,-980.8266,-8966.4005,471.6331,5360.745,-1602.5311,1046.1884,-654.7008,-970.9629999999997,-1211.0434999999998,-2182.0065
8,393.9054,1011.7215,1681.8001,0.0,0.0,0.0,-985.9868,-9095.0618,491.9606,5398.6166,-1492.381,1038.808,-653.2903,-1103.0443999999998,-1106.8633,-2209.9077
9,403.9239,994.4807,1708.358,0.0,0.0,0.0,-969.2275,-9014.1501,471.1713,5375.8663,-1554.41,1045.9569,-660.0151,-1029.577400000001,-1168.4682000000005,-2198.045600000001
10,392.1831,1010.0277,1702.0888,0.0,0.0,0.0,-955.6119,-9060.721,471.12699999999995,5388.6791,-1556.9905,1059.0215,-670.3439999999999,-1052.2271999999982,-1168.313,-2220.5401999999985
11,367.6506,981.0782,1699.1529,0.0,0.0,0.0,-1004.4769,-9064.3187,480.1397,5381.1193,-1496.789,1051.3765,-664.6885,-1159.6548999999995,-1110.101,-2269.755899999999
12,390.8066,1050.5378,1711.4520000000002,0.0,0.0,0.0,-939.1497,-8997.1436,480.6085,5379.0438,-1604.2059,1057.0654,-674.2345,-923.8445999999983,-1221.375,-2145.2195999999985
13,386.7529,1004.6785,1689.795,0.0,0.0,0.0,-940.3548,-9087.6681,471.6958,5393.2847,-1537.3253,1052.8176,-669.5546,-1081.8159999999998,-1154.0623,-2235.8783
14,384.5614,1055.8513,1713.7094,0.0,0.0,0.0,-951.6109,-9038.9654,463.4003,5387.5681,-1587.3326,1069.6811,-689.5236,-985.4857999999987,-1207.1751,-2192.660899999998
15,383.8466,997.0977,1709.1749,0.0,0.0,0.0,-946.2733,-9005.9209,479.1621,5381.313,-1594.5088,1059.6405,-686.2997,-1001.5998999999993,-1221.168,-2222.7678999999994
16,345.5994,1018.7497,1702.8623,0.0,0.0,0.0,-945.5359,-9057.955,484.226,5398.8155,-1564.1298,1054.6367,-672.0872,-1053.2380000000003,-1181.5803,-2234.8183
17,391.7757,1047.3628,1666.441,0.0,0.0,0.0,-1002.1569,-8886.2101,470.7732,5357.6513,-1665.4041,1050.6724,-663.8218,-954.3630000000003,-1278.5535,-2232.9165000000007
18,403.9352,1062.7367,1659.0229,0.0,0.0,0.0,-972.6601,-8898.3874,461.0934,5361.9685,-1668.9094,1050.1007,-660.0452,-922.2907999999996,-1278.8539,-2201.1447
19,375.6087,1043.8462,1667.961,0.0,0.0,0.0,-973.7187,-8891.3431,482.1302,5374.2135,-1667.4163,1051.7356,-657.3519,-921.3022,-1273.0326,-2194.3348
20,375.1696,994.0886,1688.7272,0.0,0.0,0.0,-958.7755,-8989.3646,488.4283,5387.0414,-1595.7108,1045.1773,-657.773,-1014.6850000000012,-1208.3065,-2222.991500000001
21,389.9023,1087.1535,1694.2505,0.0,0.0,0.0,-979.9792,-8973.2054,473.5945,5381.5723,-1607.8657,1053.1153,-667.1538,-926.7115000000003,-1221.9042000000004,-2148.6157000000007
22,379.1974,1018.6425,1721.3022,0.0,0.0,0.0,-960.2079,-9126.5855,478.3788,5399.2292,-1486.8441,1045.6923,-661.0614,-1090.0432999999994,-1102.2132,-2192.2564999999995
23,397.7649,1002.8513,1688.4924,0.0,0.0,0.0,-932.3217,-9096.4365,474.9143,5414.9638,-1519.4862,1050.5638,-657.8195,-1049.771499999999,-1126.7419,-2176.5133999999994
24,405.2292,1057.4678,1698.1528,0.0,0.0,0.0,-949.3158,-9055.7198,464.1318,5387.6517,-1559.9553,1043.344,-657.7876,-992.4023000000008,-1174.3989,-2166.801200000001
25,408.3309,1023.6486,1700.7465,0.0,0.0,0.0,-986.0051,-8946.2805,459.2058,5362.2923,-1625.5958,1041.5201,-653.3365,-978.0615000000008,-1237.4122000000002,-2215.473700000001
26,403.2818,1036.8824,1697.9159,0.0,0.0,0.0,-989.7514,-9063.9044,470.4582,5412.8255,-1564.2727,1049.1132,-657.9303,-1032.2919999999997,-1173.0898,-2205.381799999999
27,384.4536,1073.4436,1671.4216,0.0,0.0,0.0,-979.9125,-8960.0798,467.4199,5384.0723,-1619.6261,1047.0389,-659.6323,-959.1812999999993,-1232.2195,-2191.4007999999994
28,393.2686,1004.9769,1667.2672,0.0,0.0,0.0,-944.4022,-8889.5817,466.7405,5405.2411,-1696.7999,1062.1778,-673.1346,-896.4895999999999,-1307.7567,-2204.2463
29,382.94300000000004,1018.8614,1686.4638,0.0,0.0,0.0,-968.2024,-8893.7214,495.7769,5414.0204,-1714.5428,1053.6917,-667.0977,-863.8582999999999,-1327.9488,-2191.8071
30,381.1142,1019.8476,1681.5333,0.0,0.0,0.0,-965.5531,-9004.3923,482.1484,5399.7291,-1622.0933,1047.8894,-662.6604,-1005.5728,-1236.8643,-2242.4371
31,394.9139,1008.2177,1706.7593,0.0,0.0,0.0,-970.7042,-9082.0623,478.9585,5418.8626,-1538.3332,1043.8448,-656.5103,-1045.0544999999993,-1150.9987,-2196.0531999999994
32,403.2985,1051.3885,1685.9799,0.0,0.0,0.0,-950.4597,-8989.5454,462.3263,5357.2842,-1623.227,1052.8932,-660.9019,-979.7277000000003,-1231.2357000000004,-2210.9634
33,397.9473,1036.006,1732.1364,0.0,0.0,0.0,-985.5472,-8955.2771,480.457,5355.7305,-1655.9875,1047.1287,-662.3874,-938.5470999999987,-1271.2462,-2209.793299999999
34,408.778,1012.8073,1699.2307,0.0,0.0,0.0,-974.2858,-9032.9449,473.1765,5405.706999999999,-1574.4783,1050.3417,-656.4081,-1007.5312000000004,-1180.5447,-2188.0759000000007
35,365.5602,1012.9411,1684.8528,0.0,0.0,0.0,-961.5238,-9064.2911,485.5483,5422.5289,-1613.7907,1057.5473,-659.0143,-1054.3836,-1215.2577,-2269.6413
36,354.0621,1014.9814,1681.8533,0.0,0.0,0.0,-953.242,-8923.3572,483.0455,5411.5959,-1705.0701,1054.5517,-665.4353,-931.0609999999997,-1315.9537,-2247.0147
37,412.9379,972.1536,1672.3628,0.0,0.0,0.0,-935.5839,-9003.1923,489.6644,5405.4130000000005,-1625.6821,1050.0724,-664.6298,-986.2445000000017,-1240.2395,-2226.4840000000017
38,380.0362,982.1993,1703.9244,0.0,0.0,0.0,-998.3967,-9102.8411,479.9932,5412.39,-1490.5219,1037.8866,-645.5957,-1142.6946999999989,-1098.2309999999998,-2240.925699999999
39,405.6902,1016.684,1690.0245,0.0,0.0,0.0,-1008.2837,-8978.0833,486.4099,5352.6587,-1598.7704,1039.2427,-650.5309,-1034.8997000000008,-1210.0586,-2244.9583000000007
40,400.4387,984.0343,1703.4749,0.0,0.0,0.0,-995.4129,-8919.4205,477.4995,5425.3157,-1704.8883,1044.5725,-650.5855,-924.0703000000003,-1310.9013,-2234.9716000000008
41,407.2602,1038.9658,1676.0427,0.0,0.0,0.0,-953.4881,-8880.563,470.9465,5371.0928,-1694.1823,1052.3167,-666.7283,-869.7430999999997,-1308.5938999999996,-2178.3369999999995
42,371.6851,1002.1611,1698.4206,0.0,0.0,0.0,-979.4614,-8924.0791,474.1656,5396.4709,-1650.3434,1055.0478,-666.1122,-960.637200000001,-1261.4078,-2222.045000000001
43,374.431,1066.4481,1659.6535,0.0,0.0,0.0,-963.1282,-8871.6388,481.9387,5388.7562,-1712.433,1052.0143,-663.363,-863.5395000000017,-1323.7817,-2187.3212000000017
44,403.0641,1034.6075,1691.3517,0.0,0.0,0.0,-980.4730000000001,-8959.473,477.7818,5366.6329,-1604.9863,1048.7777,-654.9951,-966.5080000000007,-1211.2037,-2177.7117000000007
45,399.7275,1025.0555,1668.7298,0.0,0.0,0.0,-957.4844,-9003.0988,481.5122,5362.2183,-1539.7559,1054.7501,-665.8865,-1023.3398999999989,-1150.8923,-2174.232199999999
46,382.8788,1052.3853,1687.6979999999999,0.0,0.0,0.0,-980.8597,-8990.7451,480.5786,5389.7355,-1616.0574,1047.157,-656.3949,-978.3286000000007,-1225.2953,-2203.6239000000005
47,418.5586,1067.1975,1681.9227,0.0,0.0,0.0,-996.946,-8946.9325,479.2717,5354.7464,-1582.3318,1048.7494,-659.8208,-942.1816000000008,-1193.4032,-2135.5848000000005
48,414.1297,1042.6338,1677.8493,0.0,0.0,0.0,-972.4269,-9028.6404,476.7594,5381.2647,-1576.6906,1052.7703,-667.2785,-1008.4304000000003,-1191.1988,-2199.6292000000008
49,367.8875,982.5919,1703.1974,0.0,0.0,0.0,-988.9222,-9050.9539,457.0444,5417.3733,-1546.0368,1046.1931,-659.7026,-1111.7816000000003,-1159.5463,-2271.3279
