,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,394.0245,1044.035,1719.2122,0.0,0.0,0.0,-991.3639,-9020.3513,468.9429,5327.7505,-1518.1432,1037.5795,-655.0668,-1057.7500999999993,-1135.6304999999998,-2193.380599999999
1,402.0091,1003.2617,1684.3511,0.0,0.0,0.0,-977.0961,-8994.5076,488.0042,5414.9689,-1580.8635,1045.8199,-655.2978,-979.0087000000003,-1190.3414,-2169.3501000000006
2,388.4399,1071.9036,1707.019,0.0,0.0,0.0,-1006.9945,-8944.9467,467.1425,5362.3619,-1575.5696,1039.9939,-649.6927,-955.0743000000003,-1185.2684,-2140.3427
3,377.0075,1021.4993,1705.7806,0.0,0.0,0.0,-983.4411,-8988.2953,466.3276,5328.5805,-1567.1553,1047.7051,-662.9598,-1072.5409,-1182.41,-2254.9509
4,403.26,1022.6018,1659.3977,0.0,0.0,0.0,-984.6324,-9078.1534,470.8045,5398.3976,-1518.9889,1049.614,-666.7197,-1108.3241999999989,-1136.0946,-2244.4187999999995
5,404.7236,1008.9812,1694.9087,0.0,0.0,0.0,-957.8414,-8970.7191,475.3753,5360.5596,-1605.6997,1051.8017,-669.7451,-984.0121000000007,-1223.6430999999998,-2207.655200000001
6,382.6632,1006.8998,1682.2455,0.0,0.0,0.0,-978.2778,-8959.8432,476.5086,5390.7062,-1634.8405,1052.7184,-666.4752,-999.0976999999992,-1248.5973,-2247.695
7,383.4539,1034.5297,1683.94,0.0,0.0,0.0,-974.8706,-9042.0824,474.4544,5391.8938,-1554.7446,1046.3396,-658.7085,-1048.6812,-1167.1135,-2215.7947
8,381.8148,1025.6694,1686.5759,0.0,0.0,0.0,-951.4041,-9006.4081,481.3954,5379.1005,-1585.8068,1054.5517,-670.0364,-1003.2562000000007,-1201.2915,-2204.547700000001
9,385.6378,999.6339,1672.7885,0.0,0.0,0.0,-991.7298,-8915.1349,477.3252,5364.0978,-1618.8231,1051.1119,-662.0726,-1007.3814999999997,-1229.7838,-2237.1653
10,403.6245,1021.6043,1694.9225,0.0,0.0,0.0,-978.3797,-8971.569,478.0396,5368.2584,-1574.5467,1051.7828,-666.6859,-983.4993999999997,-1189.4498,-2172.9492
11,393.3433,1053.4997,1702.027,0.0,0.0,0.0,-975.507,-8934.8835,472.4095,5370.4928,-1639.7351,1057.5379,-665.6116,-918.6182000000008,-1247.8088,-2166.4270000000006
12,367.1286,1056.5227,1679.0077,0.0,0.0,0.0,-989.5776,-8922.0455,487.6231,5361.4525,-1633.4314,1049.7511,-663.4737,-959.8885,-1247.154,-2207.0425
13,421.0614,1045.0162,1698.5247,0.0,0.0,0.0,-970.4261,-8983.1877,465.4628,5364.2878,-1622.7867,1053.8193,-666.4822,-959.2609000000003,-1235.4496,-2194.7105
14,385.5928,1038.6564,1673.9745,0.0,0.0,0.0,-981.6417,-8910.3921,464.1357,5398.0354,-1668.6592,1051.1355,-660.6742,-931.6389999999992,-1278.1979,-2209.8368999999993
15,409.7505,1031.4305,1687.1851,0.0,0.0,0.0,-972.4225,-8971.4507,468.1264,5395.7669,-1615.7981,1057.0134,-665.7439999999999,-951.6137999999993,-1224.5286999999996,-2176.142499999999
16,413.347,993.0639,1716.7303,0.0,0.0,0.0,-978.6477,-8892.4477,470.153,5406.6468,-1745.5823,1052.7609,-667.1882,-871.1543999999994,-1360.0096,-2231.164
17,377.8562,990.5626,1700.2509,0.0,0.0,0.0,-977.4795,-8818.7317,476.8351,5360.1993,-1735.4823,1052.4774,-668.7124,-890.5070999999997,-1351.7172999999998,-2242.2244
18,387.2365,1050.2545,1691.7144,0.0,0.0,0.0,-990.2442,-8968.726999999999,477.8807,5408.0973,-1646.9486,1053.8146,-662.0346,-943.7878000000011,-1255.1686,-2198.956400000001
19,428.4398,1062.594,1719.5526,0.0,0.0,0.0,-995.4853,-8892.0601,461.8578,5386.5298,-1711.0068,1044.9599,-659.5298,-828.5714000000007,-1325.5767,-2154.148100000001
20,401.3324,1009.3514,1704.4361,0.0,0.0,0.0,-977.4319,-8884.6158,479.2614,5404.621999999999,-1691.0172,1048.8061,-654.1234,-863.044399999999,-1296.3345,-2159.3788999999992
21,386.2581,971.5074,1685.6714,0.0,0.0,0.0,-983.7552,-8847.841,474.4545,5426.0157,-1726.4326,1044.8039999999999,-651.5592,-887.6891000000014,-1333.1878000000004,-2220.8769000000016
22,397.2084,1008.5883,1679.1131,0.0,0.0,0.0,-982.1044,-8863.4079,448.4237,5411.5154,-1718.4007,1059.442,-665.8653,-900.6634000000003,-1324.8239999999998,-2225.4874000000004
23,387.9593,1014.3480000000001,1712.1192,0.0,0.0,0.0,-999.4187,-8861.2749,472.343,5429.6663,-1740.5103,1050.0487,-657.0291,-844.2578000000003,-1347.4906999999996,-2191.7485
24,385.3144,1018.6272,1687.7103,0.0,0.0,0.0,-965.8847,-8903.9225,488.7338,5396.7121,-1718.6885,1042.8856,-657.7184,-892.7094000000006,-1333.5213,-2226.230700000001
25,398.7253,1051.6604,1673.4147,0.0,0.0,0.0,-965.5239999999999,-8777.215,479.4812,5372.7027,-1761.2113,1058.0576,-667.398,-766.7546999999995,-1370.5517,-2137.3063999999995
26,398.4104,1052.1984,1685.2758,0.0,0.0,0.0,-980.9176,-8778.2921,480.0553,5379.0215,-1784.4584,1054.9533,-666.6374,-764.2483000000011,-1396.1425,-2160.390800000001
27,405.0641,1074.0751,1680.5434,0.0,0.0,0.0,-969.331,-8763.6481,482.7803,5370.328,-1785.4959,1055.4636,-667.2145,-720.1881999999997,-1397.2468,-2117.4349999999995
28,376.7659,997.8166,1681.3197,0.0,0.0,0.0,-973.5223,-8847.305,490.93699999999995,5388.7789,-1687.0631,1052.4254,-662.3157,-885.2092000000004,-1296.9534,-2182.1626000000006
29,402.4266,1012.4891,1700.2748,0.0,0.0,0.0,-967.5131,-8828.1184,468.2504,5368.3871,-1702.2794,1057.2071,-665.3453,-843.8035,-1310.4175999999998,-2154.2211
30,387.9487,1001.6513,1690.6449,0.0,0.0,0.0,-971.1510000000001,-8940.8864,476.8304,5415.5592,-1642.9738,1060.0563,-670.4968,-939.4029,-1253.4143,-2192.8172
31,376.68199999999996,999.0645,1671.0121,0.0,0.0,0.0,-963.5264,-8965.3746,464.0521,5361.5553,-1606.8893,1055.1517,-673.7853,-1056.534999999999,-1225.5229000000004,-2282.057899999999
32,409.8755,1036.5231,1681.8655,0.0,0.0,0.0,-974.5102,-8957.0829,481.4059,5391.9613,-1621.2977,1054.7785,-666.1637,-929.9618,-1232.6829000000002,-2162.6447000000007
33,368.1646,991.8353,1686.9275,0.0,0.0,0.0,-976.2292,-8863.6829,483.0144,5419.9856,-1702.724,1050.422,-659.4678,-889.9847,-1311.7698,-2201.7545
34,380.3514,1044.674,1705.6908,0.0,0.0,0.0,-968.1406,-8952.7413,458.2721,5415.4688,-1648.8281,1050.989,-660.2975,-916.4247999999997,-1258.1365999999996,-2174.5614
35,379.4447,1017.6805,1699.4956,0.0,0.0,0.0,-938.2158,-8925.9462,483.2939,5413.6744,-1702.7718,1066.4539,-682.6587,-870.572900000001,-1318.9766,-2189.549500000001
36,391.5763,1007.5161,1696.1859,0.0,0.0,0.0,-958.1080000000001,-8985.3216,491.6633,5439.2803,-1647.7984,1058.1474,-666.9382,-917.2076999999989,-1256.5892,-2173.7968999999985
37,364.2492,1045.8494,1675.5108,0.0,0.0,0.0,-990.9971,-8899.4259,471.6835,5374.1397,-1665.3942,1045.5836,-658.7077,-958.9903999999997,-1278.5183000000004,-2237.5086999999994
38,383.9738,1061.2776,1703.8914,0.0,0.0,0.0,-960.3945,-8895.7125,461.4379,5393.5503,-1690.7955,1056.522,-670.8196,-851.9760000000006,-1305.0931,-2157.0691000000006
39,385.4787,991.2464,1687.9253,0.0,0.0,0.0,-975.0833,-8875.5322,477.3645,5394.0422,-1724.0469,1041.4587,-658.8330000000001,-914.5584,-1341.4212000000002,-2255.9796
40,366.0684,1013.0529,1691.8671,0.0,0.0,0.0,-988.7860000000001,-8756.9622,474.1484,5338.94,-1773.0405,1053.4177,-664.0473,-861.6714000000003,-1383.6701,-2245.3415000000005
41,388.97900000000004,1008.9426,1690.8131,0.0,0.0,0.0,-982.2253,-8922.6677,487.9143,5382.5437,-1651.1779,1046.3396,-664.4717,-945.7002999999997,-1269.31,-2215.010299999999
