,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,410.3044,1086.4389,1732.395,0.0,0.0,0.0,-1039.9307,-8927.6222,499.5306,5303.8933,-1603.6763,1057.2355,-641.6236,-934.9907000000003,-1188.0644000000002,-2123.0551000000005
1,380.8678,1060.0555,1749.1865,0.0,0.0,0.0,-1015.4337,-8890.4456,500.7479,5290.7704,-1685.1223,1059.0735,-650.995,-924.251199999998,-1277.0438,-2201.294999999998
2,403.0089,1042.7354,1729.308,0.0,0.0,0.0,-1015.184,-8874.9754,488.9665,5255.4499,-1620.7367,1069.5157,-654.1504,-970.6906999999992,-1205.3714,-2176.062099999999
3,406.3382,1126.1244,1724.7844,0.0,0.0,0.0,-1021.694,-8861.614,490.0861,5292.1963,-1664.149,1065.1782,-658.8638,-843.7785999999996,-1257.8345999999995,-2101.6131999999993
4,384.6165,1065.8354,1745.1467,0.0,0.0,0.0,-1031.8854,-8911.7391,496.4027,5282.1743,-1597.8349,1066.5106,-658.4044,-969.4489000000012,-1189.7287,-2159.177600000001
5,381.5018,1085.1478,1741.5323,0.0,0.0,0.0,-1022.5122,-8909.074,495.8065,5313.9161,-1620.3238,1072.8138,-661.1339,-913.6817,-1208.6439,-2122.3256
6,401.2468,1036.6808,1712.9515,0.0,0.0,0.0,-999.9471,-8871.2178,492.8773,5289.4891,-1675.0395,1075.9984,-669.3445,-937.9193999999997,-1268.3856,-2206.305
7,412.0348,1062.181,1720.527,0.0,0.0,0.0,-995.4830000000001,-8934.7469,507.2832,5292.1334,-1629.2165,1074.0187,-670.0755,-936.0705000000007,-1225.2732999999996,-2161.3438000000006
8,398.1963,1056.0716,1713.3643,0.0,0.0,0.0,-1034.1068,-8840.5362,484.2501,5311.5044,-1672.7671,1073.3619,-657.4952,-911.2563,-1256.9004,-2168.1567
9,420.879,1069.485,1744.9646,0.0,0.0,0.0,-1011.1565,-8934.1514,480.6485,5313.0559,-1629.8061,1081.8338,-674.1772,-916.2749000000003,-1222.1495,-2138.4244
10,395.7302,1036.9951,1729.6684,0.0,0.0,0.0,-1026.2023,-8987.3066,489.9908,5323.4684,-1591.7835,1074.1888,-663.4045,-1037.6560000000009,-1180.9992000000002,-2218.655200000001
11,384.0925,1096.8688,1729.7313,0.0,0.0,0.0,-1022.5881,-8957.554,478.0478,5286.4659,-1567.7992,1078.0018,-665.7638,-1004.9358000000003,-1155.5612,-2160.4970000000008
12,406.3651,1099.0971,1716.5835,0.0,0.0,0.0,-1009.4792,-9066.9506,477.2601,5347.5536,-1542.2344,1074.0187,-668.5369,-1029.5703999999996,-1136.7525999999998,-2166.323
