Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,5.2125,25.0417,12.846,0.0,0.0,0.0,-2.1207,41.0741,9.7397,-170.1266,-16.7061,2.33401608,-78.3333,-14.37208392,-92.70538392
1,4.7325,22.0069,11.1626,0.0,0.0,0.0,-0.7076,40.2179,10.3986,-169.6875,-16.5648,2.31867648,-81.8766,-14.246123520000001,-96.12272352000001
2,8.3111,23.2856,11.843,0.0,0.0,0.0,-1.8101,39.336,9.8948,-165.7146,-16.7541,2.32312968,-74.85419999999999,-14.43097032,-89.28517031999999
3,8.5892,22.3437,5.6237,0.0,0.0,0.0,-0.8426,39.9945,9.929,-164.084,-17.7686,2.32218,-78.4465,-15.44642,-93.89292
4,3.6974,22.3277,14.6872,0.0,0.0,0.0,-2.5383,41.0304,10.6197,-168.8348,-17.2212,2.31768432,-79.01070000000001,-14.90351568,-93.91421568000001
5,11.8891,27.1757,10.419,0.0,0.0,0.0,-0.6375,39.7325,8.9819,-168.833,-16.4511,2.3191977599999998,-71.2723,-14.13190224,-85.40420224
6,5.8454,26.9756,7.9034,0.0,0.0,0.0,-0.9912,40.292,9.4111,-165.4405,-17.3813,2.33575416,-76.00419999999998,-15.045545839999999,-91.04974583999999
7,4.5043,23.8853,12.2452,0.0,0.0,0.0,-2.1256,39.4388,9.9003,-164.8469,-17.6893,2.3223384,-76.9986,-15.3669616,-92.36556159999999
8,6.3784,27.5827,9.3384,0.0,0.0,0.0,0.0515,41.2898,11.5924,-171.703,-17.1247,2.31451416,-75.4698,-14.81018584,-90.27998584000001
9,7.3133,25.3404,10.4827,0.0,0.0,0.0,-2.4317,40.1058,11.8249,-167.239,-17.278,2.31787728,-74.6036,-14.96012272,-89.56372271999999
10,10.8353,22.4586,9.0235,0.0,0.0,0.0,-2.4674,41.3519,9.6805,-168.3582,-17.47,2.32578792,-77.47580000000002,-15.144212079999999,-92.62001208000002
11,7.5345,22.8678,16.4614,0.0,0.0,0.0,-2.93,41.0728,10.7236,-168.4986,-17.3729,2.29873176,-72.7685,-15.074168240000002,-87.84266824000001
