Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,390.7819,1073.883,1699.0855,0.0,0.0,0.0,-984.9173,-9016.5716,473.3219,5446.723,-1687.6344,52.880188319999995,-917.6935999999996,-1634.75421168,-2552.4478116799996
1,382.144,990.5518,1714.2356,0.0,0.0,0.0,-970.5768,-8948.8214,457.0062,5434.3483,-1740.1702,55.62833904,-941.1123000000016,-1684.5418609600001,-2625.6541609600017
2,401.6301,1014.791,1720.7695,0.0,0.0,0.0,-974.2088,-8960.0855,472.2423,5452.0484,-1697.9202,54.101398319999994,-872.8130000000001,-1643.81880168,-2516.63180168
3,389.6914,1014.1886,1684.853,0.0,0.0,0.0,-978.0174,-8999.0944,474.2865,5399.0206,-1616.9796,54.556492320000004,-1015.0716999999995,-1562.42310768,-2577.494807679999
4,410.6691,1052.6685,1708.3837,0.0,0.0,0.0,-972.2936,-8888.4964,458.5858,5356.1175,-1738.976,55.89916344,-874.3653999999997,-1683.0768365600002,-2557.44223656
5,393.862,1017.1341,1698.0302,0.0,0.0,0.0,-993.1636,-8911.6737,468.3489,5401.7097,-1695.8722,55.73520936,-925.7523999999994,-1640.13699064,-2565.889390639999
6,366.8463,1040.7141,1676.4841,0.0,0.0,0.0,-963.1453,-9006.5808,486.8681,5381.0017,-1619.9544,53.09340624,-1017.8118000000004,-1566.8609937600002,-2584.6727937600003
7,369.1996,1029.0696,1684.0767,0.0,0.0,0.0,-975.983,-9046.4878,475.7666,5376.4811,-1570.386,52.47781488,-1087.8772000000008,-1517.9081851199999,-2605.7853851200007
8,388.3891,991.7161,1683.2335,0.0,0.0,0.0,-974.3126,-8902.775,473.4736,5389.3918,-1697.2892,53.48670264,-950.883499999999,-1643.80249736,-2594.685997359999
9,396.8714,1029.5542,1692.0419,0.0,0.0,0.0,-976.0793,-8850.4494,476.9742,5373.3717,-1727.3344,54.6869592,-857.7153000000008,-1672.6474408,-2530.3627408000007
10,403.1879,996.9855,1685.5955,0.0,0.0,0.0,-983.7168,-8850.233,478.5823,5341.162,-1697.3322,53.08703928,-928.4366,-1644.24516072,-2572.68176072
11,388.9382,1030.506,1717.2179,0.0,0.0,0.0,-986.4939,-8910.8449,482.0444,5444.1111,-1739.6063,54.619911359999996,-834.5212000000001,-1684.9863886399999,-2519.50758864
12,390.9868,1003.7255,1708.1928,0.0,0.0,0.0,-958.0808,-8918.8678,491.8609,5406.1677,-1723.9196,54.77803632,-876.0149000000001,-1669.14156368,-2545.1564636800003
13,377.8621,1004.0361,1689.0033,0.0,0.0,0.0,-974.1633,-9037.0754,479.5758,5406.0913,-1622.3389,53.81436456,-1054.6701000000003,-1568.52453544,-2623.19463544
14,375.5006,992.1264,1684.0408,0.0,0.0,0.0,-961.624,-8941.3076,477.482,5384.9073,-1653.5819,54.66584448,-988.8744999999999,-1598.9160555199999,-2587.79055552
15,391.0586,1009.09,1707.2135,0.0,0.0,0.0,-975.4959,-8944.4986,482.0053,5399.823,-1671.2952,52.80333048,-930.8041000000003,-1618.49186952,-2549.29596952
16,403.0178,1011.5739,1679.6875,0.0,0.0,0.0,-971.8844,-8993.9463,476.0095,5436.2565,-1672.942,52.24063896,-959.285499999999,-1620.70136104,-2579.986861039999
17,394.1232,1049.5647,1707.5267,0.0,0.0,0.0,-964.9909,-9010.7733,464.581,5404.2586,-1620.032,52.964949600000004,-955.710000000001,-1567.0670504,-2522.777050400001
18,379.2727,1026.8277,1706.9306,0.0,0.0,0.0,-967.4028,-9121.4021,493.211,5444.6379,-1531.4922,53.17159968,-1037.9249999999993,-1478.3206003199998,-2516.245600319999
19,392.624,1025.216,1723.76,0.0,0.0,0.0,-986.175,-9156.9125,487.6033,5444.4796,-1499.0617,50.75146872,-1069.4046000000008,-1448.31023128,-2517.714831280001
20,368.7781,1009.1643,1689.3005,0.0,0.0,0.0,-960.7639,-9056.3284,482.1209,5427.6584,-1621.9697,52.60405392,-1040.0701,-1569.36564608,-2609.43574608
21,389.3848,1006.9543,1705.5124,0.0,0.0,0.0,-987.1427,-9060.4217,492.0898,5403.9296,-1575.2528,53.03606472,-1049.6935000000003,-1522.21673528,-2571.9102352800005
22,357.3296,1054.3937,1685.6217,0.0,0.0,0.0,-966.4557,-8957.3557,472.5804,5400.9344,-1662.1697,54.25966224,-952.9515999999994,-1607.91003776,-2560.861637759999
23,369.1926,1052.7776,1699.381,0.0,0.0,0.0,-965.8617,-8910.1379,475.4405,5402.7092,-1714.3135,54.75840552,-876.4987000000001,-1659.55509448,-2536.0537944800003
24,427.6133,1007.1087,1697.6733,0.0,0.0,0.0,-966.2004,-8930.0024,478.9864,5367.4648,-1688.5792,54.87882336,-917.3562999999995,-1633.7003766399998,-2551.0566766399998
25,388.3415,1025.7624,1681.6551,0.0,0.0,0.0,-970.1919,-8909.7915,468.5551,5408.8704,-1740.0197,54.75129552,-906.7988999999998,-1685.26840448,-2592.0673044799996
26,409.5606,990.0742,1708.2922,0.0,0.0,0.0,-960.5318,-8877.8962,482.7808,5430.7073,-1784.0551,56.24271288,-817.0128999999997,-1727.81238712,-2544.8252871199998
27,403.8965,1015.099,1694.2684,0.0,0.0,0.0,-972.559,-8841.2094,471.5688,5357.8621,-1756.2534,54.38151288,-871.0735999999997,-1701.87188712,-2572.9454871199996
28,346.0369,1000.1024,1686.343,0.0,0.0,0.0,-957.3526,-8839.7525,473.7876,5406.9889,-1779.1241,54.309920399999996,-883.8463000000011,-1724.8141796,-2608.660479600001
29,357.7116,977.8508,1686.097,0.0,0.0,0.0,-981.9911,-9053.9148,485.904,5422.6829,-1590.8119,53.63482464,-1105.6596000000009,-1537.17707536,-2642.8366753600008
30,391.2893,986.6597,1660.8067,0.0,0.0,0.0,-963.6892,-8982.9495,489.4332,5384.359,-1603.2397,53.1230472,-1034.0908,-1550.1166528,-2584.2074528
31,370.7631,1066.3885,1699.5034,0.0,0.0,0.0,-963.2312,-9023.2838,466.719,5376.5936,-1610.7509,52.59893544,-1006.5473999999986,-1558.15196456,-2564.6993645599987
32,377.365,1023.3425,1687.0863,0.0,0.0,0.0,-955.0173,-8936.459,481.4925,5361.7941,-1661.8105,53.9228196,-960.3959000000004,-1607.8876804000001,-2568.2835804000006
33,399.478,970.993,1681.0367,0.0,0.0,0.0,-939.6568,-8935.7318,473.5918,5395.3255,-1692.2795,54.45743904,-954.9635999999991,-1637.82206096,-2592.7856609599994
34,395.0164,993.2053,1667.7676,0.0,0.0,0.0,-965.6059,-8903.2329,496.5119,5392.2452,-1726.9126,53.85113856,-924.0923999999995,-1673.0614614400001,-2597.1538614399997
35,424.8919,1059.5051,1704.2726,0.0,0.0,0.0,-977.5293,-8855.0458,479.462,5355.8648,-1709.0962,51.54887304,-808.5786999999991,-1657.54732696,-2466.126026959999
36,381.7673,998.9387,1680.0929,0.0,0.0,0.0,-949.5482,-8750.6986,474.5929,5407.9151,-1869.9865,54.688327199999996,-756.9398999999994,-1815.2981728,-2572.2380727999994
37,388.6244,1003.7467,1694.8371,0.0,0.0,0.0,-952.6046,-8840.9423,479.5711,5430.9853,-1824.8902,54.61499232,-795.7822999999999,-1770.27520768,-2566.0575076799996
38,368.4707,1014.7127,1707.4221,0.0,0.0,0.0,-1004.7854,-8874.4844,467.3946,5412.3002,-1727.4523,50.666292719999994,-908.9695000000002,-1676.78600728,-2585.75550728
39,383.9657,1034.3989,1678.9989,0.0,0.0,0.0,-951.3482,-8873.3077,486.467,5421.6006,-1800.5696,54.31340304,-819.2248,-1746.2561969600001,-2565.4809969599996
40,390.245,984.4232,1673.957,0.0,0.0,0.0,-975.0711,-8832.8327,482.6126,5437.9539,-1805.0918,52.58913408,-838.7120999999997,-1752.50266592,-2591.21476592
41,383.8461,1053.9072,1697.0477,0.0,0.0,0.0,-989.1693,-8779.5995,467.715,5420.3252,-1860.7699,52.97557392,-745.9276,-1807.79432608,-2553.7219260800002
42,378.5695,1002.7378,1705.6463,0.0,0.0,0.0,-991.4209,-8776.3414,473.3734,5397.468,-1808.2676,51.9170148,-809.9672999999993,-1756.3505851999998,-2566.3178851999996
43,387.2101,1027.7045,1696.7386,0.0,0.0,0.0,-1000.1603,-8911.3509,474.5302,5421.6949,-1706.9761,51.97437144,-903.6328999999996,-1655.0017285600002,-2558.6346285599993
44,386.9848,1011.8318,1673.8383,0.0,0.0,0.0,-967.0334,-8919.6004,479.192,5426.9385,-1711.6072,52.273142639999996,-907.848399999999,-1659.3340573599999,-2567.182457359999
45,368.7205,1043.4729,1692.6203,0.0,0.0,0.0,-988.5302,-8747.1606,465.451,5409.1638,-1857.883,54.6321564,-756.2622999999994,-1803.2508436,-2559.5131435999992
46,356.3976,998.016,1703.9381,0.0,0.0,0.0,-965.2911,-8858.667,476.6361,5455.4899,-1794.1757,53.79744168,-833.4803999999995,-1740.37825832,-2573.8586583199994
