Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,0.00010000000001042508,-1.4210854715202004e-14,-2.842170943040401e-14,0.0,0.0,0.0,-30.694900000000032,-4.131700000000242,9.99999999891088e-05,-2.4158453015843406e-13,16.37109999999992,-3.8632622400000045,-34.826400000000774,12.507837759999902,-22.318562240000873
1,-1.0658141036401503e-14,-4.618527782440651e-14,-0.0001000000001170065,0.0,0.0,0.0,-38.43610000000007,-8.479000000000632,-3.019806626980426e-14,7.567280135845067e-13,17.044500000000127,-4.5601488,-46.9151999999997,12.484351200000056,-34.43084879999987
2,-1.5987211554602254e-14,-9.947598300641403e-14,7.105427357601002e-15,0.0,0.0,0.0,-33.25870000000004,-8.87870000000072,-1.7763568394002505e-15,5.329070518200751e-13,18.189500000000166,-4.441902479999998,-42.137399999999616,13.747597520000188,-28.38980247999897
3,-2.1316282072803006e-14,7.105427357601002e-15,-1.0658141036401503e-13,0.0,0.0,0.0,-31.878899999999852,-5.118099999999988,-4.796163466380676e-14,9.999999997400977e-05,14.736200000000037,-4.654560959999995,-36.996899999999684,10.081639040000105,-26.91526095999958
4,-4.263256414560601e-14,2.842170943040401e-14,2.0605739337042905e-13,0.0,0.0,0.0,-31.391400000000033,-11.886199999999086,-4.085620730620576e-14,-5.062616992290714e-13,19.562800000000102,-4.51957248,-43.277599999999296,15.043227520000087,-28.23437247999921
5,-9.999999998733244e-05,1.4210854715202004e-14,-0.0001000000001454282,0.0,0.0,0.0,-30.707799999999942,-10.262999999999828,-9.999999999266151e-05,6.794564910705958e-13,17.34650000000014,-3.9397464000000015,-40.97109999999965,13.406753599999988,-27.56434639999921
6,5.1514348342607263e-14,1.2434497875801753e-13,1.2789769243681803e-13,0.0,0.0,0.0,-38.22379999999996,-12.412299999998456,-5.329070518200751e-15,-1.936228954946273e-13,21.901100000000007,-4.423880160000006,-50.6360999999995,17.477219840000018,-33.158880159999484
7,9.999999999266151e-05,1.4921397450962104e-13,-7.105427357601002e-15,0.0,0.0,0.0,-38.877900000000004,-11.227500000000417,0.00010000000001042508,9.999999979459773e-05,25.371699999999976,-4.6477353599999915,-50.10510000000026,20.723964640000098,-29.381135360000393
8,0.0,8.526512829121202e-14,-4.263256414560601e-14,0.0,0.0,0.0,-33.80539999999998,-13.746899999999037,-7.105427357601002e-15,5.417888360170764e-14,21.42670000000021,-4.801762079999999,-47.552299999999036,16.624937920000175,-30.92736207999863
9,8.881784197001252e-15,2.1316282072803006e-14,-9.237055564881302e-14,0.0,0.0,0.0,-36.41970000000008,-15.856400000001361,1.2434497875801753e-14,2.0694557179012918e-13,21.875300000000077,-4.400556479999999,-52.27610000000213,17.474743519999993,-34.80135648000168
10,1.7763568394002505e-15,9.999999993226538e-05,-9.99999998860801e-05,0.0,0.0,0.0,-40.69129999999994,-13.195700000001068,-1.7763568394002505e-14,-4.53859172466764e-13,24.2543999999999,-5.02692912,-53.887000000000015,19.227470879999935,-34.659529119999846
11,-1.9539925233402755e-14,9.999999997845066e-05,0.0,0.0,0.0,0.0,-34.086899999999986,-11.4684999999997,3.552713678800501e-15,0.00010000000032039935,21.194799999999844,-4.804909199999997,-45.555199999999175,16.389890799999733,-29.165309199998987
12,-0.00010000000000509601,-9.999999994647624e-05,9.947598300641403e-14,0.0,0.0,0.0,-36.84560000000001,-12.96729999999938,2.842170943040401e-14,0.00010000000079912752,23.919699999999974,-4.587898319999999,-49.81299999999801,19.33180167999987,-30.481198319998143
13,-7.105427357601002e-15,-2.842170943040401e-14,-2.842170943040401e-14,0.0,0.0,0.0,-30.753100000000046,-11.737400000000292,3.552713678800501e-15,-6.217248937900877e-14,24.82059999999991,-4.453316639999999,-42.49050000000011,20.367283359999924,-22.12321664000018
14,-4.263256414560601e-14,2.1316282072803006e-14,-1.8829382497642655e-13,0.0,0.0,0.0,-30.873099999999965,-20.978700000001133,4.085620730620576e-14,5.5067062021407764e-14,28.89180000000013,-4.644836640000005,-51.851800000001504,24.246963360000137,-27.60483664000114
15,-8.881784197001252e-15,-9.237055564881302e-14,7.105427357601002e-15,0.0,0.0,0.0,-38.38459999999997,-10.6142000000013,-8.881784197001252e-15,4.3520742565306136e-13,22.921399999999878,-4.540024799999999,-48.99880000000083,18.381375199999795,-30.617424800000805
16,-3.552713678800501e-15,-0.00010000000009924292,-1.4210854715202004e-14,0.0,0.0,0.0,-38.96770000000004,-13.283299999998414,1.9539925233402755e-14,3.2152058793144533e-13,25.30169999999999,-4.865796000000001,-52.251099999998104,20.435904000000022,-31.815195999997854
17,3.907985046680551e-14,9.237055564881302e-14,1.2789769243681803e-13,0.0,0.0,0.0,-34.81770000000001,-11.090600000000872,0.00010000000003529408,-3.765876499528531e-13,22.34379999999997,-4.721896799999994,-45.90820000000153,17.62190319999992,-28.286296800001608
