Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-3.1530333899354446e-14,-7.815970093361102e-14,-9.999999995713438e-05,0.0,0.0,0.0,-27.16429999999991,-22.42489999999839,-2.842170943040401e-14,1.7053025658242404e-13,25.39569999999995,-4.1554965600000004,-49.589299999998566,21.24020343999981,-28.349096559998756
1,1.4210854715202004e-14,8.881784197001252e-16,-0.00010000000001575415,0.0,0.0,0.0,-27.43999999999998,-21.1038999999995,-4.707345624410664e-14,4.973799150320701e-13,23.978900000000127,-3.9380097600000017,-48.54399999999824,20.040890240000046,-28.50310975999819
2,3.9968028886505635e-14,-7.993605777301127e-14,5.417888360170764e-14,0.0,0.0,0.0,-27.447700000000044,-17.78100000000061,2.5757174171303632e-14,5.400124791776761e-13,22.919099999999958,-4.143592800000001,-45.22869999999916,18.775507199999936,-26.453192799999215
3,1.1546319456101628e-14,1.4654943925052066e-13,-6.039613253960852e-14,0.0,0.0,0.0,-27.076400000000046,-20.645600000000123,0.0001000000000015433,-7.105427357601002e-14,27.954400000000035,-4.137192720000009,-47.7218999999998,23.817207280000105,-23.904692719999694
4,-1.865174681370263e-14,7.105427357601002e-15,-9.999999997933884e-05,0.0,0.0,0.0,-26.114500000000014,-12.274500000000327,-1.1546319456101628e-14,-6.252776074688882e-13,21.170900000000024,-3.812115600000001,-38.389100000001136,17.35878440000006,-21.030315600000847
5,4.796163466380676e-14,2.842170943040401e-14,0.00010000000002108322,0.0,0.0,0.0,-19.19439999999991,-20.086799999999762,1.4210854715202004e-14,3.552713678800501e-13,23.087000000000018,-3.968526960000001,-39.28109999999909,19.118473039999987,-20.162626959998875
6,-9.999999997756248e-05,-1.7763568394002505e-15,-1.0480505352461478e-13,0.0,0.0,0.0,-27.324200000000047,-15.159199999998906,-3.552713678800501e-15,-4.263256414560601e-14,17.898099999999868,-3.783915359999998,-42.48349999999988,14.114184639999948,-28.369315360000613
7,-0.00010000000000243148,-9.237055564881302e-14,3.552713678800501e-15,0.0,0.0,0.0,-28.226500000000016,-20.084099999999484,-2.3092638912203256e-14,0.00010000000033016931,23.469200000000136,-4.025833920000003,-48.31059999999821,19.44336608000028,-28.86723391999861
8,3.552713678800501e-15,-8.704148513061227e-14,9.999999999443787e-05,0.0,0.0,0.0,-26.824999999999942,-9.954200000000863,2.7533531010703882e-14,2.5579538487363607e-13,21.715699999999877,-4.016890080000003,-36.77910000000112,17.698809919999874,-19.080290080000793
9,0.00010000000001708642,-1.865174681370263e-14,-7.105427357601002e-14,0.0,0.0,0.0,-28.627100000000002,-21.997399999999068,-9.769962616701378e-15,4.973799150320701e-13,27.742000000000054,-4.285054080000005,-50.624399999999056,23.456945920000102,-27.167454079998734
10,-3.375077994860476e-14,0.00010000000003351772,1.6697754290362354e-13,0.0,0.0,0.0,-27.184400000000036,-19.710099999998683,1.0658141036401503e-14,7.389644451905042e-13,24.8774,-4.307737679999995,-46.89439999999803,20.569662319999928,-26.32473767999811
11,-0.00010000000002996501,-0.00010000000010901289,-5.684341886080802e-14,0.0,0.0,0.0,-27.88590000000008,-13.38139999999969,5.329070518200751e-15,-5.684341886080802e-14,25.57230000000005,-4.234356000000002,-41.26750000000025,21.33794400000007,-19.929556000000403
12,-3.3306690738754696e-14,4.618527782440651e-14,-5.5067062021407764e-14,0.0,0.0,0.0,-26.732200000000017,-17.525100000000414,-2.1316282072803006e-14,-4.973799150320701e-13,22.702600000000132,-3.999093840000004,-44.257300000001166,18.70350616000018,-25.553793840001212
13,2.6645352591003757e-15,9.999999986209929e-05,2.6645352591003757e-14,0.0,0.0,0.0,-26.494499999999963,-19.3525,-1.687538997430238e-14,-4.689582056016661e-13,31.673999999999815,-4.305020399999991,-45.84690000000044,27.368979599999726,-18.47792040000094
14,-8.881784197001252e-16,-8.881784197001252e-14,0.00010000000003351772,0.0,0.0,0.0,-21.464099999999895,-20.908399999999148,9.769962616701378e-15,0.0,26.43169999999998,-4.099548240000008,-42.37239999999841,22.332151759999874,-20.04024823999785
15,2.5757174171303632e-14,4.973799150320701e-14,9.592326932761353e-14,0.0,0.0,0.0,-27.759999999999987,-17.995899999999494,1.5987211554602254e-14,7.958078640513122e-13,22.64079999999997,-4.156057440000002,-45.755899999998334,18.4847425599999,-27.271157439998206
16,9.999999999976694e-05,-2.6645352591003757e-14,3.375077994860476e-14,0.0,0.0,0.0,-28.345399999999938,-13.790399999999721,-3.019806626980426e-14,-0.00010000000003174137,24.451299999999943,-4.05055872,-42.13579999999977,20.400741280000048,-21.735058720000403
17,-0.00010000000001353371,6.217248937900877e-14,-1.2434497875801753e-14,0.0,0.0,0.0,-27.581400000000002,-18.67350000000124,1.2434497875801753e-14,-3.694822225952521e-13,23.945499999999885,-4.257732959999997,-46.25500000000185,19.687767039999933,-26.567232960002144
18,-3.952393967665557e-14,0.000100000000079703,-1.5631940186722204e-13,0.0,0.0,0.0,-28.31150000000008,-18.063399999999685,0.00010000000003618226,-9.947598300641403e-14,32.901399999999946,-4.153170960000004,-46.37470000000023,28.74822903999987,-17.626470959999907
19,-1.4210854715202004e-14,-5.861977570020827e-14,0.00010000000002285958,0.0,0.0,0.0,-29.18410000000004,-18.436899999999348,-1.4210854715202004e-14,0.0,34.019800000000004,-4.365360720000004,-47.62089999999968,29.654439279999814,-17.96646071999964
20,-8.881784197001252e-16,-2.398081733190338e-14,2.007283228522283e-13,0.0,0.0,0.0,-27.041299999999975,-20.053800000000187,5.329070518200751e-15,-5.115907697472721e-13,30.53060000000013,-4.136134319999994,-47.09510000000055,26.39446568000014,-20.700634320000418
21,-0.00010000000000509601,7.37188088351104e-14,-0.00010000000003884679,0.0,0.0,0.0,-28.79349999999998,-21.648900000000147,-9.999999999354969e-05,-1.4210854715202004e-13,30.904500000000006,-4.269247920000003,-50.44270000000034,26.63525208000015,-23.807447920000428
22,1.5987211554602254e-14,-0.00010000000003174137,5.062616992290714e-14,0.0,0.0,0.0,-25.833500000000072,-20.394999999999627,-7.993605777301127e-15,-9.947598300641403e-14,36.960000000000036,-4.652294400000005,-46.228600000000625,32.30770559999998,-13.920894400000648
23,-3.552713678800501e-15,0.00010000000002818865,-5.861977570020827e-14,0.0,0.0,0.0,-23.047199999999975,-16.66440000000034,9.999999999088516e-05,-0.0001000000003017476,32.262299999999854,-4.375582560000002,-39.71150000000083,27.886717439999913,-11.824782560000465
24,3.3306690738754696e-14,-3.552713678800501e-14,1.4477308241112041e-13,0.0,0.0,0.0,-24.52240000000005,-26.084500000000318,3.375077994860476e-14,1.7053025658242404e-13,34.43789999999993,-4.243788,-50.60689999999997,30.194111999999947,-20.412788000000255
25,1.6431300764452317e-14,7.904787935331115e-14,2.3092638912203256e-14,0.0,0.0,0.0,-27.827400000000054,-19.654199999999552,2.6645352591003757e-14,0.00010000000054333213,32.286400000000214,-4.270035599999997,-47.48149999999869,28.01636440000022,-19.46513559999824
26,-3.019806626980426e-14,1.0125233984581428e-13,2.2293278334473143e-13,0.0,0.0,0.0,-27.860200000000084,-22.212700000001366,0.0001000000000139778,6.110667527536862e-13,29.56579999999999,-4.298923439999999,-50.0728000000007,25.266876559999947,-24.80592344000098
27,-9.999999997134523e-05,0.000100000000054834,1.9539925233402755e-14,0.0,0.0,0.0,-27.47700000000002,-24.876899999998983,7.105427357601002e-15,-5.684341886080802e-14,36.39609999999986,-4.482538560000007,-52.3538999999981,31.91356143999996,-20.440338559998594
28,-1.8207657603852567e-14,9.999999999799059e-05,0.00010000000009657839,0.0,0.0,0.0,-27.56689999999995,-25.64460000000116,-3.552713678800501e-15,1.7053025658242404e-13,34.40089999999985,-4.501039679999997,-53.21129999999961,29.89986031999974,-23.3114396800001
29,0.0,-9.999999999177334e-05,1.7053025658242404e-13,0.0,0.0,0.0,-29.290599999999973,-21.08350000000079,-5.329070518200751e-15,-7.105427357601002e-14,32.18989999999988,-4.490124480000005,-50.37419999999941,27.699775519999807,-22.6744244799996
30,0.00010000000001042508,1.865174681370263e-14,-3.552713678800501e-14,0.0,0.0,0.0,-25.23310000000007,-16.616599999999732,-7.105427357601002e-15,-9.999999969068085e-05,31.342600000000076,-4.091803199999992,-41.84969999999905,27.250796800000092,-14.598903199999185
31,-4.085620730620576e-14,1.9539925233402755e-14,1.3677947663381929e-13,0.0,0.0,0.0,-23.614400000000046,-21.031500000000598,2.4868995751603507e-14,1.5631940186722204e-13,33.8579999999999,-4.5173440799999955,-44.645900000000694,29.34065591999999,-15.305244080000477
