Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,396.5872,1040.6535,787.3272,0.0,0.0,0.0,-993.6733,-9010.1283,466.8418,5332.6012,-1683.2258,52.85449584,-1979.7907000000005,-1630.37130416,-3610.162004160001
1,348.9302,1104.0166,798.8034,0.0,0.0,0.0,-937.7194,-9043.5361,473.1659,5384.0004,-1726.0924,53.09622648,-1872.338999999999,-1672.99617352,-3545.335173519999
2,417.9061,1027.2456,774.2572,0.0,0.0,0.0,-959.97,-9023.8481,468.5541,5388.8354,-1765.7224,53.554263119999995,-1907.019699999999,-1712.16813688,-3619.187836879999
3,386.2931,1056.7522,793.8209,0.0,0.0,0.0,-947.2408,-9016.3372,478.5578,5401.2849,-1757.7629,53.958987359999995,-1846.8691000000008,-1703.80391264,-3550.6730126400007
4,398.531,993.779,772.3527,0.0,0.0,0.0,-960.3293,-9003.8645,470.8536,5383.2591,-1751.5595,54.25784855999999,-1945.4183999999996,-1697.3016514400001,-3642.7200514399997
5,385.0111,1048.8707,786.0401,0.0,0.0,0.0,-954.2207,-9098.0906,469.0029,5388.4458,-1676.0217,53.65725984,-1974.9406999999992,-1622.36444016,-3597.3051401599996
6,388.0394,1031.8436,785.7369,0.0,0.0,0.0,-938.0315,-9063.5637,467.5733,5399.193,-1700.7564,55.41664032,-1929.2090000000007,-1645.33975968,-3574.548759680001
7,381.0759,1006.0193,764.6219,0.0,0.0,0.0,-991.158,-9018.7247,472.9234,5367.2469,-1692.9673,53.97141168,-2017.9953000000005,-1638.99588832,-3656.9911883200007
8,365.9758,1066.1869,779.0223,0.0,0.0,0.0,-950.9259,-9061.386,454.8588,5388.2814,-1715.8257,54.47348424,-1957.9867000000004,-1661.35221576,-3619.338915760001
9,369.9353,1031.8007,774.3793,0.0,0.0,0.0,-981.7512,-9028.6939,471.5947,5450.0914,-1757.0506,53.092670399999996,-1912.6437000000005,-1703.9579296,-3616.6016296000007
10,375.599,1006.987,767.3202,0.0,0.0,0.0,-966.5158,-9006.9602,482.265,5429.0292,-1760.2507,53.68947048,-1912.275599999999,-1706.56122952,-3618.836829519999
11,391.9551,1004.9535,772.4165,0.0,0.0,0.0,-970.1365,-9032.4763,463.8229,5380.8247,-1712.2557,53.617968,-1988.6401000000005,-1658.637732,-3647.277832
12,359.3362,984.9917,795.0793,0.0,0.0,0.0,-960.3196,-8967.3617,456.8876,5430.5158,-1805.3517,53.56916784,-1900.8706999999995,-1751.7825321599998,-3652.65323216
13,380.1509,1038.3686,776.7132,0.0,0.0,0.0,-974.6395,-9001.0037,454.1978,5343.6742,-1714.1053,53.38449575999999,-1982.5384999999987,-1660.72080424,-3643.259304239999
14,382.2538,1061.1859,798.0567,0.0,0.0,0.0,-963.4188,-9130.8908,468.4372,5366.684,-1655.5116,53.28433224,-2017.6919999999982,-1602.2272677600001,-3619.919267759998
15,401.9274,1033.47,777.7729,0.0,0.0,0.0,-957.5838,-9083.154,464.0125,5370.792,-1682.7776,53.470416959999994,-1992.763,-1629.30718304,-3622.07018304
16,410.165,1025.2002,781.369,0.0,0.0,0.0,-980.9065,-9064.8379,459.4177,5375.6631,-1658.5756,53.52626016,-1993.929400000001,-1605.04933984,-3598.978739840001
17,362.5408,1039.3384,785.5338,0.0,0.0,0.0,-965.1802,-8978.2966,482.7791,5317.462,-1725.7786,54.44924184,-1955.8226999999997,-1671.32935816,-3627.15205816
18,374.5139,1011.6266,762.7822,0.0,0.0,0.0,-986.6756,-8972.5185,472.8298,5377.4862,-1729.8374,52.8366636,-1959.9553999999998,-1677.0007363999998,-3636.9561363999997
19,374.3828,1019.3253,785.8092,0.0,0.0,0.0,-952.5627,-9062.8968,465.6331,5381.1975,-1701.7206,53.356803119999995,-1989.1116000000002,-1648.36379688,-3637.4753968800005
20,358.7058,1065.8788,778.4623,0.0,0.0,0.0,-963.1508,-9038.3012,478.2746,5383.7937,-1701.0731,52.05039696,-1936.3368,-1649.0227030400001,-3585.35950304
21,370.5341,1025.4417,790.8806,0.0,0.0,0.0,-976.6349,-8947.3775,465.1533,5368.6431,-1758.248,53.76620808,-1903.3596000000007,-1704.48179192,-3607.8413919200007
22,359.5674,1052.1854,778.5758,0.0,0.0,0.0,-961.9326,-9137.2839,471.3087,5402.2209,-1636.086,53.161294319999996,-2035.3582999999999,-1582.92470568,-3618.2830056800003
23,380.141,1036.7284,802.9992,0.0,0.0,0.0,-975.2128,-9104.4829,462.2323,5385.2277,-1637.3271,52.94447496,-2012.3671000000013,-1584.38262504,-3596.749725040001
24,391.04,1030.1742,776.3822,0.0,0.0,0.0,-974.7365,-9189.8069,464.6416,5369.3336,-1545.9002,52.29894023999999,-2132.9718000000003,-1493.60125976,-3626.5730597600004
25,366.2916,1026.7696,784.3934,0.0,0.0,0.0,-958.596,-9153.0235,461.2776,5368.8281,-1627.9715,53.51674536,-2104.0591999999997,-1574.4547546400001,-3678.5139546399996
26,407.9616,1029.3427,786.6939,0.0,0.0,0.0,-989.824,-9181.5283,474.3645,5396.0399,-1577.7005,51.544548,-2076.949700000001,-1526.1559519999998,-3603.105652000001
27,364.5012,1027.9619,790.3273,0.0,0.0,0.0,-961.3941,-9225.1672,469.8798,5402.1093,-1568.5137,52.228103759999996,-2131.7817999999997,-1516.28559624,-3648.0673962399997
28,392.0274,1007.47,794.5605,0.0,0.0,0.0,-962.0445,-9125.7388,464.1321,5359.5932,-1633.3921,52.95338136,-2070.0000999999993,-1580.43871864,-3650.438818639999
29,398.5229,1020.599,801.5749,0.0,0.0,0.0,-970.1169,-9024.4291,466.8874,5374.1741,-1704.914,53.73976176,-1932.787699999999,-1651.17423824,-3583.9619382399987
30,417.8637,989.9728,791.4702,0.0,0.0,0.0,-987.8232,-9099.9387,466.8059,5399.523,-1660.2311,52.17525648,-2022.1263,-1608.05584352,-3630.18214352
31,376.6494,1014.3751,776.6466,0.0,0.0,0.0,-973.0665,-9069.4147,472.0958,5379.2031,-1662.4985,51.18904368,-2023.511199999999,-1611.30945632,-3634.8206563199988
32,406.9382,1055.7477,785.408,0.0,0.0,0.0,-982.7066,-9154.328,474.8045,5394.9974,-1612.4173,52.09997112,-2019.1387999999988,-1560.31732888,-3579.4561288799987
33,378.1213,1008.3505,788.1494,0.0,0.0,0.0,-971.1748,-9087.8636,482.5051,5379.7832,-1641.7202,52.262972639999994,-2022.1289000000006,-1589.45722736,-3611.5861273600003
34,382.3083,1042.8234,785.7554,0.0,0.0,0.0,-958.4616,-9036.4976,464.1137,5391.0735,-1727.0986,53.01508032,-1928.884900000001,-1674.08351968,-3602.9684196800013
35,372.6825,977.4844,784.963,0.0,0.0,0.0,-972.0502,-9163.8505,480.4888,5386.5421,-1587.3128,52.3093608,-2133.7399000000005,-1535.0034392,-3668.7433392000003
36,401.7822,1012.5524,776.4289,0.0,0.0,0.0,-978.5803,-9086.4868,469.4107,5372.66,-1662.7181,53.52200783999999,-2032.2329000000009,-1609.19609216,-3641.428992160001
37,384.6996,1061.5028,800.8683,0.0,0.0,0.0,-978.5171,-9107.4589,481.8929,5368.6683,-1657.8674,53.02618848,-1988.3441000000003,-1604.8412115200001,-3593.18531152
38,415.7398,1033.3016,784.8117,0.0,0.0,0.0,-961.2819,-9055.2213,464.1751,5360.9441,-1688.3353,53.64449496,-1957.5308999999988,-1634.69080504,-3592.2217050399986
39,409.923,989.1675,762.0459,0.0,0.0,0.0,-967.8617,-9021.0863,467.4603,5390.4956,-1734.5896,52.97980536,-1969.855700000001,-1681.60979464,-3651.4654946400015
40,420.1673,994.2182,771.4913,0.0,0.0,0.0,-972.5975,-9087.522,464.2451,5392.3377,-1694.7387,53.14345416,-2017.6599000000006,-1641.5952458400002,-3659.2551458400003
41,378.9974,1051.38,784.1225,0.0,0.0,0.0,-978.5302,-9107.6258,462.0346,5338.7617,-1633.8013,53.72412192,-2070.8598,-1580.07717808,-3650.9369780800002
42,384.3955,1000.095,771.1973,0.0,0.0,0.0,-972.6476,-9106.1575,459.586,5403.0594,-1655.5766,51.740120160000004,-2060.4718999999986,-1603.83647984,-3664.308379839999
43,373.1042,1012.2255,795.2153,0.0,0.0,0.0,-974.1763,-9096.9681,456.8041,5400.332,-1683.1543,52.30822824,-2033.4632999999994,-1630.8460717599999,-3664.3093717599995
44,390.78,979.4689,798.3339,0.0,0.0,0.0,-966.6981,-9042.0817,479.5826,5362.7845,-1679.9828,52.22889144,-1997.8299000000006,-1627.75390856,-3625.5838085600003
45,358.1174,1060.8881,811.0645,0.0,0.0,0.0,-1000.688,-8994.7268,458.7522,5343.866,-1726.4906,52.013141999999995,-1962.7266000000009,-1674.477458,-3637.204058000001
46,374.3199,1011.6655,784.8582,0.0,0.0,0.0,-991.129,-9068.4665,456.3257,5388.4776,-1698.1492,53.64145584,-2043.9485999999997,-1644.5077441600001,-3688.4563441599994
47,399.0519,1038.932,797.5877,0.0,0.0,0.0,-972.1549,-8993.6247,472.3104,5351.4985,-1713.6142,54.52312608,-1906.3991000000005,-1659.0910739199999,-3565.4901739200004
48,393.606,1060.9891,778.1201,0.0,0.0,0.0,-957.2574,-9085.0875,473.2165,5400.7007,-1681.8974,54.58315464,-1935.7124999999987,-1627.31424536,-3563.0267453599986
49,364.3607,1035.7748,778.8632,0.0,0.0,0.0,-987.7258,-9089.4103,468.3885,5415.7068,-1701.4478,53.57165328,-2014.0420999999997,-1647.87614672,-3661.9182467199994
50,377.653,999.2825,802.1713,0.0,0.0,0.0,-959.6673,-9116.7379,472.6569,5405.8737,-1636.3251,54.96930936,-2018.7677999999996,-1581.3557906400001,-3600.1235906399997
51,397.0401,1008.1007,783.9596,0.0,0.0,0.0,-992.38,-9112.5033,448.4935,5411.7028,-1640.7831,52.83606312,-2055.5866000000005,-1587.94703688,-3643.533636880001
52,404.7476,1051.9276,781.4594,0.0,0.0,0.0,-955.7818,-9130.0152,466.4334,5378.7378,-1620.3551,54.099290159999995,-2002.4912000000004,-1566.25580984,-3568.7470098400004
53,400.6565,998.798,788.4623,0.0,0.0,0.0,-981.5168,-9100.8083,460.3754,5409.2309,-1667.637,52.26246072,-2024.8020000000015,-1615.37453928,-3640.176539280001
54,409.5856,1044.4035,771.5377,0.0,0.0,0.0,-975.3342,-9161.2981,481.4419,5401.6571,-1602.1394,52.5401928,-2028.0065000000004,-1549.5992072,-3577.6057072000003
55,383.5126,998.1617,753.1107,0.0,0.0,0.0,-956.9163,-9183.3668,478.7001,5429.4751,-1615.0914,52.11695088,-2097.3229,-1562.97444912,-3660.2973491200005
56,379.4403,1036.9938,761.7985,0.0,0.0,0.0,-983.3412,-9156.8842,467.9666,5353.647,-1557.7398,51.02754192,-2140.3792000000003,-1506.71225808,-3647.0914580800004
57,374.5079,1043.2446,746.2534,0.0,0.0,0.0,-957.8835,-9059.7476,469.4077,5381.5042,-1700.5133,53.63285832,-2002.7133000000003,-1646.88044168,-3649.59374168
58,375.3772,1077.8511,785.0116,0.0,0.0,0.0,-981.3804,-9064.7807,461.5485,5373.869,-1643.0627,54.21902256,-1972.5036999999993,-1588.84367744,-3561.347377439999
59,384.5419,1055.0746,763.4458,0.0,0.0,0.0,-982.111,-9037.3791,478.685,5392.1418,-1708.9251,53.42208768,-1945.6009999999997,-1655.50301232,-3601.1040123199996
60,405.2553,1009.8433,785.6301,0.0,0.0,0.0,-979.6913,-9003.6455,469.8151,5392.3829,-1771.1611,55.40678568,-1920.410100000001,-1715.75431432,-3636.164414320001
61,411.8891,1050.8675,770.8571,0.0,0.0,0.0,-957.746,-9010.4774,474.2845,5393.0617,-1754.1046,53.85677904,-1867.2635,-1700.24782096,-3567.5113209599995
62,400.0496,1068.0011,757.211,0.0,0.0,0.0,-959.8522,-8983.434,460.5295,5385.5657,-1786.8838,54.3375792,-1871.9292999999998,-1732.5462208000001,-3604.4755207999997
63,381.3487,1036.0227,763.0235,0.0,0.0,0.0,-944.4043,-8985.2517,473.5782,5374.609,-1743.4578,54.267570719999995,-1901.0739000000003,-1689.1902292799998,-3590.2641292800004
64,387.5847,1009.6768,777.7358,0.0,0.0,0.0,-971.6376,-8989.558,468.0094,5380.2464,-1758.5695,54.578093759999994,-1937.942500000001,-1703.99140624,-3641.9339062400013
65,411.6436,1033.4375,772.9144,0.0,0.0,0.0,-973.3804,-8935.1325,454.7656,5344.742,-1738.187,54.3373812,-1891.0097999999998,-1683.8496188,-3574.8594187999997
66,391.5718,1039.4517,775.9043,0.0,0.0,0.0,-939.4887,-9004.9846,480.3921,5369.2541,-1759.9733,54.76472063999999,-1887.8993,-1705.2085793600002,-3593.10787936
67,358.7768,1024.0093,762.2849,0.0,0.0,0.0,-973.563,-9000.1719,470.1341,5367.4447,-1736.7675,54.33783191999999,-1991.0850999999993,-1682.4296680799998,-3673.514768079999
68,408.1558,1026.5618,788.6305,0.0,0.0,0.0,-965.8367,-9061.8037,455.1632,5392.5832,-1712.9471,54.528794639999994,-1956.5459,-1658.4183053600002,-3614.9642053600005
69,398.9042,1001.4699,769.7672,0.0,0.0,0.0,-961.6877,-9143.9701,455.8026,5422.6051,-1655.5029,54.033813359999996,-2057.1088,-1601.46908664,-3658.57788664
70,374.3401,1035.6177,748.7497,0.0,0.0,0.0,-992.3371,-9088.7634,473.9938,5398.6511,-1656.7874,53.12853576,-2049.7481,-1603.65886424,-3653.40696424
71,393.3916,1066.6856,779.3059,0.0,0.0,0.0,-959.6293,-9073.5012,469.8139,5392.5246,-1687.5154,53.6499396,-1931.4089000000004,-1633.8654604,-3565.2743604000007
72,402.4328,1034.0532,793.7385,0.0,0.0,0.0,-990.9948,-9156.4264,470.4986,5389.4979,-1594.4585,50.4691128,-2057.2002,-1543.9893872,-3601.1895872
73,388.7924,1094.3715,772.066,0.0,0.0,0.0,-947.2485,-9136.7004,476.2267,5388.8029,-1632.9891,52.670676959999994,-1963.6893999999993,-1580.31842304,-3544.007823039999
74,361.9631,1010.8708,778.9307,0.0,0.0,0.0,-971.7332,-9087.3347,474.8293,5389.6659,-1648.4594,52.505114400000004,-2042.8080999999993,-1595.9542856,-3638.762385599999
75,417.7029,1059.4632,776.9483,0.0,0.0,0.0,-962.8672,-9002.9499,466.4042,5361.5776,-1718.4795,54.13376448,-1883.7209000000003,-1664.3457355199998,-3548.06663552
76,385.692,1022.3731,763.5304,0.0,0.0,0.0,-969.3846,-8999.0338,472.0491,5403.137,-1758.569,54.626474879999996,-1921.6367999999993,-1703.94252512,-3625.5793251199993
77,403.6737,1017.8802,779.5246,0.0,0.0,0.0,-972.8321,-9050.8353,478.479,5366.5507,-1696.0746,54.272497679999994,-1977.5592000000006,-1641.80210232,-3619.3613023200005
78,377.5864,1063.6005,785.8131,0.0,0.0,0.0,-968.6955,-9042.0929,461.6869,5333.7729,-1672.2331,54.89693568,-1988.3285999999998,-1617.3361643199999,-3605.66476432
79,438.3899,1043.1193,790.6113,0.0,0.0,0.0,-982.2074,-8954.0073,460.8731,5374.9186,-1799.3814,56.48932728,-1828.3024999999998,-1742.89207272,-3571.19457272
80,374.7769,1031.4317,781.7402,0.0,0.0,0.0,-928.5996,-9068.0123,466.3558,5395.5628,-1707.72,54.365994,-1946.7444999999998,-1653.354006,-3600.0985060000003
81,415.7403,1038.5243,797.3612,0.0,0.0,0.0,-986.7137,-8944.6386,461.6418,5350.6174,-1767.3649,54.537500879999996,-1867.4673000000003,-1712.82739912,-3580.29469912
82,391.5448,1001.5852,765.079,0.0,0.0,0.0,-972.0944,-8945.6412,465.9779,5415.0655,-1801.2466,55.53540144,-1878.4832000000006,-1745.71119856,-3624.1943985600005
83,414.1549,1046.6971,769.6436,0.0,0.0,0.0,-976.2027,-8866.2326,455.6741,5362.2735,-1825.7072,56.5122204,-1793.9920999999986,-1769.1949796000001,-3563.1870795999985
84,402.2363,1042.7119,761.586,0.0,0.0,0.0,-975.6489,-8895.7013,466.2444,5353.4944,-1798.0604,54.286592399999996,-1845.0772000000015,-1743.7738076,-3588.851007600002
85,384.3217,1057.8153,759.4557,0.0,0.0,0.0,-1005.2775,-8912.3595,469.1171,5351.6131,-1779.5648,53.31572208,-1895.3141000000005,-1726.2490779200002,-3621.5631779200007
86,390.2941,1022.7848,780.2696,0.0,0.0,0.0,-991.7623,-8880.3655,482.7198,5380.854,-1834.9086,54.75631176,-1815.2055,-1780.15228824,-3595.35778824
87,400.354,1030.38,773.4571,0.0,0.0,0.0,-981.7952,-8950.7952,468.9785,5355.9458,-1760.3069,54.95590223999999,-1903.4750000000004,-1705.3509977600002,-3608.8259977600005
88,385.0489,1013.2677,785.3531,0.0,0.0,0.0,-975.5064,-9084.6904,473.0302,5379.7006,-1656.8684,52.794467999999995,-2023.796299999999,-1604.073932,-3627.8702319999993
89,413.5676,1063.5822,762.9012,0.0,0.0,0.0,-969.3693,-9083.0874,460.5807,5393.2138,-1656.1307,53.8226784,-1958.6111999999985,-1602.3080215999998,-3560.9192215999983
90,398.5681,1008.1925,759.6103,0.0,0.0,0.0,-957.1075,-9148.7507,473.3004,5406.8658,-1647.6077,52.216558559999996,-2059.321100000001,-1595.39114144,-3654.712241440001
91,399.4813,1017.0445,761.9708,0.0,0.0,0.0,-1001.3541,-9025.1988,456.8284,5374.5242,-1709.6859,50.45495112,-2016.7037,-1659.23094888,-3675.93464888
92,373.554,1030.6519,792.977,0.0,0.0,0.0,-977.5929,-9033.2511,454.0038,5381.4562,-1691.5795,52.32237552,-1978.2010999999993,-1639.2571244800001,-3617.458224479999
93,413.3623,1021.3188,781.0285,0.0,0.0,0.0,-978.0954,-8985.5197,450.9915,5383.6032,-1778.3136,52.91829432,-1913.310800000001,-1725.3953056799999,-3638.706105680001
94,364.9357,1065.9959,772.7979,0.0,0.0,0.0,-975.8115,-8976.3867,476.7182,5381.9265,-1769.7123,52.49227464,-1889.8239999999996,-1717.22002536,-3607.04402536
95,395.0446,1023.0472,782.3754,0.0,0.0,0.0,-952.117,-8959.6331,466.7428,5365.2383,-1759.5623,53.49670632,-1879.3017999999993,-1706.0655936800001,-3585.367393679999
96,377.6211,1049.1486,779.9311,0.0,0.0,0.0,-983.0622,-8927.5703,460.6767,5391.4718,-1802.8877,54.0872064,-1851.783199999999,-1748.8004936,-3600.583693599999
97,413.7397,1029.8535,787.8312,0.0,0.0,0.0,-946.6125,-8952.9446,462.2483,5397.4325,-1814.0964,53.4532608,-1808.451900000001,-1760.6431392,-3569.095039200001
98,364.8891,1015.7955,763.7426,0.0,0.0,0.0,-972.6265,-9006.7288,466.4855,5392.1613,-1727.9657,53.78064408,-1976.2813000000015,-1674.18505592,-3650.466355920001
99,421.3465,1018.0934,773.9359,0.0,0.0,0.0,-971.0005,-8956.14,482.7424,5380.4191,-1781.9124,55.141733519999995,-1850.6031999999996,-1726.77066648,-3577.37386648
100,375.4199,1001.6351,777.3614,0.0,0.0,0.0,-972.0641,-9010.8856,476.8456,5369.9212,-1727.6723,54.48931632,-1981.7664999999997,-1673.18298368,-3654.94948368
101,390.0292,1044.0421,792.1412,0.0,0.0,0.0,-971.9069,-8930.5926,449.5225,5331.8012,-1764.6255,54.416818799999994,-1894.9633000000003,-1710.2086812,-3605.1719812000006
102,401.639,1039.6921,773.8924,0.0,0.0,0.0,-975.635,-9003.3385,475.9544,5378.0235,-1745.6643,52.82959248,-1909.7721000000001,-1692.83470752,-3602.60680752
103,387.9063,983.655,773.4636,0.0,0.0,0.0,-978.6995,-9037.8587,464.0569,5417.2326,-1717.712,52.85299536,-1990.243800000001,-1664.85900464,-3655.102804640001
