,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,401.0394,1094.5231,1718.1747,0.0,0.0,0.0,-974.6297,-10739.9464,491.0019,5105.3114,-6939.8554,1516.7653,-734.1959,-2904.5256000000013,-6157.286,-9061.811600000005
1,389.7448,1015.8558,1739.2086,0.0,0.0,0.0,-973.1201,-10483.8878,474.3065,5094.2915,-7149.9539,1525.4074,-743.8408,-2743.600700000001,-6368.3873,-9111.988
2,409.4406,1032.644,1735.7241,0.0,0.0,0.0,-975.5743,-10507.886999999999,488.9183,5111.3745,-7084.1858,1525.3885,-738.8271,-2705.359800000001,-6297.6244000000015,-9002.9842
3,406.0727,1031.3188,1700.9812,0.0,0.0,0.0,-956.9275,-10061.6606,491.411,5057.2942,-7509.9784,1527.3635,-748.4903,-2331.5101999999993,-6731.105200000001,-9062.6154
4,424.9843,1072.6169,1734.4706,0.0,0.0,0.0,-959.5043,-10363.3222,475.8348,5014.2973,-7255.5686,1533.9360000000001,-754.0696,-2600.622600000001,-6475.7022,-9076.324800000002
5,403.1906,1031.264,1719.1408,0.0,0.0,0.0,-965.4926,-10569.3196,484.7436,5059.8784,-7022.4531,1528.0014,-748.5089,-2836.594800000001,-6242.9605999999985,-9079.5554
6,377.4945,1064.8097,1690.761,0.0,0.0,0.0,-969.5756,-10336.675,502.5971,5044.2983,-7234.0677,1517.1953,-730.3947,-2626.289999999999,-6447.267099999999,-9073.5571
7,377.5283,1054.8353,1702.326,0.0,0.0,0.0,-969.9753,-10500.6554,491.8763,5034.3692,-7090.3972,1514.0059,-732.8855,-2809.6956,-6309.2768000000015,-9118.9724
8,396.9324,1008.9759,1701.4924,0.0,0.0,0.0,-1006.2351,-10197.0138,489.4587,5048.5055,-7292.8794,1525.4593,-729.6039999999999,-2557.884,-6497.0241,-9054.9081
9,402.0484,1047.165,1711.0499,0.0,0.0,0.0,-962.0360000000001,-10550.0107,492.4366,5033.2182,-6994.3733,1527.6470000000002,-741.347,-2826.1286,-6208.0733,-9034.201899999998
10,413.0612,1016.0326,1702.2813,0.0,0.0,0.0,-974.4267,-10384.6216,495.8936,4999.7581,-7131.9749,1525.4546,-733.8864,-2732.0215000000007,-6340.406700000001,-9072.428199999997
11,404.1694,1050.0497,1732.8916,0.0,0.0,0.0,-987.7,-10482.8769,498.6231,5105.6138,-7143.9755,1526.2626,-745.7264,-2679.229299999999,-6363.4393,-9042.6686
12,399.9367,1030.9062,1722.0277,0.0,0.0,0.0,-937.9934,-10479.2362,508.5991,5068.7816,-7122.8029,1524.9443,-742.3028,-2686.978299999998,-6340.1614,-9027.139699999998
13,383.0543,1020.2560000000001,1702.6055,0.0,0.0,0.0,-962.2362,-10829.8015,497.1061,5063.4084,-6790.7637,1517.9513,-739.2986,-3125.6074,-6012.111000000001,-9137.7184
14,383.2172,1010.6959,1702.8122,0.0,0.0,0.0,-958.3717,-10463.6006,494.5734,5044.9825,-7089.5368,1525.9649,-737.3118,-2785.6910999999986,-6300.8837,-9086.5748
15,398.7463,1027.6585,1728.3839,0.0,0.0,0.0,-962.9053,-10615.1976,497.5642,5061.8085,-6983.9295,1517.2945,-727.2617,-2863.941499999999,-6193.8967,-9057.838199999998
16,411.7762,1033.8267,1700.996,0.0,0.0,0.0,-972.5547,-10850.3594,492.7794,5093.595,-6784.2399,1520.8997,-734.2537,-3089.940799999999,-5997.5939,-9087.534699999997
17,401.0058,1064.6405,1726.9339,0.0,0.0,0.0,-950.5441,-10613.0458,479.371,5067.5249,-6996.4221,1518.7735,-741.7371,-2824.1138,-6219.3857,-9043.4995
18,387.8103,1050.8843,1727.7279999999998,0.0,0.0,0.0,-962.8067,-10735.7919,508.7734,5103.9983,-6916.4331,1510.9063,-732.9398,-2919.404299999999,-6138.4666,-9057.8709
19,401.0889,1042.3486,1743.5155,0.0,0.0,0.0,-993.4988,-10737.1198,503.9887,5104.5575,-6922.7711,1506.9704,-732.8919,-2935.1194000000005,-6148.6925999999985,-9083.812000000002
20,378.0434,1031.2573,1704.744,0.0,0.0,0.0,-942.0304,-10728.025,498.6983,5087.4986,-6947.5146,1512.4561,-737.6718,-2969.813799999999,-6172.7303,-9142.5441
21,398.2857,1025.8785,1721.8146,0.0,0.0,0.0,-958.7502,-10860.2854,508.6662,5062.6862,-6808.8434,1510.3771,-737.6186,-3101.7044000000005,-6036.0849,-9137.7893
22,366.2747,1074.4994,1703.1161,0.0,0.0,0.0,-953.1581,-10475.4108,488.4464,5060.004,-7114.536,1517.3323,-740.9481,-2736.228300000001,-6338.1518,-9074.3801
23,383.6412,1071.9448,1716.5431,0.0,0.0,0.0,-941.4788,-10422.4514,492.1896,5060.6948,-7203.3279,1524.5947,-760.9734,-2638.9167,-6439.7066,-9078.6233
24,444.0829,1023.8752,1722.942,0.0,0.0,0.0,-947.8897,-10642.596000000001,495.5058,5027.9809,-6941.4754,1535.0747,-755.9841,-2876.0988999999986,-6162.3848,-9038.4837
25,397.1429,1048.1706,1699.1929,0.0,0.0,0.0,-970.3596,-10978.5105,483.2768,5067.544,-6610.6354,1524.2308,-748.9702,-3253.542900000001,-5835.3748,-9088.9177
26,421.2383,1005.7792,1725.8857,0.0,0.0,0.0,-935.0619,-10622.4754,501.0584,5087.3321,-7052.0897,1524.0891,-757.9594,-2816.2436,-6285.96,-9102.2036
27,418.0504,1032.1845,1708.2628,0.0,0.0,0.0,-951.3910000000001,-10470.4771,486.7841,5019.431,-7158.0929,1516.1889,-742.4826,-2757.155300000001,-6384.3866,-9141.5419
28,353.5988,1024.395,1702.6633,0.0,0.0,0.0,-959.9328,-10552.4902,489.85699999999997,5065.634,-7007.3158,1527.5005,-748.9485,-2876.274900000001,-6228.7638000000015,-9105.0387
29,367.1912,996.4523,1708.3684,0.0,0.0,0.0,-971.0462,-10450.6585,502.4401,5080.5914,-7186.7769,1522.3881,-744.9482,-2766.661299999999,-6409.337,-9175.9983
30,402.0383,1004.6242,1676.0075,0.0,0.0,0.0,-948.8493,-10410.9728,507.4734,5041.657,-7115.2528,1513.6043,-731.3491,-2728.0216999999993,-6332.9976000000015,-9061.0193
31,379.9308,1085.3134,1715.7199,0.0,0.0,0.0,-977.3679,-10426.8772,481.6659,5035.1314,-7094.419,1510.826,-728.3793,-2706.483700000001,-6311.9722999999985,-9018.456000000002
32,383.2422,1041.3945,1708.3878,0.0,0.0,0.0,-940.1786,-10770.6041,498.6166,5021.673,-6779.668000000001,1513.5051,-736.9054,-3057.4686,-6003.068299999999,-9060.5369
33,405.1519,988.1151,1699.3946,0.0,0.0,0.0,-938.15,-10500.7033,491.1568,5055.0907,-7090.3268,1526.5319,-746.8653,-2799.9442,-6310.6602,-9110.6044
34,403.6974,1013.1032,1686.4104,0.0,0.0,0.0,-957.0711,-10519.5756,512.8779,5051.8825,-7037.5358,1529.3764,-752.9242,-2808.6753000000012,-6261.0836,-9069.7589
35,438.8135,1077.4142,1719.9561,0.0,0.0,0.0,-976.686,-10378.127,496.8721,5013.7909,-7146.806,1511.0859,-737.4536,-2607.9662000000017,-6373.1736999999985,-8981.139900000002
36,386.9316,1016.3773,1704.134,0.0,0.0,0.0,-939.2627,-10665.431999999999,491.7523,5067.9974,-6920.6982,1522.3172,-744.3209,-2937.502100000001,-6142.701899999999,-9080.204000000002
37,397.4005,1024.6863,1713.3666,0.0,0.0,0.0,-934.8366,-10807.0276,495.5807,5089.4604,-6856.624,1529.8394,-747.7073,-3021.3696999999993,-6074.4919,-9095.861599999998
38,377.8387,1033.1782,1719.9087,0.0,0.0,0.0,-993.1299,-10764.2334,485.7908,5071.5512,-6820.101,1503.9133,-721.7552,-3069.095699999999,-6037.942899999999,-9107.038599999998
39,397.0345,1054.0061,1699.3728,0.0,0.0,0.0,-929.2993,-10594.5861,500.7845,5081.2936,-7068.5635,1520.9375,-739.9417,-2791.3939,-6287.567700000001,-9078.9616
40,395.3907,1006.0701,1688.3601,0.0,0.0,0.0,-970.5449,-10373.3714,499.2562,5096.2201,-7230.1265,1512.8436,-734.757,-2658.619100000001,-6452.0399,-9110.659
41,396.0751,1071.2527,1718.3148,0.0,0.0,0.0,-987.1791,-10660.2949,481.2672,5081.232,-6933.647,1510.4811,-729.8168,-2899.332200000001,-6152.9827,-9052.3149
42,390.4117,1023.3674,1721.5381,0.0,0.0,0.0,-970.3034,-10979.2983,489.3486,5057.7195,-6588.1047,1501.7682,-716.8413,-3267.2164000000016,-5803.1778,-9070.3942
43,395.7378,1048.2944,1713.6249,0.0,0.0,0.0,-992.1118,-11337.8538,493.0083,5079.1818,-6241.6583,1504.7544,-721.1474,-3600.118400000001,-5458.0513,-9058.169700000002
44,398.0532,1028.0308,1697.2505,0.0,0.0,0.0,-957.6392,-10352.9804,493.1304,5089.5743,-7257.0037,1520.1437,-735.2265,-2604.5804000000007,-6472.0865,-9076.6669
45,375.4717,1059.1336,1714.2591,0.0,0.0,0.0,-973.9781,-10788.7747,481.0195,5069.6432,-6794.3579,1512.6404,-733.7711,-3063.2256999999986,-6015.4886,-9078.714299999998
46,363.6975,1014.4134,1721.3634,0.0,0.0,0.0,-957.2154,-10887.0671,494.226,5114.329000000001,-6764.8582,1522.7992,-742.3711,-3136.2531999999987,-5984.4301,-9120.6833
47,426.7654,1058.9506,1719.7294,0.0,0.0,0.0,-959.91,-10683.8201,491.1123,5099.8089,-6916.018,1528.2943,-743.1652,-2847.3635000000004,-6130.888900000001,-8978.2524
48,410.5089,1035.3149,1714.4833,0.0,0.0,0.0,-964.1894,-10849.9404,495.8651,5072.4529999999995,-6750.4956,1508.8132,-741.8813,-3085.5046,-5983.5637,-9069.0683
49,406.9142,999.2644,1719.5615,0.0,0.0,0.0,-945.3968,-10563.8666,515.5328,5146.2591,-7107.4692,1516.8551,-746.4552,-2721.731399999999,-6337.0693,-9058.800699999998
50,403.2308,1058.5908,1705.1804,0.0,0.0,0.0,-970.1815,-10403.6457,483.5738,5031.5137,-7138.1281,1519.3735,-741.9612,-2691.737699999999,-6360.7158,-9052.4535
51,387.8014,1025.9333,1742.6338,0.0,0.0,0.0,-977.3079,-10545.0669,486.86300000000006,5031.0904,-6979.7117,1524.4671,-749.8238,-2848.052900000001,-6205.0684,-9053.1213
52,366.6965,1051.1356,1708.5251,0.0,0.0,0.0,-960.163,-10753.048999999999,492.1713,5099.6656,-6810.4381,1511.0575,-739.9847,-2995.017900000001,-6039.3653,-9034.383200000004
53,372.089,1025.3013,1693.0107,0.0,0.0,0.0,-967.6755,-10636.0202,491.454,5080.380999999999,-6906.5531,1520.4886,-744.4046,-2941.4597000000017,-6130.4691,-9071.928800000003
54,393.2047,1018.3857,1727.3147,0.0,0.0,0.0,-948.3562,-10783.3941,487.95300000000003,5078.198,-6772.8557,1525.4121,-754.0021,-3026.6942,-6001.4457,-9028.1399
55,397.6138,1054.827,1709.6069,0.0,0.0,0.0,-969.5172,-10644.4588,496.1764,5052.9619,-6905.9568,1529.1118,-743.2553,-2902.7899999999986,-6120.1003,-9022.8903
56,416.1255,1082.1807,1706.2977,0.0,0.0,0.0,-956.956,-10520.7552,476.8023,5049.7376,-7038.2886,1521.3486,-738.9778,-2746.567399999999,-6255.917799999998,-9002.485200000001
57,393.5866,1090.213,1738.1791,0.0,0.0,0.0,-971.883,-10622.0087,492.1796,5019.8674,-6894.7926,1520.4083,-733.9484,-2859.866,-6108.3327,-8968.198699999999
58,397.9738,974.7954,1722.2897,0.0,0.0,0.0,-977.7642,-10332.5881,495.4649,5075.2074,-7217.4383,1528.4503,-736.1927,-2644.6211000000008,-6425.180699999999,-9069.8018
59,379.4984,1059.6336,1702.7288,0.0,0.0,0.0,-975.0615,-10322.1881,502.9247,5072.139,-7223.9332,1528.9606,-743.9588,-2580.3251,-6438.9314,-9019.2565
60,392.2785,1046.6345,1726.8781,0.0,0.0,0.0,-977.2539,-10531.3708,489.1216,5084.3938,-7083.2095,1530.5245,-747.4871,-2769.318200000001,-6300.1721,-9069.490300000003
61,406.5059,1040.9586,1716.6305,0.0,0.0,0.0,-964.9524,-10554.5786,470.949,5020.8942,-6983.0283,1548.815,-763.1547,-2863.5928000000017,-6197.368,-9060.9608
62,350.9627,1025.3699,1702.6070000000002,0.0,0.0,0.0,-945.3772,-10472.9026,501.606,5063.8763,-7143.7919,1537.2813,-760.0406,-2773.8578999999986,-6366.5512,-9140.4091
63,415.5521,1019.7385,1704.8619,0.0,0.0,0.0,-936.1546,-10519.2043,478.7225,5037.8739,-7004.6257,1542.0346,-756.7817,-2798.61,-6219.372799999999,-9017.982799999998
64,410.9147,1070.1475,1682.6401,0.0,0.0,0.0,-984.1384,-10055.6253,493.167,5068.0012,-7528.9513,1527.8691,-747.6311,-2314.8931999999995,-6748.7132999999985,-9063.6065
