FRAMES,3,4,5,6,7,8,9,10
0,16,4,8,22,13,15,13,13
1,16,3,11,18,12,18,18,10
2,18,3,10,23,9,15,19,15
3,16,3,9,26,11,17,22,10
4,16,5,9,18,9,12,18,9
5,19,5,8,20,9,15,17,18
6,22,2,16,18,10,18,25,11
7,21,4,13,18,7,19,24,16
8,15,5,12,20,9,19,21,14
9,22,6,14,19,5,16,19,13
10,19,8,13,20,10,17,13,12
11,21,4,13,20,10,17,17,17
12,17,5,16,22,7,18,22,20
13,23,5,10,14,13,18,21,12
14,16,6,10,19,9,16,19,14
15,17,3,16,23,9,18,22,12
16,22,7,12,25,10,17,13,14
17,18,6,13,18,12,18,19,13
18,15,5,15,17,8,22,18,18
19,15,9,16,24,10,18,15,17
20,16,9,11,21,9,20,19,18
21,16,7,12,16,11,16,19,16
22,17,10,15,20,14,18,18,13
23,16,5,13,20,12,25,26,14
24,18,6,15,22,16,17,16,17
25,20,4,13,17,10,19,16,16
26,15,7,13,20,13,21,17,15
27,19,7,9,21,9,18,18,14
28,19,7,10,18,9,16,15,17
29,15,7,11,19,6,18,23,12
30,15,7,7,22,13,14,23,15
31,12,6,9,19,10,19,13,15
32,18,7,11,14,10,18,18,13
33,13,4,10,22,11,15,22,14
34,19,7,15,17,10,15,19,9
35,18,5,11,15,15,16,20,12
36,18,6,8,25,12,19,22,12
37,17,6,11,23,11,24,14,16
38,16,4,11,17,10,18,18,9
39,23,8,15,22,6,20,19,13
40,20,6,12,21,6,20,18,15
41,19,5,7,22,15,24,20,13
42,19,3,8,22,11,18,17,17
43,16,6,11,22,9,15,21,14
44,17,10,10,19,11,16,12,8
45,16,5,14,27,10,21,17,11
46,16,8,13,18,7,19,21,15
47,14,5,8,22,15,17,20,15
48,16,7,10,22,14,16,15,12
49,17,6,9,17,13,17,14,17
50,18,9,9,19,9,19,24,12
51,12,8,10,18,13,24,20,18
52,16,9,8,25,13,21,19,12
53,13,5,7,25,9,20,20,17
54,13,8,13,24,13,19,22,13
55,15,7,10,23,12,17,17,15
56,20,8,14,24,13,16,21,17
57,14,6,10,23,12,20,16,16
58,16,8,10,20,9,16,13,14
59,15,11,9,21,11,16,21,16
60,18,6,10,22,12,14,19,13
61,17,5,12,22,11,17,18,9
62,20,8,9,19,11,17,17,11
63,18,9,11,20,10,18,19,18
64,16,6,11,20,12,20,19,17
65,13,4,10,23,10,18,13,17
66,17,8,11,27,12,13,14,13
67,20,10,8,24,11,16,19,15
68,19,7,7,17,11,19,10,16
