,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,10.2413,20.6401,19.0892,0.0,0.0,0.0,-2.0374,142.1721,17.68,-341.4116,-25.5777,3.21384456,-133.6263,-22.36385544,-155.99015544
1,7.5869,25.304000000000002,24.973000000000003,0.0,0.0,0.0,-3.8298,139.7261,17.3003,-340.0567,-25.9168,3.2416164000000003,-128.9962,-22.6751836,-151.67138359999996
2,7.7981,17.8531,14.9546,0.0,0.0,0.0,-1.4709,143.236,16.676,-340.6739,-26.1461,3.2547708,-141.627,-22.891329199999998,-164.51832919999998
3,16.3667,17.1302,16.1283,0.0,0.0,0.0,-1.4165,142.4686,17.1245,-341.7265,-24.3158,3.22040448,-133.92469999999997,-21.09539552,-155.02009551999996
4,14.305,19.9484,26.0869,0.0,0.0,0.0,-2.7045,140.9146,17.249000000000002,-341.8203,-25.4207,3.26933208,-126.02089999999998,-22.15136792,-148.17226792
5,9.3151,14.1299,21.1106,0.0,0.0,0.0,-3.6567,142.2383,16.3947,-341.8313,-24.2709,3.23873496,-142.2994,-21.03216504,-163.33156504000004
6,10.6342,24.0956,14.2769,0.0,0.0,0.0,-3.0559,140.4487,15.729000000000001,-336.7034,-24.4105,3.25004688,-134.5749,-21.16045312,-155.73535312
7,8.318,25.7657,18.2494,0.0,0.0,0.0,-0.4822,139.71200000000002,16.1097,-342.1119,-22.0285,3.23578368,-134.4393,-18.79271632,-153.23201632
8,8.5315,17.2599,18.2589,0.0,0.0,0.0,-3.4106,138.9214,15.9851,-340.8863,-23.3067,3.2349852,-145.3401,-20.071714800000002,-165.4118148
9,5.1617,17.6108,19.008,0.0,0.0,0.0,-2.3268,141.434,15.4623,-340.1536,-25.6747,3.2897628,-143.8036,-22.384937200000003,-166.18853719999996
10,9.8624,19.0471,16.6858,0.0,0.0,0.0,0.4468,143.1319,17.3113,-341.4038,-23.7569,3.2350312800000003,-134.9185,-20.52186872,-155.44036872
11,15.2179,19.5437,15.6737,0.0,0.0,0.0,-0.8343,141.3981,16.5787,-338.4973,-25.5945,3.2334444,-130.9195,-22.3610556,-153.28055559999999
12,8.9373,27.1807,13.8349,0.0,0.0,0.0,-2.3931,140.6068,16.7383,-337.3861,-25.4157,3.24042264,-132.4812,-22.175277360000006,-154.65647736000003
13,5.1771,16.2198,13.6022,0.0,0.0,0.0,-2.4730000000000003,141.3936,17.5302,-342.6828,-23.588,3.24364104,-151.2329,-20.34435896,-171.57725896
14,7.7029,18.5696,18.7713,0.0,0.0,0.0,-0.9694,143.0425,17.0914,-339.9248,-27.0193,3.23639856,-135.71650000000002,-23.78290144,-159.49940144000004
15,7.6747,18.5685,21.1704,0.0,0.0,0.0,-2.2023,141.5068,15.559000000000001,-338.0145,-26.9152,3.26379528,-135.7374,-23.65140472,-159.38880472
16,8.7468,22.2528,21.3085,0.0,0.0,0.0,-3.0131,139.2543,16.7699,-342.6615,-22.8499,3.2246856,-137.3423,-19.625214399999997,-156.9675144
17,6.8693,15.0758,19.4073,0.0,0.0,0.0,-2.4298,141.6845,14.79,-336.7337,-26.5498,3.24155232,-141.3366,-23.30824768,-164.64484768
18,8.5235,24.0566,20.7973,0.0,0.0,0.0,-2.8778,140.3383,15.5624,-340.6396,-23.9517,3.2551308,-134.2393,-20.6965692,-154.93586919999996
19,8.4538,17.1326,19.7554,0.0,0.0,0.0,-2.479,141.1718,16.3854,-339.9221,-26.0402,3.25899576,-139.5021,-22.78120424,-162.28330424
20,9.2532,22.093000000000004,15.4435,0.0,0.0,0.0,-2.4421,141.6037,16.5773,-340.1598,-26.0512,3.2336856,-137.6312,-22.817514399999997,-160.4487144
21,8.8875,18.9242,16.3021,0.0,0.0,0.0,-2.5924,141.9184,16.5764,-341.2434,-25.4064,3.27002256,-141.2272,-22.13637744,-163.36357744
22,8.9322,20.1056,17.4945,0.0,0.0,0.0,-3.0135,141.4908,15.866,-340.9303,-24.2497,3.24881712,-140.05469999999997,-21.00088288,-161.05558287999997
23,14.4359,19.1672,17.1621,0.0,0.0,0.0,-2.8632,142.435,16.7491,-342.0144,-25.1219,3.24357336,-134.92830000000004,-21.87832664,-156.80662664000005
24,16.4586,16.7664,25.2687,0.0,0.0,0.0,-1.8132,141.1743,16.5195,-339.4839,-26.416,3.22624656,-125.10960000000004,-23.18975344,-148.29935344000003
25,8.7859,22.4082,17.5379,0.0,0.0,0.0,-3.4547,141.6784,14.7217,-341.3263,-24.8713,3.2594147999999996,-139.6489,-21.611885200000003,-161.2607852
26,11.6661,15.705,17.5934,0.0,0.0,0.0,-1.9446,143.3944,18.2776,-343.3752,-25.0514,3.23030232,-138.6833,-21.82109768,-160.50439768
27,14.1398,17.0855,13.9945,0.0,0.0,0.0,-1.8183,141.6317,15.2153,-338.4311,-26.2827,3.24966744,-138.18260000000004,-23.03303256,-161.21563256000005
28,7.5494,24.2926,16.3204,0.0,0.0,0.0,-3.1336,141.9231,16.0694,-341.3549,-24.0747,3.25503072,-138.3336,-20.81966928,-159.15326928
29,9.4669,18.6015,22.2714,0.0,0.0,0.0,-2.6233,141.5623,16.5361,-342.0916,-24.9761,3.26070072,-136.27670000000003,-21.71539928,-157.99209928000005
30,10.7358,17.9645,15.2007,0.0,0.0,0.0,0.1469,144.1327,18.0402,-342.702,-24.9458,3.22713576,-136.4812,-21.71866424,-158.19986423999995
31,9.1521,18.9249,16.2165,0.0,0.0,0.0,-1.4006,143.4985,14.9469,-341.4622,-26.026999999999997,3.27548736,-140.1239,-22.75151264,-162.87541263999995
32,5.8618,18.052,21.3015,0.0,0.0,0.0,-2.2953,142.0303,17.1241,-340.1211,-25.9441,3.21822648,-138.0467,-22.72587352,-160.77257351999995
33,5.6623,17.1221,18.3579,0.0,0.0,0.0,-3.6551,140.4876,17.565,-340.2348,-24.2125,3.23539272,-144.69500000000005,-20.97710728,-165.67210728000003
34,8.6679,19.8979,18.6428,0.0,0.0,0.0,-2.1773,142.3689,16.366,-340.3628,-24.9415,3.21186024,-136.59660000000002,-21.72963976,-158.32623976000005
35,13.909,17.9091,15.6835,0.0,0.0,0.0,-0.4579,143.7053,17.4101,-342.074,-24.5543,3.21880032,-133.91490000000002,-21.33549968,-155.25039968000004
36,5.1519,17.4385,24.0411,0.0,0.0,0.0,-2.0728,141.1344,17.1594,-339.9177,-24.3708,3.24988632,-137.0652,-21.12091368,-158.18611368
37,8.7618,20.9396,18.5294,0.0,0.0,0.0,-2.6698,141.6205,16.0096,-341.5249,-26.0054,3.24274968,-138.3338,-22.76265032,-161.09645032
38,9.3548,18.4655,12.4866,0.0,0.0,0.0,0.4834,143.2679,18.3961,-340.749,-25.3367,3.22404408,-138.29470000000003,-22.11265592,-160.40735592000004
39,13.0554,19.6072,20.374000000000002,0.0,0.0,0.0,-3.4955,140.6106,14.3176,-340.3069,-24.604,3.2639688,-135.83759999999998,-21.340031200000002,-157.17763119999998
40,5.13,21.6469,14.4031,0.0,0.0,0.0,-2.6842,142.1822,16.6436,-341.7338,-24.3726,3.22857936,-144.41219999999996,-21.14402064,-165.55622064
41,12.215,17.3455,21.2671,0.0,0.0,0.0,-2.5616,139.6596,13.5522,-339.0933,-23.9859,3.24645336,-137.61549999999997,-20.73944664,-158.35494663999995
42,11.8273,20.6296,15.8918,0.0,0.0,0.0,-3.2225,141.7582,15.9751,-339.7485,-25.9929,3.24757656,-136.889,-22.74532344,-159.63432344
43,8.5133,20.5899,16.8863,0.0,0.0,0.0,-3.6802,140.0046,18.4782,-342.5131,-23.394000000000002,3.21826824,-141.721,-20.17573176,-161.89673176000005
44,11.0575,16.1989,23.4121,0.0,0.0,0.0,-3.6334,138.7758,13.9384,-337.3642,-24.3865,3.23183664,-137.61489999999998,-21.15466336,-158.76956335999995
45,6.7373,15.6607,21.6388,0.0,0.0,0.0,-2.7924,139.1929,15.5686,-339.5206,-23.2222,3.24100368,-143.5147,-19.98119632,-163.49589632
46,7.2886,16.3974,17.4254,0.0,0.0,0.0,-2.299,141.667,17.5899,-341.1608,-24.9774,3.2381784,-143.0915,-21.7392216,-164.83072159999998
47,14.9649,22.6508,13.5315,0.0,0.0,0.0,-2.9511,140.7574,15.1668,-339.8377,-24.5497,3.27271896,-135.7174,-21.276981040000006,-156.99438104
48,12.852,15.825,17.807000000000002,0.0,0.0,0.0,-3.3617,139.6526,15.1015,-337.7677,-24.5562,3.22449624,-139.8913,-21.33170376,-161.22300375999995
49,13.6088,16.2649,18.1502,0.0,0.0,0.0,-0.4303,141.1082,14.9399,-338.7863,-24.3765,3.24160056,-135.1446,-21.13489944,-156.27949944
50,11.7088,16.7077,14.6377,0.0,0.0,0.0,-1.4679,140.2692,16.0658,-340.0386,-22.959,3.22110216,-142.11729999999997,-19.73789784,-161.85519784
51,11.9054,27.0072,20.3235,0.0,0.0,0.0,-2.8617,144.1283,18.1202,-344.5565,-24.1248,3.20528232,-125.9336,-20.91951768,-146.85311768
52,4.692,16.1738,18.0743,0.0,0.0,0.0,0.9697,142.7114,17.4435,-339.5461,-26.1332,3.20535792,-139.48140000000004,-22.92784208,-162.40924208
53,6.5731,20.660999999999998,16.4267,0.0,0.0,0.0,-1.4077,140.6238,15.8166,-337.5175,-26.5597,3.2789844,-138.82399999999998,-23.2807156,-162.1047156
54,11.1519,19.6692,18.7452,0.0,0.0,0.0,-1.9721,139.0752,14.9105,-338.3643,-24.2767,3.2310863999999997,-136.7844,-21.045613600000006,-157.8300136
55,10.6221,19.3171,17.8729,0.0,0.0,0.0,-1.9321,142.9187,18.2296,-343.8997,-24.4348,3.24425448,-136.8714,-21.19054552,-158.06194552
56,7.5185,25.2104,16.1801,0.0,0.0,0.0,-1.8746,142.2918,17.8707,-338.7243,-27.2353,3.23253,-131.52740000000003,-24.00277,-155.53017000000003
57,6.6434,19.2948,20.2314,0.0,0.0,0.0,-3.4375,140.0022,16.512999999999998,-338.0383,-24.7773,3.24563976,-138.791,-21.53166024,-160.32266024
58,7.1256,17.3358,20.5191,0.0,0.0,0.0,-3.6342,140.764,17.230999999999998,-342.3733,-23.3427,3.21474672,-143.03199999999995,-20.12795328,-163.15995328
59,11.2747,17.3104,15.5142,0.0,0.0,0.0,-1.9003,140.0587,15.4999,-338.4722,-25.3037,3.23419752,-140.7146,-22.06950248,-162.78410247999997
60,6.5838,21.0843,16.6957,0.0,0.0,0.0,-1.9537,140.2915,15.0724,-336.9122,-24.6673,3.22713144,-139.13819999999998,-21.44016856,-160.57836856
61,9.1428,14.1757,18.7117,0.0,0.0,0.0,-1.2027,140.9867,18.5399,-342.1047,-23.2813,3.21063696,-141.75059999999996,-20.070663040000003,-161.82126303999996
62,10.0574,17.3809,20.1415,0.0,0.0,0.0,-2.1193,142.7778,17.5564,-343.5809,-25.7385,3.22259328,-137.78619999999998,-22.51590672,-160.30210671999995
63,7.3605,21.479,21.6821,0.0,0.0,0.0,-2.3727,140.6988,17.9452,-341.4636,-23.9844,3.24191016,-134.67069999999998,-20.74248984,-155.41318983999997
64,5.0288,17.2391,17.9303,0.0,0.0,0.0,0.1152,141.8297,17.3367,-341.7478,-25.108,3.24961272,-142.26799999999997,-21.85838728,-164.12638728
65,6.5915,15.462,13.3047,0.0,0.0,0.0,0.0638,142.9858,17.7176,-340.8955,-25.5526,3.22573968,-144.7701,-22.32686032,-167.09696032000005
66,8.4207,19.4946,18.7526,0.0,0.0,0.0,-2.5238,139.245,14.9474,-335.1984,-26.0064,3.26080656,-136.8619,-22.74559344,-159.60749343999996
67,9.478,20.6957,21.5958,0.0,0.0,0.0,-2.5678,141.16,15.577,-339.0066,-25.3927,3.25085112,-133.0679,-22.14184888,-155.20974888
68,6.4687,19.4405,16.1652,0.0,0.0,0.0,-0.0474,141.3108,16.8666,-339.8483,-25.9477,3.22632072,-139.6439,-22.72137928,-162.36527928
69,6.2788,23.7644,16.8474,0.0,0.0,0.0,-3.5528,139.7558,16.136,-338.29900000000004,-24.3523,3.22722576,-139.0694,-21.12507424,-160.19447423999995
70,13.2066,19.4948,22.1276,0.0,0.0,0.0,0.2047,141.3579,16.0162,-340.9315,-23.6685,3.23974944,-128.52370000000002,-20.42875056,-148.95245056000005
71,6.3084,12.9626,21.3875,0.0,0.0,0.0,-1.4273,140.9358,18.484,-340.8979,-24.2137,3.194496,-142.24689999999995,-21.019204000000002,-163.26610399999996
72,13.1225,19.4061,15.2048,0.0,0.0,0.0,-0.8772,142.4615,16.3787,-338.673,-26.0808,3.233376,-132.9766,-22.847424,-155.824024
73,9.8323,21.6958,19.8863,0.0,0.0,0.0,-2.6014,141.0486,17.1591,-340.9318,-23.748,3.26278872,-133.9111,-20.48521128,-154.39631128
74,11.5977,23.7783,19.4356,0.0,0.0,0.0,-2.8054,141.5709,15.1661,-340.5988,-26.151999999999997,3.27434904,-131.85559999999998,-22.87765096,-154.73325095999996
75,8.1549,23.5328,19.324,0.0,0.0,0.0,-3.2743,139.8622,17.4932,-341.4448,-24.5411,3.25538352,-136.35199999999998,-21.28571648,-157.63771647999997
76,8.4851,21.9736,24.8386,0.0,0.0,0.0,-3.1888,140.8238,16.5464,-342.7145,-24.7162,3.21645384,-133.23579999999998,-21.49974616,-154.73554616
77,5.8396,17.8961,13.1147,0.0,0.0,0.0,-0.7312,140.8226,20.4755,-341.3526,-24.3772,3.22032672,-143.93529999999996,-21.15687328,-165.09217327999997
78,10.1407,18.9425,15.9651,0.0,0.0,0.0,-1.4555,143.3935,18.954,-341.3626,-25.5306,3.21309936,-135.4223,-22.31750064,-157.73980064
79,7.7166,20.7708,11.0301,0.0,0.0,0.0,-1.4516,142.1299,16.4085,-339.5588,-25.7051,3.24786456,-142.95450000000002,-22.45723544,-165.41173544
80,5.4819,16.9383,16.4064,0.0,0.0,0.0,-1.056,141.6199,16.525,-338.319,-25.9122,3.23979408,-142.4035,-22.67240592,-165.07590592
81,7.8173,16.1369,16.1682,0.0,0.0,0.0,-0.8608,141.1372,15.7285,-339.6263,-24.8002,3.24184896,-143.49900000000005,-21.55835104,-165.05735104
82,5.4032,22.1443,22.7502,0.0,0.0,0.0,-1.4023,141.1405,17.0134,-342.1429,-22.851999999999997,3.22696944,-135.0936,-19.62503056,-154.71863056
83,12.859000000000002,20.8011,16.5535,0.0,0.0,0.0,-2.7376,140.9116,17.9992,-342.3901,-22.9804,3.21799032,-136.00330000000002,-19.76240968,-155.76570968
84,7.3217,14.2933,22.0398,0.0,0.0,0.0,-0.4144,141.2335,17.0246,-339.9119,-25.0941,3.25219536,-138.41340000000002,-21.841904640000006,-160.25530464000005
85,7.8484,12.7559,21.6697,0.0,0.0,0.0,-4.0023,140.5454,16.1954,-341.505,-23.9058,3.25268784,-146.49249999999995,-20.65311216,-167.14561215999996
86,7.8312,18.8631,20.9393,0.0,0.0,0.0,-2.6179,140.5561,17.1416,-339.8841,-25.5145,3.24368784,-137.17069999999998,-22.27081216,-159.44151215999997
87,6.4203,18.0649,17.3723,0.0,0.0,0.0,-0.5694,141.9256,18.5663,-339.3265,-25.4377,3.21696288,-137.54649999999998,-22.22073712,-159.76723711999998
88,10.2954,16.8633,15.2463,0.0,0.0,0.0,-1.9117,144.3308,17.1039,-344.0213,-24.6148,3.22571736,-142.09329999999997,-21.38908264,-163.48238263999997
89,6.5118,16.5991,19.1256,0.0,0.0,0.0,-1.3624,140.2706,18.0557,-338.49199999999996,-24.9205,3.23795952,-139.29160000000002,-21.68254048,-160.97414048000005
90,7.2169,16.9595,25.6193,0.0,0.0,0.0,-4.2914,139.1336,15.482000000000001,-340.5738,-23.7916,3.23989632,-140.4539,-20.55170368,-161.00560367999995
91,12.8664,13.1031,14.5503,0.0,0.0,0.0,-0.7875,141.8729,16.905,-339.6979,-24.7778,3.25032408,-141.1877,-21.52747592,-162.71517592
92,10.206,17.4645,21.3255,0.0,0.0,0.0,-3.3665,141.3801,15.3066,-341.9829,-24.4382,3.25369872,-139.66669999999996,-21.18450128,-160.85120127999997
93,5.347,22.1679,17.9667,0.0,0.0,0.0,-2.7884,141.3731,15.4998,-339.1964,-26.6357,3.22273944,-139.6303,-23.41296056,-163.04326056000005
94,13.2856,15.7813,16.2327,0.0,0.0,0.0,-2.1069999999999998,140.2306,15.463,-340.6927,-24.853,3.27865896,-141.8065,-21.57434104,-163.38084104
