Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,3.730349362740526e-14,2.1316282072803006e-14,3.552713678800501e-15,0.0,0.0,0.0,-33.49190000000001,-9.978899999999669,3.375077994860476e-14,6.252776074688882e-13,23.4767999999998,-4.819260239999995,-43.47079999999983,18.657539759999967,-24.813260240000318
1,-9.99999999642398e-05,-0.000100000000054834,1.0658141036401503e-14,0.0,0.0,0.0,-36.0566999999999,-11.280399999999219,2.842170943040401e-14,-2.8421709430404007e-13,22.811500000000034,-4.839349680000006,-47.33729999999983,17.97215032000015,-29.365149679999917
2,0.00010000000000331966,1.4921397450962104e-13,0.0001000000000139778,0.0,0.0,0.0,-27.001800000000028,-25.475799999999538,-5.329070518200751e-15,-1.7053025658242404e-13,29.799200000000106,-4.555614239999999,-52.47739999999911,25.243585760000222,-27.233814239999134
3,9.999999998733244e-05,9.999999991450181e-05,-9.999999998200337e-05,0.0,0.0,0.0,-32.36149999999998,-11.47599999999855,-2.4868995751603507e-14,1.7053025658242404e-13,22.42309999999999,-4.573000080000002,-43.83739999999972,17.850099920000023,-25.98730007999947
4,1.9539925233402755e-14,1.2434497875801753e-13,0.00010000000001930687,0.0,0.0,0.0,-31.502500000000026,-11.988200000000177,8.881784197001252e-15,-0.00010000000008858478,23.801699999999986,-4.879910880000004,-43.49069999999915,18.92178911999986,-24.568910879999066
5,-4.263256414560601e-14,-3.552713678800501e-14,-1.7763568394002505e-14,0.0,0.0,0.0,-30.664899999999996,-21.064000000000277,-2.6645352591003757e-14,-9.999999963383743e-05,28.44059999999998,-4.731246720000004,-51.72899999999902,23.709353280000023,-28.0196467199992
6,-1.7763568394002505e-15,6.394884621840902e-14,-8.171241461241152e-14,0.0,0.0,0.0,-29.046600000000055,-11.313400000001224,-9.999999999266151e-05,1.7053025658242404e-13,19.7453999999998,-4.5456508800000055,-40.36010000000141,15.199749119999751,-25.160350880001204
7,-1.7763568394002505e-14,-0.00010000000001042508,-6.394884621840902e-14,0.0,0.0,0.0,-34.49390000000005,-14.813800000001152,-1.4210854715202004e-14,5.115907697472721e-13,23.42190000000005,-4.898338560000001,-49.30780000000124,18.52356144,-30.784238560001228
8,3.907985046680551e-14,3.907985046680551e-14,-9.999999993226538e-05,0.0,0.0,0.0,-31.544200000000004,-15.661400000000555,-1.9539925233402755e-14,1.1368683772161603e-13,21.24809999999998,-4.78756008000001,-47.20570000000055,16.460539919999928,-30.745160080000403
9,0.0,9.237055564881302e-14,4.973799150320701e-14,0.0,0.0,0.0,-34.80300000000004,-19.871700000000033,-3.552713678800501e-15,-9.999999969068085e-05,20.108000000000008,-5.13334296,-54.67480000000057,14.97465703999995,-39.70014296000039
10,7.993605777301127e-15,9.237055564881302e-14,3.552713678800501e-14,0.0,0.0,0.0,-34.45929999999994,-18.058400000000518,-0.00010000000000687237,0.0,23.85469999999988,-4.863917520000006,-52.517799999999596,18.990782479999705,-33.527017519999646
11,1.3322676295501878e-14,8.526512829121202e-14,-8.881784197001252e-14,0.0,0.0,0.0,-31.866899999999987,-12.300099999999333,3.730349362740526e-14,-0.00010000000037280188,21.32820000000012,-4.76890128,-44.16709999999969,16.55929872000031,-27.607801279999364
12,5.329070518200751e-15,-0.00010000000012766463,0.0,0.0,0.0,0.0,-33.393499999999946,-18.03139999999999,9.999999998377973e-05,5.684341886080801e-13,21.835799999999892,-4.774630319999996,-51.424900000000605,17.061169680000003,-34.36373032000105
13,0.00010000000000509601,2.842170943040401e-14,-2.4868995751603507e-14,0.0,0.0,0.0,-34.561100000000074,-11.885899999999907,-1.2434497875801753e-14,2.8421709430404007e-13,24.528999999999957,-5.0338807199999955,-46.44689999999923,19.49511927999987,-26.951780719999135
14,9.999999995802256e-05,9.592326932761353e-14,-9.999999995358166e-05,0.0,0.0,0.0,-29.20399999999998,-17.62710000000098,-3.552713678800501e-15,-3.410605131648481e-13,22.08629999999999,-4.455101520000003,-46.83110000000062,17.631198479999924,-29.199901520000907
15,-1.0658141036401503e-14,4.973799150320701e-14,0.00010000000002818865,0.0,0.0,0.0,-30.24790000000003,-21.250000000000966,-2.4868995751603507e-14,7.958078640513122e-13,23.083700000000036,-4.595716080000001,-51.4978000000001,18.48798392000002,-33.00981608000009
16,1.4210854715202004e-14,-1.3855583347321954e-13,-4.796163466380676e-14,0.0,0.0,0.0,-25.7831999999999,-12.799600000000822,1.2434497875801753e-14,9.999999986121111e-05,21.428999999999974,-4.174595280000002,-38.58270000000087,17.254404720000085,-21.328295280001015
17,-0.0001000000000015433,-4.263256414560601e-14,-4.085620730620576e-14,0.0,0.0,0.0,-25.753099999999925,-18.48190000000116,-3.019806626980426e-14,-6.252776074688882e-13,25.009900000000115,-4.470567840000001,-44.23510000000138,20.539332160000228,-23.69576784000094
18,-1.509903313490213e-14,-0.00010000000002108322,0.00010000000000331966,0.0,0.0,0.0,-31.604399999999913,-19.55949999999919,3.197442310920451e-14,-5.115907697472721e-13,26.511199999999956,-4.503626639999993,-51.16389999999939,22.00757335999994,-29.15632663999901
19,1.7763568394002505e-14,6.394884621840902e-14,-1.4210854715202004e-14,0.0,0.0,0.0,-26.683399999999928,-13.662500000000165,-5.329070518200751e-15,1.7053025658242404e-13,19.561299999999974,-4.222361519999998,-40.345899999999006,15.338938479999875,-25.006961519998697
20,-1.7763568394002505e-15,-1.2434497875801753e-13,-6.750155989720952e-14,0.0,0.0,0.0,-29.493200000000005,-21.079400000000618,-5.329070518200751e-15,3.410605131648481e-13,24.844100000000008,-4.453450560000002,-50.572600000000364,20.39064943999999,-30.18195056000016
21,-1.7763568394002505e-14,7.105427357601002e-15,-0.00010000000001930687,0.0,0.0,0.0,-28.993599999999955,-19.588400000000888,1.4210854715202004e-14,-0.00010000000003174137,23.542800000000057,-4.4274391200000025,-48.582200000000114,19.115360880000118,-29.46683912000023
22,-1.2434497875801753e-14,6.039613253960852e-14,-7.638334409421077e-14,0.0,0.0,0.0,-25.63310000000012,-24.369799999999742,2.1316282072803006e-14,3.979039320256561e-13,26.338899999999974,-4.610681280000003,-50.00289999999998,21.728218719999944,-28.27468128000004
23,1.9539925233402755e-14,-9.999999986476382e-05,9.999999999799059e-05,0.0,0.0,0.0,-24.79860000000003,-24.561599999999828,-9.999999999088516e-05,1.7053025658242404e-13,24.76789999999989,-4.608853919999997,-49.36029999999869,20.15904608000005,-29.201253919998862
24,2.042810365310288e-14,9.999999995358166e-05,6.039613253960852e-14,0.0,0.0,0.0,-26.129199999999976,-15.469200000001734,9.999999996956888e-05,5.115907697472721e-13,24.821299999999976,-4.752228959999998,-41.59820000000141,20.06907103999986,-21.529128960001316
25,1.9539925233402755e-14,7.815970093361102e-14,1.4210854715202004e-14,0.0,0.0,0.0,-25.373499999999876,-25.043599999999657,-1.2434497875801753e-14,-5.684341886080802e-14,28.951100000000174,-4.657549680000004,-50.41709999999986,24.29355032000033,-26.123549680000224
26,9.999999996068709e-05,0.0,3.552713678800501e-14,0.0,0.0,0.0,-23.194899999999937,-19.630499999999017,1.7763568394002505e-15,-2.8421709430404007e-13,19.685000000000134,-4.417372079999999,-42.82530000000111,15.267627920000127,-27.55767208000097
