Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,392.0054,1005.9226,808.1183,0.0,0.0,0.0,-978.0936,-8979.1704,473.4204,5352.6563,-1636.8904,53.08257384,-1925.1410000000014,-1583.80782616,-3508.9488261600018
1,395.5984,988.2214,782.4275,0.0,0.0,0.0,-974.7648,-8942.6052,445.9376,5399.2568,-1695.9989,53.33033016,-1905.9282999999996,-1642.6685698400001,-3548.5968698399997
2,380.0598,1053.4771,777.5944,0.0,0.0,0.0,-978.8264,-9046.5835,491.3876,5413.5295,-1600.2141,53.04688488,-1909.361500000001,-1547.1672151199998,-3456.528715120001
3,391.3751,991.9435,782.9893,0.0,0.0,0.0,-976.281,-9006.3136,462.5485,5389.2062,-1630.4616,52.9236792,-1964.5320000000002,-1577.5379208000002,-3542.0699208
4,368.6957,1011.6122,776.0562,0.0,0.0,0.0,-970.7229,-8969.9397,462.0587,5415.5711,-1670.9541,54.189426239999996,-1906.668700000001,-1616.7646737599998,-3523.433373760001
5,415.0796,988.7165,787.2382,0.0,0.0,0.0,-976.3109,-9037.9945,461.6413,5395.7026,-1606.6407,52.639608960000004,-1965.9272,-1554.00109104,-3519.92829104
6,393.7899,1039.525,759.854,0.0,0.0,0.0,-970.3527,-9049.9875,469.6994,5405.3597,-1621.2606,53.7465492,-1952.1121999999987,-1567.5140508000002,-3519.6262507999986
7,386.9364,1028.1765,770.1018,0.0,0.0,0.0,-957.6765,-9040.1306,468.9439,5415.1883,-1643.4812,53.28086904,-1928.4602000000004,-1590.20033096,-3518.6605309600004
8,423.2817,1015.5162,778.6272,0.0,0.0,0.0,-976.3356,-9030.3798,455.3034,5366.1476,-1619.0538,53.051295599999996,-1967.8393000000005,-1566.0025044,-3533.8418044000005
9,400.9255,1058.6295,771.8743,0.0,0.0,0.0,-992.3132,-8948.3667,462.1991,5346.3956,-1642.3245,51.53981975999999,-1900.6559000000016,-1590.78468024,-3491.4405802400015
10,408.9945,996.918,781.4465,0.0,0.0,0.0,-989.1302,-8869.1831,463.2415,5376.3999,-1754.852,52.44484248,-1831.3129,-1702.40715752,-3533.72005752
11,404.0579,1001.3771,782.9477,0.0,0.0,0.0,-985.0412,-8869.402,461.9322,5360.6945,-1726.2996,51.14607408,-1843.4337999999998,-1675.15352592,-3518.5873259200002
12,394.7619,1014.252,767.6539,0.0,0.0,0.0,-975.8913,-9001.8641,461.0089,5359.8237,-1607.4449,50.86604952,-1980.255000000001,-1556.57885048,-3536.833850480001
13,404.9201,1050.3382,766.5031,0.0,0.0,0.0,-1011.5336,-8978.7792,449.4409,5365.5662,-1625.8873,50.232355919999996,-1953.5443000000014,-1575.6549440800002,-3529.199244080002
14,391.7879,1045.7067,754.9654,0.0,0.0,0.0,-993.0378,-8889.0712,470.6151,5340.7272,-1680.305,52.93048392,-1878.3067,-1627.3745160800001,-3505.6812160800005
15,380.6756,991.6028,767.4681,0.0,0.0,0.0,-995.993,-8915.1706,458.1096,5399.1446,-1704.7866,51.34303224,-1914.1628999999994,-1653.44356776,-3567.6064677599993
16,372.367,1043.5207,776.1953,0.0,0.0,0.0,-989.0901,-8916.3843,474.4358,5367.9721,-1658.0585,53.59019616,-1870.9834999999994,-1604.46830384,-3475.4518038399997
17,431.1457,993.9714,766.2548,0.0,0.0,0.0,-970.8802,-8945.5625,468.6951,5347.57,-1646.7231,54.45959256,-1908.8057,-1592.26350744,-3501.06920744
18,405.8786,1030.223,773.9105,0.0,0.0,0.0,-978.0846,-8963.1609,467.0489,5361.5841,-1625.6045,53.11469736,-1902.6004000000012,-1572.4898026399999,-3475.0902026400013
19,375.248,1020.591,787.636,0.0,0.0,0.0,-958.517,-9019.7548,472.6122,5400.8299,-1631.4095,52.23222792,-1921.3547000000017,-1579.17727208,-3500.5319720800017
20,387.5135,1062.6725,754.5532,0.0,0.0,0.0,-984.1311,-8999.1185,460.8792,5383.7056,-1631.2697,53.577164159999995,-1933.9256000000005,-1577.6925358400001,-3511.6181358400004
21,375.3981,1065.3842,775.6121,0.0,0.0,0.0,-980.122,-8967.3937,474.3993,5370.8689,-1637.8501,52.4687904,-1885.8531000000003,-1585.3813096000001,-3471.2344096
22,377.9478,1029.0117,774.9883,0.0,0.0,0.0,-991.7446,-8956.2335,465.6379,5361.4669,-1636.24,51.86217384,-1938.9255000000003,-1584.37782616,-3523.30332616
23,380.6519,979.1942,761.7072,0.0,0.0,0.0,-985.6014,-8944.7489,472.0634,5384.328,-1675.8741,54.0031032,-1952.4056,-1621.8709968,-3574.2765968
24,383.6885,1042.2295,778.264,0.0,0.0,0.0,-966.8674,-8947.3824,467.3577,5341.1429,-1664.156,53.46924624,-1901.5672000000004,-1610.6867537599999,-3512.2539537600005
25,408.3853,991.0342,785.2085,0.0,0.0,0.0,-961.9237,-8972.4883,451.5372,5377.9797,-1647.0821,53.24725008,-1920.2671000000018,-1593.8348499200001,-3514.101949920002
26,397.4571,1013.0815,770.9766,0.0,0.0,0.0,-974.6801,-9002.4247,463.0535,5333.3487,-1573.1278,52.8581844,-1999.1873999999998,-1520.2696156,-3519.4570156
