,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,386.1097,1011.8056,1668.6374,0.0,0.0,0.0,-939.69,-9206.665,481.7564,5362.1877,-1740.7135,1122.6247,-689.4562,-1235.8582000000004,-1307.545,-2543.4032
1,375.9176,997.9794,1696.5301,0.0,0.0,0.0,-954.1039999999999,-9240.8573,484.1937,5384.0215,-1732.3228,1123.5886,-673.1646,-1256.3190000000004,-1281.8988,-2538.217800000001
2,390.5888,1015.2934,1701.8076,0.0,0.0,0.0,-977.6248,-9155.1893,459.8281,5419.3696,-1754.4124,1118.3628,-670.1182,-1145.9265999999998,-1306.1677999999995,-2452.0944
3,387.241,987.872,1680.4266,0.0,0.0,0.0,-943.5829,-9206.1293,469.4514,5388.0063,-1821.3756,1127.7703,-676.6308,-1236.7149,-1370.2361,-2606.9510000000005
4,399.5788,1003.8643,1696.4533,0.0,0.0,0.0,-959.7054,-9195.8685,470.4226,5364.5166,-1778.2458,1119.7047,-674.0139999999999,-1220.7383000000011,-1332.5551,-2553.2934000000005
5,384.4552,1049.1217,1693.0179999999998,0.0,0.0,0.0,-941.8108,-9180.6148,467.2006,5350.2408,-1813.3483,1121.9632,-673.7625,-1178.3892999999996,-1365.1476000000002,-2543.5369
6,401.4466,1007.4271,1670.0856,0.0,0.0,0.0,-947.7049,-9287.5363,467.6402,5369.2473,-1750.5338,1111.3934,-659.6294,-1319.3943999999992,-1298.7698,-2618.1641999999993
7,388.6855,1041.8384,1697.0148,0.0,0.0,0.0,-953.7937,-9194.6631,474.1795,5341.5167,-1781.7666,1119.2653,-666.8248,-1205.2218999999996,-1329.3260999999998,-2534.5479999999993
8,361.2469,1050.8984,1701.6142,0.0,0.0,0.0,-920.2674,-9297.8475,463.2292,5369.6526,-1719.1629,1125.6960000000001,-675.3939999999999,-1271.4735999999996,-1268.8609,-2540.3345
9,384.6274,1034.5181,1686.4209,0.0,0.0,0.0,-946.2105,-9164.4829,475.4282,5368.0537,-1824.8627,1132.2118,-684.9616,-1161.6450999999995,-1377.6124999999995,-2539.2575999999995
10,368.9286,1032.2187,1670.2128,0.0,0.0,0.0,-943.0545,-9197.0954,461.1575,5399.1915,-1799.3833,1122.8468,-674.909,-1208.4408000000005,-1351.4454999999996,-2559.8863
11,376.5393,1020.4138,1688.1088,0.0,0.0,0.0,-921.5435,-9394.2894,478.3675,5426.2296,-1731.0494,1133.4355,-673.4248,-1326.1738999999998,-1271.0387,-2597.2126
12,365.2369,987.5902,1670.1989999999998,0.0,0.0,0.0,-894.8519,-9274.6111,473.8526,5382.2313,-1768.4445,1135.2547,-682.4351,-1290.353,-1315.6249000000005,-2605.977900000001
