,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,392.0844,1048.2193,1713.1523,0.0,0.0,0.0,-934.7628,-9472.8997,492.0519,5309.4452,-1577.2189,1114.7104,-648.4312,-1452.7093999999993,-1110.9397,-2563.6491
1,434.73199999999997,1077.1356,1745.9982,0.0,0.0,0.0,-1016.0443,-9231.4445,486.3286,5276.094,-1676.0098,1119.6574,-644.6866,-1227.2003999999995,-1201.039,-2428.2393999999995
2,405.0408,1080.4576,1736.5689,0.0,0.0,0.0,-976.1688,-9320.8221,494.1266,5265.0588,-1609.3674,1109.7066,-649.4505,-1315.7382000000007,-1149.1113,-2464.8495000000007
3,386.6931,1065.1262,1743.9856,0.0,0.0,0.0,-975.4760000000001,-9288.0545,484.5819,5281.9844,-1701.0682,1107.8355,-645.8991,-1301.1592999999993,-1239.1318,-2540.291099999999
4,443.509,1022.2327,1706.9304,0.0,0.0,0.0,-988.1721,-9294.9999,481.8492,5291.3328,-1671.4195,1122.5444,-649.3019,-1337.3179000000011,-1198.177,-2535.494900000001
5,400.9061,1063.7281,1728.8377,0.0,0.0,0.0,-995.815,-9335.1777,496.4541,5282.5893,-1666.6991,1110.6563,-636.0746,-1358.4774000000007,-1192.1174,-2550.5948000000008
6,403.8552,1062.9323,1754.4836,0.0,0.0,0.0,-976.2802,-9192.3746,477.3235,5283.7053,-1784.2116,1120.7678,-656.4579,-1186.3548999999996,-1319.9017,-2506.2565999999993
7,399.16,1058.6716,1727.1015,0.0,0.0,0.0,-983.0498,-9292.2418,488.9918,5310.5081,-1707.2986,1126.915,-654.8028,-1290.8585999999996,-1235.1864,-2526.045
8,401.9954,1082.4053,1725.7491,0.0,0.0,0.0,-980.4566,-9231.2835,497.246,5256.4731,-1780.7609,1132.5094,-655.1884,-1247.8711999999996,-1303.4399,-2551.3111
9,405.2057,1078.2944,1723.9867,0.0,0.0,0.0,-958.4078,-9328.7915,476.2415,5283.0088,-1706.8253,1128.7956,-655.7994,-1320.4622,-1233.8291,-2554.2913
10,417.7224,1043.8547,1748.9935,0.0,0.0,0.0,-976.2204,-9323.7903,478.6569,5298.8554,-1655.7552,1116.3121,-645.8939,-1311.9278000000004,-1185.337,-2497.264800000001
11,430.8281,1095.8219,1739.1109,0.0,0.0,0.0,-944.336,-9538.2254,489.694,5339.2788,-1580.9202,1111.9557,-644.3201,-1387.8276999999991,-1113.2846,-2501.112299999999
12,412.9745,1084.8544,1734.3357,0.0,0.0,0.0,-960.1212,-9404.2379,484.45,5288.6695,-1642.6054,1126.4756,-649.5428,-1359.0749999999996,-1165.6726,-2524.7476
13,395.3249,1044.7802,1741.5379,0.0,0.0,0.0,-976.4159,-9361.7674,476.7743,5262.8359,-1634.6009,1130.8368,-654.476,-1416.9301000000007,-1158.2401,-2575.1702000000005
14,379.1943,1079.4175,1712.0273,0.0,0.0,0.0,-970.6171,-9355.0717,479.1578,5271.7536,-1675.4907,1133.7238,-655.5466,-1404.1382999999994,-1197.3135000000002,-2601.4518
15,407.4743,1017.0692,1727.017,0.0,0.0,0.0,-998.3489999999999,-9131.232,480.3863,5270.6148,-1838.5725,1129.3059,-658.8557,-1227.0194,-1368.1223,-2595.1417
16,411.2877,1039.0945,1741.3761,0.0,0.0,0.0,-995.5337,-9203.0092,495.80699999999996,5314.688,-1796.4609,1135.5523,-666.3947,-1196.289600000001,-1327.3033,-2523.592900000001
17,383.941,1031.6191,1696.7213,0.0,0.0,0.0,-974.3566,-9290.9944,492.0999,5330.6872,-1757.9455,1136.0012,-663.0399,-1330.2824999999993,-1284.9842,-2615.266699999999
18,378.0361,1043.7193,1716.3469,0.0,0.0,0.0,-982.2828,-9299.429,490.2838,5321.6633,-1757.5504,1133.2607,-648.394,-1331.6624000000004,-1272.6837,-2604.3461
19,409.5543,1065.1566,1734.3755,0.0,0.0,0.0,-1010.4101,-9329.7653,464.2062,5322.773,-1716.0339,1129.7973,-653.6479,-1344.1097999999993,-1239.8845,-2583.9942999999994
20,383.5185,1055.4607,1733.842,0.0,0.0,0.0,-997.1981,-9304.6253,485.6652,5328.3058,-1777.374,1124.9022,-650.6318,-1315.0311999999985,-1303.1036,-2618.1347999999984
21,387.8409,1036.2521,1738.6491,0.0,0.0,0.0,-965.8322,-9426.3899,514.4596,5369.4547,-1693.5132,1120.6969,-646.727,-1345.5656999999992,-1219.5433000000005,-2565.1089999999995
22,435.6422,1044.5517,1729.9417,0.0,0.0,0.0,-949.8838,-9274.767,476.4705,5311.1908,-1783.5219,1132.2212,-653.7709,-1226.8538999999992,-1305.0716,-2531.925499999999
23,401.2323,1076.8091,1720.9252,0.0,0.0,0.0,-943.4587,-9242.6465,485.1357,5348.1844,-1853.249,1135.1035,-662.4051,-1153.8185000000012,-1380.5506,-2534.369100000001
24,417.0367,1014.6007,1763.1739,0.0,0.0,0.0,-968.8685,-9236.616,472.7051,5331.9269,-1806.8651,1137.1116,-667.709,-1206.0411999999988,-1337.4625,-2543.5036999999993
25,411.1446,1042.8492,1742.1962,0.0,0.0,0.0,-974.6573,-9297.3394,482.2444,5335.2474,-1743.4476,1132.9441,-658.3114,-1258.3149000000005,-1268.8149,-2527.129800000001
26,417.8662,1043.1129,1731.342,0.0,0.0,0.0,-980.2602,-9264.6477,491.9253,5285.6255,-1746.0803,1122.5066,-646.3634,-1275.0359999999991,-1269.9371,-2544.9730999999992
27,424.7379,1059.4841,1736.2998,0.0,0.0,0.0,-968.4586,-9213.4526,485.608,5282.210999999999,-1780.6109,1116.9264,-651.0343,-1193.5703999999996,-1314.7188,-2508.2891999999993
28,440.0851,1049.0319,1710.5897,0.0,0.0,0.0,-944.8276,-9292.7004,471.5002,5285.1739,-1734.9029999999998,1129.2067,-659.2297,-1281.1471999999994,-1264.9260000000002,-2546.0732
29,409.8657,1040.9975,1701.2874,0.0,0.0,0.0,-978.9384,-9234.2496,508.7766,5285.0093,-1733.4176,1123.0547,-653.2905,-1267.2514999999996,-1263.6534,-2530.904899999999
30,399.6484,1028.8695,1736.2528,0.0,0.0,0.0,-956.5911,-9321.5176,487.1498,5288.8985,-1726.1442,1126.6882,-649.0832,-1337.2896999999996,-1248.5392,-2585.828899999999
31,389.7979,1063.0196,1726.0357,0.0,0.0,0.0,-968.2509,-9191.1679,490.3578,5269.4273,-1813.6958,1133.6151,-672.1629,-1220.7804999999996,-1352.2436,-2573.0241
32,383.3358,1080.1136,1733.1838,0.0,0.0,0.0,-983.3627,-9031.4715,474.6759,5281.0629,-1879.7764,1129.9012,-664.8363,-1062.462199999999,-1414.7115,-2477.173699999999
33,398.0418,1115.6876,1743.4145,0.0,0.0,0.0,-983.4372,-9263.442,502.1501,5293.3318,-1731.8297,1131.3139999999999,-663.5549,-1194.2533999999987,-1264.0706,-2458.323999999999
34,393.9899,1033.3445,1708.6515,0.0,0.0,0.0,-990.4866,-9135.4848,486.1257,5282.8545,-1757.5256,1131.0258,-660.5043,-1221.0053000000007,-1287.0041,-2508.009400000001
35,380.5248,1039.9773,1713.0689,0.0,0.0,0.0,-984.0477,-9215.9208,483.9237,5261.8499,-1700.2134,1131.1817,-662.4411,-1320.6238999999996,-1231.4728,-2552.0967
36,389.7138,1050.2748,1706.6595,0.0,0.0,0.0,-962.4929,-9204.7636,509.0103,5274.6822,-1743.0947,1117.9375,-650.1242,-1236.9159,-1275.2814,-2512.1973
37,372.2042,1088.6693,1717.1255,0.0,0.0,0.0,-1002.018,-9150.8774,488.7545,5286.5469,-1795.0691,1127.5151,-656.9748,-1199.5949999999993,-1324.5287999999996,-2524.123799999999
38,396.0901,1049.8236,1715.3862,0.0,0.0,0.0,-957.1868,-9200.2737,475.5067,5262.6004,-1782.2046,1132.7268,-656.4712,-1258.0534999999988,-1305.9489999999998,-2564.002499999999
39,402.0946,1058.9189999999999,1712.2979,0.0,0.0,0.0,-1001.9125,-9177.2616,483.1568,5286.1991,-1746.8714,1130.7139,-661.9309,-1236.5067,-1278.0884,-2514.5951
40,392.7906,1063.8557,1706.4679,0.0,0.0,0.0,-961.0847,-9237.669,485.0402,5285.4686,-1756.6521,1138.9732,-664.5830000000001,-1265.1306999999988,-1282.2619,-2547.392599999999
41,392.4914,1047.6317,1736.0998,0.0,0.0,0.0,-960.7408,-9319.6269,479.7149,5259.2917,-1728.882,1138.4677,-650.0157,-1365.1382000000006,-1240.4300000000005,-2605.568200000001
42,380.5428,1089.6768,1712.559,0.0,0.0,0.0,-949.6299,-9317.6001,484.1442,5304.5784,-1722.3745,1132.5142,-648.7544,-1295.7288,-1238.6147,-2534.3435
43,427.0195,1101.5981,1747.1507,0.0,0.0,0.0,-992.3165,-9215.3404,481.9496,5273.4832,-1741.2223,1126.9103,-649.4033,-1176.4557999999995,-1263.7152999999996,-2440.1711
44,414.5496,1110.5587,1724.9129,0.0,0.0,0.0,-996.8941,-9135.5072,483.5148,5259.8141,-1825.7160000000001,1133.9742,-652.3903,-1139.0512000000008,-1344.1320999999996,-2483.183300000001
45,398.0511,1110.7073,1714.2841,0.0,0.0,0.0,-973.0351,-9198.9713,475.778,5268.2224,-1764.8065,1127.3828,-650.5189,-1204.963499999999,-1287.9426,-2492.9060999999983
46,425.6383,1035.8682,1720.5844,0.0,0.0,0.0,-996.4341,-9396.52,493.9533,5280.6053,-1650.2861,1118.4809,-655.0456,-1436.3045999999995,-1186.8508000000004,-2623.1554
47,403.478,1029.922,1734.6377,0.0,0.0,0.0,-975.2922,-9323.4086,494.6545,5294.0365,-1690.001,1139.167,-664.4343,-1341.9721000000009,-1215.2683000000004,-2557.240400000001
48,414.2481,1089.2859,1737.0469,0.0,0.0,0.0,-997.247,-9283.3512,481.7731,5250.5331,-1675.682,1124.4628,-651.3396,-1307.7110999999995,-1202.5588,-2510.2698999999993
49,375.0885,1015.8723,1741.6470000000002,0.0,0.0,0.0,-929.6668,-9382.8799,500.1253,5290.1094,-1750.6748,1142.0681,-660.8705,-1389.7042,-1269.4772,-2659.1814
50,377.0061,1070.4971,1705.8970000000002,0.0,0.0,0.0,-965.1527,-9223.4929,490.3997,5261.201,-1760.6381,1125.0203,-649.3806,-1283.6446999999996,-1284.9984,-2568.6431
51,392.905,1027.6514,1758.3312,0.0,0.0,0.0,-957.7918,-9228.7623,492.1884,5307.2771,-1743.3001,1122.9460000000001,-652.0705,-1208.201,-1272.4246,-2480.6256000000008
52,390.3367,1072.675,1756.9664,0.0,0.0,0.0,-976.2731,-9286.7525,497.235,5274.6772,-1727.4934,1123.4941,-650.5376,-1271.1353000000008,-1254.5369,-2525.672200000001
53,416.2388,1086.4814,1705.0584,0.0,0.0,0.0,-945.86,-9436.8619,481.0468,5276.7739,-1634.6092,1136.9368,-661.9217,-1417.1226000000006,-1159.5941000000005,-2576.7167000000004
54,394.1372,1137.2192,1734.979,0.0,0.0,0.0,-1018.0881,-9205.1644,479.1905,5264.5681,-1697.556,1126.8961,-648.4435,-1213.1584999999995,-1219.1034,-2432.2618999999995
55,403.7156,1060.0551,1705.1175,0.0,0.0,0.0,-983.8398,-9204.3512,484.694,5277.4218,-1732.9182,1142.8808,-666.2086,-1257.186999999998,-1256.246,-2513.4329999999977
56,389.3474,1058.397,1758.9782,0.0,0.0,0.0,-950.1655,-9345.3307,485.7596,5322.6886,-1669.8373,1137.5841,-667.4293,-1280.3253999999995,-1199.6825,-2480.0079
57,381.1547,1076.4927,1719.0388,0.0,0.0,0.0,-977.1948,-9285.332,488.1153,5361.2185,-1814.2223,1142.8714,-668.4143,-1236.5068,-1339.7651999999996,-2576.272
58,371.6744,1078.3751,1751.2311,0.0,0.0,0.0,-941.4083,-9259.8639,484.2709,5306.1507,-1748.3656,1148.9666,-676.3119,-1209.5699999999995,-1275.7109,-2485.2809
59,372.0719,1038.1576,1753.8848,0.0,0.0,0.0,-980.7437,-9205.6448,483.5192,5300.0375,-1737.6517,1135.387,-668.0071,-1238.7174999999995,-1270.2718,-2508.9893
60,377.1877,1095.6706,1727.7663,0.0,0.0,0.0,-1009.8668,-9110.2179,481.5881,5269.0793,-1748.4483,1130.0146,-659.5683,-1168.7926999999988,-1278.002,-2446.794699999999
61,403.1158,1057.0229,1736.3626,0.0,0.0,0.0,-991.2395,-9337.1436,502.7887,5349.7133,-1668.2264,1119.4117,-647.2746,-1279.3797999999988,-1196.0893,-2475.4690999999984
62,377.1673,1057.7739,1727.4525,0.0,0.0,0.0,-995.4118,-9289.6864,486.1379,5281.2623,-1695.7897,1134.7113,-655.2032,-1355.3042999999998,-1216.2816000000005,-2571.5859
63,402.5752,1088.4375,1712.9988,0.0,0.0,0.0,-978.0805,-9253.5248,483.8801,5293.986,-1752.0371,1136.5966,-663.4618,-1249.7276999999985,-1278.9023,-2528.6299999999983
64,430.8534,1095.3596,1733.9034,0.0,0.0,0.0,-972.7624,-9347.0144,475.6329,5297.4217,-1689.7638,1139.5072,-658.8106,-1286.6058000000012,-1209.0672,-2495.673000000001
65,421.0839,1045.3776,1728.9185,0.0,0.0,0.0,-960.495,-9278.8137,488.3359,5288.1682,-1757.7131,1138.0046,-656.4769,-1267.4246000000005,-1276.1853999999996,-2543.61
66,411.5595,1081.2795,1743.1584,0.0,0.0,0.0,-988.4608,-9271.4806,469.8476,5255.887,-1727.8542,1136.7714,-658.8275,-1298.2094000000004,-1249.9103,-2548.1197
67,401.2633,1067.1223,1711.5822,0.0,0.0,0.0,-966.5209,-9166.0181,479.1428,5320.3477,-1814.5212,1124.3068,-656.4896,-1153.0806999999984,-1346.7039999999995,-2499.7846999999992
68,396.2571,1053.4222,1722.6884,0.0,0.0,0.0,-953.1439,-9273.3321,496.434,5290.8624,-1804.4584,1132.9158,-663.4542,-1266.8118999999995,-1334.9968,-2601.8087
69,394.7453,1048.3926,1729.84,0.0,0.0,0.0,-962.1538,-9264.3156,502.1426,5288.9593,-1758.1362,1122.6106,-648.0655,-1262.3895999999995,-1283.5911,-2545.9807
70,385.7966,1042.5063,1722.4736,0.0,0.0,0.0,-958.5711,-9330.7027,506.3164,5309.8342,-1750.6119,1131.9283,-650.5562,-1322.3467,-1269.2398,-2591.5865
71,403.5005,1017.3788,1738.2342,0.0,0.0,0.0,-964.7058,-9187.0876,490.76099999999997,5285.5101,-1753.9444,1123.8391,-672.2097,-1216.4087999999992,-1302.315,-2518.7238
72,422.6229,1092.095,1713.1812,0.0,0.0,0.0,-954.3363,-9185.3286,478.6879,5269.2201,-1783.7581,1136.71,-672.5651,-1163.8578000000016,-1319.6132,-2483.471000000001
73,401.6951,1092.3714,1719.632,0.0,0.0,0.0,-945.3952,-9207.6634,485.3688,5309.4576,-1825.7639,1154.8303,-675.2078,-1144.5337,-1346.1414,-2490.6751
74,393.8173,1024.9749,1723.4766,0.0,0.0,0.0,-1003.4409,-9189.0102,476.0041,5251.7697,-1744.2778,1139.2898,-652.2033,-1322.4085000000005,-1257.1913,-2579.5998000000004
75,369.0634,1058.7866,1738.5495,0.0,0.0,0.0,-1004.6325,-9128.0002,480.6776,5303.3921,-1820.4152,1119.029,-649.5795,-1182.1635000000006,-1350.9657,-2533.1292000000008
76,402.5861,1068.3881,1697.4257,0.0,0.0,0.0,-998.0811,-9244.0863,492.2077,5279.328,-1689.79,1117.1201,-650.6561,-1302.2318000000005,-1223.326,-2525.5578000000005
77,383.3786,1068.3471,1709.8055,0.0,0.0,0.0,-961.8113,-9393.6195,477.0032,5309.8245,-1638.6478,1127.9829,-655.5164,-1407.0719000000006,-1166.1813,-2573.253200000001
78,402.6446,1040.8916,1721.18,0.0,0.0,0.0,-991.0808,-9299.7962,503.4717,5295.0494,-1663.7904,1118.4289,-652.369,-1327.6397000000004,-1197.7305,-2525.3702000000008
79,375.8102,1042.725,1714.3878,0.0,0.0,0.0,-951.7706,-9270.523000000001,494.9804,5276.8844,-1719.5812,1124.9778,-657.4882,-1317.505799999999,-1252.0916000000002,-2569.597399999999
80,429.0241,1043.7642,1735.2723,0.0,0.0,0.0,-981.698,-9251.502,494.9593,5260.3538,-1732.6075,1118.0887,-642.9427,-1269.8262999999995,-1257.4615,-2527.2878
81,398.8214,1060.2324,1745.6445,0.0,0.0,0.0,-951.255,-9336.5033,481.2742,5264.9988,-1747.6466,1124.5573,-638.3676,-1336.7870000000005,-1261.4569,-2598.2439000000004
82,380.8123,1060.4191,1720.1461,0.0,0.0,0.0,-995.8858,-9282.6814,495.4337,5342.2049,-1806.7042,1134.1301,-653.3944,-1279.5510999999995,-1325.9685,-2605.5196
83,388.5466,1078.7694,1767.1347,0.0,0.0,0.0,-968.2739,-9294.8762,476.9893,5294.7351,-1829.8587,1131.9802,-654.1895,-1256.9750000000013,-1352.068,-2609.043000000001
84,411.5106,1047.183,1703.1273,0.0,0.0,0.0,-1003.5226,-9261.5267,474.834,5266.2163,-1685.4571,1123.0405,-653.5236,-1362.1781,-1215.9402,-2578.1183
85,393.0521,1068.0144,1729.9782,0.0,0.0,0.0,-1007.3181,-9264.2127,473.6873,5255.3432,-1671.4861,1123.6548,-650.6549,-1351.4556000000002,-1198.4862,-2549.9418000000005
86,370.3859,1072.5942,1697.7047,0.0,0.0,0.0,-1011.8838,-9238.341999999999,487.5268,5276.7537,-1729.5196,1121.5333,-637.6061,-1345.2605000000012,-1245.5924,-2590.852900000001
87,441.5394,1013.1193,1728.6966,0.0,0.0,0.0,-945.8593,-9303.8227,487.7999,5272.5188,-1683.5331,1120.4512,-645.1152,-1306.0080000000007,-1208.1971,-2514.205100000001
88,395.1759,1060.272,1705.576,0.0,0.0,0.0,-979.1834,-9534.3552,484.8319,5296.8437,-1565.3191,1124.3352,-643.7847,-1570.8390999999995,-1084.7686,-2655.607699999999
89,395.2343,1074.3351,1734.9378,0.0,0.0,0.0,-991.4515,-9329.2932,504.3629,5294.5029,-1706.1429999999998,1127.4915,-654.6075,-1317.3716999999995,-1233.259,-2550.6307
90,395.57800000000003,1049.4054,1708.5573,0.0,0.0,0.0,-973.7342,-9195.2628,479.5104,5261.9337,-1765.8022,1125.7338,-657.7589,-1274.0122,-1297.8273000000004,-2571.8395
