,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,390.7937,1073.883,1699.0855,0.0,0.0,0.0,-962.6261,-9317.1577,473.3219,5446.723000000001,-1705.5998,1104.7784,-665.515,-1195.9767000000004,-1266.3364,-2462.3131000000008
1,382.1573,990.5518,1714.2356,0.0,0.0,0.0,-940.9309,-9300.508,457.0062,5434.3483,-1770.7899,1128.0065,-679.9029,-1263.1396999999995,-1322.6863,-2585.826
2,401.6418,1014.791,1720.7695,0.0,0.0,0.0,-929.2128,-9408.1379,472.2423,5452.0484,-1693.6470000000002,1126.915,-674.1603,-1275.8577000000005,-1240.8923,-2516.7500000000005
3,389.7038,1014.1886,1684.8529999999998,0.0,0.0,0.0,-930.2054,-9401.2078,474.2865,5399.0206,-1628.3498,1118.5565,-676.3193,-1369.3607000000004,-1186.1126,-2555.4733
4,410.6777,1052.6685,1708.3837,0.0,0.0,0.0,-923.2674,-9323.1798,458.5858,5356.1175,-1744.8132,1127.5954,-682.1006,-1260.0139999999992,-1299.3184,-2559.3323999999993
5,393.8737,1017.1341,1698.0302,0.0,0.0,0.0,-938.0754,-9344.2138,468.3489,5401.7097,-1755.9979999999998,1129.1878,-678.7683,-1303.1925999999996,-1305.5785,-2608.7710999999995
6,366.858,1040.7141,1676.4841,0.0,0.0,0.0,-937.7567,-9317.1832,486.8681,5381.0017,-1683.4167,1113.1984,-660.6994,-1303.0139,-1230.9177,-2533.9316
7,369.2094,1029.0696,1684.0767,0.0,0.0,0.0,-941.3982,-9455.496,475.7666,5376.4811,-1595.4301,1107.5945,-660.3542,-1462.2907999999989,-1148.1898,-2610.480599999999
8,388.3985,991.7161,1683.2335,0.0,0.0,0.0,-971.5998,-9214.5941,473.4736,5389.3918,-1740.7988,1115.9341,-660.3919,-1259.9803999999995,-1285.2566000000004,-2545.237
9,396.88599999999997,1029.5542,1692.0419,0.0,0.0,0.0,-926.1453,-9277.5825,476.9742,5373.3717,-1791.1147,1131.7345,-668.2747,-1234.899800000001,-1327.6549,-2562.554700000001
10,403.1989,996.9855,1685.5955,0.0,0.0,0.0,-937.8074,-9320.292,478.5823,5341.161999999999,-1722.6932,1124.1131,-661.8022,-1352.5751999999993,-1260.3822999999998,-2612.957499999999
11,388.9507,1030.506,1717.2179,0.0,0.0,0.0,-954.3,-9308.8638,482.0444,5444.1111,-1795.0729,1123.239,-675.002,-1200.3336999999992,-1346.8358999999996,-2547.1695999999993
12,390.9988,1003.7255,1708.1928,0.0,0.0,0.0,-907.2869,-9325.6609,491.8609,5406.1677,-1786.5813,1128.153,-671.7493,-1232.0021000000015,-1330.1776,-2562.179700000001
13,377.8773,1004.0361,1689.0033,0.0,0.0,0.0,-925.926,-9485.4767,479.5758,5406.0913,-1643.3233,1126.0409,-669.2884,-1454.8188999999993,-1186.5708,-2641.3896999999993
14,375.5132,992.1264,1684.0408,0.0,0.0,0.0,-929.5885,-9319.7215,477.48199999999997,5384.9073,-1727.8424,1130.8557,-668.6775,-1335.2402999999995,-1265.6642,-2600.9045
15,391.0711,1009.09,1707.2135,0.0,0.0,0.0,-932.6381,-9346.6966,482.0053,5399.823,-1730.9243,1117.243,-654.8697,-1290.1317999999992,-1268.5510000000002,-2558.682799999999
16,403.0294,1011.5739,1679.6875,0.0,0.0,0.0,-940.4455,-9438.5068,476.0095,5436.2565,-1702.3544,1119.9882,-661.0912,-1372.3954999999987,-1243.4573999999998,-2615.852899999999
