Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,8.8208,33.3161,30.6249,0.0,0.0,0.0,-4.3262,-8.2431,12.1747,-5.6439,-12.4811,2.80565136,66.7233,-9.675448639999999,57.047851359999996
1,10.5057,30.481,31.7587,0.0,0.0,0.0,-3.4279,-8.4275,13.6254,-5.2708,-12.8404,2.85909768,69.24460000000002,-9.981302320000001,59.263297680000015
2,11.5568,25.3945,33.9787,0.0,0.0,0.0,0.5188,-8.4862,15.4727,-5.7373,-12.4729,2.83872096,72.69800000000001,-9.63417904,63.063820960000015
3,8.5101,35.582,31.4731,0.0,0.0,0.0,-3.349,-8.185,11.6727,-5.2767,-12.8884,2.8557,70.4272,-10.0327,60.394499999999994
4,6.5833,31.2933,37.6634,0.0,0.0,0.0,-3.5921,-7.4723,13.8361,-6.835,-12.7022,2.8284228,71.4767,-9.8737772,61.602922799999995
5,12.5531,28.8683,32.3509,0.0,0.0,0.0,-2.9983,-8.2771,11.525,-5.0225,-13.1772,2.8499472,68.99940000000001,-10.3272528,58.67214720000001
6,10.5258,27.5223,40.9519,0.0,0.0,0.0,-3.9898,-7.8686,11.0556,-5.4517,-13.2623,2.87143632,72.74549999999999,-10.390863679999999,62.35463632
7,7.626,31.8849,35.5838,0.0,0.0,0.0,-2.6115,-8.607,13.4369,-5.8173,-11.8397,2.8124956799999996,71.49579999999997,-9.027204320000001,62.46859567999997
8,11.7215,32.4284,35.7609,0.0,0.0,0.0,-4.2067,-8.4523,9.9598,-4.8994,-13.7409,2.83855464,72.3122,-10.90234536,61.409854640000006
9,6.0976,29.0242,35.6856,0.0,0.0,0.0,-1.0504,-8.3582,14.4004,-5.5965,-12.5553,2.8647064799999997,70.20270000000001,-9.69059352,60.51210648000001
10,10.6543,35.7177,32.5526,0.0,0.0,0.0,-3.4736,-8.8261,13.5694,-5.7351,-12.545,2.86401168,74.4592,-9.68098832,64.77821168
11,9.4413,24.1552,34.4604,0.0,0.0,0.0,0.373,-8.6568,15.0664,-6.1325,-12.5336,2.8439740799999997,68.707,-9.689625920000001,59.017374079999996
12,14.0799,30.7222,30.9395,0.0,0.0,0.0,-2.2226,-9.1022,12.2279,-4.8356,-13.1358,2.84422032,71.80910000000002,-10.29157968,61.51752032000001
13,8.1711,35.4006,34.7982,0.0,0.0,0.0,-4.272,-7.9466,12.5515,-5.3854,-13.2479,2.84598432,73.31739999999999,-10.40191568,62.91548431999999
14,11.8322,31.8812,35.3242,0.0,0.0,0.0,-5.1999,-8.4326,13.4599,-5.8305,-12.5018,2.8721080800000003,73.03450000000001,-9.629691919999999,63.40480808000001
15,8.2485,31.5517,40.8337,0.0,0.0,0.0,-4.7798,-7.1597,13.3564,-6.3991,-13.322,2.89936656,75.6517,-10.422633439999998,65.22906656
16,9.6078,30.4755,33.9945,0.0,0.0,0.0,-3.1811,-7.6349,10.9206,-6.1036,-13.2606,2.8433606399999998,68.0788,-10.41723936,57.661560640000005
17,9.5952,37.2919,29.8493,0.0,0.0,0.0,-2.9368,-8.8046,11.5484,-5.567,-12.7113,2.8143316799999996,70.97640000000001,-9.89696832,61.07943168000001
18,7.4424,30.4387,36.1587,0.0,0.0,0.0,-4.0546,-8.0424,13.6118,-5.6026,-12.9998,2.8493668800000003,69.95200000000003,-10.15043312,59.801566880000024
19,8.4011,37.4669,28.1001,0.0,0.0,0.0,-3.1121,-8.9484,11.9229,-4.8971,-12.8286,2.81650608,68.93340000000002,-10.01209392,58.92130608000002
20,7.0795,34.0417,28.1412,0.0,0.0,0.0,-1.1523,-9.84,14.2563,-4.2834,-12.5195,2.8146952799999996,68.243,-9.704804720000002,58.53819528
21,8.9001,33.729,32.3293,0.0,0.0,0.0,-4.346,-8.4051,12.3537,-5.0946,-12.9984,2.8373688,69.46640000000001,-10.1610312,59.305368800000004
22,6.5079,40.4003,31.9784,0.0,0.0,0.0,-1.0777,-8.7064,13.1834,-5.5177,-12.7226,2.8452456,76.7682,-9.8773544,66.89084559999999
23,13.9118,28.7203,36.4625,0.0,0.0,0.0,-3.9391,-7.1029,12.3655,-6.7323,-13.3103,2.86062696,73.6858,-10.44967304,63.23612696
24,10.0306,30.1176,35.5691,0.0,0.0,0.0,-1.8936,-8.4912,10.9192,-5.1016,-12.86,2.84991696,71.15009999999998,-10.01008304,61.14001695999998
