Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,1.7763568394002505e-14,-9.999999990384367e-05,9.999999997489795e-05,0.0,0.0,0.0,-30.426800000000032,-21.645699999999565,-1.2434497875801753e-14,-0.0001000000002733259,39.830700000000135,-33.290100000000116,47.55129999999998,-52.072599999999625,54.09189999999989,2.0192999999998023
1,3.730349362740526e-14,-0.00010000000002463594,9.237055564881302e-14,0.0,0.0,0.0,-39.16399999999997,-22.275600000000566,2.6645352591003757e-14,-4.263256414560601e-13,40.049100000000166,-34.89670000000016,47.59380000000001,-61.439700000001565,52.746200000000016,-8.693500000001997
2,-4.796163466380676e-14,-0.00010000000010990107,-4.973799150320701e-14,0.0,0.0,0.0,-32.886999999999894,-15.625399999999559,2.842170943040401e-14,4.547473508864641e-13,41.77969999999999,-34.13590000000003,46.9665,-48.51249999999918,54.610300000000194,6.097800000000554
3,-4.085620730620576e-14,9.999999992515995e-05,7.105427357601002e-15,0.0,0.0,0.0,-24.31369999999998,-25.627999999999673,-0.00010000000002108322,-7.602807272633072e-13,41.5713999999999,-33.2995000000001,45.70210000000003,-49.94170000000054,53.97399999999971,4.032299999999168
4,-0.00010000000000864873,0.0001000000001454282,-2.4868995751603507e-14,0.0,0.0,0.0,-32.185999999999986,-22.598300000000293,9.999999999088516e-05,-2.1316282072803006e-14,40.41940000000021,-35.83219999999997,46.332499999999975,-54.78419999999957,50.91970000000009,-3.8644999999999285
5,-7.105427357601002e-15,4.263256414560601e-14,-9.999999994292352e-05,0.0,0.0,0.0,-37.58660000000004,-25.44999999999922,-3.552713678800501e-14,0.00010000000006016307,45.26559999999998,-33.60190000000009,46.41410000000002,-63.036599999999,58.077799999999904,-4.958799999999314
6,2.3092638912203256e-14,-4.263256414560601e-14,-3.552713678800501e-15,0.0,0.0,0.0,-27.578299999999924,-45.075500000001355,-2.1316282072803006e-14,2.8066438062523957e-13,65.26800000000001,-35.75179999999993,47.16480000000005,-72.65380000000081,76.68100000000013,4.027199999998864
7,-2.842170943040401e-14,8.526512829121202e-14,-9.947598300641403e-14,0.0,0.0,0.0,-34.00139999999997,-16.873899999999736,-1.7763568394002505e-15,-3.126388037344441e-13,36.453100000000006,-32.954700000000095,46.75260000000003,-50.8752999999987,50.25099999999994,-0.6242999999987546
8,7.105427357601002e-15,-0.00010000000001042508,4.263256414560601e-14,0.0,0.0,0.0,-32.06339999999997,-22.582200000000924,-3.375077994860476e-14,-0.00010000000000331966,44.18540000000002,-33.545399999999894,47.87409999999999,-54.64580000000055,58.514100000000234,3.868299999999685
9,3.552713678800501e-14,-2.1316282072803006e-14,-9.999999993226538e-05,0.0,0.0,0.0,-30.8893,-19.945299999999506,9.999999996068709e-05,1.3500311979441904e-13,45.611399999999875,-36.40860000000011,48.46530000000002,-50.83459999999917,57.66809999999978,6.833500000000846
10,3.552713678800501e-15,5.684341886080802e-14,1.4210854715202004e-14,0.0,0.0,0.0,-32.33980000000004,-23.474800000000187,-1.5987211554602254e-14,-2.984279490192421e-13,43.069300000000084,-31.017499999999785,46.72430000000004,-55.8146000000003,58.77610000000034,2.9615000000000435
11,-9.999999997312159e-05,-8.526512829121202e-14,3.552713678800501e-15,0.0,0.0,0.0,-31.913399999999953,-13.649699999999598,1.7763568394002505e-15,0.00010000000016674448,32.96419999999992,-31.52770000000003,43.67610000000002,-45.56309999999888,45.112599999999915,-0.45049999999898205
12,-1.4210854715202004e-14,6.394884621840902e-14,0.00010000000008858478,0.0,0.0,0.0,-31.34629999999997,-23.111499999999907,-2.1316282072803006e-14,1.4921397450962104e-13,37.435499999999834,-34.15480000000002,45.75980000000007,-54.45770000000046,49.04049999999988,-5.417200000000577
13,0.00010000000001042508,-5.684341886080802e-14,5.684341886080802e-14,0.0,0.0,0.0,-33.24439999999997,-10.131099999999023,-9.999999999799059e-05,-2.3447910280083306e-13,37.24240000000014,-34.85419999999999,48.10429999999998,-43.37549999999854,50.49250000000013,7.117000000002051
14,-9.999999996779252e-05,9.999999989673825e-05,-7.105427357601002e-14,0.0,0.0,0.0,-30.053099999999993,-32.50630000000025,-0.00010000000002996501,-3.197442310920451e-14,52.860699999999895,-33.77209999999988,48.35059999999997,-62.5595000000001,67.43919999999987,4.8797
15,-2.1316282072803006e-14,9.999999996779252e-05,5.684341886080802e-14,0.0,0.0,0.0,-33.21219999999997,-20.47199999999954,3.197442310920451e-14,4.405364961712621e-13,43.589900000000114,-33.1247999999998,47.28490000000002,-53.6841000000004,57.750000000000554,4.06590000000017
16,4.973799150320701e-14,9.237055564881302e-14,-7.105427357601002e-14,0.0,0.0,0.0,-30.621499999999916,-21.127699999999876,3.019806626980426e-14,-0.00010000000060017555,39.89620000000002,-32.61449999999986,44.85449999999995,-51.74930000000103,52.1362,0.3868999999996632
17,3.375077994860476e-14,-3.552713678800501e-14,-2.842170943040401e-14,0.0,0.0,0.0,-28.192400000000013,-36.93729999999954,9.999999998733244e-05,7.176481631177012e-13,55.93880000000017,-33.498099999999916,47.51230000000005,-65.12959999999887,69.9530000000002,4.823400000001541
18,-4.440892098500626e-15,-9.999999993937081e-05,3.552713678800501e-14,0.0,0.0,0.0,-33.61230000000007,-33.48799999999915,1.2434497875801753e-14,5.044853423896711e-13,54.650099999999924,-35.10460000000003,47.866199999999914,-67.1003999999989,67.41169999999981,0.3113000000009052
19,0.0001000000000264123,-1.5631940186722204e-13,7.105427357601002e-15,0.0,0.0,0.0,-35.60650000000008,-33.53540000000068,-9.999999998200337e-05,0.00010000000051491043,52.34449999999995,-34.83049999999998,48.35120000000001,-69.14180000000047,65.86519999999987,-3.2766000000008333
20,1.5987211554602254e-14,4.263256414560601e-14,4.973799150320701e-14,0.0,0.0,0.0,-30.86499999999997,-25.909300000000243,-1.0658141036401503e-14,-1.4210854715202004e-13,50.18149999999994,-34.46659999999995,47.5685000000001,-56.77429999999934,63.28339999999997,6.509100000000629
21,-1.4210854715202004e-14,-2.1316282072803006e-14,-2.1316282072803006e-14,0.0,0.0,0.0,-36.67809999999999,-27.064300000000713,4.085620730620576e-14,1.9184653865522705e-13,54.202299999999994,-35.118799999999815,48.99559999999993,-63.742399999999634,68.07910000000022,4.336700000000825
22,2.6645352591003757e-14,-2.1316282072803006e-14,5.684341886080802e-14,0.0,0.0,0.0,-37.799099999999996,-15.243200000000868,-5.329070518200751e-15,-2.842170943040401e-14,37.87340000000002,-36.205400000000054,48.7623,-53.042300000001916,50.43030000000019,-2.6120000000017214
