GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,404.5521,1070.3122,819.1576,0.0,0.0,0.0,-1039.2399,-9154.488,502.5068,5462.5902,-1672.3001,51.75724104,-1934.6089999999995,-1620.5428589599999,-3555.1518589599996
1,386.9653,1037.0045,811.7679,0.0,0.0,0.0,-1018.0109,-9155.7672,489.6662,5437.8124,-1644.606,52.29497592,-2010.5618000000004,-1592.31102408,-3602.87282408
2,387.3862,1057.591,827.8702,0.0,0.0,0.0,-1025.9323,-9115.7524,494.5418,5406.0405,-1649.2412,52.70840424,-1968.2549999999992,-1596.53279576,-3564.787795759999
3,395.9344,1042.0917,825.525,0.0,0.0,0.0,-996.9341,-9090.0164,476.9375,5440.4998,-1720.6667,53.50376736,-1905.9621000000006,-1667.16293264,-3573.1250326400004
4,381.4096,1091.0388,775.7881,0.0,0.0,0.0,-1021.9436,-9129.8156,478.3039,5414.4347,-1637.5073,51.47317368,-2010.7840999999999,-1586.03412632,-3596.81822632
5,398.7261,1061.5977,788.4473,0.0,0.0,0.0,-1003.1027,-9118.1215,485.6185,5446.7175,-1720.78,52.29723672,-1940.1170999999995,-1668.48276328,-3608.599863279999
6,428.2463,1102.4618,800.1447,0.0,0.0,0.0,-1006.9884,-9040.2147,490.9847,5372.6521,-1719.6984,51.48422496,-1852.7134999999998,-1668.21417504,-3520.92767504
7,429.5723,1075.7913,814.55,0.0,0.0,0.0,-1028.039,-8994.4303,467.5119,5353.7941,-1755.8539,52.17409872,-1881.2496999999994,-1703.67980128,-3584.9295012799994
8,403.5163,1083.7505,806.5724,0.0,0.0,0.0,-1010.0023,-9100.5059,468.4204,5409.9909,-1658.1926,52.14270816,-1938.2577,-1606.04989184,-3544.3075918400004
9,382.1514,1138.0082,814.5846,0.0,0.0,0.0,-1009.7225,-9075.1523,483.556,5440.7967,-1730.3423,52.691861519999996,-1825.7779,-1677.65043848,-3503.42833848
10,415.9776,1038.2326,819.5844,0.0,0.0,0.0,-1006.5632,-9076.7708,489.1377,5433.9713,-1747.8303,52.60717008,-1886.4303999999993,-1695.22312992,-3581.6535299199995
11,396.2246,1118.0266,801.9757,0.0,0.0,0.0,-1028.3552,-8925.0476,460.8639,5387.5564,-1846.5227,55.07234424,-1788.7555999999995,-1791.45035576,-3580.2059557599996
12,424.1739,1091.9029,826.0361,0.0,0.0,0.0,-996.7327,-8969.1292,472.1388,5399.9519,-1809.289,54.11619072,-1751.6583,-1755.17280928,-3506.83110928
13,416.0809,1106.4712,807.4342,0.0,0.0,0.0,-1007.4928,-9063.7115,493.2525,5365.7606,-1691.6188,52.537884479999995,-1882.2048999999997,-1639.08091552,-3521.28581552
14,389.7271,1073.9849,791.8647,0.0,0.0,0.0,-993.4775,-9078.6551,491.9468,5440.9623,-1721.4037,53.44671672,-1883.6467999999995,-1667.95698328,-3551.6037832799993
15,407.4835,1026.9322,828.2729,0.0,0.0,0.0,-991.5185,-8952.4016,488.6415,5425.5909,-1827.3213,53.67453696,-1766.9991,-1773.64676304,-3540.64586304
16,403.7198,1060.4916,806.4725,0.0,0.0,0.0,-1021.7538,-8994.3917,470.4825,5415.0997,-1761.187,52.77686184,-1859.8794000000007,-1708.4101381599999,-3568.2895381600006
17,399.4755,1064.9214,829.1498,0.0,0.0,0.0,-994.0478,-8963.6296,478.8059,5408.8343,-1816.007,55.65514248,-1776.4904999999999,-1760.35185752,-3536.84235752
18,391.1704,1066.2985,807.8242,0.0,0.0,0.0,-1004.5035,-8963.1348,468.2294,5413.5176,-1798.4215,52.5608316,-1820.5981999999995,-1745.8606684,-3566.4588683999996
19,411.6111,1037.6517,802.4307,0.0,0.0,0.0,-1002.907,-8978.5948,485.2873,5419.1377,-1798.7958,54.09158976,-1825.3833000000004,-1744.70421024,-3570.0875102400005
20,383.9176,1087.8501,795.9233,0.0,0.0,0.0,-982.8315,-9088.079,473.216,5447.9778,-1715.89,55.0760436,-1882.0256999999992,-1660.8139564,-3542.8396563999995
21,392.1568,1108.9946,827.9725,0.0,0.0,0.0,-983.0548,-9087.0475,478.6267,5390.3273,-1688.1688,53.231797439999994,-1872.0244000000002,-1634.9370025599999,-3506.9614025600004
22,389.982,1111.6225,802.4332,0.0,0.0,0.0,-991.8041,-9132.4662,479.5683,5415.7297,-1682.9698,51.95604816,-1924.9346000000014,-1631.0137518400002,-3555.948351840001
23,387.5728,1095.3746,781.8888,0.0,0.0,0.0,-987.2938,-9092.8461,483.8288,5449.6767,-1714.6475,53.56506528,-1881.7982000000002,-1661.08243472,-3542.88063472
24,397.5769,1049.8781,788.8975,0.0,0.0,0.0,-995.8398,-9107.317,486.3696,5443.0778,-1743.9087,52.63729488,-1937.3568999999989,-1691.27140512,-3628.628305119999
25,388.2374,1104.4944,829.1923,0.0,0.0,0.0,-1028.3078,-9015.165,474.1771,5378.3545,-1748.5072,50.67137159999999,-1869.017100000001,-1697.8358284,-3566.852928400001
26,393.6303,1069.1361,797.2784,0.0,0.0,0.0,-1009.8997,-9003.2995,490.8007,5399.4184,-1753.6855,51.934238640000004,-1862.9353,-1701.75126136,-3564.6865613600003
27,382.0671,1035.3976,818.2086,0.0,0.0,0.0,-1007.9733,-9035.5249,485.4751,5432.5792,-1733.4213,53.7966396,-1889.7706000000007,-1679.6246604,-3569.3952604000006
28,367.2754,1096.8559,800.5272,0.0,0.0,0.0,-985.6492,-9197.8961,483.4329,5473.08,-1676.5189,51.43321872,-1962.3739000000005,-1625.08568128,-3587.4595812800007
29,365.8806,1080.6773,816.8324,0.0,0.0,0.0,-1031.8113,-8998.1207,494.034,5449.7307,-1800.6531,52.93830168,-1822.777,-1747.71479832,-3570.49179832
