Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,2.842170943040401e-14,-9.237055564881302e-14,1.4210854715202004e-14,0.0,0.0,0.0,-41.3399,-15.915900000001292,-3.197442310920451e-14,-9.999999979637408e-05,34.14849999999988,-5.3581860000000034,-57.2559000000019,28.79031399999998,-28.465586000001693
1,2.1316282072803006e-14,-8.526512829121202e-14,1.4210854715202004e-14,0.0,0.0,0.0,-40.3399,-13.928300000000215,-9.999999998555609e-05,-2.531308496145357e-13,34.50940000000002,-5.520782880000009,-54.26830000000075,28.98861711999991,-25.279682880000607
2,4.796163466380676e-14,-8.526512829121202e-14,-0.00010000000002463594,0.0,0.0,0.0,-41.29299999999996,-8.215099999999193,0.00010000000001930687,-3.8813396940895473e-13,26.50720000000002,-5.36225544,-49.50809999999896,21.144944559999953,-28.363155439998778
3,-4.618527782440651e-14,3.552713678800501e-14,-5.684341886080802e-14,0.0,0.0,0.0,-35.846899999999906,-12.926499999999912,-7.105427357601002e-15,-9.999999963028472e-05,28.24620000000001,-5.319459359999995,-48.773500000000325,22.926740639999938,-25.84675935999971
4,-2.6645352591003757e-14,-3.552713678800501e-14,7.105427357601002e-15,0.0,0.0,0.0,-40.37530000000004,-13.64749999999935,1.2434497875801753e-14,6.767919558114954e-13,29.373400000000018,-5.282022960000001,-54.022799999999606,24.091377039999834,-29.93142296
5,2.6645352591003757e-15,-2.4868995751603507e-14,-2.4868995751603507e-14,0.0,0.0,0.0,-37.78250000000013,-19.010900000000092,9.999999997134523e-05,-4.192202140984591e-13,37.57030000000009,-5.531943600000002,-56.793300000000876,32.038356400000154,-24.75494360000073
6,-3.552713678800501e-14,-0.00010000000003884679,-8.881784197001252e-14,0.0,0.0,0.0,-41.05649999999994,-20.34919999999986,1.0658141036401503e-14,-0.0001000000000672685,35.41870000000007,-5.602829760000006,-61.405900000000656,29.815870239999995,-31.590029760000434
7,-1.7763568394002505e-14,-8.526512829121202e-14,3.552713678800501e-14,0.0,0.0,0.0,-37.964700000000015,-18.763000000001036,-7.105427357601002e-15,-2.930988785010413e-14,34.09830000000004,-5.574394080000003,-56.727700000000794,28.52390592,-28.20379408000079
8,4.796163466380676e-14,-2.842170943040401e-14,1.4210854715202004e-14,0.0,0.0,0.0,-42.1492,-15.54410000000062,-2.842170943040401e-14,6.24389429049188e-13,34.336700000000064,-5.6454422399999995,-57.69329999999944,28.691257760000205,-29.002042239999454
9,-1.4210854715202004e-14,0.0,-1.7763568394002505e-14,0.0,0.0,0.0,-43.95110000000005,-17.843299999998823,-9.99999999891088e-05,-0.0001000000002733259,38.689299999999974,-5.61832416,-61.79459999999928,33.07097584000005,-28.723624159999446
10,0.0001000000000423995,8.526512829121202e-14,-9.999999996068709e-05,0.0,0.0,0.0,-41.05039999999987,-12.270099999998667,1.4210854715202004e-14,3.019806626980426e-14,31.057099999999956,-5.304720239999993,-53.32049999999792,25.75237976000006,-27.568120239998308
11,-1.7763568394002505e-15,-4.973799150320701e-14,9.947598300641403e-14,0.0,0.0,0.0,-33.052099999999996,-16.690699999999715,-3.730349362740526e-14,-1.9806378759312793e-13,36.92910000000005,-5.268816000000001,-49.74279999999949,31.660284000000203,-18.082515999999515
12,0.00010000000000331966,-1.7053025658242404e-13,-4.263256414560601e-14,0.0,0.0,0.0,-40.8137,-15.78729999999997,3.907985046680551e-14,-9.999999969867446e-05,33.39200000000014,-5.34297384,-56.60100000000001,28.049026159999958,-28.551973839999597
13,-3.552713678800501e-15,-1.3500311979441904e-13,-3.552713678800501e-14,0.0,0.0,0.0,-40.943799999999996,-18.529399999999715,1.7763568394002505e-14,3.9168668308775523e-13,38.97070000000001,-5.632402319999999,-59.47320000000015,33.33829767999993,-26.13490231999998
14,3.019806626980426e-14,-7.815970093361102e-14,1.0658141036401503e-13,0.0,0.0,0.0,-37.98860000000003,-15.514799999999509,0.0,2.398081733190338e-13,34.76999999999981,-5.471830800000003,-53.503399999998436,29.298169199999776,-24.205230799998432
15,3.907985046680551e-14,-0.00010000000002463594,1.7763568394002505e-14,0.0,0.0,0.0,-34.41880000000004,-19.887300000000497,-1.2434497875801753e-14,3.277378368693462e-13,35.15470000000001,-5.034401280000004,-54.306200000000075,30.12029872000012,-24.185901280000408
16,3.197442310920451e-14,-4.263256414560601e-14,5.684341886080802e-14,0.0,0.0,0.0,-40.54399999999993,-13.94989999999998,-3.197442310920451e-14,5.10702591327572e-13,32.94460000000001,-5.357984399999999,-54.493899999999115,27.586615599999966,-26.907284399999604
17,8.881784197001252e-15,-1.3500311979441904e-13,7.105427357601002e-14,0.0,0.0,0.0,-30.49060000000004,-21.479500000000435,4.973799150320701e-14,9.999999985055297e-05,34.65419999999987,-5.040618479999997,-51.970000000000695,29.613581519999673,-22.356418480000798
18,-1.2434497875801753e-14,7.460698725481052e-14,-0.00010000000001042508,0.0,0.0,0.0,-34.04490000000014,-21.4648000000014,-1.5987211554602254e-14,-9.999999996956888e-05,33.818399999999876,-5.029593120000002,-55.50990000000205,28.788806879999846,-26.721093120001974
19,2.3092638912203256e-14,-0.00010000000010279564,6.394884621840902e-14,0.0,0.0,0.0,-37.12819999999999,-13.227700000000839,4.973799150320701e-14,-4.2010839251815923e-13,31.270300000000006,-5.092125839999994,-50.356000000001046,26.17817415999997,-24.17782584000085
