,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,393.1164,1034.8747,1703.7431,0.0,0.0,0.0,-958.9047,-9256.2286,486.2943,5381.2519999999995,-1779.5457,57.9146688,-1215.8528000000006,-1721.6310311999996,-2937.4838311999997
1,369.9833,1016.0039999999999,1720.9129999999998,0.0,0.0,0.0,-943.8758,-9246.4461,487.3928,5367.8018,-1880.5235,60.45862176,-1228.226999999999,-1820.06487824,-3048.2918782399993
2,387.6985,999.2787,1701.5981,0.0,0.0,0.0,-955.2245,-9284.3332,472.3877,5332.1931,-1811.3107,60.10659216,-1346.4015999999986,-1751.20410784,-3097.605707839998
3,392.7251,1082.9851,1697.5126,0.0,0.0,0.0,-947.9659,-9261.9384,476.17199999999997,5369.3031,-1870.703,59.6212848,-1191.2063999999982,-1811.0817152,-3002.288115199998
4,376.0427,1026.1217,1713.9282,0.0,0.0,0.0,-946.3904,-9358.4703,481.1349,5359.7419,-1802.6835,60.71273784,-1347.8913000000011,-1741.97076216,-3089.862062160001
5,371.1863,1036.6966,1708.9418,0.0,0.0,0.0,-942.2655,-9369.517,480.2289,5393.5134,-1846.1223,62.48609784,-1321.2155000000002,-1783.63620216,-3104.85170216
6,393.0886,1002.1437,1677.5911,0.0,0.0,0.0,-931.5085,-9262.168,475.7286,5366.4372,-1894.8055,62.71958448,-1278.6872999999987,-1832.08591552,-3110.7732155199988
7,400.6952,1020.8136,1691.1202,0.0,0.0,0.0,-926.8229,-9267.2738,493.9078,5368.0369,-1919.0232,62.3821968,-1219.523000000001,-1856.6410032,-3076.1640032000014
8,387.0527,1014.7124,1684.3667,0.0,0.0,0.0,-954.5989,-9333.3139,471.5123,5387.6882,-1887.5692,62.372775600000004,-1342.5804999999993,-1825.1964244,-3167.7769243999987
9,408.8836,1021.475,1713.0019,0.0,0.0,0.0,-954.321,-9316.3842,467.476,5389.4055,-1895.0388,63.41201136,-1270.463200000001,-1831.62678864,-3102.089988640001
10,384.6603,995.0029,1691.6897,0.0,0.0,0.0,-945.0346,-9418.3978,476.4527,5398.8381,-1838.5322,63.24257592,-1416.788700000001,-1775.28962408,-3192.078324080001
11,373.2565,1057.7562,1704.6883,0.0,0.0,0.0,-956.4207,-9404.466999999999,464.2281,5364.2879,-1847.1838,62.67810744,-1396.6706999999994,-1784.50569256,-3181.1763925599994
12,391.6713,1052.8374,1687.3945,0.0,0.0,0.0,-939.0318,-9500.7107,462.4311,5425.1157,-1768.3912,62.03766672,-1420.2924999999993,-1706.35353328,-3126.64603328
13,395.465,1019.7283,1684.8481,0.0,0.0,0.0,-892.8193,-9492.3888,471.3646,5368.7709,-1825.5374,65.4146892,-1445.0312000000006,-1760.1227107999996,-3205.153910800001
14,372.87800000000004,1013.1593,1697.7832,0.0,0.0,0.0,-939.1958,-9508.615,476.2801,5412.9712,-1764.8037,62.51065128000001,-1474.7389999999994,-1702.29304872,-3177.03204872
15,374.8334,1048.5683,1687.4559,0.0,0.0,0.0,-944.4045,-9459.8749,473.1312,5370.4313,-1739.3384,61.10984448,-1449.859300000001,-1678.22855552,-3128.087855520001
16,404.1921,997.2206,1688.3585,0.0,0.0,0.0,-926.6473,-9367.1975,460.0083,5401.3276,-1884.146,65.01179880000001,-1342.7376999999994,-1819.1342012000002,-3161.871901199999
17,381.199,1029.5102,1712.047,0.0,0.0,0.0,-929.4769,-9236.5349,473.2836,5399.6861,-1960.6359,64.31729399999999,-1170.2859000000008,-1896.3186059999998,-3066.604506000001
18,385.4595,1069.3238,1703.1802,0.0,0.0,0.0,-889.7446,-9457.3424,467.6987,5381.2162,-1800.1947,64.41682896,-1340.2086,-1735.77787104,-3075.98647104
19,382.38,1083.8671,1704.7726,0.0,0.0,0.0,-957.2087,-9349.8549,480.0022,5390.3264,-1803.3421,61.55581608,-1265.7153000000008,-1741.7862839200004,-3007.5015839200005
20,401.2448,998.6328,1688.5473,0.0,0.0,0.0,-931.8373,-9318.7999,480.6704,5323.8285,-1843.5709,63.45289295999999,-1357.7134000000005,-1780.1180070399996,-3137.83140704
21,375.6617,1031.6971,1701.2469,0.0,0.0,0.0,-926.5039999999999,-9343.8796,489.4464,5369.0087,-1895.2216,63.67049928,-1303.3228,-1831.55110072,-3134.87390072
22,403.1783,1021.6792,1683.7752,0.0,0.0,0.0,-896.7499,-9435.3027,478.6303,5383.4016,-1786.6425,61.75471896,-1361.388,-1724.88778104,-3086.27578104
23,401.4694,1017.5621,1698.3986,0.0,0.0,0.0,-937.4795,-9281.0919,472.4856,5390.7798,-1923.2313,62.32784472,-1237.8758999999989,-1860.90345528,-3098.779355279999
24,405.7274,1022.0746,1677.6541,0.0,0.0,0.0,-945.2112,-9244.7631,463.4743,5358.5964,-1928.4597,62.443990080000006,-1262.4474999999993,-1866.01570992,-3128.46320992
25,397.0926,1051.6871,1703.0682,0.0,0.0,0.0,-914.6316,-9219.2643,454.1391,5376.4805,-1933.6776,63.7878096,-1151.4284000000007,-1869.8897903999998,-3021.318190400001
26,360.7004,1027.7448,1693.0081,0.0,0.0,0.0,-948.2112,-9185.2481,479.6518,5406.8352,-1894.7355,62.71279056,-1165.5190000000002,-1832.02270944,-2997.54170944
27,370.4646,1052.0866,1673.5429,0.0,0.0,0.0,-927.9739999999999,-9338.6492,479.9414,5372.1757,-1850.0644,62.49252528,-1318.4120000000005,-1787.57187472,-3105.983874720001
28,375.1659,1016.1097,1695.3029,0.0,0.0,0.0,-901.1419,-9350.1296,474.3172,5370.1883,-1869.7337,63.02594952000001,-1320.1875000000011,-1806.70775048,-3126.8952504800013
29,365.5466,1003.7818,1693.2423,0.0,0.0,0.0,-928.5774,-9425.4932,472.1016,5353.8479,-1825.0116,63.9027972,-1465.550400000001,-1761.1088028,-3226.6592028000014
30,375.3198,1015.5133,1680.7349,0.0,0.0,0.0,-906.0685,-9436.8821,458.86199999999997,5371.6423,-1814.5548,63.01095263999999,-1440.8783000000005,-1751.54384736,-3192.42214736
31,396.1663,1022.6836,1687.0771,0.0,0.0,0.0,-942.9258,-9196.4862,470.856,5371.5955,-1896.1834,62.41217184,-1191.0334999999995,-1833.77122816,-3024.8047281599993
32,400.8698,1057.1251,1701.6063,0.0,0.0,0.0,-939.8334,-9510.9531,461.32099999999997,5418.416,-1725.4874,61.88953967999999,-1411.448300000001,-1663.59786032,-3075.046160320001
33,370.7374,1054.9334,1689.0610000000001,0.0,0.0,0.0,-903.8649,-9499.038,469.0883,5355.5605,-1761.9146,63.09176544,-1463.5223000000015,-1698.82283456,-3162.345134560001
34,397.98900000000003,1014.5935,1701.8539,0.0,0.0,0.0,-910.9576,-9267.0966,465.2768,5356.9344,-1941.3120000000001,64.48946183999999,-1241.4066000000012,-1876.82253816,-3118.229138160001
35,405.9115,1030.6753,1684.6354,0.0,0.0,0.0,-878.5689,-9466.2705,470.1439,5394.0555,-1798.6523,64.21762296,-1359.4178000000004,-1734.43467704,-3093.85247704
