,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,392.0822,1048.2193,1713.1523,0.0,0.0,0.0,-948.9224,-9399.8376,492.0519,5309.4452,-1670.8307,55.88977464,-1393.8091000000006,-1614.94092536,-3008.750025360001
1,434.7306,1077.1356,1745.9982,0.0,0.0,0.0,-1023.3848,-9180.744,486.3286,5276.094,-1851.3039999999999,56.55449015999999,-1183.841800000001,-1794.7495098400002,-2978.591309840001
2,405.0386,1080.4576,1736.5689,0.0,0.0,0.0,-986.9081,-9253.131,494.1266,5265.0588,-1706.4083,55.11451104,-1258.7886000000008,-1651.29378896,-2910.082388960001
3,386.6919,1065.1262,1743.9856,0.0,0.0,0.0,-982.6508,-9215.8567,484.5819,5281.9844,-1810.2959,54.47302344,-1236.1374999999996,-1755.8228765600004,-2991.96037656
4,443.50800000000004,1022.2327,1706.9304,0.0,0.0,0.0,-989.7922,-9253.981,481.8492,5291.3328,-1787.2296,57.16115784,-1297.9201000000005,-1730.06844216,-3027.98854216
5,400.9032,1063.7281,1728.8377,0.0,0.0,0.0,-1002.3969,-9272.7413,496.4541,5282.5893,-1785.3707,53.93728008,-1302.6257999999998,-1731.43341992,-3034.05921992
6,403.8543,1062.9323,1754.4836,0.0,0.0,0.0,-985.0851,-9147.6541,477.3235,5283.7053,-1892.2534,56.92598136,-1150.4402,-1835.32741864,-2985.76761864
7,399.1588,1058.6716,1727.1015,0.0,0.0,0.0,-993.3878,-9208.1587,488.9918,5310.5081,-1878.6461,57.76627896,-1217.114700000001,-1820.87982104,-3037.994521040001
8,401.99300000000005,1082.4053,1725.7491,0.0,0.0,0.0,-987.7063,-9165.8816,497.246,5256.4731,-1934.1245,58.4820504,-1189.7214000000004,-1875.6424496,-3065.363849600001
9,405.2039,1078.2944,1723.9867,0.0,0.0,0.0,-978.0314,-9243.9405,476.2415,5283.0088,-1846.4243,57.64038552,-1255.236600000001,-1788.78391448,-3044.020514480001
10,417.7216,1043.8547,1748.9935,0.0,0.0,0.0,-978.1746,-9306.1125,478.6569,5298.8554,-1791.1634,55.3188528,-1296.204999999999,-1735.8445472,-3032.049547199999
11,430.8262,1095.8219,1739.1109,0.0,0.0,0.0,-957.5533,-9454.3737,489.694,5339.2788,-1677.6566,54.29547936,-1317.1951999999992,-1623.36112064,-2940.5563206399993
12,412.9721,1084.8544,1734.3357,0.0,0.0,0.0,-983.1902,-9305.7406,484.45,5288.6695,-1798.8336,57.05100072,-1283.6490999999996,-1741.78259928,-3025.4316992799995
13,395.324,1044.7802,1741.5379,0.0,0.0,0.0,-987.1547,-9315.6215,476.7743,5262.8359,-1757.7818,57.4492752,-1381.5238999999995,-1700.3325248,-3081.856424799999
14,379.19300000000004,1079.4175,1712.0273,0.0,0.0,0.0,-970.0976,-9332.2045,479.1578,5271.7536,-1807.8516,58.75826112,-1380.7529000000006,-1749.09333888,-3129.846238880001
15,407.4721,1017.0692,1727.017,0.0,0.0,0.0,-1004.1815,-9068.1418,480.3863,5270.6148,-1983.3883,58.14454896,-1169.763899999999,-1925.24375104,-3095.0076510399986
16,411.2856,1039.0945,1741.3761,0.0,0.0,0.0,-1005.9002,-9142.843,495.80699999999996,5314.688,-1932.4675,59.0996196,-1146.492000000001,-1873.3678804,-3019.859880400001
17,383.9393,1031.6191,1696.7213,0.0,0.0,0.0,-978.0419,-9240.9432,492.0999,5330.6872,-1905.2397,59.92548407999999,-1283.9182999999996,-1845.31421592,-3129.2325159199995
18,378.0348,1043.7193,1716.3469,0.0,0.0,0.0,-992.7164,-9224.8808,490.2838,5321.6633,-1912.0893,57.65467824,-1267.5491000000004,-1854.43462176,-3121.98372176
19,409.55199999999996,1065.1566,1734.3755,0.0,0.0,0.0,-1015.8202,-9250.6487,464.2062,5322.773,-1851.7218,56.27467152,-1270.4056,-1795.44712848,-3065.85272848
20,383.5168,1055.4607,1733.842,0.0,0.0,0.0,-1001.9334,-9259.2797,485.6652,5328.3058,-1918.4508,57.71859984,-1274.422599999999,-1860.73220016,-3135.1548001599986
21,387.839,1036.2521,1738.6491,0.0,0.0,0.0,-980.5662,-9362.5456,514.4596,5369.4547,-1809.1494,55.81853496,-1296.4572999999993,-1753.33086504,-3049.7881650399995
22,435.6402,1044.5517,1729.9417,0.0,0.0,0.0,-963.1255,-9223.2702,476.4705,5311.1908,-1934.0439999999999,57.96353016,-1188.6008000000004,-1876.08046984,-3064.68126984
23,401.2303,1076.8091,1720.9252,0.0,0.0,0.0,-954.6453,-9182.8451,485.1357,5348.1844,-1980.7745,57.83009688,-1105.2057000000011,-1922.94440312,-3028.1501031200014
24,417.0343,1014.6007,1763.1739,0.0,0.0,0.0,-978.7109,-9155.3479,472.7051,5331.9269,-1959.2009,58.181219999999996,-1134.6179000000004,-1901.01968,-3035.63758
25,411.1422,1042.8492,1742.1962,0.0,0.0,0.0,-987.922,-9207.8827,482.2444,5335.2474,-1914.4427,58.10383656,-1182.1252999999995,-1856.33886344,-3038.4641634399995
26,417.8627,1043.1129,1731.342,0.0,0.0,0.0,-987.118,-9197.7856,491.9253,5285.6255,-1865.8247,56.39771592,-1215.0351999999993,-1809.42698408,-3024.46218408
27,424.7367,1059.4841,1736.2998,0.0,0.0,0.0,-984.488,-9120.2172,485.608,5282.210999999999,-1919.3897,55.76968296,-1116.3655999999992,-1863.62001704,-2979.985617039999
28,440.0832,1049.0319,1710.5897,0.0,0.0,0.0,-954.4586,-9186.1683,471.5002,5285.1739,-1877.1593,56.12248296,-1184.2479999999996,-1821.03681704,-3005.28481704
29,409.8648,1040.9975,1701.2874,0.0,0.0,0.0,-984.0507,-9185.6264,508.7766,5285.0093,-1894.9101,57.00320568,-1223.7414999999992,-1837.90689432,-3061.6483943199987
30,399.6465,1028.8695,1736.2528,0.0,0.0,0.0,-961.4155,-9273.8871,487.1498,5288.8985,-1875.2123,57.28014288,-1294.4854999999998,-1817.93215712,-3112.41765712
31,389.796,1063.0196,1726.0357,0.0,0.0,0.0,-985.465,-9072.5058,490.3578,5269.4273,-1944.6044,58.56091128,-1119.3344000000006,-1886.04348872,-3005.377888720001
32,383.3354,1080.1136,1733.1838,0.0,0.0,0.0,-990.4326,-8979.1471,474.6759,5281.0629,-2009.4265,59.14818,-1017.2081000000007,-1950.27832,-2967.486420000001
33,398.0401,1115.6876,1743.4145,0.0,0.0,0.0,-990.1768,-9231.9623,502.1501,5293.3318,-1848.8395,58.57577064,-1169.5149999999996,-1790.26372936,-2959.7787293599995
34,393.9874,1033.3445,1708.6515,0.0,0.0,0.0,-997.2042,-9094.8424,486.1257,5282.8545,-1894.6807,58.80749472,-1187.0829999999996,-1835.87320528,-3022.95620528
