,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,9.999999999088516e-05,-9.999999996779252e-05,0.0,0.0,0.0,0.0,-39.478699999999904,-25.90049999999957,-1.7763568394002505e-15,0.0001000000000388468,56.72100000000013,-7.550420400000005,-65.37910000000029,49.17057960000001,-16.20852039999985
1,-2.486899575160351e-14,9.99999999393708e-05,1.3500311979441906e-13,0.0,0.0,0.0,-40.134700000000095,-22.1412999999998,7.105427357601002e-15,2.0605739337042905e-13,57.46820000000002,-7.631337599999991,-62.27589999999906,49.83686240000002,-12.43903759999859
2,1.9539925233402755e-14,-9.99999999109491e-05,-1.3145040611561853e-13,0.0,0.0,0.0,-41.10910000000003,-11.670700000000279,-3.0198066269804264e-14,-9.999999967647e-05,43.58640000000001,-7.281469439999999,-52.78000000000037,36.30493055999989,-16.47506944000071
3,-2.486899575160351e-14,-6.394884621840903e-14,-9.237055564881302e-14,0.0,0.0,0.0,-39.321899999999964,-22.834300000000173,-3.552713678800501e-15,-0.00010000000017384991,53.11590000000002,-7.54939584000001,-62.15629999999958,45.56650415999998,-16.589795839999596
4,3.907985046680551e-14,-1.4210854715202004e-14,2.131628207280301e-14,0.0,0.0,0.0,-42.33780000000007,-24.025299999999504,2.6645352591003757e-14,-9.237055564881302e-14,62.83410000000001,-7.825507200000003,-66.3630999999994,55.008592799999995,-11.354507199999174
5,3.907985046680551e-14,3.5527136788005016e-14,-0.0001000000000921375,0.0,0.0,0.0,-33.16269999999992,-31.5797000000003,7.105427357601002e-15,-9.99999992643552e-05,59.98310000000018,-7.128124559999996,-64.74259999999956,52.8549754400002,-11.887624559998903
6,-2.131628207280301e-14,-1.4210854715202004e-14,-4.973799150320702e-14,0.0,0.0,0.0,-42.84599999999994,-23.87419999999989,-1.4210854715202004e-14,-4.405364961712621e-13,52.27529999999993,-7.5300588,-66.72020000000106,44.74524119999995,-21.974958800000657
7,1.2434497875801752e-14,-1.3500311979441906e-13,1.5987211554602254e-13,0.0,0.0,0.0,-38.733700000000034,-22.12730000000022,0.0001000000000015433,-1.6342482922482307e-13,55.82230000000003,-7.429433040000001,-60.86090000000011,48.39286696000014,-12.468033040000408
8,-1.0658141036401504e-14,7.105427357601002e-15,-5.3290705182007514e-14,0.0,0.0,0.0,-38.908900000000074,-35.60480000000126,3.1974423109204515e-14,-6.679101716144942e-13,66.5960999999999,-7.245871200000005,-74.5137000000019,59.35022879999981,-15.16347120000142
9,5.3290705182007506e-15,8.526512829121202e-14,-1.4566126083082056e-13,0.0,0.0,0.0,-38.92769999999993,-33.146600000000575,-2.131628207280301e-14,-8.206768598029157e-13,66.03290000000011,-7.443427680000004,-72.0743000000025,58.589472320000105,-13.484827680002859
