,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,410.3122,1086.4389,1732.395,0.0,0.0,0.0,-1018.6328,-9234.3061,499.5306,5303.8933,-1760.4061,54.46147536,-1220.3688999999995,-1705.94462464,-2926.31352464
1,380.8785,1060.0555,1749.1865,0.0,0.0,0.0,-1004.2406,-9228.5416,500.7479,5290.7704,-1849.5734,56.38859208,-1251.1434,-1793.18480792,-3044.3282079200008
2,403.0211,1042.7354,1729.308,0.0,0.0,0.0,-1004.4843,-9279.9611,488.9665,5255.4499,-1770.1537,55.8404568,-1364.9645,-1714.3132432,-3079.2777432
3,406.3482,1126.1244,1724.7844,0.0,0.0,0.0,-1003.6002,-9254.3682,490.0861,5292.1963,-1835.9916,55.7055288,-1218.4289999999999,-1780.2860712000004,-2998.7150712
4,384.6302,1065.8354,1745.1467,0.0,0.0,0.0,-1000.7988,-9343.4755,496.4027,5282.1743,-1770.4882,57.09458375999999,-1370.0850000000012,-1713.39361624,-3083.4786162400005
5,381.5158,1085.1478,1741.5323,0.0,0.0,0.0,-1003.1641,-9355.0023,495.8065,5313.9161,-1806.6197,58.4976636,-1340.2479000000005,-1748.1220364,-3088.369936400001
6,401.2595,1036.6808,1712.9515,0.0,0.0,0.0,-981.8163,-9247.3847,492.8773,5289.4891,-1849.2809,57.92212008,-1295.9427999999998,-1791.35877992,-3087.30157992
7,412.0489,1062.181,1720.527,0.0,0.0,0.0,-979.2227,-9252.767,507.2832,5292.1334,-1883.1664,58.65339960000001,-1237.8162000000002,-1824.5130004,-3062.3292004000004
8,398.2098,1056.0716,1713.3643,0.0,0.0,0.0,-1010.4889,-9327.529,484.2501,5311.5044,-1841.1673,57.994588799999995,-1374.6176999999998,-1783.1727111999999,-3157.7904112
9,420.8914,1069.485,1744.9646,0.0,0.0,0.0,-1005.9237,-9300.6409,480.6485,5313.0559,-1856.4155,59.73218567999999,-1277.5191999999995,-1796.68331432,-3074.20251432
10,395.7455,1036.9951,1729.6684,0.0,0.0,0.0,-1002.8453,-9412.26,489.9908,5323.4684,-1794.757,58.89320135999999,-1439.2371000000005,-1735.86379864,-3175.10089864
11,384.1079,1096.8688,1729.7313,0.0,0.0,0.0,-1009.9808,-9388.7271,478.0478,5286.4659,-1810.1003,58.25494584000001,-1423.4862000000005,-1751.8453541600004,-3175.3315541600005
12,406.3775,1099.0971,1716.5835,0.0,0.0,0.0,-994.1298,-9494.4723,477.2601,5347.5536,-1725.5056,57.96369504,-1441.7302999999995,-1667.54190496,-3109.2722049599993
13,408.7799,1067.4707,1711.9931,0.0,0.0,0.0,-951.5626,-9485.7591,485.4951,5292.6407,-1778.986,60.96955464000001,-1470.9421999999995,-1718.01644536,-3188.9586453599995
14,384.585,1049.3348,1731.0171,0.0,0.0,0.0,-994.5834,-9499.4115,492.0006,5337.3861,-1726.5887,58.39718112,-1499.6713,-1668.19151888,-3167.8628188800008
15,384.3932,1094.1224,1717.6711,0.0,0.0,0.0,-996.4864,-9449.4002,487.7228,5291.3988,-1699.8670000000002,57.22193016,-1470.5783,-1642.64506984,-3113.2233698400005
