,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,403.707,1021.2734,1720.3118,0.0,0.0,0.0,-966.9718,-9279.9807,486.4658,5390.5704,-1758.6103,55.70397144,-1224.6241000000011,-1702.90632856,-2927.5304285600014
1,380.976,1041.1921,1718.5544,0.0,0.0,0.0,-980.1946,-9271.735999999999,498.2528,5399.0299,-1742.0902,54.11185848,-1213.9254,-1687.9783415200004,-2901.90374152
2,398.2196,1014.7733,1741.786,0.0,0.0,0.0,-1014.28,-9155.3617,485.2227,5371.9174,-1796.3357,54.935294400000004,-1157.7226999999984,-1741.4004055999999,-2899.123105599999
3,386.4464,1091.8434,1714.4314,0.0,0.0,0.0,-1039.4348,-9179.8623,490.3307,5381.9005,-1842.3098,55.48599432,-1154.3447000000015,-1786.82380568,-2941.168505680001
4,395.3414,1038.9282,1713.207,0.0,0.0,0.0,-1011.1339,-9030.6149,495.5705,5338.7197,-1874.5108,55.49869008,-1059.9820000000007,-1819.01210992,-2878.9941099200014
5,395.99199999999996,1021.6817,1693.3897,0.0,0.0,0.0,-985.9097,-9260.3467,474.5169,5368.8298,-1767.4267,55.13286168,-1291.8463000000004,-1712.29383832,-3004.14013832
6,415.5462,1033.9833,1741.3828,0.0,0.0,0.0,-992.5263,-9197.1373,478.7943,5379.8816,-1752.5688,54.92424168,-1140.0754000000004,-1697.64455832,-2837.7199583200013
7,380.9893,1135.063,1724.2185,0.0,0.0,0.0,-1005.8145,-9124.9512,484.1238,5363.6923,-1816.9054,55.12669632,-1042.6787999999997,-1761.77870368,-2804.45750368
8,420.3983,1042.768,1738.7809,0.0,0.0,0.0,-957.8184,-9268.9749,496.8607,5380.7696,-1777.0943,54.16681248,-1147.215799999999,-1722.92748752,-2870.143287519999
9,387.6726,1047.5786,1729.5247,0.0,0.0,0.0,-967.6944,-9325.2254,503.12,5403.0892,-1746.2847,55.85687064,-1221.9346999999989,-1690.42782936,-2912.362529359999
10,373.9947,1033.5184,1741.3451,0.0,0.0,0.0,-1003.4124,-9083.6883,492.6746,5394.33,-1896.5619,55.83133512,-1051.2379,-1840.73056488,-2891.96846488
11,398.62699999999995,1053.2075,1727.9012,0.0,0.0,0.0,-1002.2045,-9082.9968,486.3003,5362.7379,-1820.4755,54.83945664,-1056.4274000000003,-1765.63604336,-2822.0634433600007
12,380.1307,1008.9523,1717.4049,0.0,0.0,0.0,-993.9630000000001,-9268.6902,499.0289,5443.7538,-1727.2937,55.21045896,-1213.382599999998,-1672.0832410399996,-2885.465841039999
13,409.5134,1018.3289,1741.0728,0.0,0.0,0.0,-985.8664,-9286.1277,488.6101,5387.6069,-1766.3346,55.24146216,-1226.8619999999992,-1711.0931378399996,-2937.9551378399988
14,443.0023,1055.2872,1725.6653,0.0,0.0,0.0,-1002.6493,-9042.0154,476.7513,5369.8829,-1868.2203,55.71623520000001,-974.0757000000012,-1812.5040648,-2786.579764800001
15,408.4599,1065.1839,1742.6268,0.0,0.0,0.0,-993.8983,-9329.0245,479.1681,5383.1917,-1731.6283,54.87845688,-1244.2923999999996,-1676.7498431200004,-2921.0422431199995
16,425.3377,1047.9867,1740.9238,0.0,0.0,0.0,-1012.1606,-9251.5364,498.0383,5370.5076,-1673.4012,52.785075600000006,-1180.902900000001,-1620.6161244,-2801.5190244000014
17,415.0641,1071.2169999999999,1733.9047,0.0,0.0,0.0,-972.1816,-9391.5121,491.49699999999996,5369.9562,-1584.223,52.97258232,-1282.0546999999995,-1531.25041768,-2813.3051176799995
18,401.3482,1013.9212,1743.4689,0.0,0.0,0.0,-1006.5438,-9328.6336,493.3306,5397.8543,-1630.3852,52.9042176,-1285.2541999999996,-1577.4809824000001,-2862.7351823999993
