Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,384.1908,1047.7894,782.6968,0.0,0.0,0.0,-982.5898,-8959.9376,454.0867,5336.652,-1677.092,52.543422,-1937.1116999999995,-1624.5485780000001,-3561.6602779999994
1,365.8131,991.1923,793.8059,0.0,0.0,0.0,-1013.9826,-8907.9664,462.5742,5382.5417,-1729.4406,53.17548336,-1926.0217999999995,-1676.2651166399999,-3602.2869166399996
2,368.7856,1028.845,780.2872,0.0,0.0,0.0,-985.6632,-8897.3765,468.4301,5345.4008,-1721.5118,53.949721679999996,-1891.2910000000002,-1667.56207832,-3558.8530783200003
3,375.8167,1036.0238,782.0941,0.0,0.0,0.0,-1001.2499,-8911.9635,464.2582,5370.2114,-1744.6774,52.727965919999995,-1884.8091999999997,-1691.94943408,-3576.75863408
4,410.6565,1027.8205,790.5581,0.0,0.0,0.0,-951.4281,-9011.7995,482.4967,5379.688,-1683.7485,54.78516936,-1872.0077999999994,-1628.9633306399999,-3500.971130639999
5,408.7262,1064.4982,746.6701,0.0,0.0,0.0,-977.007,-8879.4219,463.0769,5362.1855,-1803.1553,55.10588688,-1811.271999999999,-1748.0494131199998,-3559.321413119999
6,407.5457,1064.2355,755.9908,0.0,0.0,0.0,-993.9483,-8903.9726,464.6048,5393.8785,-1753.5606,54.24401016,-1811.6655999999994,-1699.31658984,-3510.982189839999
7,387.0348,1016.5697,786.0168,0.0,0.0,0.0,-986.0258,-8918.4904,471.7412,5357.1203,-1711.0674,54.78854544,-1886.0334000000012,-1656.27885456,-3542.3122545600013
8,395.993,1026.9149,776.025,0.0,0.0,0.0,-978.4466,-9015.86,454.6205,5359.9313,-1632.8612,54.19934352,-1980.8219000000008,-1578.66185648,-3559.483756480001
9,381.4465,1010.9915,776.0972,0.0,0.0,0.0,-959.3865,-8903.4085,465.8025,5381.6647,-1785.1942,56.68127424,-1846.7925999999998,-1728.51292576,-3575.3055257599995
