Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,1.7763568394002505e-14,-9.999999990384367e-05,9.999999997489795e-05,0.0,0.0,0.0,-30.699899999999918,-14.376000000000644,-1.2434497875801753e-14,-0.0001000000002733259,28.30350000000003,-5.5651788000000035,-45.076000000000136,22.7383212000001,-22.337678800000724
1,3.730349362740526e-14,-0.00010000000002463594,9.237055564881302e-14,0.0,0.0,0.0,-38.39499999999997,-14.337299999998947,2.6645352591003757e-14,-4.263256414560601e-13,31.97060000000002,-6.138226079999999,-52.732399999999714,25.832373919999856,-26.900026079999627
2,8.881784197001252e-15,-0.00010000000010990107,-4.973799150320701e-14,0.0,0.0,0.0,-31.634500000000067,-13.453599999999483,2.842170943040401e-14,4.547473508864641e-13,31.607300000000116,-5.616393120000001,-45.088199999998594,25.99090688000015,-19.097293119998668
3,-0.00010000000001575415,9.999999992515995e-05,7.105427357601002e-15,0.0,0.0,0.0,-22.239399999999986,-23.928300000000462,-0.00010000000002108322,-7.602807272633072e-13,35.29610000000008,-5.2400664,-46.16780000000131,30.056033600000063,-16.111766400001244
4,-0.00010000000000864873,0.0001000000001454282,-2.4868995751603507e-14,0.0,0.0,0.0,-31.945800000000023,-17.513899999998742,9.999999999088516e-05,-2.1316282072803006e-14,33.01970000000019,-5.974210800000005,-49.459599999998744,27.045489200000265,-22.414110799998703
5,-7.105427357601002e-15,4.263256414560601e-14,-9.999999994292352e-05,0.0,0.0,0.0,-35.5069999999999,-22.910799999999966,-3.552713678800501e-14,0.00010000000006016307,39.87159999999997,-5.9098608,-58.417799999999716,33.96173919999981,-24.456060799999214
6,9.999999999799059e-05,-4.263256414560601e-14,-3.552713678800501e-15,0.0,0.0,0.0,-27.354000000000067,-30.481000000000293,-2.1316282072803006e-14,2.8066438062523957e-13,44.10930000000012,-5.58892008,-57.83489999999969,38.52037991999994,-19.314520079999753
7,-0.00010000000000331966,8.526512829121202e-14,-9.947598300641403e-14,0.0,0.0,0.0,-32.405200000000015,-17.57789999999946,-1.7763568394002505e-15,-3.126388037344441e-13,32.52629999999994,-5.85871704,-49.983199999998675,26.66758296000004,-23.315617039998855
8,-0.00010000000002463594,-0.00010000000001042508,4.263256414560601e-14,0.0,0.0,0.0,-30.92029999999997,-21.840999999998715,-3.375077994860476e-14,-0.00010000000000331966,38.944699999999884,-5.814886320000002,-52.76159999999922,33.12981367999983,-19.631786319998703
9,3.552713678800501e-14,-2.1316282072803006e-14,-9.999999993226538e-05,0.0,0.0,0.0,-29.69009999999998,-13.831900000001141,9.999999996068709e-05,1.3500311979441904e-13,32.78289999999992,-6.173443439999999,-43.52200000000079,26.609456560000133,-16.912543440001336
10,-0.00010000000002818865,5.684341886080802e-14,1.4210854715202004e-14,0.0,0.0,0.0,-31.321399999999997,-15.088600000001179,-1.5987211554602254e-14,-2.984279490192421e-13,28.995899999999978,-5.272765200000009,-46.41010000000156,23.723134799999926,-22.686965200001637
11,-9.999999997312159e-05,-8.526512829121202e-14,3.552713678800501e-15,0.0,0.0,0.0,-31.695900000000094,-3.9355000000010705,1.7763568394002505e-15,0.00010000000016674448,19.093500000000105,-5.038493760000003,-35.6313999999997,14.055006239999976,-21.576393759999497
12,4.263256414560601e-14,6.394884621840902e-14,0.00010000000008858478,0.0,0.0,0.0,-30.84939999999999,-20.010300000000754,-2.1316282072803006e-14,1.4921397450962104e-13,37.29830000000011,-5.742892079999996,-50.8596000000003,31.5554079200002,-19.30419208000078
13,-2.1316282072803006e-14,-5.684341886080802e-14,5.684341886080802e-14,0.0,0.0,0.0,-31.537399999999977,-5.273600000000769,-9.999999999799059e-05,-2.3447910280083306e-13,24.26470000000005,-5.530021199999998,-36.81110000000015,18.734678800000005,-18.076421200000155
14,-9.999999996779252e-05,9.999999989673825e-05,-7.105427357601002e-14,0.0,0.0,0.0,-29.565000000000076,-25.729699999999198,-0.00010000000002996501,-3.197442310920451e-14,39.14320000000009,-5.469405119999999,-55.29479999999947,33.6737948800001,-21.621005119999133
15,3.552713678800501e-14,9.999999996779252e-05,5.684341886080802e-14,0.0,0.0,0.0,-33.16149999999996,-17.84950000000005,3.197442310920451e-14,4.405364961712621e-13,32.642100000000134,-5.654679119999997,-51.01090000000022,26.98742088000015,-24.023479119999614
16,0.00010000000002463594,9.237055564881302e-14,-7.105427357601002e-14,0.0,0.0,0.0,-32.193300000000086,-10.838699999999207,3.019806626980426e-14,-0.00010000000060017555,25.05379999999986,-5.298574319999995,-43.03199999999987,19.75522567999988,-23.276774320000214
17,-2.3092638912203256e-14,-3.552713678800501e-14,-2.842170943040401e-14,0.0,0.0,0.0,-26.3179,-32.01029999999986,9.999999998733244e-05,7.176481631177012e-13,44.980400000000074,-5.406953040000003,-58.32809999999748,39.573446960000204,-18.754653039997272
18,-0.00010000000003618226,-9.999999993937081e-05,3.552713678800501e-14,0.0,0.0,0.0,-32.69220000000002,-25.73190000000045,1.2434497875801753e-14,5.044853423896711e-13,42.681699999999935,-5.8937832000000006,-58.42430000000013,36.78791679999995,-21.636383199999955
19,-5.329070518200751e-15,-1.5631940186722204e-13,7.105427357601002e-15,0.0,0.0,0.0,-33.81999999999992,-33.22429999999987,-9.999999998200337e-05,0.00010000000051491043,46.34059999999981,-6.052302720000009,-67.0442999999988,40.28829727999991,-26.756002719999117
20,1.5987211554602254e-14,4.263256414560601e-14,4.973799150320701e-14,0.0,0.0,0.0,-29.23859999999998,-19.60419999999884,-1.0658141036401503e-14,-1.4210854715202004e-13,37.92089999999997,-5.6665778399999995,-48.84279999999784,32.25432216000014,-16.588477839997694
21,-9.99999999891088e-05,-2.1316282072803006e-14,-2.1316282072803006e-14,0.0,0.0,0.0,-35.001699999999936,-18.605000000000274,4.085620730620576e-14,1.9184653865522705e-13,35.6036,-5.55508728,-53.60680000000093,30.048512720000186,-23.558287280000748
22,-3.019806626980426e-14,-2.1316282072803006e-14,5.684341886080802e-14,0.0,0.0,0.0,-38.33719999999998,-3.8453000000009325,-5.329070518200751e-15,-2.842170943040401e-14,21.39339999999998,-5.9431975199999965,-42.18250000000083,15.450202479999938,-26.73229752000112
23,2.3092638912203256e-14,-9.999999996779252e-05,-1.0658141036401503e-13,0.0,0.0,0.0,-33.81660000000001,-20.48840000000162,2.4868995751603507e-14,-4.263256414560601e-14,40.211700000000064,-6.30768456,-54.305100000002156,33.90401544000007,-20.401084560001856
24,1.1546319456101628e-14,-7.815970093361102e-14,8.881784197001252e-14,0.0,0.0,0.0,-32.765199999999936,-14.526100000000426,1.2434497875801753e-14,2.7000623958883807e-13,26.741099999999943,-5.7413447999999985,-47.29130000000039,20.999755200000017,-26.291544800000374
25,1.7763568394002505e-14,-0.00010000000005305765,4.973799150320701e-14,0.0,0.0,0.0,-35.70259999999993,-19.50079999999963,9.999999997845066e-05,2.8421709430404007e-13,36.43210000000014,-5.97868776,-55.20339999999882,30.45341224000012,-24.749987759998703
26,-8.881784197001252e-16,-3.552713678800501e-14,7.815970093361102e-14,0.0,0.0,0.0,-31.218000000000014,-18.904700000000375,-1.4210854715202004e-14,9.999999932119863e-05,35.582799999999985,-6.1390396800000016,-50.12260000000077,29.44376031999995,-20.678839680001055
27,-1.7763568394002505e-15,-3.552713678800501e-14,7.815970093361102e-14,0.0,0.0,0.0,-36.22669999999993,-6.699899999999957,-9.999999998377973e-05,0.0001000000000672685,24.47919999999997,-5.75411184,-42.926600000001116,18.725088160000062,-24.20151184000128
28,0.00010000000001575415,-9.99999999109491e-05,-3.552713678800501e-14,0.0,0.0,0.0,-25.611399999999982,-17.234300000001596,7.105427357601002e-15,8.526512829121202e-14,36.637900000000016,-5.808928320000001,-42.845700000002125,30.828971679999903,-12.016728320001995
29,2.1316282072803006e-14,9.947598300641403e-14,-9.999999996779252e-05,0.0,0.0,0.0,-29.088999999999913,-22.651999999998978,-2.4868995751603507e-14,2.8421709430404007e-13,38.115199999999994,-5.29875864,-51.74109999999973,32.81644136,-18.92465863999996
30,-2.4868995751603507e-14,-0.00010000000013121735,9.999999994292352e-05,0.0,0.0,0.0,-33.102900000000055,-22.2719000000004,-3.552713678800501e-15,9.99999997048917e-05,42.28699999999995,-6.1555557600000075,-55.374700000001525,36.13144424000001,-19.243255760001972
31,1.7763568394002505e-15,2.842170943040401e-14,-3.197442310920451e-14,0.0,0.0,0.0,-30.223700000000004,-26.42329999999957,4.263256414560601e-14,-1.4210854715202004e-14,39.08929999999994,-5.937695999999997,-56.64699999999938,33.15160400000005,-23.495395999999097
32,-0.00010000000000687237,-0.00010000000002463594,-9.999999992160724e-05,0.0,0.0,0.0,-31.515299999999993,-25.273899999999784,-9.999999999266151e-05,-0.00010000000001753051,37.23779999999996,-5.5663322399999995,-56.789699999998604,31.671467759999956,-25.118232239998648
33,-2.4868995751603507e-14,-2.1316282072803006e-14,-9.999999996779252e-05,0.0,0.0,0.0,-30.616699999999973,-21.56319999999983,-9.999999998200337e-05,9.999999984344754e-05,39.308199999999914,-5.619845519999997,-52.180000000000234,33.68835447999988,-18.491645520000127
34,0.0,-9.999999992515995e-05,0.00010000000001753051,0.0,0.0,0.0,-40.1649000000001,-11.3914999999986,-0.00010000000000509601,-0.00010000000017384991,29.64169999999985,-6.094212479999997,-51.55659999999908,23.547487519999947,-28.00911247999936
35,-3.375077994860476e-14,6.394884621840902e-14,-3.552713678800501e-15,0.0,0.0,0.0,-38.75850000000002,-6.724800000001309,1.0658141036401503e-14,2.842170943040401e-14,28.72789999999996,-5.987182319999997,-45.483300000000696,22.740717679999968,-22.742582320001176
36,-9.999999997845066e-05,-4.973799150320701e-14,-0.00010000000000331966,0.0,0.0,0.0,-31.8175,-22.542399999998935,3.019806626980426e-14,-0.00010000000036569645,38.62830000000009,-5.938866719999998,-54.360199999999196,32.689433280000074,-21.670766719998667
37,1.9539925233402755e-14,-0.0001000000001170065,7.460698725481052e-14,0.0,0.0,0.0,-32.573599999999956,-13.80279999999857,2.6645352591003757e-14,-2.3447910280083306e-13,30.045699999999854,-5.709862080000006,-46.37649999999903,24.335837919999822,-22.04066207999898
38,4.973799150320701e-14,5.684341886080802e-14,-5.684341886080802e-14,0.0,0.0,0.0,-34.883700000000104,-7.825300000000155,-5.329070518200751e-15,4.689582056016661e-13,29.505799999999972,-5.957672400000002,-42.70899999999935,23.54812760000003,-19.160872399999548
39,0.00010000000001131326,7.105427357601002e-14,4.618527782440651e-14,0.0,0.0,0.0,-24.99579999999996,-48.283099999998555,-9.999999999799059e-05,0.00010000000025911504,55.1037,-6.18728112,-73.2787999999988,48.91641887999982,-24.36238111999875
40,-9.999999998555609e-05,9.999999988252739e-05,-6.394884621840902e-14,0.0,0.0,0.0,-31.561100000000067,-23.005600000000598,2.1316282072803006e-14,-0.0001000000001951662,33.82360000000003,-5.432525999999997,-54.56680000000044,28.39107400000002,-26.175726000000424
41,-3.197442310920451e-14,9.999999986831654e-05,-2.842170943040401e-14,0.0,0.0,0.0,-29.517400000000002,-18.44530000000141,-3.907985046680551e-14,8.384404281969182e-13,35.70860000000003,-5.607817920000008,-47.96260000000012,30.100782079999927,-17.86181791999997
42,-2.3092638912203256e-14,-0.00010000000003884679,-4.973799150320701e-14,0.0,0.0,0.0,-31.791399999999996,-8.516600000000253,-1.9539925233402755e-14,9.99999994419909e-05,24.051299999999934,-5.442867360000001,-40.308000000000376,18.608432640000025,-21.69956736000058
43,-7.105427357601002e-15,2.1316282072803006e-14,3.552713678800501e-14,0.0,0.0,0.0,-28.43550000000009,-28.462400000001153,9.999999995535802e-05,4.050093593832571e-13,43.098400000000126,-5.655210479999999,-56.897800000001,37.4431895200002,-19.454610480001023
44,-1.0658141036401503e-14,0.00010000000001042508,3.197442310920451e-14,0.0,0.0,0.0,-30.760199999999983,-15.70899999999871,0.00010000000000331966,4.618527782440651e-13,31.949200000000037,-5.496663600000005,-46.46899999999877,26.45253640000004,-20.016463599998282
45,-8.881784197001252e-15,-9.999999984700025e-05,2.4868995751603507e-14,0.0,0.0,0.0,-34.63529999999993,-23.29419999999905,0.00010000000000331966,-1.4210854715202004e-14,38.376900000000106,-5.777162640000006,-57.92949999999854,32.59973736000007,-25.329762639998478
46,1.0658141036401503e-14,9.999999993937081e-05,-7.105427357601002e-15,0.0,0.0,0.0,-31.94729999999996,-26.716799999998813,-1.5987211554602254e-14,0.0,48.015199999999865,-6.200339040000002,-58.66399999999889,41.814860959999976,-16.849139039999137
