POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,420.2115,1006.9535,801.9503,0.0,0.0,0.0,-1005.0231,-9081.89,471.7221,5435.9408,-1704.9728,1061.899,-645.5799,-1950.134899999999,-1288.6537,-3238.788599999999
1,392.3034,1012.5476,784.3805,0.0,0.0,0.0,-1017.4429,-9131.2788,487.3476,5476.0727,-1678.1653,1061.0438,-648.0725,-1996.0699000000004,-1265.194,-3261.2639
2,397.1971,1040.1472,811.1905,0.0,0.0,0.0,-1009.7995,-9124.7226,474.2586,5481.6123,-1722.2601,1068.1927,-657.0204,-1930.116399999999,-1311.0877999999998,-3241.2041999999988
3,375.3499,1056.0621,805.7542,0.0,0.0,0.0,-1011.5307,-9045.5943,488.1649,5408.2042,-1744.2543,1061.332,-648.518,-1923.5897000000004,-1331.4403,-3255.0300000000007
4,414.6464,1055.765,783.1211,0.0,0.0,0.0,-1008.6815,-9165.9192,479.0169,5446.0706,-1665.4619,1049.3258,-642.3775,-1995.9807,-1258.5136,-3254.4943000000003
5,402.4684,1074.4767,787.0572,0.0,0.0,0.0,-1012.6805,-9033.6905,486.8631,5430.1204,-1765.6581,1061.3698,-650.5312,-1865.3852000000015,-1354.8195,-3220.2047000000016
6,374.1802,1051.7582,772.3639,0.0,0.0,0.0,-1007.246,-8917.0132,468.478,5440.8695,-1865.2075,1065.2821,-655.7118,-1816.6093999999994,-1455.6372000000001,-3272.2465999999995
7,375.5882,1037.9519,792.2871,0.0,0.0,0.0,-1000.0688,-9130.6447,485.1789,5485.1192,-1714.4349,1052.4443,-639.2402,-1954.588200000001,-1301.2307999999998,-3255.8190000000013
8,402.2632,1097.6526,798.1835,0.0,0.0,0.0,-991.5036,-9067.0738,477.5777,5420.04,-1703.3598,1054.1831,-647.0854,-1862.8604000000005,-1296.2621,-3159.1225000000004
9,412.8873,1061.1795,796.5975,0.0,0.0,0.0,-1023.061,-9022.0502,470.7586,5437.6644,-1730.4572,1059.6216,-644.8031,-1866.0239000000001,-1315.6387,-3181.6626
10,422.5699,1026.6759,822.6934,0.0,0.0,0.0,-1007.0208,-9088.2348,479.6243,5466.4878,-1711.0035,1053.8571,-645.1958,-1877.2043000000003,-1302.3422,-3179.5465
11,420.3339,1043.8886,822.1706,0.0,0.0,0.0,-999.1063,-9131.8799,486.9644,5442.3119,-1680.653,1057.3725,-646.4493,-1915.3168000000005,-1269.7298,-3185.0466000000006
12,421.7223,1081.8511,790.2198,0.0,0.0,0.0,-1003.3895,-9041.4652,482.6761,5431.3179,-1752.4205,1069.6622,-654.1571,-1837.067500000001,-1336.9153999999999,-3173.9829000000013
13,412.608,1039.4132,802.6602,0.0,0.0,0.0,-1025.8377,-9024.3507,488.9177,5395.4131,-1713.46,1051.7592,-645.777,-1911.1762000000017,-1307.4778000000001,-3218.654000000002
14,383.0579,1065.3689,772.5216,0.0,0.0,0.0,-1017.5107,-9139.7399,484.9607,5450.2698,-1673.4387,1061.0533,-648.2439,-2001.0717000000004,-1260.6293,-3261.701
15,432.4331,1048.3229,763.2363,0.0,0.0,0.0,-1002.556,-9055.9766,481.2164,5428.9826,-1731.651,1063.1842,-649.9321,-1904.3413,-1318.3989000000001,-3222.7402
16,404.5678,1079.4258,800.2424,0.0,0.0,0.0,-981.4959,-9056.1368,473.9996,5417.6705,-1737.0495,1074.1746,-658.477,-1861.7266,-1321.3519000000001,-3183.0784999999996
17,366.4847,1037.7158,783.8553,0.0,0.0,0.0,-1002.1243,-8974.1097,481.8294,5414.9133,-1792.8829,1061.9463,-646.2456,-1891.4355000000005,-1377.1822,-3268.6177000000007
18,366.6803,1051.4231,798.2134,0.0,0.0,0.0,-1014.6344,-9128.569,492.2451,5433.6744,-1691.2596,1065.6838,-660.9963,-2000.9670999999998,-1286.5721,-3287.5392
19,405.19,1078.6022,781.0741,0.0,0.0,0.0,-1015.0375,-9058.2399,469.8913,5383.1744,-1712.8657,1050.5023,-641.0187,-1955.3454000000002,-1303.3820999999998,-3258.7275000000004
20,379.809,1068.3178,794.271,0.0,0.0,0.0,-1032.7708,-8983.9259,481.6727,5370.8182,-1768.2138,1047.9367,-639.5321,-1921.808000000001,-1359.8092000000001,-3281.617200000001
21,394.5703,1053.2975,783.3613,0.0,0.0,0.0,-1036.4888,-9001.254,489.936,5395.9921,-1736.8269,1054.4713,-644.6071,-1920.5856000000013,-1326.9627,-3247.5483000000013
22,411.6464,1051.3478,800.6059,0.0,0.0,0.0,-1011.3018,-9142.7112,461.2234,5408.4378,-1650.6547,1061.7148,-652.2874,-2020.7516999999998,-1241.2273,-3261.9790000000003
23,422.0625,1029.9917,784.0401,0.0,0.0,0.0,-1022.7631,-8981.5119,478.4144,5413.146,-1740.1085,1056.9283,-644.3812,-1876.6202999999996,-1327.5614,-3204.1817
24,387.1244,1057.287,790.88,0.0,0.0,0.0,-996.3902,-9064.289,473.913,5413.6141,-1718.853,1060.25,-643.0931,-1937.8607000000002,-1301.6961000000001,-3239.5568000000003
25,396.9693,1035.6083,779.6117,0.0,0.0,0.0,-1008.2953,-9099.3977,490.1146,5399.9499,-1679.2894,1056.0826,-647.7053,-2005.4391999999998,-1270.9121,-3276.3513
26,389.7816,1033.4815,792.0545,0.0,0.0,0.0,-1043.7747,-9121.0288,475.3884,5459.4562,-1678.6441,1056.0258,-638.2065,-2014.6413000000002,-1260.8248,-3275.4661000000006
27,410.702,1017.9902,779.7356,0.0,0.0,0.0,-1023.0086,-9079.1878,464.2527,5407.1892,-1682.9655,1059.357,-645.8377,-2022.3266999999996,-1269.4462,-3291.7729
28,386.3268,1068.0869,765.9697,0.0,0.0,0.0,-1026.4955,-9132.088,478.8505,5414.3804,-1648.1968,1047.5492,-635.2821,-2044.9691999999995,-1235.9297000000001,-3280.8988999999992
29,412.3671,1071.0816,790.7201,0.0,0.0,0.0,-1014.7721,-9074.0203,500.112,5402.2126,-1707.4884,1052.5294,-641.1397,-1912.299000000001,-1296.0987,-3208.3977000000014
