Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,8.881784197001252e-15,0.00010000000001042508,7.105427357601002e-15,0.0,0.0,0.0,-40.23290000000003,-7.783799999999658,0.00010000000004595222,6.536993168992922e-13,29.612299999999994,-34.82109999999999,52.86609999999994,-48.016499999998615,47.657299999999836,-0.3591999999983315
1,3.019806626980426e-14,-2.1316282072803006e-14,-2.842170943040401e-14,0.0,0.0,0.0,-36.69669999999991,-11.195200000000035,-0.0001000000000015433,-9.999999991805453e-05,26.387100000000043,-35.77549999999984,51.702400000000004,-47.89210000000017,42.31400000000032,-5.578100000000525
2,-3.552713678800501e-15,-1.2079226507921703e-13,0.00010000000008147936,0.0,0.0,0.0,-41.33340000000007,-1.5372999999998669,-2.842170943040401e-14,0.00010000000010279564,20.317500000000035,-32.71369999999995,50.767599999999995,-42.870499999999126,38.371399999999966,-4.499099999999622
3,-3.375077994860476e-14,-9.999999988963282e-05,0.00010000000006016307,0.0,0.0,0.0,-41.397199999999884,-0.4317000000004647,-9.999999996956888e-05,-9.99999999891088e-05,25.175500000000085,-36.455899999999986,52.279699999999984,-41.82909999999937,40.99929999999997,-0.8297999999991745
4,1.7763568394002505e-15,0.0,-9.999999995358166e-05,0.0,0.0,0.0,-38.023599999999966,-4.776499999999068,-9.999999996601616e-05,2.842170943040401e-14,27.2858000000001,-34.10760000000004,51.75599999999997,-42.80029999999917,44.934200000000146,2.133900000000068
5,-3.375077994860476e-14,9.947598300641403e-14,2.1316282072803006e-14,0.0,0.0,0.0,-41.70179999999992,-0.3313000000000379,1.0658141036401503e-14,2.842170943040401e-14,18.61789999999996,-33.87140000000008,52.148799999999994,-42.033099999998996,36.89529999999999,-5.137799999999231
6,-2.1316282072803006e-14,-1.9184653865522705e-13,-7.815970093361102e-14,0.0,0.0,0.0,-37.523500000000084,2.849700000000283,-4.263256414560601e-14,1.9895196601282805e-13,18.46850000000014,-33.88549999999998,53.33680000000005,-34.673800000000455,37.91980000000033,3.2460000000005635
7,3.907985046680551e-14,-9.237055564881302e-14,-2.1316282072803006e-14,0.0,0.0,0.0,-40.06800000000004,-3.5521000000008804,-9.999999998377973e-05,-1.4210854715202004e-13,23.00800000000001,-34.35329999999998,54.91450000000005,-43.62020000000237,43.5692000000003,-0.05100000000162197
8,-2.5757174171303632e-14,1.4210854715202004e-14,-7.105427357601002e-14,0.0,0.0,0.0,-40.81929999999994,-6.746100000000691,-2.3092638912203256e-14,1.4210854715202004e-14,27.82790000000007,-34.80689999999997,53.21460000000003,-47.56539999999994,46.23560000000025,-1.3297999999996932
9,-3.375077994860476e-14,0.0,0.00010000000000331966,0.0,0.0,0.0,-38.662299999999895,-11.694000000001267,-8.881784197001252e-15,2.842170943040401e-14,27.802599999999938,-35.43529999999988,52.63559999999993,-50.35620000000094,45.00290000000011,-5.353300000001063
10,-4.440892098500626e-14,-6.394884621840902e-14,3.552713678800501e-14,0.0,0.0,0.0,-36.73150000000008,-6.59700000000111,4.796163466380676e-14,0.00010000000008858478,21.431700000000024,-32.98300000000005,49.776899999999955,-43.32840000000101,38.2255999999997,-5.102800000001309
11,-4.973799150320701e-14,5.684341886080802e-14,-6.394884621840902e-14,0.0,0.0,0.0,-42.77239999999988,3.393800000001253,-0.00010000000000331966,5.542233338928781e-13,20.877099999999892,-34.60840000000006,52.539699999999904,-39.37869999999768,38.808399999999736,-0.5702999999979497
12,4.085620730620576e-14,1.3500311979441904e-13,-2.1316282072803006e-14,0.0,0.0,0.0,-35.2955,-3.373299999999279,3.907985046680551e-14,-1.1368683772161603e-13,16.270599999999977,-32.260199999999884,48.69390000000002,-38.66879999999887,32.70430000000012,-5.964499999999212
13,3.552713678800501e-15,-2.842170943040401e-14,-6.394884621840902e-14,0.0,0.0,0.0,-34.91480000000015,-9.885900000000007,-1.9539925233402755e-14,-1.1368683772161603e-13,28.517900000000022,-31.80170000000006,48.88070000000002,-44.8006999999989,45.59690000000009,0.7962000000009652
14,9.999999999976694e-05,1.2789769243681803e-13,-7.815970093361102e-14,0.0,0.0,0.0,-38.87939999999994,0.05110000000041026,5.329070518200751e-15,-4.405364961712621e-13,24.436499999999846,-33.275900000000036,50.00810000000002,-38.82819999999985,41.16869999999983,2.3405000000001976
15,-3.730349362740526e-14,3.552713678800501e-14,-8.171241461241152e-14,0.0,0.0,0.0,-38.42430000000001,4.93979999999932,9.999999999621423e-05,2.8421709430404007e-13,8.260199999999898,-28.52249999999981,47.47049999999994,-33.48440000000022,27.208200000000026,-6.276200000000422
16,7.105427357601002e-15,2.842170943040401e-14,0.00010000000001042508,0.0,0.0,0.0,-40.78449999999993,-7.611499999999861,7.105427357601002e-15,0.00010000000037280188,24.68349999999998,-33.923299999999934,52.43029999999998,-48.39580000000109,43.190499999999915,-5.205300000000257
17,3.019806626980426e-14,7.105427357601002e-14,-0.00010000000001753051,0.0,0.0,0.0,-41.217399999999905,6.200400000001263,-1.4210854715202004e-14,9.947598300641403e-14,19.27659999999984,-35.96919999999992,55.25489999999997,-35.01709999999859,38.56229999999989,3.5452000000012944
18,3.552713678800501e-15,1.0658141036401503e-13,-7.105427357601002e-15,0.0,0.0,0.0,-36.23680000000009,-4.221499999999512,-2.4868995751603507e-14,3.410605131648481e-13,33.329999999999885,-33.04909999999986,51.182499999999905,-40.458299999997635,51.4633999999997,11.005100000002514
19,7.105427357601002e-15,4.973799150320701e-14,7.105427357601002e-15,0.0,0.0,0.0,-36.812999999999974,-3.8943999999999086,1.9539925233402755e-14,5.684341886080801e-13,26.097500000000032,-32.63330000000009,50.93060000000005,-40.70739999999816,44.39480000000022,3.6874000000016096
20,0.0001000000000139778,1.8474111129762605e-13,9.947598300641403e-14,0.0,0.0,0.0,-39.25109999999997,0.10529999999999262,-1.4210854715202004e-14,-3.836930773104541e-13,20.179000000000144,-35.033700000000124,53.14350000000002,-39.145700000000076,38.28879999999981,-0.8568999999998113
21,3.730349362740526e-14,-9.999999988963282e-05,9.999999995358166e-05,0.0,0.0,0.0,-35.891699999999915,-0.14340000000002817,4.085620730620576e-14,-0.00010000000060017555,25.173099999999963,-34.38640000000014,50.299400000000034,-36.03520000000148,41.08609999999986,5.0508999999976965
22,-1.3322676295501878e-14,3.552713678800501e-14,-1.4210854715202004e-14,0.0,0.0,0.0,-41.59519999999998,-3.877000000000116,-1.9539925233402755e-14,9.999999934962034e-05,28.51979999999994,-35.69989999999993,53.78529999999998,-45.472100000000154,46.6052000000001,1.1330999999997289
23,-4.440892098500626e-14,1.4210854715202004e-14,7.815970093361102e-14,0.0,0.0,0.0,-33.015200000000014,-7.851800000000537,-2.1316282072803006e-14,-8.526512829121202e-14,25.004600000000025,-35.085599999999985,52.387600000000006,-40.866999999999734,42.306600000000046,1.4396000000005387
24,-3.552713678800501e-14,1.4210854715202004e-13,-4.973799150320701e-14,0.0,0.0,0.0,-38.44160000000004,-5.388899999999417,-1.5987211554602254e-14,-0.00010000000007437393,23.75459999999994,-32.397099999999874,52.2868,-43.8306000000003,43.644300000000065,-0.18629999999978963
25,-8.881784197001252e-15,-1.4210854715202004e-14,-0.00010000000001042508,0.0,0.0,0.0,-36.56390000000002,-1.241000000000657,1.7763568394002505e-15,5.684341886080801e-13,23.135599999999865,-33.40360000000005,51.18409999999994,-37.80500000000053,40.91609999999987,3.111099999999105
26,-9.999999999976694e-05,-9.947598300641403e-14,-9.99999999109491e-05,0.0,0.0,0.0,-41.33680000000002,-4.998800000000635,-9.999999996779252e-05,4.121147867408581e-13,23.614400000000018,-34.131199999999815,51.04470000000001,-46.33590000000068,40.527900000000216,-5.808000000000469
27,-2.4868995751603507e-14,-9.999999999621423e-05,-2.842170943040401e-14,0.0,0.0,0.0,-44.00920000000016,-8.077700000000998,-1.2434497875801753e-14,-2.984279490192421e-13,27.65160000000005,-34.8778,53.73680000000002,-52.08700000000151,46.510599999999954,-5.576400000001556
28,-2.842170943040401e-14,1.9184653865522705e-13,-3.552713678800501e-14,0.0,0.0,0.0,-30.542400000000058,-11.994700000000684,-0.00010000000004950493,9.947598300641403e-14,28.98420000000011,-31.367000000000104,49.59859999999994,-42.53720000000038,47.21579999999983,4.678599999999456
29,9.99999999642398e-05,0.00010000000009569021,9.999999997489795e-05,0.0,0.0,0.0,-40.21030000000009,-14.509400000000944,-1.5987211554602254e-14,1.7053025658242404e-13,35.131099999999904,-35.515599999999914,52.70230000000001,-54.71940000000029,52.317799999999885,-2.4015999999994904
30,2.4868995751603507e-14,4.263256414560601e-14,-2.1316282072803006e-14,0.0,0.0,0.0,-39.6264000000001,-17.111300000001187,1.4210854715202004e-14,9.999999964804829e-05,36.23589999999986,-34.792700000000025,53.889900000000004,-56.73760000000276,55.333099999999725,-1.404500000002578
31,-9.999999996601616e-05,-1.4210854715202004e-14,2.1316282072803006e-14,0.0,0.0,0.0,-36.5840000000001,-10.071599999998956,-3.375077994860476e-14,-0.00010000000057175384,34.28320000000001,-33.12469999999996,52.11040000000007,-46.65580000000031,53.268900000000116,6.613100000000031
32,1.4210854715202004e-14,-1.1368683772161603e-13,2.842170943040401e-14,0.0,0.0,0.0,-38.17279999999995,-13.638100000000204,-2.6645352591003757e-14,-2.5579538487363607e-13,32.596699999999956,-34.33450000000001,52.41230000000003,-51.8109000000008,50.67449999999998,-1.1364000000005916
33,9.999999995535802e-05,-4.263256414560601e-14,2.842170943040401e-14,0.0,0.0,0.0,-37.81029999999993,-11.904099999999971,8.881784197001252e-15,-4.547473508864641e-13,33.56379999999989,-34.599000000000004,53.648199999999996,-49.71430000000154,52.6130000000001,2.898699999998108
