Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,389.4808,1007.242,793.2896,0.0,0.0,0.0,-988.2976,-8960.8194,462.4132,5386.0462,-1817.8727,1061.7998,-658.231,-1910.6452000000008,-1414.3038999999999,-3324.9491000000007
1,396.6758,1020.0644,781.4398,0.0,0.0,0.0,-985.8397,-8956.5132,461.3461,5376.3594,-1827.7437,1060.7036,-660.8021,-1906.4673999999995,-1427.8422,-3334.3095999999996
2,379.032,1038.3185,790.5212,0.0,0.0,0.0,-997.1427,-9041.6539,468.958,5375.8555,-1748.0171,1056.4464,-655.7496,-1986.1113999999998,-1347.3202999999999,-3333.4317
3,394.3238,1020.335,785.5062,0.0,0.0,0.0,-983.3815,-9009.2651,463.2262,5405.3369,-1798.0581,1076.4993,-676.303,-1923.9185000000007,-1397.8618000000001,-3321.780300000001
4,424.3871,1001.8575,810.1235,0.0,0.0,0.0,-963.8725,-8994.8059,466.1003,5403.2236,-1822.6471,1069.4496,-665.7186,-1852.9863999999989,-1418.9161,-3271.9024999999992
5,406.8582,1025.1556,772.192,0.0,0.0,0.0,-966.344,-8963.3779,469.5655,5320.4034,-1754.1542,1065.027,-658.4814,-1935.547199999999,-1347.6086,-3283.155799999999
6,359.8538,1050.667,771.7474,0.0,0.0,0.0,-980.8896,-8878.5128,488.8426,5358.4895,-1860.7104,1069.9693,-661.8431,-1829.8021000000008,-1452.5842,-3282.386300000001
7,413.5606,1024.6899,780.9716,0.0,0.0,0.0,-966.2093,-8950.483,452.4317,5372.3209,-1833.5487,1064.9325,-658.7145,-1872.7176,-1427.3307000000002,-3300.0483000000004
8,385.2684,989.5791,801.3845,0.0,0.0,0.0,-973.4206,-9038.7822,483.0754,5407.1003,-1755.2585,1065.268,-658.9574,-1945.7950999999994,-1348.9479,-3294.7429999999995
9,370.237,1019.9911,781.347,0.0,0.0,0.0,-949.6591,-9016.45,465.1634,5360.7067,-1767.1586,1073.5036,-662.6016,-1968.6639000000005,-1356.2566,-3324.9205
10,389.0264,1014.5877,766.178,0.0,0.0,0.0,-1001.9007,-8884.3608,451.0843,5332.0211,-1856.6433,1069.5063,-663.497,-1933.3639999999996,-1450.634,-3383.997999999999
11,394.3223,1055.7648,787.5872,0.0,0.0,0.0,-992.1055,-8906.5228,461.4461,5355.4015,-1873.1943,1067.5785,-659.5218,-1844.1064000000006,-1465.1376,-3309.2440000000006
12,393.6232,1065.6086,766.2852,0.0,0.0,0.0,-979.8828,-8843.2624,467.1237,5323.672,-1863.471,1066.298,-657.4576,-1806.8324999999995,-1454.6306,-3261.463099999999
