Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,9.999999997845066e-05,1.0658141036401503e-14,-6.039613253960852e-14,0.0,0.0,0.0,-22.188000000000095,-30.49039999999951,9.999999997845066e-05,1.7053025658242404e-13,51.77359999999992,-28.3572000000001,45.57570000000008,-52.67820000000043,68.9920999999999,16.313899999999023
1,9.999999998733244e-05,-1.1723955140041653e-13,0.00010000000008147936,0.0,0.0,0.0,-34.86049999999995,-25.989100000000036,-1.4210854715202004e-14,9.999999969068085e-05,47.951200000000014,-32.44919999999989,46.863799999999955,-60.849299999999744,62.36580000000008,1.5165000000001214
2,1.509903313490213e-14,4.973799150320701e-14,-0.00010000000000687237,0.0,0.0,0.0,-28.593700000000037,-45.91179999999851,9.999999995180531e-05,-1.1368683772161603e-13,59.55960000000021,-31.896299999999975,47.89360000000004,-74.50549999999848,75.55690000000027,1.05140000000182
3,1.7763568394002505e-15,-5.684341886080802e-14,2.1316282072803006e-14,0.0,0.0,0.0,-30.00150000000003,-40.88859999999913,-7.105427357601002e-15,0.0,66.49150000000014,-30.379599999999833,47.1192,-70.89009999999982,83.2311000000002,12.341000000000605
4,-1.865174681370263e-14,8.881784197001252e-14,-0.00010000000002818865,0.0,0.0,0.0,-22.332600000000024,-36.08799999999884,-4.796163466380676e-14,2.8421709430404007e-13,54.35139999999984,-30.903899999999986,47.20700000000002,-58.420699999999215,70.65449999999987,12.233800000000201
5,1.2434497875801753e-14,0.00010000000011345378,5.684341886080802e-14,0.0,0.0,0.0,-27.513300000000008,-26.2072000000003,3.907985046680551e-14,1.7053025658242404e-13,48.02420000000013,-27.638999999999932,44.55830000000004,-53.72039999999919,64.94350000000034,11.223100000000244
6,-4.796163466380676e-14,-2.842170943040401e-14,9.999999996779252e-05,0.0,0.0,0.0,-25.99620000000005,-38.06399999999954,-2.1316282072803006e-14,-1.1368683772161603e-13,62.56809999999986,-34.03200000000018,47.12380000000006,-64.06009999999898,75.65989999999962,11.599800000000641
7,-0.00010000000000687237,1.8118839761882555e-13,-0.00010000000004595222,0.0,0.0,0.0,-32.33699999999997,-31.681299999999837,-2.3092638912203256e-14,2.8421709430404007e-13,53.63970000000009,-31.39540000000013,45.98729999999997,-64.01849999999845,68.23160000000004,4.213100000001816
8,-9.999999995891073e-05,9.99999999891088e-05,2.1316282072803006e-14,0.0,0.0,0.0,-30.753300000000024,-28.704600000000227,-2.4868995751603507e-14,5.115907697472721e-13,55.0991,-32.203400000000045,49.85759999999997,-59.45789999999971,72.75329999999992,13.295399999999745
9,1.2434497875801753e-14,-6.394884621840902e-14,6.394884621840902e-14,0.0,0.0,0.0,-32.8388999999999,-29.85870000000118,1.9539925233402755e-14,-1.7053025658242404e-13,46.321700000000185,-31.8301,45.33000000000008,-62.697599999999966,59.82160000000026,-2.8759999999992374
10,2.6645352591003757e-14,3.552713678800501e-14,0.00010000000003529408,0.0,0.0,0.0,-24.969299999999947,-37.9100999999999,9.999999998200337e-05,9.999999940646376e-05,51.49759999999988,-30.124399999999902,44.69869999999998,-62.87910000000082,66.07190000000007,3.192799999999039
11,-5.329070518200751e-15,-0.0001000000000921375,9.592326932761353e-14,0.0,0.0,0.0,-27.633299999999924,-37.953799999999546,4.263256414560601e-14,-9.999999991805453e-05,58.11910000000016,-31.90090000000007,46.75039999999998,-65.58729999999917,72.96860000000007,7.381300000001147
12,1.5987211554602254e-14,-9.592326932761353e-14,-7.815970093361102e-14,0.0,0.0,0.0,-28.78619999999994,-36.09590000000007,-1.2434497875801753e-14,-9.999999991805453e-05,54.64589999999991,-31.28209999999998,45.34230000000002,-64.88220000000032,68.70610000000008,3.8238999999999805
13,-4.440892098500626e-14,-7.105427357601002e-15,-9.999999989318553e-05,0.0,0.0,0.0,-28.644299999999998,-44.689299999999406,-0.00010000000000509601,1.1368683772161603e-13,61.30919999999988,-30.828399999999952,44.011799999999994,-73.3337999999982,74.49259999999981,1.158800000000923
