Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,413.8538,1016.6533,762.4906,0.0,0.0,0.0,-961.6635,-8895.4208,467.891,5354.3916,-1884.2142,1059.2294,-657.6527,-1841.804000000001,-1482.6374999999998,-3324.4415000000013
1,389.3981,1049.1475,749.8208,0.0,0.0,0.0,-979.1089,-8855.7186,446.2122,5380.795,-1911.1684,1056.0589,-652.1289,-1819.4539000000004,-1507.2384000000002,-3326.6923000000006
2,400.0163,999.7242,762.1178,0.0,0.0,0.0,-985.2209,-8972.9065,451.9942,5355.5113,-1789.9879,1053.5736,-646.3196,-1988.7635999999993,-1382.7339000000002,-3371.4974999999995
3,362.7654,1078.0298,764.8937,0.0,0.0,0.0,-975.3581,-8970.1615,469.0421,5356.896,-1791.7468,1070.5883,-661.3861,-1913.892600000001,-1382.5446000000002,-3296.437200000001
4,360.5819,1039.7722,752.804,0.0,0.0,0.0,-946.4246,-9041.7471,472.6339,5423.2625,-1776.8365,1058.9317,-659.1847,-1939.1172000000006,-1377.0894999999998,-3316.2067000000006
5,392.7825,1038.9795,762.887,0.0,0.0,0.0,-976.5281,-8966.2976,469.2259,5383.0211,-1812.5732,1064.5545,-660.0473,-1895.9296999999997,-1408.066,-3303.9956999999995
6,398.6546,1021.8623,742.4142,0.0,0.0,0.0,-969.8703,-8984.2004,454.0042,5370.0962,-1795.1406,1066.3972,-664.1602,-1967.0391999999993,-1392.9035999999999,-3359.942799999999
7,409.5387,1079.2428,749.6132,0.0,0.0,0.0,-986.2029,-9053.2261,460.179,5357.3601,-1713.049,1055.2037,-652.2949,-1983.4952000000003,-1310.1401999999998,-3293.6354
8,383.4663,1057.6776,776.7179,0.0,0.0,0.0,-972.0753,-9054.8684,462.1649,5428.7342,-1758.2339,1065.4428,-659.8764,-1918.1827999999996,-1352.6675,-3270.8503
9,386.1299,978.3896,767.6026,0.0,0.0,0.0,-958.2142,-8996.3356,469.2039,5413.5502,-1831.3006,1060.7509,-664.7312,-1939.6736,-1435.2809,-3374.9545
10,389.3249,1034.6685,765.3616,0.0,0.0,0.0,-967.5819,-8934.6952,454.7703,5332.285,-1779.4282,1070.7631,-662.1269,-1925.8667999999998,-1370.7920000000001,-3296.6588
11,380.3591,979.0907,770.9753,0.0,0.0,0.0,-981.0538,-8994.3713,470.784,5411.7789,-1764.7289,1071.642,-671.3001,-1962.437100000001,-1364.3870000000002,-3326.824100000001
12,397.1738,1028.3187,768.0103,0.0,0.0,0.0,-964.139,-9059.983,478.1096,5410.7214,-1726.0735,1062.518,-664.6988,-1941.7882,-1328.2543,-3270.0425
13,379.3343,1052.9043,786.9231,0.0,0.0,0.0,-972.7585,-8942.1181,461.3004,5367.2283,-1794.8798,1069.1803,-666.7773,-1867.1862,-1392.4768,-3259.6629999999996
14,403.2664,1051.0057,763.0483,0.0,0.0,0.0,-969.17,-8950.5932,475.1444,5376.154,-1826.5651,1065.6885,-664.5319,-1851.1443999999983,-1425.4085,-3276.552899999998
15,373.8099,1071.1645,755.9019,0.0,0.0,0.0,-971.8465,-8935.2872,463.2553,5341.6313,-1781.4125,1074.4014,-669.5124,-1901.3708000000006,-1376.5234999999998,-3277.8943000000004
16,387.1527,1037.4361,766.8901,0.0,0.0,0.0,-963.9516,-8934.595,478.4845,5389.3159,-1835.1374,1071.0466,-664.5271,-1839.2672999999995,-1428.6179000000002,-3267.8851999999997
17,377.6376,1031.3607,768.1558,0.0,0.0,0.0,-979.8277,-8851.295,459.9755,5357.0099,-1896.7647,1062.5038,-663.6987,-1836.9831999999997,-1497.9596000000001,-3334.9427999999994
18,364.1708,1054.9852,797.322,0.0,0.0,0.0,-984.0556,-8856.433,473.7221,5324.0489,-1848.1762,1065.301,-669.0498,-1826.2396000000017,-1451.9250000000002,-3278.164600000002
19,409.5368,1064.0467,775.0868,0.0,0.0,0.0,-970.7346,-8952.8392,471.7866,5370.424,-1801.6225,1071.1789,-673.4706,-1832.6929,-1403.9141999999997,-3236.6070999999997
20,371.2486,1077.2933,771.4756,0.0,0.0,0.0,-970.4514,-9094.105,465.8474,5402.4084,-1720.5681,1058.8703,-660.2793,-1976.2830999999996,-1321.9771,-3298.2601999999997
21,373.5891,1054.561,769.2883,0.0,0.0,0.0,-982.8165,-9041.992,464.9746,5418.3352,-1767.0225,1058.8089,-664.7584,-1944.0603,-1372.9720000000002,-3317.0323000000003
22,383.4895,1040.7968,779.7575,0.0,0.0,0.0,-969.5228,-8991.5417,472.2119,5369.269,-1767.7811,1059.3806,-662.5189,-1915.5397999999986,-1370.9194,-3286.459199999999
