Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,9.999999997845066e-05,1.0658141036401503e-14,-6.039613253960852e-14,0.0,0.0,0.0,-22.11900000000002,-36.6716999999997,9.999999997845066e-05,1.7053025658242404e-13,51.46139999999999,-5.719202640000007,-58.79050000000021,45.74219736000002,-13.048302640000173
1,1.2434497875801753e-14,-1.1723955140041653e-13,0.00010000000008147936,0.0,0.0,0.0,-35.67050000000001,-29.578099999999978,-1.4210854715202004e-14,9.999999969068085e-05,51.53599999999983,-6.423320159999999,-65.24839999999938,45.112679839999956,-20.13572015999965
2,1.509903313490213e-14,4.973799150320701e-14,-0.00010000000000687237,0.0,0.0,0.0,-29.481300000000058,-47.65259999999991,9.999999995180531e-05,-1.1368683772161603e-13,64.19160000000002,-6.002409600000003,-77.1339000000008,58.18919039999983,-18.944709600000976
3,1.7763568394002505e-15,-5.684341886080802e-14,2.1316282072803006e-14,0.0,0.0,0.0,-30.87830000000003,-41.1736000000008,-7.105427357601002e-15,0.0,61.3977000000001,-5.786995679999993,-72.0519000000015,55.61070432000006,-16.44119568000167
4,3.8191672047105385e-14,8.881784197001252e-14,-0.00010000000002818865,0.0,0.0,0.0,-22.753999999999973,-42.91750000000049,-4.796163466380676e-14,2.8421709430404007e-13,57.13650000000002,-5.875696079999997,-65.67160000000104,51.26080392000001,-14.410796080001262
5,-9.999999996246345e-05,0.00010000000011345378,5.684341886080802e-14,0.0,0.0,0.0,-28.46449999999998,-28.2051000000006,3.907985046680551e-14,1.7053025658242404e-13,48.01200000000017,-5.174204399999998,-56.669600000000116,42.837795600000106,-13.83180440000001
6,8.881784197001252e-15,-2.842170943040401e-14,9.999999996779252e-05,0.0,0.0,0.0,-26.67680000000008,-38.062599999998525,-2.1316282072803006e-14,-1.1368683772161603e-13,60.67159999999995,-6.1501917600000064,-64.73929999999766,54.521408239999836,-10.217891759997585
7,-3.197442310920451e-14,1.8118839761882555e-13,-0.00010000000004595222,0.0,0.0,0.0,-32.595499999999994,-35.63909999999997,-2.3092638912203256e-14,2.8421709430404007e-13,56.25229999999986,-5.9915656799999955,-68.23469999999921,50.26073431999973,-17.97396567999928
8,1.5987211554602254e-14,9.99999999891088e-05,2.1316282072803006e-14,0.0,0.0,0.0,-31.56909999999999,-28.518000000001138,-2.4868995751603507e-14,5.115907697472721e-13,46.604100000000045,-6.149609999999997,-60.08699999999982,40.45448999999999,-19.63250999999937
9,-4.440892098500626e-14,-6.394884621840902e-14,6.394884621840902e-14,0.0,0.0,0.0,-33.934600000000096,-32.89010000000103,1.9539925233402755e-14,-1.7053025658242404e-13,49.9145000000001,-5.9283712800000075,-66.82470000000058,43.986128719999925,-22.838571280000195
10,2.6645352591003757e-14,3.552713678800501e-14,0.00010000000003529408,0.0,0.0,0.0,-25.7997,-44.09930000000061,9.999999998200337e-05,9.999999940646376e-05,57.991200000000035,-5.963048640000003,-69.89870000000136,52.02815135999997,-17.87054864000163
11,-5.329070518200751e-15,-0.0001000000000921375,9.592326932761353e-14,0.0,0.0,0.0,-28.499100000000073,-35.403800000000274,4.263256414560601e-14,-9.999999991805453e-05,50.8227,-6.120694799999994,-63.90310000000039,44.70200520000005,-19.201094800000106
