Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,386.2746,1057.2618,765.0743,0.0,0.0,0.0,-973.0528,-9029.3998,481.9114,5331.8321,-1656.3137,52.014409199999996,-1980.0983999999999,-1604.2992907999999,-3584.3976907999995
1,378.0178,1035.4526,815.7275,0.0,0.0,0.0,-954.2999,-9111.1004,489.7549,5390.7501,-1629.9478,53.39827656,-1955.697399999999,-1576.54952344,-3532.246923439999
2,378.1513,1033.3257,782.3871,0.0,0.0,0.0,-967.5178,-9008.5226,466.1455,5316.8642,-1645.2842,53.2720656,-1999.1666000000005,-1592.0121344000001,-3591.1787344000004
3,365.1032,1027.882,773.844,0.0,0.0,0.0,-993.0591,-9062.56,465.8948,5358.7468,-1646.8098,52.523675999999995,-2064.1483,-1594.286124,-3658.434424
4,373.5225,1017.2317,764.7417,0.0,0.0,0.0,-972.0882,-9102.1261,460.9291,5432.0809,-1631.8958,54.22796208,-2025.7083999999995,-1577.66783792,-3603.3762379199998
5,366.6204,1009.6306,769.617,0.0,0.0,0.0,-983.7894,-9073.7274,459.3069,5388.7897,-1662.2607,54.493940159999994,-2063.5522,-1607.76675984,-3671.31895984
6,374.691,1022.1033,782.3014,0.0,0.0,0.0,-1008.0534,-8972.1247,473.9063,5401.6472,-1735.7828,54.07065144,-1925.5289000000002,-1681.71214856,-3607.2410485600003
7,382.8685,1048.5258,791.5947,0.0,0.0,0.0,-1003.0973,-9027.6489,469.5583,5381.0182,-1663.0445,53.784844559999996,-1957.1807,-1609.25965544,-3566.44035544
8,391.6534,1006.9558,761.4402,0.0,0.0,0.0,-985.2622,-8901.843,474.5583,5388.2446,-1789.5743,54.22757472,-1864.2529000000013,-1735.34672528,-3599.5996252800014
9,388.3668,999.8193,742.0098,0.0,0.0,0.0,-994.0329,-8974.3912,465.8366,5439.5739,-1760.1212,54.4028328,-1932.8177000000005,-1705.7183672,-3638.5360672000006
10,401.4024,1007.3126,784.9378,0.0,0.0,0.0,-968.3344,-8913.1587,462.6358,5341.5401,-1761.7345,55.18328904,-1883.6643999999997,-1706.55121096,-3590.2156109599996
11,367.4793,1009.4829,793.5901,0.0,0.0,0.0,-971.5294,-9020.3578,475.4097,5360.7618,-1693.8582,54.578695679999996,-1985.1633999999995,-1639.27950432,-3624.4429043199993
12,380.9631,1075.3056,769.9898,0.0,0.0,0.0,-955.8499,-9137.5942,488.9768,5387.0082,-1630.1478,54.724602239999996,-1991.2005999999992,-1575.42319776,-3566.623797759999
13,422.2035,1041.7881,769.1866,0.0,0.0,0.0,-983.6883,-8905.7575,435.654,5356.4102,-1784.9262,53.9860032,-1864.2033999999985,-1730.9401968000002,-3595.1435967999982
14,368.7689,967.3569,769.2496,0.0,0.0,0.0,-976.2322,-8907.0404,458.2209,5380.8459,-1801.7398,55.577831759999995,-1938.830399999999,-1746.16196824,-3684.992368239999
15,409.5381,963.1083,795.6175,0.0,0.0,0.0,-977.2887,-9061.7889,466.4013,5344.8194,-1623.6714,51.45192359999999,-2059.592999999999,-1572.2194763999998,-3631.812476399999
16,393.4882,1011.5341,792.1159,0.0,0.0,0.0,-1004.5312,-9073.7391,464.6129,5379.6554,-1616.4162,52.00992288,-2036.863800000001,-1564.40627712,-3601.2700771200007
17,410.2807,1033.267,763.9525,0.0,0.0,0.0,-978.6812,-8971.1817,462.2163,5354.771,-1729.6153,53.81312112,-1925.3754,-1675.80217888,-3601.17757888
18,386.5338,1029.8602,783.3952,0.0,0.0,0.0,-977.0142,-9124.2324,457.2265,5388.0437,-1598.8443,53.49445992,-2056.187200000001,-1545.34984008,-3601.537040080001
19,380.1125,1005.6987,790.4495,0.0,0.0,0.0,-953.552,-9238.069,478.5608,5436.2941,-1527.9891,51.41659392,-2100.5054,-1476.57250608,-3577.0779060799996
20,399.2059,1067.3994,787.072,0.0,0.0,0.0,-968.6605,-9100.8782,460.7327,5401.6601,-1647.5715,54.91925783999999,-1953.4685999999992,-1592.65224216,-3546.1208421599995
21,381.8988,1067.4047,777.8974,0.0,0.0,0.0,-997.0945,-9054.2229,479.9352,5416.5976,-1641.2439,52.0780068,-1927.583700000001,-1589.1658932,-3516.749593200001
22,403.9405,1049.8569,787.6926,0.0,0.0,0.0,-991.4637,-9109.392,460.5877,5393.9121,-1598.2503,52.061295599999994,-2004.8659000000007,-1546.1890044,-3551.0549044000004
23,374.2316,1046.777,776.9804,0.0,0.0,0.0,-999.4822,-9094.262,471.3597,5376.5309,-1610.491,52.185468959999994,-2047.8646000000008,-1558.30553104,-3606.170131040001
24,367.3193,1016.7864,806.5045,0.0,0.0,0.0,-966.605,-9169.1589,484.9844,5396.7212,-1574.8782,53.8200036,-2063.4481000000005,-1521.0581964,-3584.506296400001
25,384.8132,1058.0724,794.9859,0.0,0.0,0.0,-952.4799,-9057.6092,473.5312,5385.6133,-1689.2728,54.977577839999995,-1913.0731000000005,-1634.2952221599999,-3547.3683221600004
26,409.6507,1012.8612,779.8787,0.0,0.0,0.0,-975.002,-9053.0567,452.0522,5354.6015,-1642.4171,53.807816159999994,-2019.0143999999991,-1588.60928384,-3607.6236838399986
27,394.7695,1053.4537,802.9584,0.0,0.0,0.0,-987.4359,-9035.3599,444.9017,5386.5677,-1688.8597,54.46112255999999,-1940.1448,-1634.39857744,-3574.54337744
28,386.2818,1062.4003,775.2185,0.0,0.0,0.0,-992.6237,-8945.4933,478.1265,5367.0194,-1752.7455,55.33288271999999,-1869.0704999999998,-1697.41261728,-3566.48311728
29,401.0045,1041.567,802.5158,0.0,0.0,0.0,-973.7469,-9054.5832,460.7749,5395.4051,-1700.1847,53.758753199999994,-1927.0627999999988,-1646.4259468,-3573.488746799999
30,409.935,1042.7374,793.4696,0.0,0.0,0.0,-1010.5815,-9081.5203,468.634,5409.1289,-1637.5957,51.60367872,-1968.1969000000008,-1585.99202128,-3554.1889212800006
31,390.6784,1036.5852,792.0913,0.0,0.0,0.0,-987.5929,-9064.8266,479.3626,5391.241,-1646.4744,52.7622408,-1962.4609999999993,-1593.7121592,-3556.173159199999
32,407.0079,1044.9184,762.1143,0.0,0.0,0.0,-994.5849,-8978.5752,464.6732,5363.8838,-1720.7116,54.52674912,-1930.562499999999,-1666.18485088,-3596.747350879999
33,396.5042,984.9218,762.6055,0.0,0.0,0.0,-952.5925,-9087.9107,458.066,5391.2335,-1662.0971,54.81327672,-2047.1722,-1607.28382328,-3654.45602328
34,403.5648,1019.1616,758.0493,0.0,0.0,0.0,-967.9038,-9141.1724,467.842,5435.4014,-1596.5162,53.924136479999994,-2025.0571,-1542.59206352,-3567.64916352
35,404.208,1058.272,784.3037,0.0,0.0,0.0,-988.1429,-8995.6183,457.4778,5337.9834,-1682.0627,55.154828159999994,-1941.5163000000002,-1626.9078718399999,-3568.4241718400003
36,373.2385,1003.0539,767.6062,0.0,0.0,0.0,-978.5815,-9062.0261,477.7422,5376.6003,-1638.2711,55.36839456,-2042.3664999999992,-1582.9027054399999,-3625.269205439999
37,344.5252,1067.693,796.5541,0.0,0.0,0.0,-956.9403,-8895.0863,467.3486,5340.982,-1794.6323,55.92321576,-1834.9237000000003,-1738.70908424,-3573.6327842400005
38,385.9113,1029.4079,777.9912,0.0,0.0,0.0,-962.9122,-8984.1554,471.3126,5363.9043,-1718.6942,55.00098936,-1918.5402999999997,-1663.69321064,-3582.2335106399996
39,358.0578,1035.5177,777.2376,0.0,0.0,0.0,-981.7598,-9001.2017,457.6529,5334.3172,-1651.0739,56.186287199999995,-2020.1782999999987,-1594.8876128000002,-3615.065912799999
40,377.6245,1076.1235,771.9129,0.0,0.0,0.0,-973.0222,-9065.1099,473.973,5387.9479,-1685.1569,56.12697359999999,-1950.5502999999999,-1629.0299264,-3579.5802264
41,364.3327,1046.8091,780.5267,0.0,0.0,0.0,-980.3851,-8900.0541,479.4131,5419.3582,-1820.413,54.071863199999996,-1789.9993999999997,-1766.3411368,-3556.3405368
42,404.0406,1001.1587,775.434,0.0,0.0,0.0,-990.1274,-8980.9292,479.1913,5410.772,-1753.1566,54.277710479999996,-1900.46,-1698.87888952,-3599.3388895200005
43,372.1354,1014.0604,774.4677,0.0,0.0,0.0,-962.6906,-9060.9941,475.0728,5384.9537,-1682.8734,55.69718976,-2002.9946999999993,-1627.17621024,-3630.170910239999
44,398.0595,1063.7275,743.4717,0.0,0.0,0.0,-962.9005,-9065.3141,470.9391,5341.9957,-1589.767,52.92897552,-2010.021099999999,-1536.83802448,-3546.8591244799986
