,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,386.1551,1011.8056,1668.6374,0.0,0.0,0.0,-743.434,-10945.7549,481.7564,5362.1877,-2065.2621,83.02005792,-2778.6466999999993,-1982.24204208,-4760.888742079998
1,375.9652,997.9794,1696.5301,0.0,0.0,0.0,-796.9983,-10909.2986,484.1937,5384.0215,-2117.5201,82.94077800000001,-2767.6070000000013,-2034.5793220000005,-4802.186322000001
2,390.6308,1015.2934,1701.8076,0.0,0.0,0.0,-833.3006,-10823.4504,459.8281,5419.3696,-2162.2648,81.06846768,-2669.821499999999,-2081.19633232,-4751.017832319999
3,387.2822,987.872,1680.4266,0.0,0.0,0.0,-792.5929,-10795.5458,469.4514,5388.0063,-2250.7779,83.37166272,-2675.1002,-2167.40623728,-4842.50643728
4,399.6241,1003.8643,1696.4533,0.0,0.0,0.0,-819.6608,-10835.2388,470.4226,5364.5166,-2189.6249,81.80162784,-2720.0187,-2107.82327216,-4827.8419721599985
5,384.5034,1049.1217,1693.0179999999998,0.0,0.0,0.0,-752.3618,-10873.3095,467.2006,5350.2408,-2103.4295,78.65744688,-2681.586799999999,-2024.77205312,-4706.3588531199985
6,401.4916,1007.4271,1670.0856,0.0,0.0,0.0,-752.3877,-10943.3495,467.6402,5369.2473,-2034.7757,77.61831408,-2779.845399999999,-1957.15738592,-4737.002785919999
7,388.73199999999997,1041.8384,1697.0148,0.0,0.0,0.0,-754.0196,-10798.196000000002,474.1795,5341.5167,-2218.4743,81.11882016,-2608.9342,-2137.35547984,-4746.28967984
8,361.2918,1050.8984,1701.6142,0.0,0.0,0.0,-758.3393,-10932.9014,463.2292,5369.6526,-2154.6764,82.69387128,-2744.554500000001,-2071.98252872,-4816.53702872
9,384.6713,1034.5181,1686.4209,0.0,0.0,0.0,-816.1761,-10707.3035,475.4282,5368.0537,-2302.058,84.2917392,-2574.3874,-2217.7662608,-4792.153660800001
10,368.9734,1032.2187,1670.2128,0.0,0.0,0.0,-821.5334,-10786.8779,461.1575,5399.1915,-2248.4721,83.48285376,-2676.6573999999987,-2164.98924624,-4841.6466462399985
11,376.5776,1020.4138,1688.1088,0.0,0.0,0.0,-779.2209,-10947.0124,478.3675,5426.2296,-2112.401,83.93513039999998,-2736.535999999999,-2028.4658696,-4765.001869599999
12,365.2786,987.5902,1670.1989999999998,0.0,0.0,0.0,-734.0133,-10876.7918,473.8526,5382.2313,-2154.7559,84.55665096,-2731.6534,-2070.1992490400007,-4801.85264904
13,373.4847,1069.2134,1687.2916,0.0,0.0,0.0,-690.0309,-10879.8609,473.87699999999995,5369.7597,-2144.4543,82.26135432,-2596.2653999999993,-2062.19294568,-4658.45834568
14,383.3635,1047.0469,1700.6059,0.0,0.0,0.0,-737.9465,-10911.671,477.2221,5354.9451,-2084.2707,81.47091456,-2686.434000000001,-2002.79978544,-4689.233785440001
