,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,1.5987211554602254e-14,-9.999999996779252e-05,0.0,0.0,0.0,0.0,-44.0911,-28.570199999999947,-1.7763568394002505e-15,0.0001000000000388468,81.6001,-8.1748764,-72.66130000000086,73.42522360000011,0.763923599999238
1,0.00010000000000687237,9.99999999393708e-05,1.3500311979441906e-13,0.0,0.0,0.0,-44.65670000000003,-30.346799999999828,7.105427357601002e-15,2.0605739337042905e-13,92.07730000000015,-8.248666320000002,-75.0032999999979,83.8286336800002,8.82533368000275
2,-0.00010000000001220144,-9.99999999109491e-05,-1.3145040611561853e-13,0.0,0.0,0.0,-46.50469999999998,-21.7507999999995,-3.0198066269804264e-14,-9.999999967647e-05,74.36879999999981,-8.079789600000009,-68.25579999999871,66.28901039999971,-1.966789599999004
3,-9.999999999976694e-05,-6.394884621840903e-14,-9.237055564881302e-14,0.0,0.0,0.0,-42.87110000000001,-32.965799999999675,-3.552713678800501e-15,-0.00010000000017384991,81.3416000000002,-8.37350352,-75.83709999999968,72.96809647999993,-2.8690035199997226
4,0.0001000000000139778,-1.4210854715202004e-14,2.131628207280301e-14,0.0,0.0,0.0,-44.84520000000003,-28.83530000000081,2.6645352591003757e-14,-9.237055564881302e-14,85.37259999999989,-8.360199359999996,-73.68040000000002,77.01240064000005,3.3320006400000177
5,-1.77635683940025e-14,3.5527136788005016e-14,-0.0001000000000921375,0.0,0.0,0.0,-37.786,-38.5097000000006,7.105427357601002e-15,-9.99999992643552e-05,88.87650000000009,-7.94563415999999,-76.29590000000096,80.93086584000014,4.6349658399987215
6,-2.131628207280301e-14,-1.4210854715202004e-14,-4.973799150320702e-14,0.0,0.0,0.0,-49.831399999999974,-29.507900000000205,-1.4210854715202004e-14,-4.405364961712621e-13,85.40479999999995,-8.536318560000005,-79.33930000000186,76.86848143999981,-2.470818560001824
7,-4.440892098500626e-14,-1.3500311979441906e-13,1.5987211554602254e-13,0.0,0.0,0.0,-45.29920000000007,-37.80919999999981,0.0001000000000015433,-1.6342482922482307e-13,96.95569999999996,-8.62424496,-83.1083000000003,88.3314550400002,5.22315503999944
8,-1.0658141036401504e-14,7.105427357601002e-15,-5.3290705182007514e-14,0.0,0.0,0.0,-43.181600000000046,-45.62769999999938,3.1974423109204515e-14,-6.679101716144942e-13,94.54139999999998,-7.88984496,-88.80929999999954,86.65155503999979,-2.15774496000045
9,5.3290705182007506e-15,8.526512829121202e-14,-1.4566126083082056e-13,0.0,0.0,0.0,-44.15340000000001,-48.7202000000003,-2.131628207280301e-14,-8.206768598029157e-13,106.6737,-8.374649759999992,-92.87360000000216,98.29905024,5.425450239997822
10,-5.3290705182007514e-14,-9.999999981857854e-05,9.999999998200336e-05,0.0,0.0,0.0,-43.137999999999984,-40.824900000001065,-3.5527136788005016e-14,9.999999976528784e-05,90.09349999999979,-8.50199328,-83.96280000000286,81.5915067199997,-2.371293280002704
11,-1.2434497875801752e-14,-0.00010000000003174135,0.0001000000000672685,0.0,0.0,0.0,-42.16769999999999,-31.265599999999967,9.999999997489796e-05,6.750155989720952e-13,97.5408999999998,-8.508321359999991,-73.4331999999999,89.03257863999997,15.599378639999864
12,3.552713678800501e-15,7.815970093361102e-14,-2.486899575160351e-14,0.0,0.0,0.0,-36.47040000000001,-46.10989999999974,1.5987211554602254e-14,-3.2684965844964614e-13,86.44759999999997,-8.085241439999995,-82.58030000000149,78.3623585600002,-4.217941440001738
13,-9.999999995713438e-05,-1.2079226507921706e-13,6.394884621840903e-14,0.0,0.0,0.0,-48.253900000000066,-35.38990000000106,-1.0658141036401504e-14,1.0658141036401503e-13,100.35529999999993,-8.541912960000005,-83.64390000000088,91.81338703999991,8.169487039999263
