NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.27093995,16.335042199999997,1438.5970057000002,1471.203286
1,16.27093995,16.360384949999997,1439.9076731,1472.538998
2,16.27093995,16.3696276,1442.5236411999997,1475.1645068999997
3,16.27093995,16.34488115,1431.57169725,1464.1878165
4,16.27093995,16.350546,1426.2225880999997,1458.8443722
5,16.27093995,16.351738599999997,1436.0815141499997,1468.70449085
6,16.27093995,16.35621085,1433.2932153499996,1465.9203661499996
7,16.27093995,16.3511423,1443.2660346999999,1475.8884151000002
8,16.27093995,16.3433904,1438.9026094499998,1471.5169398
9,16.27093995,16.35322935,1445.2657267499999,1477.8901942
10,16.27093995,16.334744049999998,1439.7430942999997,1472.34907645
11,16.27093995,16.3720128,1452.8989630499996,1485.5419157999997
12,16.27093995,16.35978865,1441.9362856999999,1474.56731245
13,16.27093995,16.366646099999997,1454.9576888,1487.59527485
14,16.27093995,16.354720099999998,1454.1008057,1486.7267639
15,16.27093995,16.3332533,1442.4753409,1475.0798323
16,16.27093995,16.354720099999998,1446.9759151499998,1479.60187335
17,16.27093995,16.35144045,1436.8498467,1469.4722270999998
18,16.27093995,16.354720099999998,1444.1998405,1476.8257987
19,16.27093995,16.3660498,1451.98543145,1484.6224212
20,16.27093995,16.3648572,1440.7526301999999,1473.38842735
21,16.27093995,16.35561455,1437.8808494,1470.5074038999999
22,16.27093995,16.358894199999998,1444.9806953499997,1477.61082765
23,16.27093995,16.36157755,1447.8494946499998,1480.48201215
24,16.27093995,16.36396275,1434.47031155,1467.1052142499998
25,16.27093995,16.346371899999998,1443.3340129,1475.95132475
26,16.27093995,16.34428485,1440.5978903499997,1473.2134133
27,16.27093995,16.345477449999997,1443.80002135,1476.41643875
28,16.27093995,16.34667005,1449.3751281999998,1481.9927381999998
29,16.27093995,16.367540549999998,1448.1047110499999,1480.7434896999998
30,16.27093995,16.36157755,1448.7534854499997,1481.38600295
31,16.27093995,16.34905525,1447.1634515,1479.78374485
32,16.27093995,16.35740345,1443.95863715,1476.5872786999996
33,16.27093995,16.355912699999998,1440.0561518,1472.6833026000002
34,16.27093995,16.357999749999998,1438.8909816,1471.5199213
35,16.27093995,16.34488115,1435.4589769499999,1468.0750962
36,16.27093995,16.36098125,1440.57224945,1473.2044687999999
37,16.27093995,16.3439867,1436.0767437499999,1468.6916703999998
38,16.27093995,16.358894199999998,1445.1622687,1477.79210285
39,16.27093995,16.36336645,1438.3316522,1470.96625675
40,16.27093995,16.347266349999998,1434.3498589499998,1466.9680652499997
41,16.27093995,16.3481608,1436.8331503,1469.4522510499999
42,16.27093995,16.36098125,1438.5176978,1471.149619
43,16.27093995,16.3618757,1429.71064495,1462.3434605999998
