,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,7.6108,30.4135,15.1701,0.0,0.0,0.0,-2.1856,40.7179,7.7702,-169.8142,-16.4897,2.327904,-70.3173,-14.161796,-84.479096
1,5.8624,25.604,9.7624,0.0,0.0,0.0,-2.2525,40.4018,8.5897,-163.6965,-19.2113,2.34786744,-75.72869999999998,-16.86343256,-92.59213255999997
2,9.3338,25.3766,8.0961,0.0,0.0,0.0,-2.2973,41.3992,10.2861,-171.4383,-16.7464,2.3149180799999995,-79.2438,-14.43148192,-93.67528192
3,7.4233,33.0051,13.4404,0.0,0.0,0.0,-2.6534,42.2264,7.4151,-175.2874,-16.1654,2.35211616,-74.4305,-13.813283840000002,-88.24378384
4,9.1359,28.1988,5.9149,0.0,0.0,0.0,-1.7616,40.3001,7.392,-166.5799,-17.2278,2.32809264,-77.39980000000001,-14.89970736,-92.29950736000002
5,13.4834,23.0856,13.5096,0.0,0.0,0.0,-2.1778,41.7327,7.3973,-170.4634,-16.9019,2.34473616,-73.43260000000002,-14.55716384,-87.98976384000002
6,2.5465,27.5813,8.6842,0.0,0.0,0.0,-1.2397,39.0855,8.931000000000001,-164.2016,-16.7287,2.31759648,-78.61280000000002,-14.41110352,-93.02390352
7,3.1444,25.7856,12.9065,0.0,0.0,0.0,-2.6073,41.6281,8.557,-168.8391,-17.4276,2.31508152,-79.42479999999998,-15.112518480000002,-94.53731847999998
8,6.5005,24.025,15.3991,0.0,0.0,0.0,-1.5219999999999998,40.6737,7.0920000000000005,-167.4664,-17.4212,2.32871544,-75.29809999999998,-15.09248456,-90.39058456
9,7.2776,29.0049,8.394,0.0,0.0,0.0,-1.5856,40.3301,6.9694,-168.794,-16.0225,2.32352568,-78.40360000000003,-13.69897432,-92.10257432000002
10,4.5680000000000005,26.6558,10.4593,0.0,0.0,0.0,-1.0373,40.3199,9.6869,-165.7626,-17.6387,2.32791624,-75.11,-15.31078376,-90.42078376
11,6.8408,28.9281,14.2412,0.0,0.0,0.0,-1.8436,41.2461,7.2477,-168.1283,-17.4116,2.31650064,-71.468,-15.09509936,-86.56309936000002
12,8.7697,24.1005,10.9943,0.0,0.0,0.0,-1.8525,39.7681,8.8226,-167.06900000000002,-17.0693,2.31957864,-76.46629999999998,-14.74972136,-91.21602135999998
13,8.312999999999999,27.1554,14.0824,0.0,0.0,0.0,-2.0304,41.4906,8.0885,-168.9517,-17.387,2.33253576,-71.8522,-15.05446424,-86.90666424
14,8.1796,29.0453,8.9511,0.0,0.0,0.0,-0.9574,39.649,7.5135,-165.9583,-18.3397,2.34999648,-73.5772,-15.98970352,-89.56690352
15,5.0854,27.811,11.1153,0.0,0.0,0.0,-2.2123,40.1269,8.8127,-166.9518,-17.1595,2.33095248,-76.21279999999999,-14.82854752,-91.04134752
16,3.1254,28.2952,11.2173,0.0,0.0,0.0,-1.7736,40.7536,9.6863,-168.2367,-16.9539,2.32993944,-76.93250000000002,-14.62396056,-91.55646056000002
17,5.8602,25.8838,9.543,0.0,0.0,0.0,-1.6851,40.0801,8.2148,-165.7143,-17.9195,2.32873416,-77.81750000000002,-15.59076584,-93.40826584
18,3.8267,24.9749,9.1054,0.0,0.0,0.0,-2.7204,40.3382,9.2658,-165.4294,-17.5219,2.32018056,-80.63879999999997,-15.201719439999998,-95.84051944
19,11.9041,24.2841,11.2948,0.0,0.0,0.0,-2.5938,40.4579,9.5918,-168.1446,-17.0545,2.3273928,-73.20570000000002,-14.727107199999999,-87.93280720000001
20,4.4039,25.2179,10.368,0.0,0.0,0.0,1.6549,39.2834,9.0484,-165.0089,-17.4366,2.32272288,-75.03240000000002,-15.113877119999998,-90.14627712
21,6.4626,30.0712,12.5994,0.0,0.0,0.0,-2.8105,40.0646,7.5062,-163.1626,-18.8558,2.34797472,-69.26909999999998,-16.50782528,-85.77692527999999
22,11.1924,26.1508,9.4093,0.0,0.0,0.0,-0.4225,39.4983,7.1837,-166.1744,-17.2905,2.35281168,-73.16239999999998,-14.93768832,-88.10008832
23,8.3195,21.2154,17.0576,0.0,0.0,0.0,-2.3988,40.1412,7.7917,-166.8864,-17.6107,2.32682256,-74.7598,-15.28387744,-90.04367744
24,11.1616,25.7809,10.5541,0.0,0.0,0.0,-1.0416,41.5998,8.5077,-169.829,-17.5712,2.33332704,-73.26650000000002,-15.23787296,-88.50437296000001
25,7.6802,23.2941,13.2613,0.0,0.0,0.0,-2.1891,40.7734,9.068,-167.4376,-17.391,2.3253948,-75.54970000000002,-15.065605199999998,-90.61530520000002
26,7.4882,26.463,10.9455,0.0,0.0,0.0,-2.6328,41.5666,7.7462,-169.4686,-16.9931,2.32089192,-77.8919,-14.67220808,-92.56410808
27,4.3313,26.7754,8.1201,0.0,0.0,0.0,-3.0336,40.9234,7.1042,-165.7921,-17.6161,2.3394693600000003,-81.5713,-15.27663064,-96.84793064
28,8.4311,29.0861,9.016,0.0,0.0,0.0,-1.9547,39.7389,7.3195,-164.24400000000003,-18.149,2.3377284,-72.6071,-15.8112716,-88.41837159999999
29,6.2949,25.8434,8.9777,0.0,0.0,0.0,-2.8202,41.2239,9.0171,-167.6296,-18.0257,2.32570368,-79.09280000000003,-15.69999632,-94.79279632
30,7.0939,26.9066,12.5203,0.0,0.0,0.0,-1.5407,41.4984,8.6665,-169.9463,-17.0987,2.31836328,-74.80130000000003,-14.78033672,-89.58163672
31,9.4861,22.5165,11.6881,0.0,0.0,0.0,-1.1122,39.4853,10.8479,-164.438,-17.6232,2.30189544,-71.52629999999998,-15.321304560000002,-86.84760456
32,6.8627,28.2027,13.8322,0.0,0.0,0.0,-0.556,42.3176,8.5335,-172.53099999999998,-16.494,2.30516496,-73.3383,-14.18883504,-87.52713504
33,7.4002,20.2223,19.5111,0.0,0.0,0.0,-2.6771,41.2393,8.5528,-166.3896,-17.2131,2.30753736,-72.141,-14.90556264,-87.04656264
34,4.3157,31.6753,13.415999999999999,0.0,0.0,0.0,-2.843,40.9674,8.4223,-167.7871,-17.7496,2.35437768,-71.83340000000003,-15.395222320000002,-87.22862232000001
35,6.9318,28.8738,7.2675,0.0,0.0,0.0,-2.6972,39.6192,9.1127,-165.6017,-17.2071,2.32059744,-76.4939,-14.88650256,-91.38040256
36,5.2454,27.7688,9.7273,0.0,0.0,0.0,-2.4153,41.0737,7.7606,-167.59900000000002,-17.8506,2.322144,-78.43849999999998,-15.528456,-93.96695600000001
37,9.4832,27.4233,11.9715,0.0,0.0,0.0,-1.6759,41.122,8.962,-170.1731,-17.6413,2.33066088,-72.887,-15.31063912,-88.19763912
38,9.5586,21.5337,12.2113,0.0,0.0,0.0,-2.6051,40.5896,9.066,-166.0854,-17.2754,2.3146308,-75.73129999999998,-14.9607692,-90.6920692
39,7.6505,30.4345,8.4337,0.0,0.0,0.0,-1.7935,39.4252,7.4094,-165.2664,-17.3143,2.3314392,-73.70660000000002,-14.982860800000001,-88.6894608
40,6.7518,27.0293,11.904000000000002,0.0,0.0,0.0,-2.6576,39.9147,7.114,-163.8214,-18.6331,2.3516604,-73.7652,-16.281439600000002,-90.04663959999998
41,11.9775,24.4679,11.9808,0.0,0.0,0.0,-2.8558,41.1662,7.8003,-169.3138,-18.3282,2.33151408,-74.77689999999998,-15.99668592,-90.77358591999996
42,7.4049,29.6696,11.824000000000002,0.0,0.0,0.0,-1.2523,40.8219,8.2846,-168.9379,-16.5231,2.33257464,-72.18520000000002,-14.19052536,-86.37572536000002
43,7.7083,25.0069,16.2534,0.0,0.0,0.0,-2.6924,40.9687,7.5468,-168.0365,-18.1637,2.33136432,-73.24479999999998,-15.83233568,-89.07713567999996
44,7.2375,27.9099,14.1496,0.0,0.0,0.0,-2.9591,41.3852,8.0721,-168.9302,-17.8987,2.31242688,-73.13500000000002,-15.58627312,-88.72127312000002
45,6.1911,24.8798,14.4176,0.0,0.0,0.0,-2.7654,39.9526,8.4259,-164.7992,-17.4529,2.31394824,-73.69760000000002,-15.13895176,-88.83655176
46,4.5504,26.526999999999997,11.7276,0.0,0.0,0.0,-1.713,41.7391,8.7385,-170.62400000000002,-17.4778,2.3188298400000003,-79.0544,-15.15897016,-94.21337016
47,7.8285,25.3379,10.8507,0.0,0.0,0.0,-2.3711,40.8718,9.2663,-169.8239,-17.2923,2.31687,-78.03980000000001,-14.97543,-93.01523000000002
48,8.6683,28.6213,11.538,0.0,0.0,0.0,-2.1594,42.626000000000005,8.0656,-173.1192,-17.6402,2.29822128,-75.7594,-15.34197872,-91.10137872
49,5.7649,27.1949,16.3117,0.0,0.0,0.0,-2.4271,41.4084,9.6306,-167.8985,-19.4922,2.32257312,-70.0151,-17.16962688,-87.18472688
50,5.5735,24.406,9.1811,0.0,0.0,0.0,-2.2784,40.7092,10.0464,-166.5611,-17.3114,2.298168,-78.9233,-15.013232,-93.936532
51,5.8615,29.8055,11.5881,0.0,0.0,0.0,-2.5268,42.3197,10.5325,-171.0121,-17.5598,2.31940584,-73.4316,-15.24039416,-88.67199416
52,8.4251,24.3887,15.5762,0.0,0.0,0.0,-2.1905,40.7106,8.3429,-169.1993,-16.9613,2.30634936,-73.9463,-14.65495064,-88.60125064
53,7.9023,29.1906,19.003,0.0,0.0,0.0,-2.9348,39.4454,9.2414,-164.6284,-17.5199,2.29817952,-62.7805,-15.22172048,-78.00222047999998
54,8.9284,26.168000000000003,12.1913,0.0,0.0,0.0,-2.8943,40.7868,8.2354,-167.2862,-17.7013,2.33184312,-73.87060000000002,-15.36945688,-89.24005688000003
