Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-2.1316282072803006e-14,-1.4210854715202004e-14,-2.842170943040401e-14,0.0,0.0,0.0,-34.10819999999997,-8.189399999999628,9.99999999891088e-05,-2.4158453015843406e-13,26.953200000000002,-4.903019280000002,-42.297500000000525,22.05018072000017,-20.247319280000582
1,4.618527782440651e-14,-4.618527782440651e-14,-0.0001000000001170065,0.0,0.0,0.0,-41.52019999999999,-14.765999999999075,-3.019806626980426e-14,7.567280135845067e-13,30.517899999999983,-5.5960509599999995,-56.28629999999909,24.921849039999934,-31.3644509599987
2,4.085620730620576e-14,-9.947598300641403e-14,7.105427357601002e-15,0.0,0.0,0.0,-35.91640000000002,-12.250799999999401,-1.7763568394002505e-15,5.329070518200751e-13,26.18610000000011,-5.232185279999998,-48.16719999999896,20.953914720000018,-27.213285279998935
3,-9.999999999621423e-05,7.105427357601002e-15,-1.0658141036401503e-13,0.0,0.0,0.0,-35.1741000000001,-7.566799999998995,-4.796163466380676e-14,9.999999997400977e-05,22.278199999999956,-5.519314800000001,-42.74089999999846,16.758885199999973,-25.982014799998943
4,1.4210854715202004e-14,2.842170943040401e-14,2.0605739337042905e-13,0.0,0.0,0.0,-35.65780000000001,-11.338900000000727,-4.085620730620576e-14,-5.062616992290714e-13,29.422899999999977,-5.6913264,-46.99670000000228,23.73157360000006,-23.265126400002217
5,4.440892098500626e-14,1.4210854715202004e-14,-0.0001000000001454282,0.0,0.0,0.0,-34.81769999999998,-15.486299999999481,-9.999999999266151e-05,6.794564910705958e-13,30.20260000000011,-5.14134072,-50.30419999999857,25.061259280000044,-25.242940719998984
6,-5.329070518200751e-15,1.2434497875801753e-13,1.2789769243681803e-13,0.0,0.0,0.0,-41.212600000000045,-16.186300000001527,-5.329070518200751e-15,-1.936228954946273e-13,36.84229999999999,-5.56296696,-57.398900000002655,31.279333039999912,-26.119566960002743
7,1.7763568394002505e-14,1.4921397450962104e-13,-7.105427357601002e-15,0.0,0.0,0.0,-42.83210000000002,-14.49860000000035,0.00010000000001042508,9.999999979459773e-05,34.79050000000012,-5.562055439999995,-57.33049999999962,29.228444560000092,-28.102055439999297
8,-9.999999997489795e-05,8.526512829121202e-14,-4.263256414560601e-14,0.0,0.0,0.0,-35.79539999999999,-19.657600000001217,-7.105427357601002e-15,5.417888360170764e-14,36.37109999999984,-5.809338720000002,-55.45310000000029,30.56176128000001,-24.891338720000505
9,9.999999998377973e-05,2.1316282072803006e-14,-9.237055564881302e-14,0.0,0.0,0.0,-38.44670000000001,-16.671799999999042,1.2434497875801753e-14,2.0694557179012918e-13,28.167299999999994,-5.203517759999997,-55.11839999999874,22.96378223999982,-32.15461775999892
10,1.7763568394002505e-15,9.999999993226538e-05,-9.99999998860801e-05,0.0,0.0,0.0,-42.70319999999991,-15.098699999999496,-1.7763568394002505e-14,-4.53859172466764e-13,32.13909999999997,-5.885284320000006,-57.80189999999887,26.253815679999768,-31.54808431999909
