,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-7.105427357601002e-15,-5.3290705182007514e-14,-1.0658141036401504e-14,0.0,0.0,0.0,-44.252000000000066,31.99959999999719,-1.9539925233402755e-14,9.999999974752428e-05,289.57359999999824,-8.550717840000004,-12.252299999990154,281.0228821600093,268.77058216000825
1,1.2434497875801752e-14,6.750155989720953e-14,-6.394884621840903e-14,0.0,0.0,0.0,-49.85749999999997,41.48079999998735,9.999999999088516e-05,-5.115907697472721e-13,299.0056000000053,-8.551921679999992,-8.376600000005679,290.453678320005,282.0770783200011
2,2.8421709430404014e-14,0.00010000000003174135,0.0,0.0,0.0,0.0,-46.20630000000001,-10.97390000000037,2.6645352591003757e-14,-1.7053025658242404e-13,333.3160999999938,-8.45077247999999,-57.1801000000065,324.8653275199889,267.68522751998614
3,-0.00010000000001575417,0.00010000000004950492,-2.8421709430404014e-14,0.0,0.0,0.0,-40.98649999999999,26.5329999999867,2.8421709430404014e-14,6.821210263296962e-13,353.1578000000062,-8.747139599999997,-14.453500000006473,344.410660400006,329.9571603999996
4,1.7763568394002505e-15,-6.750155989720953e-14,-2.486899575160351e-14,0.0,0.0,0.0,-43.43740000000002,18.693599999997414,-1.5987211554602254e-14,9.99999995201506e-05,318.24969999999763,-8.490427200000001,-24.743700000019174,309.7592727999922,285.01557279997843
5,3.552713678800501e-15,7.460698725481053e-14,-0.00010000000004595222,0.0,0.0,0.0,-41.44520000000001,12.583100000000982,0.00010000000002463594,-9.999999986121112e-05,383.0230000000035,-8.805535199999994,-28.862200000007814,374.2174648000005,345.35526479999436
6,9.999999998555607e-05,-1.0658141036401503e-13,7.105427357601002e-15,0.0,0.0,0.0,-44.873999999999974,75.56200000000413,-9.999999996779252e-05,4.547473508864641e-13,276.63280000001026,-8.72962344000001,30.687999999999327,267.9031765600103,298.59117656000967
7,-1.7763568394002505e-15,-0.00010000000007792663,-0.00010000000003529408,0.0,0.0,0.0,-43.29869999999997,63.81579999999934,8.88178419700125e-15,-9.999999997489796e-05,317.7121000000094,-8.675301600000008,20.516799999997342,309.03679840001683,329.5535984000069
8,1.2434497875801752e-14,-2.0961010704922955e-13,9.999999988963282e-05,0.0,0.0,0.0,-49.1948,27.867699999994315,-3.907985046680551e-14,-9.9999999576994e-05,359.23529999999414,-8.833542480000002,-21.32709999999122,350.4017575199865,329.07465752000263
9,3.552713678800501e-15,-6.750155989720953e-14,8.881784197001252e-14,0.0,0.0,0.0,-44.691500000000026,2.6037999999995094,-2.3092638912203256e-14,3.9790393202565615e-13,352.7105999999888,-8.936813519999994,-42.087700000002116,343.7737864799936,301.686086479986
