,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,1.9539925233402755e-14,-6.039613253960853e-14,-1.1013412404281553e-13,0.0,0.0,0.0,-25.93879999999999,56.84249999999867,8.881784197001252e-16,-4.263256414560601e-13,62.61650000000657,-4.010210640000004,30.903700000013462,58.606289360012475,89.50998936002048
1,8.437694987151191e-15,3.2862601528904634e-14,-9.999999995535802e-05,0.0,0.0,0.0,-26.98670000000007,55.18570000000284,-9.999999999532604e-05,4.263256414560601e-13,71.76840000000067,-4.190009039999999,28.198800000016647,67.57839095999853,95.77719096001698
2,-2.4424906541753444e-15,2.486899575160351e-14,-3.1974423109204515e-14,0.0,0.0,0.0,-32.13850000000006,27.378499999993057,2.5757174171303632e-14,-1.5631940186722204e-13,79.518999999991,-4.166556480000004,-4.760000000007878,75.35244351999202,70.59244351998233
3,3.552713678800501e-15,-1.3500311979441906e-13,6.572520305780927e-14,0.0,0.0,0.0,-25.8185,48.99629999999416,1.0658141036401504e-14,9.999999974752428e-05,47.856599999999894,-4.0459327200000015,23.17789999998715,43.810667279995926,66.98856727998671
4,-1.7763568394002505e-15,-9.999999995535802e-05,1.8651746813702633e-14,0.0,0.0,0.0,-30.66999999999999,74.54090000000473,7.105427357601002e-15,4.547473508864641e-13,47.949399999997546,-4.282187759999996,43.87079999998184,43.667212240004034,87.5380122399786
5,-1.5987211554602254e-14,-2.5757174171303632e-14,7.460698725481053e-14,0.0,0.0,0.0,-33.353800000000035,59.54190000000959,3.0198066269804264e-14,-6.963318810448982e-13,49.60739999999923,-4.341577680000007,26.188100000011715,45.265822319998456,71.45392232001198
6,-2.7977620220553945e-14,-7.283063041541028e-14,-2.6645352591003757e-14,0.0,0.0,0.0,-28.25659999999999,51.30160000000268,2.486899575160351e-14,-9.999999980436768e-05,57.84130000000829,-4.007729520000007,23.04489999999176,53.83357047999933,76.87847048000017
7,2.8421709430404014e-14,-2.398081733190338e-14,-3.108624468950438e-14,0.0,0.0,0.0,-23.389799999999948,67.98480000000582,-9.99999999979906e-05,5.258016244624741e-13,79.5931999999887,-4.126746960000002,44.594900000017965,75.46645303999895,120.06135304000604
8,-9.999999999354968e-05,1.4210854715202006e-13,7.105427357601003e-14,0.0,0.0,0.0,-28.514600000000065,66.30620000000685,-1.0658141036401504e-14,5.258016244624741e-13,35.568900000002884,-3.947407919999992,37.791500000010416,31.621492080005808,69.41299208001442
9,8.881784197001252e-16,0.00010000000014276368,-5.950795411990839e-14,0.0,0.0,0.0,-26.66300000000001,57.41080000001008,1.8651746813702633e-14,-0.00010000000021648248,49.20579999999661,-4.072560480000002,30.747800000020533,45.13323952000516,75.8810395200166
10,-3.463895836830488e-14,0.0001000000000015433,6.838973831690964e-14,0.0,0.0,0.0,-25.32900000000001,85.02289999999878,5.3290705182007506e-15,-0.00010000000018806075,23.286299999995972,-3.991182480000002,59.69389999999676,19.29511752000591,78.98901751999178
11,8.881784197001252e-16,9.947598300641404e-14,-4.263256414560601e-14,0.0,0.0,0.0,-27.67589999999995,73.33960000000084,9.999999997400977e-05,-3.836930773104541e-13,52.75299999999674,-4.250625119999993,45.66380000000992,48.50237487999858,94.1661748800067
12,-0.00010000000002374776,-1.0835776720341528e-13,4.085620730620577e-14,0.0,0.0,0.0,-29.38640000000002,49.429599999997514,3.108624468950438e-14,0.00010000000067122983,59.003099999999435,-4.141947600000004,20.043200000000773,54.861152400000016,74.90435239999898
13,8.881784197001252e-16,-5.3290705182007514e-14,2.0428103653102883e-14,0.0,0.0,0.0,-32.238099999999946,54.53220000000309,-1.9539925233402755e-14,-3.9790393202565615e-13,20.284600000000797,-4.104973440000006,22.29409999999593,16.179626560003904,38.473726559998006
14,-1.5099033134902132e-14,0.00010000000000065512,2.3092638912203256e-14,0.0,0.0,0.0,-29.51049999999995,56.239300000011674,1.3322676295501878e-14,-4.263256414560601e-13,23.22160000000589,-4.037806080000001,26.728899999998063,19.183793920007453,45.9126939200037
15,1.199040866595169e-14,-4.440892098500625e-15,4.440892098500625e-15,0.0,0.0,0.0,-30.579600000000013,81.49190000000353,1.8651746813702633e-14,-0.00010000000017384991,33.99529999999732,-4.15833192,50.912200000007964,29.836968079989877,80.74916808000512
16,-3.5527136788005016e-14,5.595524044110789e-14,-5.1514348342607263e-14,0.0,0.0,0.0,-27.94719999999998,88.57749999999672,1.2434497875801752e-14,-5.115907697472721e-13,30.57399999999916,-4.175141039999997,60.630300000000474,26.398858960000968,87.02915895999962
17,2.9309887850104126e-14,-4.263256414560601e-14,0.0001000000000637158,0.0,0.0,0.0,-29.214599999999965,83.36200000000159,4.263256414560601e-14,-4.831690603168681e-13,28.35599999999525,-4.0533732,54.14749999998918,24.30262680000327,78.45012679998517
18,-0.0001000000000388468,0.00010000000010990108,9.999999994647625e-05,0.0,0.0,0.0,-23.96380000000001,88.1841000000001,-3.5527136788005016e-14,4.263256414560601e-13,35.70979999999995,-3.97686672,64.22040000001182,31.73293328000455,95.95333328001092
19,2.5757174171303632e-14,-1.6875389974302383e-14,-4.440892098500626e-14,0.0,0.0,0.0,-30.966900000000013,66.50010000000775,9.999999998022702e-05,2.273736754432321e-13,40.476000000012654,-4.093696799999999,35.53330000002133,36.38230320000704,71.91560320003383
20,-1.6875389974302383e-14,-7.105427357601002e-15,9.999999995180532e-05,0.0,0.0,0.0,-25.62179999999993,62.94990000000182,-4.440892098500625e-15,9.947598300641404e-14,73.21990000000066,-4.207489199999993,37.32820000000787,69.01241080000247,106.3406108000085
21,0.00010000000001042508,-2.3092638912203256e-14,3.7303493627405266e-14,0.0,0.0,0.0,-29.164699999999925,67.922400000002,5.3290705182007514e-14,-0.00010000000054333212,66.32789999999125,-4.165154640000004,38.75769999998232,62.16274535999497,100.92044535997366
22,-9.769962616701378e-15,1.77635683940025e-14,-0.00010000000006016309,0.0,0.0,0.0,-30.070399999999974,61.29069999998829,-4.440892098500626e-14,8.526512829121202e-14,67.21450000000749,-4.167282960000003,31.220199999989386,63.04721704001316,94.26741703999708
23,0.00010000000002374776,-7.638334409421077e-14,-7.105427357601002e-15,0.0,0.0,0.0,-29.035799999999927,14.647100000006752,-2.131628207280301e-14,6.536993168992923e-13,57.851200000000404,-4.182657839999999,-14.38859999999795,53.66854215999679,39.27994216000248
24,-3.2862601528904634e-14,1.3322676295501878e-14,9.999999998733243e-05,0.0,0.0,0.0,-33.179999999999964,50.5575999999949,1.0658141036401504e-14,-9.999999933540948e-05,44.36020000000312,-4.150364400000004,17.377599999991318,40.209835600001895,57.58743559999503
25,-3.7747582837255316e-14,-6.838973831690964e-14,7.638334409421077e-14,0.0,0.0,0.0,-32.55720000000001,66.87990000000481,0.00010000000003440591,-1.4210854715202004e-14,43.7069999999944,-4.337161920000002,34.32279999999474,39.36983807999229,73.69263807998884
26,-1.5099033134902132e-14,-9.99999999073964e-05,2.3092638912203256e-14,0.0,0.0,0.0,-29.045000000000048,84.44209999999765,-1.0658141036401504e-14,-4.973799150320701e-13,27.829200000003627,-4.035973679999997,55.396999999997995,23.793226320001732,79.19022632000154
27,-2.664535259100376e-15,8.348877145181177e-14,-0.0001000000000264123,0.0,0.0,0.0,-29.842099999999935,71.33520000000637,-3.463895836830488e-14,3.410605131648481e-13,51.96139999999714,-4.066696800000004,41.49300000000289,47.894703199993685,89.38770319999838
28,9.999999999310559e-05,-3.7303493627405266e-14,8.348877145181177e-14,0.0,0.0,0.0,-22.566800000000054,69.01400000001064,1.3322676295501878e-14,0.00010000000028753675,43.839700000005045,-4.067775360000005,46.447400000001956,39.771924640003476,86.21932464000727
29,1.5099033134902132e-14,6.661338147750938e-14,-8.970602038971265e-14,0.0,0.0,0.0,-19.922599999999946,81.81799999999194,-2.7533531010703882e-14,-1.4210854715202006e-13,55.72200000000144,-4.1588294400000025,61.89539999999003,51.56317055999338,113.45857055999252
30,-0.00010000000002730047,-5.861977570020828e-14,-1.4210854715202004e-14,0.0,0.0,0.0,-28.35440000000005,58.303100000003326,-9.99999999891088e-05,-1.9895196601282808e-13,67.48190000000318,-4.332171600000003,29.948500000022094,63.149728399995816,93.09822840002519
31,-0.00010000000004950492,5.5067062021407764e-14,1.0658141036401504e-14,0.0,0.0,0.0,-27.342800000000047,63.16099999998964,9.999999998466792e-05,5.40012479177676e-13,72.33909999999847,-4.2968592,35.818199999971775,68.04224079999685,103.86044079997043
32,0.00010000000000331967,0.00010000000007792663,-3.3750779948604765e-14,0.0,0.0,0.0,-28.205099999999966,74.75970000001023,9.999999997045704e-05,6.536993168992923e-13,71.90659999999937,-4.3879824,46.554900000010825,67.51861759999898,114.07351760000981
33,-1.909583602355269e-14,-8.615330671091216e-14,1.2434497875801752e-14,0.0,0.0,0.0,-25.03619999999998,70.06609999999903,6.2172489379008774e-15,-1.4210854715202004e-14,82.94020000001059,-4.164611040000011,45.029900000006045,78.775588960005,123.8054889600165
34,2.6645352591003757e-14,-2.3092638912203256e-14,9.999999994114715e-05,0.0,0.0,0.0,-24.1393,92.49890000001251,0.0,-9.999999959120488e-05,44.040699999997514,-4.172068800000006,68.35960000001657,39.86863119999365,108.22823120001387
35,-2.6645352591003757e-14,-3.907985046680551e-14,5.684341886080803e-14,0.0,0.0,0.0,-33.008799999999994,67.92969999999369,4.440892098500625e-15,5.6843418860808e-13,61.915900000000235,-4.416718319999997,34.92089999997211,57.49918167999754,92.42008167997145
36,1.7763568394002505e-15,9.947598300641404e-14,8.526512829121202e-14,0.0,0.0,0.0,-29.050299999999925,54.581299999990165,-9.999999995979893e-05,5.54223333892878e-13,73.10600000000191,-4.329927359999998,25.530899999983422,68.77607264000237,94.30697263998579
37,-2.486899575160351e-14,1.2256862191861728e-13,0.00010000000007881482,0.0,0.0,0.0,-31.451200000000053,95.1202000000016,-2.664535259100376e-15,0.00010000000035859101,69.9599999999989,-4.34599272,63.66920000001773,65.61400727999164,129.28320728001663
38,1.1102230246251564e-14,-0.00010000000010190746,2.398081733190338e-14,0.0,0.0,0.0,-27.155599999999986,64.99870000000506,-1.8651746813702633e-14,1.5631940186722204e-13,49.880500000001405,-4.189651920000001,37.84299999998473,45.6908480800037,83.53384807998479
39,4.263256414560601e-14,-1.5987211554602254e-14,-9.999999996779252e-05,0.0,0.0,0.0,-29.089800000000032,62.8541000000067,3.552713678800501e-15,0.00010000000017384991,59.19870000000642,-4.143419280000002,33.764300000019304,55.055280719995864,88.81958072002605
40,8.88178419700125e-15,6.927791673660977e-14,-6.750155989720953e-14,0.0,0.0,0.0,-23.562299999999983,52.47639999999611,9.999999997312159e-05,2.1316282072803006e-13,82.25440000000538,-4.171438800000002,28.91419999999309,78.08296119999281,106.99716119999864
41,7.105427357601002e-15,-1.6342482922482307e-13,-4.973799150320702e-14,0.0,0.0,0.0,-26.99389999999996,25.739899999992762,8.881784197001252e-16,4.68958205601666e-13,160.80580000000367,-4.3240168799999985,-1.2539999999943203,156.48178312000084,155.22778312001014
42,4.440892098500626e-16,-1.7763568394002505e-15,-9.9999999940259e-05,0.0,0.0,0.0,-30.186200000000035,18.83890000000172,1.4210854715202004e-14,-6.963318810448982e-13,120.9191000000043,-4.146310799999998,-11.347399999999167,116.77278920000305,105.42538920000568
43,1.1546319456101628e-14,5.3290705182007506e-15,7.105427357601003e-14,0.0,0.0,0.0,-29.203500000000016,24.447599999994374,1.7763568394002505e-15,-4.547473508864641e-13,101.30990000000284,-4.0291631999999975,-4.755900000004027,97.28073680000207,92.52483679999807
44,1.3322676295501878e-14,-3.9968028886505635e-14,1.5099033134902132e-14,0.0,0.0,0.0,-30.34030000000009,79.73540000000612,-9.99999999979906e-05,-2.842170943040401e-13,44.384099999999435,-4.3367551199999985,49.39500000002682,40.04734488000511,89.44234488002647
45,-5.3290705182007506e-15,6.039613253960853e-14,3.1974423109204515e-14,0.0,0.0,0.0,-31.19569999999998,62.47739999998906,9.999999996956889e-05,1.9895196601282808e-13,76.05950000000342,-4.184705520000003,31.28179999996716,71.8747944799935,103.15659447996977
46,9.999999997001296e-05,-1.0125233984581426e-13,-8.171241461241153e-14,0.0,0.0,0.0,-28.595799999999965,99.38230000000065,0.00010000000004684041,1.9895196601282808e-13,36.52630000000881,-4.201292159999999,70.7866999999844,32.32500784000381,103.11170783999364
47,-1.77635683940025e-14,0.00010000000000864871,-8.79296635503124e-14,0.0,0.0,0.0,-30.37889999999999,98.3878999999983,-2.664535259100376e-15,9.99999995485723e-05,59.57170000000312,-4.365197280000004,68.00920000000072,55.206502720010974,123.2157027200026
48,-7.105427357601002e-15,-6.661338147750938e-14,6.750155989720953e-14,0.0,0.0,0.0,-30.426300000000023,59.315900000003396,5.3290705182007506e-15,-6.963318810448982e-13,60.28559999998722,-4.352004719999994,28.889599999998023,55.933595279981674,84.82319527998695
49,-2.131628207280301e-14,-7.105427357601002e-15,3.0198066269804264e-14,0.0,0.0,0.0,-25.53960000000001,75.42849999999773,-3.552713678800501e-15,7.105427357601003e-14,58.81750000000918,-4.189761360000005,49.888900000004845,54.62773864000781,104.51663864001448
50,-9.999999998600018e-05,4.263256414560601e-14,2.0428103653102883e-14,0.0,0.0,0.0,-29.558500000000077,70.13559999999369,-5.3290705182007506e-15,-1.5631940186722204e-13,46.45090000000261,-4.357149839999994,40.57699999998563,42.093750160008454,82.67075015998681
51,-0.00010000000002508004,8.526512829121202e-14,-1.9539925233402755e-14,0.0,0.0,0.0,-28.06020000000005,62.17970000000876,9.999999998733243e-05,2.415845301584341e-13,36.36749999999846,-4.332205440000006,34.11950000000966,32.03529456000054,66.15479456000654
52,9.999999996779252e-05,1.1546319456101628e-13,-3.552713678800501e-15,0.0,0.0,0.0,-29.939900000000037,56.30769999999262,-9.999999997134523e-05,-4.263256414560601e-14,53.05760000001218,-4.259178720000001,26.36780000000498,48.79842128002071,75.1662212800166
53,-1.1546319456101628e-14,7.638334409421077e-14,0.00010000000007437393,0.0,0.0,0.0,-25.74110000000001,97.06930000000973,-2.8421709430404014e-14,-3.2684965844964614e-13,47.275499999990856,-4.2592298400000015,71.32830000000689,43.01627015999692,114.34457015999836
54,-1.7763568394002505e-15,9.999999999621424e-05,-0.00010000000001575417,0.0,0.0,0.0,-25.513000000000048,-11.70969999999923,2.9309887850104126e-14,9.999999987542196e-05,154.3959999999899,-4.31395776,-37.222600000002906,150.08204223998726,112.85944223998615
55,1.6875389974302383e-14,1.0658141036401504e-14,4.618527782440651e-14,0.0,0.0,0.0,-29.053099999999922,59.48689999999032,9.999999996068709e-05,0.00010000000006016309,72.71209999999968,-4.3045084799999955,30.43400000000368,68.4075915199996,98.84159152000328
56,0.00010000000002574616,4.973799150320702e-14,3.1974423109204515e-14,0.0,0.0,0.0,-27.593900000000037,-23.56490000000091,3.8191672047105385e-14,-1.2789769243681806e-13,124.21949999999006,-4.151961359999993,-51.158700000001566,120.06753863999823,68.90883863998756
57,-0.00010000000003973496,-2.486899575160351e-14,-2.3092638912203256e-14,0.0,0.0,0.0,-30.168899999999933,79.878699999997,9.99999999811152e-05,-2.273736754432321e-13,52.00159999999516,-4.36401647999999,49.70980000001243,47.63758351998562,97.34738352000713
58,-7.105427357601002e-15,6.927791673660977e-14,-9.769962616701378e-14,0.0,0.0,0.0,-31.024200000000025,45.63310000000766,-2.486899575160351e-14,7.247535904753023e-13,101.53030000000432,-4.5106056000000025,14.608900000006713,97.01969440001369,111.62859440001131
59,1.9984014443252815e-14,2.486899575160351e-14,1.0658141036401504e-14,0.0,0.0,0.0,-31.514500000000023,52.27229999999769,2.5757174171303632e-14,1.4210854715202006e-13,109.47350000000247,-4.334392800000002,20.757799999987785,105.13910720000193,125.89690719998971
60,-1.9539925233402755e-14,1.127986593019159e-13,8.79296635503124e-14,0.0,0.0,0.0,-26.57929999999999,33.89009999999523,-4.440892098500626e-14,-0.00010000000038701272,69.34729999999774,-4.101531839999994,7.310700000004082,65.24576815999446,72.55646816000217
61,9.999999996068709e-05,-9.999999994292352e-05,-0.00010000000005305765,0.0,0.0,0.0,-29.402699999999943,73.06649999999239,-3.9968028886505635e-14,-5.54223333892878e-13,50.896100000007344,-4.306517280000004,43.663700000008475,46.58958272000935,90.25328272001602
