FRAMES,1,2,3,4,5,6,7,8,9,10
189,50,50,50,50,50,50,50,50,50,50
190,50,50,50,50,50,50,50,50,50,50
191,50,50,50,50,50,50,50,50,50,50
192,50,50,50,50,50,50,50,50,50,50
193,50,50,50,50,50,50,50,50,50,50
194,50,50,50,50,50,50,50,50,50,50
195,50,50,50,50,50,50,50,50,50,50
196,50,50,50,50,50,50,50,50,50,50
197,50,50,50,50,50,50,50,50,50,50
198,50,50,50,50,50,50,50,50,50,50
199,50,50,50,50,50,50,50,50,50,50
200,50,50,50,50,50,50,50,50,50,50
201,50,50,50,50,50,50,50,50,50,50
202,50,50,50,50,50,50,50,50,50,50
203,50,50,50,50,50,50,50,50,50,50
204,50,50,50,50,50,50,50,50,50,50
205,50,50,50,50,50,50,50,50,50,50
206,50,50,50,50,50,50,50,50,50,50
207,50,50,50,50,50,50,50,50,50,50
208,50,50,50,50,50,50,50,50,50,50
209,50,50,50,50,50,50,50,50,50,50
210,50,50,50,50,50,50,50,50,50,50
211,50,50,50,50,50,50,50,50,50,50
212,50,50,50,50,50,50,50,50,50,50
213,50,50,50,50,50,50,50,50,50,50
214,50,50,50,50,50,50,50,50,50,50
215,50,50,50,50,50,50,50,50,50,50
216,50,50,50,50,50,50,50,50,50,50
217,50,50,50,50,50,50,50,50,50,50
218,50,50,50,50,50,50,50,50,50,50
219,50,50,50,50,50,50,50,50,50,50
220,50,50,50,50,50,50,50,50,50,50
221,50,50,50,50,50,50,50,50,50,50
222,50,50,50,50,50,50,50,50,50,50
223,50,50,50,50,50,50,50,50,50,50
224,50,50,50,50,50,50,50,50,50,50
225,50,50,50,50,50,50,50,50,50,50
226,50,50,50,50,50,50,50,50,50,50
227,50,50,50,50,50,50,50,50,50,50
228,50,50,50,50,50,50,50,50,50,50
229,50,50,50,50,50,50,50,50,50,50
230,50,50,50,50,50,50,50,50,50,50
231,50,50,50,50,50,50,50,50,50,50
232,50,50,50,50,50,50,50,50,50,50
233,50,50,50,50,50,50,50,50,50,50
234,50,50,50,50,50,50,50,50,50,50
235,50,50,50,50,50,50,50,50,50,50
236,50,50,50,50,50,50,50,50,50,50
237,50,50,50,50,50,50,50,50,50,50
238,50,50,50,50,50,50,50,50,50,50
239,50,50,50,50,50,50,50,50,50,50
240,50,50,50,50,50,50,50,50,50,50
241,50,50,50,50,50,50,50,50,50,50
242,50,50,50,50,50,50,50,50,50,50
243,50,50,50,50,50,50,50,50,50,50
244,50,50,50,50,50,50,50,50,50,50
245,50,50,50,50,50,50,50,50,50,50
246,50,50,50,50,50,50,50,50,50,50
247,50,50,50,50,50,50,50,50,50,50
248,50,50,50,50,50,50,50,50,50,50
249,50,50,50,50,50,50,50,50,50,50
250,50,50,50,50,50,50,50,50,50,50
251,50,50,50,50,50,50,50,50,50,50
252,50,50,50,50,50,50,50,50,50,50
253,50,50,50,50,50,50,50,50,50,50
254,50,50,50,50,50,50,50,50,50,50
255,50,50,50,50,50,50,50,50,50,50
256,50,50,50,50,50,50,50,50,50,50
257,50,50,50,50,50,50,50,50,50,50
258,50,50,50,50,50,50,50,50,50,50
259,50,50,50,50,50,50,50,50,50,50
260,50,50,50,50,50,50,50,50,50,50
261,50,50,50,50,50,50,50,50,50,50
262,50,50,50,50,50,50,50,50,50,50
263,50,50,50,50,50,50,50,50,50,50
264,50,50,50,50,50,50,50,50,50,50
265,50,50,50,50,50,50,50,50,50,50
266,50,50,50,50,50,50,50,50,50,50
267,50,50,50,50,50,50,50,50,50,50
268,50,50,50,50,50,50,50,50,50,50
269,50,50,50,50,50,50,50,50,50,50
270,50,50,50,50,50,50,50,50,50,50
271,50,50,50,50,50,50,50,50,50,50
272,50,50,50,50,50,50,50,50,50,50
273,50,50,50,50,50,50,50,50,50,50
274,50,50,50,50,50,50,50,50,50,50
275,50,50,50,50,50,50,50,50,50,50
276,50,50,50,50,50,50,50,50,50,50
277,50,50,50,50,50,50,50,50,50,50
278,50,50,50,50,50,50,50,50,50,50
279,50,50,50,50,50,50,50,50,50,50
280,50,50,50,50,50,50,50,50,50,50
281,50,50,50,50,50,50,50,50,50,50
282,50,50,50,50,50,50,50,50,50,50
283,50,50,50,50,50,50,50,50,50,50
284,50,50,50,50,50,50,50,50,50,50
285,50,50,50,50,50,50,50,50,50,50
286,50,50,50,50,50,50,50,50,50,50
287,50,50,50,50,50,50,50,50,50,50
288,50,50,50,50,50,50,50,50,50,50
289,50,50,50,50,50,50,50,50,50,50
290,50,50,50,50,50,50,50,50,50,50
291,50,50,50,50,50,50,50,50,50,50
292,50,50,50,50,50,50,50,50,50,50
293,50,50,50,50,50,50,50,50,50,50
294,50,50,50,50,50,50,50,50,50,50
295,50,50,50,50,50,50,50,50,50,50
296,50,50,50,50,50,50,50,50,50,50
297,50,50,50,50,50,50,50,50,50,50
298,50,50,50,50,50,50,50,50,50,50
299,50,50,50,50,50,50,50,50,50,50
300,50,50,50,50,50,50,50,50,50,50
301,50,50,50,50,50,50,50,50,50,50
302,50,50,50,50,50,50,50,50,50,50
303,50,50,50,50,50,50,50,50,50,50
304,50,50,50,50,50,50,50,50,50,50
305,50,50,50,50,50,50,50,50,50,50
306,50,50,50,50,50,50,50,50,50,50
307,50,50,50,50,50,50,50,50,50,50
308,50,50,50,50,50,50,50,50,50,50
309,50,50,50,50,50,50,50,50,50,50
310,50,50,50,50,50,50,50,50,50,50
311,50,50,50,50,50,50,50,50,50,50
312,50,50,50,50,50,50,50,50,50,50
313,50,50,50,50,50,50,50,50,50,50
314,50,50,50,50,50,50,50,50,50,50
315,50,50,50,50,50,50,50,50,50,50
316,50,50,50,50,50,50,50,50,50,50
317,50,50,50,50,50,50,50,50,50,50
318,50,50,50,50,50,50,50,50,50,50
319,50,50,50,50,50,50,50,50,50,50
320,50,50,50,50,50,50,50,50,50,50
321,50,50,50,50,50,50,50,50,50,50
322,50,50,50,50,50,50,50,50,50,50
323,50,50,50,50,50,50,50,50,50,50
324,50,50,50,50,50,50,50,50,50,50
325,50,50,50,50,50,50,50,50,50,50
326,50,50,50,50,50,50,50,50,50,50
327,50,50,50,50,50,50,50,50,50,50
328,50,50,50,50,50,50,50,50,50,50
329,50,50,50,50,50,50,50,50,50,50
330,50,50,50,50,50,50,50,50,50,50
331,50,50,50,50,50,50,50,50,50,50
332,50,50,50,50,50,50,50,50,50,50
333,50,50,50,50,50,50,50,50,50,50
334,50,50,50,50,50,50,50,50,50,50
335,50,50,50,50,50,50,50,50,50,50
336,50,50,50,50,50,50,50,50,50,50
337,50,50,50,50,50,50,50,50,50,50
338,50,50,50,50,50,50,50,50,50,50
339,50,50,50,50,50,50,50,50,50,50
340,50,50,50,50,50,50,50,50,50,50
341,50,50,50,50,50,50,50,50,50,50
342,50,50,50,50,50,50,50,50,50,50
343,50,50,50,50,50,50,50,50,50,50
344,50,50,50,50,50,50,50,50,50,50
345,50,50,50,50,50,50,50,50,50,50
346,50,50,50,50,50,50,50,50,50,50
347,50,50,50,50,50,50,50,50,50,50
348,50,50,50,50,50,50,50,50,50,50
349,50,50,50,50,50,50,50,50,50,50
350,50,50,50,50,50,50,50,50,50,50
351,50,50,50,50,50,50,50,50,50,50
352,50,50,50,50,50,50,50,50,50,50
353,50,50,50,50,50,50,50,50,50,50
354,50,50,50,50,50,50,50,50,50,50
355,50,50,50,50,50,50,50,50,50,50
356,50,50,50,50,50,50,50,50,50,50
357,50,50,50,50,50,50,50,50,50,50
358,50,50,50,50,50,50,50,50,50,50
359,50,50,50,50,50,50,50,50,50,50
360,50,50,50,50,50,50,50,50,50,50
361,50,50,50,50,50,50,50,50,50,50
362,50,50,50,50,50,50,50,50,50,50
363,50,50,50,50,50,50,50,50,50,50
364,50,50,50,50,50,50,50,50,50,50
365,50,50,50,50,50,50,50,50,50,50
366,50,50,50,50,50,50,50,50,50,50
367,50,50,50,50,50,50,50,50,50,50
368,50,50,50,50,50,50,50,50,50,50
369,50,50,50,50,50,50,50,50,50,50
370,50,50,50,50,50,50,50,50,50,50
371,50,50,50,50,50,50,50,50,50,50
372,50,50,50,50,50,50,50,50,50,50
373,50,50,50,50,50,50,50,50,50,50
374,50,50,50,50,50,50,50,50,50,50
375,50,50,50,50,50,50,50,50,50,50
376,50,50,50,50,50,50,50,50,50,50
377,50,50,50,50,50,50,50,50,50,50
378,50,50,50,50,50,50,50,50,50,50
379,50,50,50,50,50,50,50,50,50,50
380,50,50,50,50,50,50,50,50,50,50
381,50,50,50,50,50,50,50,50,50,50
382,50,50,50,50,50,50,50,50,50,50
383,50,50,50,50,50,50,50,50,50,50
384,50,50,50,50,50,50,50,50,50,50
385,50,50,50,50,50,50,50,50,50,50
386,50,50,50,50,50,50,50,50,50,50
387,50,50,50,50,50,50,50,50,50,50
388,50,50,50,50,50,50,50,50,50,50
389,50,50,50,50,50,50,50,50,50,50
390,50,50,50,50,50,50,50,50,50,50
391,50,50,50,50,50,50,50,50,50,50
392,50,50,50,50,50,50,50,50,50,50
393,50,50,50,50,50,50,50,50,50,50
394,50,50,50,50,50,50,50,50,50,50
395,50,50,50,50,50,50,50,50,50,50
396,50,50,50,50,50,50,50,50,50,50
397,50,50,50,50,50,50,50,50,50,50
398,50,50,50,50,50,50,50,50,50,50
399,50,50,50,50,50,50,50,50,50,50
400,50,50,50,50,50,50,50,50,50,50
401,50,50,50,50,50,50,50,50,50,50
402,50,50,50,50,50,50,50,50,50,50
403,50,50,50,50,50,50,50,50,50,50
404,50,50,50,50,50,50,50,50,50,50
405,50,50,50,50,50,50,50,50,50,50
406,50,50,50,50,50,50,50,50,50,50
407,50,50,50,50,50,50,50,50,50,50
408,50,50,50,50,50,50,50,50,50,50
409,50,50,50,50,50,50,50,50,50,50
410,50,50,50,50,50,50,50,50,50,50
411,50,50,50,50,50,50,50,50,50,50
412,50,50,50,50,50,50,50,50,50,50
413,50,50,50,50,50,50,50,50,50,50
414,50,50,50,50,50,50,50,50,50,50
415,50,50,50,50,50,50,50,50,50,50
416,50,50,50,50,50,50,50,50,50,50
417,50,50,50,50,50,50,50,50,50,50
418,50,50,50,50,50,50,50,50,50,50
419,50,50,50,50,50,50,50,50,50,50
420,50,50,50,50,50,50,50,50,50,50
421,50,50,50,50,50,50,50,50,50,50
422,50,50,50,50,50,50,50,50,50,50
423,50,50,50,50,50,50,50,50,50,50
424,50,50,50,50,50,50,50,50,50,50
425,50,50,50,50,50,50,50,50,50,50
426,50,50,50,50,50,50,50,50,50,50
427,50,50,50,50,50,50,50,50,50,50
428,50,50,50,50,50,50,50,50,50,50
429,50,50,50,50,50,50,50,50,50,50
430,50,50,50,50,50,50,50,50,50,50
431,50,50,50,50,50,50,50,50,50,50
432,50,50,50,50,50,50,50,50,50,50
433,50,50,50,50,50,50,50,50,50,50
434,50,50,50,50,50,50,50,50,50,50
435,50,50,50,50,50,50,50,50,50,50
436,50,50,50,50,50,50,50,50,50,50
437,50,50,50,50,50,50,50,50,50,50
438,50,50,50,50,50,50,50,50,50,50
439,50,50,50,50,50,50,50,50,50,50
440,50,50,50,50,50,50,50,50,50,50
441,50,50,50,50,50,50,50,50,50,50
442,50,50,50,50,50,50,50,50,50,50
443,50,50,50,50,50,50,50,50,50,50
444,50,50,50,50,50,50,50,50,50,50
445,50,50,50,50,50,50,50,50,50,50
446,50,50,50,50,50,50,50,50,50,50
447,50,50,50,50,50,50,50,50,50,50
448,50,50,50,50,50,50,50,50,50,50
449,50,50,50,50,50,50,50,50,50,50
450,50,50,50,50,50,50,50,50,50,50
451,50,50,50,50,50,50,50,50,50,50
452,50,50,50,50,50,50,50,50,50,50
453,50,50,50,50,50,50,50,50,50,50
454,50,50,50,50,50,50,50,50,50,50
455,50,50,50,50,50,50,50,50,50,50
456,50,50,50,50,50,50,50,50,50,50
457,50,50,50,50,50,50,50,50,50,50
458,50,50,50,50,50,50,50,50,50,50
459,50,50,50,50,50,50,50,50,50,50
460,50,50,50,50,50,50,50,50,50,50
461,50,50,50,50,50,50,50,50,50,50
462,50,50,50,50,50,50,50,50,50,50
463,50,50,50,50,50,50,50,50,50,50
464,50,50,50,50,50,50,50,50,50,50
465,50,50,50,50,50,50,50,50,50,50
466,50,50,50,50,50,50,50,50,50,50
467,50,50,50,50,50,50,50,50,50,50
468,50,50,50,50,50,50,50,50,50,50
469,50,50,50,50,50,50,50,50,50,50
470,50,50,50,50,50,50,50,50,50,50
471,50,50,50,50,50,50,50,50,50,50
472,50,50,50,50,50,50,50,50,50,50
473,50,50,50,50,50,50,50,50,50,50
474,50,50,50,50,50,50,50,50,50,50
475,50,50,50,50,50,50,50,50,50,50
476,50,50,50,50,50,50,50,50,50,50
477,50,50,50,50,50,50,50,50,50,50
478,50,50,50,50,50,50,50,50,50,50
479,50,50,50,50,50,50,50,50,50,50
480,50,50,50,50,50,50,50,50,50,50
481,50,50,50,50,50,50,50,50,50,50
482,50,50,50,50,50,50,50,50,50,50
483,50,50,50,50,50,50,50,50,50,50
484,50,50,50,50,50,50,50,50,50,50
485,50,50,50,50,50,50,50,50,50,50
486,50,50,50,50,50,50,50,50,50,50
487,50,50,50,50,50,50,50,50,50,50
488,50,50,50,50,50,50,50,50,50,50
489,50,50,50,50,50,50,50,50,50,50
490,50,50,50,50,50,50,50,50,50,50
491,50,50,50,50,50,50,50,50,50,50
492,50,50,50,50,50,50,50,50,50,50
493,50,50,50,50,50,50,50,50,50,50
494,50,50,50,50,50,50,50,50,50,50
495,50,50,50,50,50,50,50,50,50,50
496,50,50,50,50,50,50,50,50,50,50
497,50,50,50,50,50,50,50,50,50,50
498,50,50,50,50,50,50,50,50,50,50
499,50,50,50,50,50,50,50,50,50,50
500,50,50,50,50,50,50,50,50,50,50
501,50,50,50,50,50,50,50,50,50,50
502,50,50,50,50,50,50,50,50,50,50
503,50,50,50,50,50,50,50,50,50,50
504,50,50,50,50,50,50,50,50,50,50
505,50,50,50,50,50,50,50,50,50,50
506,50,50,50,50,50,50,50,50,50,50
507,50,50,50,50,50,50,50,50,50,50
508,50,50,50,50,50,50,50,50,50,50
509,50,50,50,50,50,50,50,50,50,50
510,50,50,50,50,50,50,50,50,50,50
511,50,50,50,50,50,50,50,50,50,50
512,50,50,50,50,50,50,50,50,50,50
513,50,50,50,50,50,50,50,50,50,50
514,50,50,50,50,50,50,50,50,50,50
515,50,50,50,50,50,50,50,50,50,50
516,50,50,50,50,50,50,50,50,50,50
517,50,50,50,50,50,50,50,50,50,50
518,50,50,50,50,50,50,50,50,50,50
519,50,50,50,50,50,50,50,50,50,50
520,50,50,50,50,50,50,50,50,50,50
521,50,50,50,50,50,50,50,50,50,50
522,50,50,50,50,50,50,50,50,50,50
523,50,50,50,50,50,50,50,50,50,50
524,50,50,50,50,50,50,50,50,50,50
525,50,50,50,50,50,50,50,50,50,50
526,50,50,50,50,50,50,50,50,50,50
527,50,50,50,50,50,50,50,50,50,50
528,50,50,50,50,50,50,50,50,50,50
529,50,50,50,50,50,50,50,50,50,50
530,50,50,50,50,50,50,50,50,50,50
531,50,50,50,50,50,50,50,50,50,50
532,50,50,50,50,50,50,50,50,50,50
533,50,50,50,50,50,50,50,50,50,50
534,50,50,50,50,50,50,50,50,50,50
535,50,50,50,50,50,50,50,50,50,50
536,50,50,50,50,50,50,50,50,50,50
537,50,50,50,50,50,50,50,50,50,50
538,50,50,50,50,50,50,50,50,50,50
539,50,50,50,50,50,50,50,50,50,50
540,50,50,50,50,50,50,50,50,50,50
541,50,50,50,50,50,50,50,50,50,50
542,50,50,50,50,50,50,50,50,50,50
543,50,50,50,50,50,50,50,50,50,50
544,50,50,50,50,50,50,50,50,50,50
545,50,50,50,50,50,50,50,50,50,50
546,50,50,50,50,50,50,50,50,50,50
547,50,50,50,50,50,50,50,50,50,50
548,50,50,50,50,50,50,50,50,50,50
549,50,50,50,50,50,50,50,50,50,50
550,50,50,50,50,50,50,50,50,50,50
551,50,50,50,50,50,50,50,50,50,50
552,50,50,50,50,50,50,50,50,50,50
553,50,50,50,50,50,50,50,50,50,50
554,50,50,50,50,50,50,50,50,50,50
555,50,50,50,50,50,50,50,50,50,50
556,50,50,50,50,50,50,50,50,50,50
557,50,50,50,50,50,50,50,50,50,50
558,50,50,50,50,50,50,50,50,50,50
559,50,50,50,50,50,50,50,50,50,50
560,50,50,50,50,50,50,50,50,50,50
561,50,50,50,50,50,50,50,50,50,50
562,50,50,50,50,50,50,50,50,50,50
563,50,50,50,50,50,50,50,50,50,50
564,50,50,50,50,50,50,50,50,50,50
565,50,50,50,50,50,50,50,50,50,50
566,50,50,50,50,50,50,50,50,50,50
567,50,50,50,50,50,50,50,50,50,50
568,50,50,50,50,50,50,50,50,50,50
569,50,50,50,50,50,50,50,50,50,50
570,50,50,50,50,50,50,50,50,50,50
571,50,50,50,50,50,50,50,50,50,50
572,50,50,50,50,50,50,50,50,50,50
573,50,50,50,50,50,50,50,50,50,50
574,50,50,50,50,50,50,50,50,50,50
575,50,50,50,50,50,50,50,50,50,50
576,50,50,50,50,50,50,50,50,50,50
577,50,50,50,50,50,50,50,50,50,50
578,50,50,50,50,50,50,50,50,50,50
579,50,50,50,50,50,50,50,50,50,50
580,50,50,50,50,50,50,50,50,50,50
581,50,50,50,50,50,50,50,50,50,50
582,50,50,50,50,50,50,50,50,50,50
583,50,50,50,50,50,50,50,50,50,50
584,50,50,50,50,50,50,50,50,50,50
585,50,50,50,50,50,50,50,50,50,50
586,50,50,50,50,50,50,50,50,50,50
587,50,50,50,50,50,50,50,50,50,50
588,50,50,50,50,50,50,50,50,50,50
589,50,50,50,50,50,50,50,50,50,50
590,50,50,50,50,50,50,50,50,50,50
591,50,50,50,50,50,50,50,50,50,50
592,50,50,50,50,50,50,50,50,50,50
593,50,50,50,50,50,50,50,50,50,50
594,50,50,50,50,50,50,50,50,50,50
595,50,50,50,50,50,50,50,50,50,50
596,50,50,50,50,50,50,50,50,50,50
597,50,50,50,50,50,50,50,50,50,50
598,50,50,50,50,50,50,50,50,50,50
599,50,50,50,50,50,50,50,50,50,50
600,50,50,50,50,50,50,50,50,50,50
601,50,50,50,50,50,50,50,50,50,50
602,50,50,50,50,50,50,50,50,50,50
603,50,50,50,50,50,50,50,50,50,50
604,50,50,50,50,50,50,50,50,50,50
605,50,50,50,50,50,50,50,50,50,50
606,50,50,50,50,50,50,50,50,50,50
607,50,50,50,50,50,50,50,50,50,50
608,50,50,50,50,50,50,50,50,50,50
609,50,50,50,50,50,50,50,50,50,50
610,50,50,50,50,50,50,50,50,50,50
611,50,50,50,50,50,50,50,50,50,50
612,50,50,50,50,50,50,50,50,50,50
613,50,50,50,50,50,50,50,50,50,50
614,50,50,50,50,50,50,50,50,50,50
615,50,50,50,50,50,50,50,50,50,50
616,50,50,50,50,50,50,50,50,50,50
617,50,50,50,50,50,50,50,50,50,50
618,50,50,50,50,50,50,50,50,50,50
619,50,50,50,50,50,50,50,50,50,50
620,50,50,50,50,50,50,50,50,50,50
621,50,50,50,50,50,50,50,50,50,50
622,50,50,50,50,50,50,50,50,50,50
623,50,50,50,50,50,50,50,50,50,50
624,50,50,50,50,50,50,50,50,50,50
625,50,50,50,50,50,50,50,50,50,50
626,50,50,50,50,50,50,50,50,50,50
627,50,50,50,50,50,50,50,50,50,50
628,50,50,50,50,50,50,50,50,50,50
629,50,50,50,50,50,50,50,50,50,50
630,50,50,50,50,50,50,50,50,50,50
631,50,50,50,50,50,50,50,50,50,50
632,50,50,50,50,50,50,50,50,50,50
633,50,50,50,50,50,50,50,50,50,50
