Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,4.9511,23.568,12.2724,0.0,0.0,0.0,-1.7827,142.8511,13.2955,-343.5337,-23.1698,3.2321332799999998,-148.3783,-19.93766672,-168.31596672
1,16.2449,19.5682,12.2188,0.0,0.0,0.0,-0.8806,141.6963,15.8352,-343.9321,-24.5421,3.22731936,-139.2493,-21.314780640000002,-160.56408064000001
2,5.1407,22.2335,17.0951,0.0,0.0,0.0,2.6469,141.6266,15.5082,-340.615,-24.7993,3.23158536,-136.36400000000003,-21.56771464,-157.93171464000002
3,5.7743,18.1256,12.8656,0.0,0.0,0.0,2.036,142.7085,13.8278,-339.3415,-24.5067,3.25484208,-144.0037,-21.25185792,-165.25555792
4,8.5312,24.1772,16.6669,0.0,0.0,0.0,-1.6489,141.6069,12.9745,-341.271,-24.7963,3.24926208,-138.9632,-21.547037919999998,-160.51023792
5,11.6178,14.4944,16.8863,0.0,0.0,0.0,0.5195,143.9773,15.5331,-340.7749,-26.3998,3.20640264,-137.7465,-23.19339736,-160.93989736
6,10.0461,16.1881,19.4757,0.0,0.0,0.0,-0.6265,141.6836,14.037,-342.0111,-24.7743,3.25018224,-141.2071,-21.52411776,-162.73121776000002
7,7.0485,26.7795,15.8593,0.0,0.0,0.0,-0.5824,140.1927,13.2194,-336.6159,-26.5481,3.2484556799999997,-134.09890000000001,-23.299644320000002,-157.39854432
8,6.2437,19.0702,14.0342,0.0,0.0,0.0,0.0024,142.8049,14.0138,-343.3777,-24.771,3.2512989599999997,-147.2085,-21.51970104,-168.72820104
9,9.0295,19.2181,14.6758,0.0,0.0,0.0,-0.5364,142.8011,13.5461,-342.0763,-25.5416,3.26409336,-143.34210000000002,-22.27750664,-165.61960664
10,7.2162,23.9442,18.1557,0.0,0.0,0.0,-1.6812,140.7733,12.6022,-340.7608,-25.0175,3.24696528,-139.75039999999998,-21.770534719999997,-161.52093471999999
11,10.3899,25.7157,12.2763,0.0,0.0,0.0,1.5482,142.4747,13.8989,-340.8987,-24.7616,3.20416632,-134.595,-21.557433680000003,-156.15243368
12,12.5415,20.2293,17.2427,0.0,0.0,0.0,-1.1484,142.4177,12.6643,-340.8732,-24.578,3.258432,-136.92610000000002,-21.319568,-158.24566800000002
13,10.8076,25.3974,18.5632,0.0,0.0,0.0,-0.8248,141.2702,12.9435,-339.1869,-25.3512,3.25014408,-131.0298,-22.10105592,-153.13085592
14,10.0162,23.8565,18.0744,0.0,0.0,0.0,-2.3218,140.1943,12.664,-337.987,-26.0251,3.26269656,-135.50340000000003,-22.76240344,-158.26580344000004
15,8.7726,19.724,20.3965,0.0,0.0,0.0,0.9609,142.7831,13.3009,-340.2,-26.4697,3.27008592,-134.26199999999997,-23.19961408,-157.46161407999995
16,12.4612,19.0502,21.6135,0.0,0.0,0.0,1.2188,143.9563,12.8999,-341.1517,-26.4171,3.23242128,-129.9518,-23.18467872,-153.13647871999999
17,6.3286,22.0044,13.6565,0.0,0.0,0.0,-1.1787,142.1307,14.4925,-342.919,-25.2125,3.2501987999999997,-145.48499999999999,-21.9623012,-167.4473012
18,6.7399,14.7539,16.6642,0.0,0.0,0.0,3.4326,141.8684,15.7308,-340.9803,-23.8684,3.2299848,-141.7905,-20.6384152,-162.4289152
19,11.0137,20.2263,17.2862,0.0,0.0,0.0,-0.4412,144.7046,13.9684,-342.8548,-26.6406,3.2356288799999997,-136.0968,-23.40497112,-159.50177112
20,20.6272,15.9897,18.4781,0.0,0.0,0.0,-0.2614,143.5636,13.8639,-341.6299,-25.4698,3.23517096,-129.36880000000002,-22.234629039999998,-151.60342904
21,9.5017,18.7689,13.9249,0.0,0.0,0.0,-1.4136,140.9856,12.2718,-339.219,-25.2115,3.25171944,-145.1797,-21.959780560000002,-167.13948056
22,7.5346,22.8115,16.5358,0.0,0.0,0.0,-1.4228,141.8727,14.1664,-342.9695,-25.2465,3.25289952,-141.47129999999996,-21.99360048,-163.46490047999995
23,14.3276,20.7612,16.334,0.0,0.0,0.0,-0.8489,142.8797,13.7037,-341.2062,-27.0586,3.2407163999999997,-134.04890000000003,-23.8178836,-157.86678360000002
24,9.5945,20.3278,14.5752,0.0,0.0,0.0,-0.452,144.3256,14.58,-342.2821,-25.5862,3.23222328,-139.331,-22.353976720000002,-161.68497671999998
25,10.303,22.7253,17.2063,0.0,0.0,0.0,-1.1407,141.0039,14.8109,-339.8449,-25.626,3.23908488,-134.9362,-22.38691512,-157.32311512
26,13.843,26.1804,13.5237,0.0,0.0,0.0,-0.9022,139.82,11.923,-336.7045,-25.7649,3.26273256,-132.3166,-22.50216744,-154.81876744000002
27,6.3861,18.8367,22.5558,0.0,0.0,0.0,-1.0957,142.3573,12.6561,-340.9969,-25.4938,3.2604134399999998,-139.30059999999997,-22.23338656,-161.53398655999996
28,7.541,18.5226,22.4367,0.0,0.0,0.0,-2.779,142.3873,13.418,-340.6397,-26.3293,3.2724972,-139.11309999999997,-23.0568028,-162.16990279999996
29,8.4903,21.2145,18.0395,0.0,0.0,0.0,-0.2588,142.6808,12.8575,-339.593,-26.5179,3.2634237600000002,-136.56920000000002,-23.254476240000002,-159.82367624000003
30,11.7939,22.4203,17.1527,0.0,0.0,0.0,0.532,140.4222,13.276,-337.2526,-26.3807,3.24625752,-131.65549999999996,-23.13444248,-154.78994247999995
31,7.1776,22.2627,16.8187,0.0,0.0,0.0,-1.6351,141.5775,14.5368,-340.3464,-25.5261,3.2364295199999997,-139.60820000000004,-22.289670479999998,-161.89787048000005
32,11.0263,17.9893,12.7291,0.0,0.0,0.0,-0.2227,145.955,15.4444,-344.8526,-26.7939,3.2269788,-141.9312,-23.5669212,-165.49812119999999
33,7.4233,14.9786,19.6305,0.0,0.0,0.0,-0.2721,141.0612,13.6353,-339.2683,-25.4559,3.24353448,-142.8115,-22.21236552,-165.02386552000002
34,8.153,21.7644,15.434,0.0,0.0,0.0,0.167,143.3745,15.3974,-341.0634,-25.7157,3.2280984,-136.7731,-22.487601599999998,-159.2607016
35,10.8507,20.2686,23.1138,0.0,0.0,0.0,0.8872,143.4801,14.51,-340.5134,-25.9786,3.24485208,-127.40300000000002,-22.73374792,-150.13674792000003
36,10.5286,20.2636,18.9885,0.0,0.0,0.0,-1.03,143.0894,14.4277,-341.5787,-26.3564,3.23057376,-135.31090000000003,-23.125826240000002,-158.43672624000004
37,7.9655,17.0718,18.3542,0.0,0.0,0.0,-1.2325,142.7686,12.9734,-340.6711,-26.5485,3.2560092,-142.77010000000004,-23.2924908,-166.06259080000004
38,10.5561,19.1211,18.218,0.0,0.0,0.0,-0.5516,141.4853,13.8178,-342.5194,-25.5087,3.2548464,-139.8727,-22.2538536,-162.12655360000002
39,5.446,20.3234,15.7009,0.0,0.0,0.0,0.2818,142.9907,15.4307,-342.8376,-24.2556,3.2187096,-142.66410000000002,-21.0368904,-163.70099040000002
40,7.4862,17.9288,16.1087,0.0,0.0,0.0,-1.6755,142.1073,15.6988,-339.3091,-25.9905,3.2228568,-141.6548,-22.767643200000002,-164.4224432
41,9.7623,20.6448,20.1061,0.0,0.0,0.0,-1.8407,141.7492,13.0485,-342.3123,-25.6391,3.2662799999999996,-138.84210000000002,-22.37282,-161.21492
42,12.267,25.2356,17.9847,0.0,0.0,0.0,-0.8235,144.6039,16.3052,-347.7378,-24.3029,3.2561244,-132.1649,-21.0467756,-153.21167559999998
43,8.4671,22.5627,20.4975,0.0,0.0,0.0,0.1776,143.9626,14.9196,-344.1546,-24.2966,3.2408337599999997,-133.5675,-21.05576624,-154.62326624000002
44,8.368,20.0756,16.4119,0.0,0.0,0.0,-0.094,143.3747,13.8887,-344.0313,-25.5445,3.23393256,-142.00639999999999,-22.31056744,-164.31696743999998
45,13.888,14.1845,15.6061,0.0,0.0,0.0,-0.212,139.9348,12.9718,-336.4649,-25.8261,3.2375836799999997,-140.0917,-22.58851632,-162.68021632
46,11.3377,17.3289,21.4846,0.0,0.0,0.0,-1.272,143.5121,14.7667,-344.3696,-26.1563,3.2253803999999997,-137.21159999999998,-22.930919600000003,-160.14251959999996
47,10.5308,18.5665,13.8858,0.0,0.0,0.0,0.857,142.1396,12.3396,-339.0691,-25.3118,3.25179288,-140.7498,-22.06000712,-162.80980712
48,8.4976,18.4612,14.896,0.0,0.0,0.0,-1.0083,142.9446,14.0436,-341.5931,-25.1021,3.24813888,-143.75839999999997,-21.85396112,-165.61236111999997
49,7.7055,15.1616,18.2589,0.0,0.0,0.0,-1.0236,142.6718,14.8999,-342.2329,-25.6801,3.2469479999999997,-144.55879999999996,-22.433152,-166.99195199999997
50,5.7064,12.4863,14.0773,0.0,0.0,0.0,1.9624,144.3797,15.2098,-341.1991,-24.4689,3.22323912,-147.37719999999996,-21.245660880000003,-168.62286087999996
51,7.8343,18.7029,11.4008,0.0,0.0,0.0,-0.1285,144.9532,14.0674,-342.33,-26.9217,3.22890624,-145.4999,-23.69279376,-169.19269376000003
52,15.0058,19.9002,16.5546,0.0,0.0,0.0,-0.4459,145.2068,14.4597,-344.592,-24.7829,3.2260053600000003,-133.9108,-21.556894640000003,-155.46769464000002
53,8.0356,25.8515,12.0278,0.0,0.0,0.0,1.1904,143.4179,14.7437,-343.7923,-25.42,3.2479696799999997,-138.52540000000002,-22.17203032,-160.69743032
54,9.5916,17.7196,17.6633,0.0,0.0,0.0,-1.6652,142.9067,13.9326,-339.105,-26.1857,3.24181368,-138.9564,-22.94388632,-161.90028632
55,9.4219,16.1894,16.558,0.0,0.0,0.0,-0.1098,144.5648,14.0403,-341.6749,-27.4423,3.2380768799999995,-141.01029999999997,-24.20422312,-165.21452311999997
56,8.8494,21.8374,17.1962,0.0,0.0,0.0,-1.1623,142.3005,15.0696,-343.4111,-25.3287,3.22270776,-139.32029999999997,-22.105992240000003,-161.42629223999998
57,7.4361,19.6145,11.9373,0.0,0.0,0.0,1.857,143.1208,15.9856,-341.2116,-26.9393,3.22078248,-141.26029999999997,-23.71851752,-164.97881751999998
58,5.75,19.1189,21.2468,0.0,0.0,0.0,-0.0601,143.554,14.3632,-340.6995,-26.9283,3.26768184,-136.7267,-23.66061816,-160.38731816
59,8.081,18.8419,13.0715,0.0,0.0,0.0,0.657,141.7482,13.6385,-341.4319,-24.9775,3.24309744,-145.3938,-21.73440256,-167.12820255999998
60,12.751,17.7165,18.8601,0.0,0.0,0.0,-0.9402,143.1317,14.1926,-343.6614,-25.8991,3.2531990399999997,-137.9497,-22.645900960000002,-160.59560096
61,4.5295,22.6939,17.4548,0.0,0.0,0.0,0.0209,143.9261,14.1668,-341.8882,-25.8899,3.21460776,-139.0962,-22.67529224,-161.77149224000001
62,11.4281,21.4369,17.3404,0.0,0.0,0.0,-0.2835,141.807,11.9168,-337.5743,-27.5948,3.2487933599999996,-133.92860000000002,-24.34600664,-158.27460664
63,9.7727,19.4949,18.0157,0.0,0.0,0.0,-0.4654,142.1724,14.1605,-343.5964,-24.8719,3.22307712,-140.4456,-21.64882288,-162.09442288000002
64,15.1388,15.885,19.7283,0.0,0.0,0.0,-2.1363,143.2685,15.6462,-343.0164,-26.1584,3.2456563199999997,-135.4859,-22.912743680000002,-158.39864368
65,6.0816,18.6648,16.1627,0.0,0.0,0.0,-1.0087,142.6421,14.0634,-340.4934,-25.3681,3.2279983199999998,-143.8875,-22.140101679999997,-166.02760167999998
66,6.0548,19.2909,13.1162,0.0,0.0,0.0,0.6382,143.594,14.2452,-341.7723,-25.3043,3.2282856,-144.83299999999997,-22.076014400000002,-166.9090144
67,7.3114,24.6465,16.3688,0.0,0.0,0.0,-0.1469,140.6997,14.848,-337.9641,-25.5323,3.24375336,-134.23659999999995,-22.28854664,-156.52514663999995
68,8.264,19.5353,15.5694,0.0,0.0,0.0,-2.0341,142.037,13.4853,-340.5393,-26.9216,3.2630299199999997,-143.68240000000003,-23.65857008,-167.34097008000003
69,7.0436,25.1412,14.3116,0.0,0.0,0.0,-2.0642,141.4556,12.835,-341.1368,-24.7307,3.2605653599999997,-142.414,-21.470134639999998,-163.88413464
70,7.1281,22.2533,18.8811,0.0,0.0,0.0,-1.3685,142.0214,12.3946,-339.3308,-26.6435,3.26973096,-138.0208,-23.37376904,-161.39456904
71,10.4735,20.7098,13.571,0.0,0.0,0.0,-1.0452,142.5038,13.3405,-340.1246,-25.905,3.24884304,-140.57119999999998,-22.65615696,-163.22735695999998
72,8.0318,13.992,14.0387,0.0,0.0,0.0,0.7854,141.8186,14.688,-337.5019,-26.0449,3.23148168,-144.14739999999998,-22.813418319999997,-166.96081832
73,10.6614,18.1177,16.3085,0.0,0.0,0.0,0.0244,144.1823,14.3906,-343.9851,-25.4254,3.23044128,-140.3002,-22.19495872,-162.49515871999998
74,13.6426,15.7312,21.2495,0.0,0.0,0.0,-0.0896,143.0031,14.5065,-342.5834,-26.0106,3.23936568,-134.5401,-22.77123432,-157.31133432000001
75,6.9656,20.7908,15.7715,0.0,0.0,0.0,-1.8605,143.1018,15.4074,-341.1663,-24.8779,3.2392836000000003,-140.98969999999997,-21.6386164,-162.6283164
76,5.8121,20.4656,20.3428,0.0,0.0,0.0,-0.5539,143.5668,15.6068,-341.898,-25.5853,3.2332068,-136.65780000000004,-22.3520932,-159.00989320000002
77,8.3502,25.6782,12.8458,0.0,0.0,0.0,0.2411,143.9361,14.1138,-341.1667,-26.1238,3.22281648,-136.0015,-22.90098352,-158.90248351999998
78,8.2731,19.3998,15.3011,0.0,0.0,0.0,-0.4439,145.3501,14.3907,-345.2826,-26.8473,3.23548344,-143.0117,-23.61181656,-166.62351655999998
79,12.13,22.2788,20.9322,0.0,0.0,0.0,-0.5364,142.5339,14.7788,-341.5717,-26.1749,3.21651648,-129.45440000000005,-22.95838352,-152.41278352000006
80,7.7219,20.0197,13.3407,0.0,0.0,0.0,-0.3244,142.4675,14.4349,-341.7934,-26.0293,3.23814168,-144.1331,-22.79115832,-166.92425832
81,8.4549,17.514,15.7198,0.0,0.0,0.0,-1.0079,139.139,11.779,-335.654,-25.8883,3.27065832,-144.05519999999999,-22.617641680000002,-166.67284167999998
82,9.3484,21.9808,20.1281,0.0,0.0,0.0,-0.5089,141.8239,12.0503,-341.2412,-25.3238,3.27375216,-136.41859999999997,-22.050047839999998,-158.46864784
83,15.7611,22.8537,22.5503,0.0,0.0,0.0,-0.7442,143.2263,18.0527,-346.4354,-24.4311,3.20178096,-124.7355,-21.22931904,-145.96481904
84,8.9825,19.4847,17.8435,0.0,0.0,0.0,0.9496,143.2255,14.582,-342.4298,-25.6847,3.2265345599999997,-137.362,-22.45816544,-159.82016543999998
85,8.7501,26.8806,17.4577,0.0,0.0,0.0,-0.2808,140.6335,11.5707,-338.2614,-26.7505,3.2706288,-133.2496,-23.479871199999998,-156.72947119999998
86,8.8139,18.1152,17.8709,0.0,0.0,0.0,0.571,141.4083,13.2356,-339.9358,-25.333,3.2535035999999997,-139.9209,-22.0794964,-162.0003964
87,8.6765,19.7527,15.1166,0.0,0.0,0.0,-0.351,142.5038,14.1727,-342.4837,-24.0323,3.23140896,-142.6124,-20.80089104,-163.41329104
