GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,378.5838,1006.8097,1713.7417,0.0,0.0,0.0,-1039.0941,-8865.2407,501.5175,5169.0632,-1632.5897,49.10803488,-1134.6189000000004,-1583.48166512,-2718.1005651200003
1,393.4618,1057.9502,1716.7189,0.0,0.0,0.0,-1008.7749,-8853.13,489.9871,5196.1466,-1691.494,49.7178936,-1007.6402999999991,-1641.7761064,-2649.416406399999
2,413.4192,1041.6324,1717.2109,0.0,0.0,0.0,-1003.1353,-8979.2246,489.5452,5194.6094,-1565.7748,50.436199439999996,-1125.9427999999998,-1515.33860056,-2641.28140056
3,372.6883,1057.3132,1700.3131,0.0,0.0,0.0,-1011.0462,-9101.0591,474.1821,5189.3273,-1441.5348,50.336270639999995,-1318.2813000000006,-1391.1985293599998,-2709.4798293600006
4,372.9411,1021.2964,1715.7806,0.0,0.0,0.0,-1010.4922,-9116.4301,483.1894,5268.8975,-1464.5908,49.23947016,-1264.8172999999988,-1415.3513298399998,-2680.1686298399986
5,372.5208,1065.2223,1709.0261,0.0,0.0,0.0,-1011.2315,-9011.8698,483.601,5223.9935,-1544.2521,50.38053408,-1168.7376000000013,-1493.87156592,-2662.609165920001
6,406.553,1021.1594,1681.366,0.0,0.0,0.0,-1006.1491,-8915.2226,490.293,5216.1408,-1626.4549,50.3967924,-1105.8594999999996,-1576.0581075999999,-2681.9176075999994
7,375.7113,1016.879,1688.9976,0.0,0.0,0.0,-1001.4049,-8901.9941,491.1289,5184.886,-1628.8666,51.795890639999996,-1145.7961999999998,-1577.0707093600001,-2722.86690936
8,414.8661,1005.7496,1706.009,0.0,0.0,0.0,-990.972,-9051.6759,488.9106,5206.2708,-1505.7364,52.6844196,-1220.8417999999992,-1453.0519804,-2673.893780399999
9,391.5337,1045.8313,1723.2,0.0,0.0,0.0,-997.739,-9063.1447,488.3344,5217.1735,-1516.2123,52.4264184,-1194.810800000001,-1463.7858815999998,-2658.5966816000014
10,387.2277,1063.467,1696.8415,0.0,0.0,0.0,-1016.7972,-8957.1798,471.4063,5203.1249,-1578.4873,51.09719184,-1151.9096000000009,-1527.39010816,-2679.2997081600006
