Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-3.375077994860476e-14,7.460698725481052e-14,1.1723955140041653e-13,0.0,0.0,0.0,-33.48340000000001,2.5171000000007098,-4.973799150320701e-14,-3.410605131648481e-13,8.680900000000015,-4.221096480000002,-30.966299999999023,4.459803519999973,-26.5064964799993
1,-4.263256414560601e-14,8.881784197001252e-14,-4.263256414560601e-14,0.0,0.0,0.0,-32.29670000000008,-3.5121000000000606,4.973799150320701e-14,-9.999999940646376e-05,14.256299999999815,-3.9973327199999975,-35.808899999999596,10.258967279999894,-25.549932720000385
2,3.375077994860476e-14,-0.00010000000004950493,-1.9895196601282805e-13,0.0,0.0,0.0,-35.42599999999996,-8.858600000000592,-1.0658141036401503e-14,2.2737367544323206e-13,20.005900000000178,-4.40110872,-44.284699999999646,15.604791280000228,-28.679908719999418
3,-2.1316282072803006e-14,6.039613253960852e-14,-0.00010000000012055921,0.0,0.0,0.0,-33.825899999999976,-4.606799999999424,1.0658141036401503e-14,0.0001000000004296453,17.11569999999998,-4.181824799999994,-38.43269999999899,12.933875200000092,-25.498824799998914
4,7.105427357601002e-15,-7.105427357601002e-15,1.4210854715202004e-14,0.0,0.0,0.0,-33.699300000000044,-2.3621999999995182,-3.197442310920451e-14,9.999999986121111e-05,14.331099999999982,-4.44468816,-36.06140000000005,9.886411839999951,-26.174988160000083
5,-0.0001000000000015433,-9.237055564881302e-14,-2.4868995751603507e-14,0.0,0.0,0.0,-33.48610000000008,-4.441700000000338,0.0,-7.389644451905042e-13,16.70560000000002,-4.123345679999998,-37.92790000000139,12.582254320000068,-25.345645680001297
6,2.1316282072803006e-14,1.0302869668521453e-13,6.927791673660977e-14,0.0,0.0,0.0,-34.69969999999996,1.0016999999997154,-1.4210854715202004e-14,5.684341886080801e-13,13.755199999999874,-4.556612159999993,-33.69799999999992,9.198587839999789,-24.499412159999906
7,-1.5987211554602254e-14,-7.460698725481052e-14,-0.00010000000005305765,0.0,0.0,0.0,-33.65369999999999,-5.240099999999529,3.197442310920451e-14,1.1368683772161603e-13,18.61659999999994,-4.338951839999996,-38.89389999999912,14.277648159999945,-24.616251839999393
8,-5.329070518200751e-15,-9.999999995713438e-05,3.907985046680551e-14,0.0,0.0,0.0,-31.36759999999997,-4.731200000000911,4.618527782440651e-14,-1.1368683772161603e-13,16.184000000000104,-4.016285280000001,-36.09890000000212,12.167714720000166,-23.931185280001728
9,-3.552713678800501e-15,-7.460698725481052e-14,3.907985046680551e-14,0.0,0.0,0.0,-28.84369999999995,-4.361400000000486,0.0001000000000015433,0.00010000000054333213,15.291400000000039,-4.345877520000004,-33.204899999999014,10.945522480000172,-22.259377519999532
10,-1.9539925233402755e-14,0.0,1.9895196601282805e-13,0.0,0.0,0.0,-31.51330000000002,-2.53620000000015,1.7763568394002505e-14,-0.00010000000025911504,14.345500000000044,-4.235028480000003,-34.049600000000055,10.110471520000218,-23.93912848000005
11,-1.4210854715202004e-14,-5.684341886080802e-14,-1.7408297026122455e-13,0.0,0.0,0.0,-31.17639999999993,1.45209999999895,2.4868995751603507e-14,0.0,8.310800000000047,-4.220732160000001,-29.724300000001648,4.090067839999975,-25.63423216000166
12,-7.105427357601002e-15,-1.1368683772161603e-13,6.217248937900877e-14,0.0,0.0,0.0,-28.328999999999954,-6.445100000001247,-9.999999999266151e-05,2.8421709430404007e-13,16.392100000000013,-4.024223280000003,-34.77420000000092,12.367876720000034,-22.406323280000635
13,-4.440892098500626e-15,9.999999993937081e-05,-1.8829382497642655e-13,0.0,0.0,0.0,-34.04849999999995,-3.629100000000676,0.00010000000001042508,-9.999999980436769e-05,15.5084000000002,-4.385823119999991,-37.67749999999975,11.122576880000317,-26.554923119999444
