Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-0.00010000000002285958,0.00010000000001042508,7.105427357601002e-15,0.0,0.0,0.0,-56.16160000000008,-10.917100000000985,0.00010000000004595222,6.536993168992922e-13,71.72569999999995,-43.255299999999906,70.7019,-67.07860000000053,99.17229999999994,32.09369999999871
1,-2.6645352591003757e-14,-2.1316282072803006e-14,-2.842170943040401e-14,0.0,0.0,0.0,-54.65550000000002,-24.691500000000737,-0.0001000000000015433,-9.999999991805453e-05,64.97169999999996,-44.36549999999998,68.41539999999998,-79.3472000000003,89.02160000000005,9.674400000000439
2,-3.552713678800501e-15,-1.2079226507921703e-13,0.00010000000008147936,0.0,0.0,0.0,-55.251499999999936,-17.271999999998933,-2.842170943040401e-14,0.00010000000010279564,64.1089000000001,-42.39050000000014,69.00980000000001,-72.52329999999988,90.72819999999999,18.20490000000101
3,-3.375077994860476e-14,-9.999999988963282e-05,0.00010000000006016307,0.0,0.0,0.0,-56.01319999999998,-19.083200000000407,-9.999999996956888e-05,-9.99999999891088e-05,62.02299999999994,-44.36550000000017,68.3639,-75.09660000000203,86.02139999999966,10.924799999997852
4,1.7763568394002505e-15,0.0,-9.999999995358166e-05,0.0,0.0,0.0,-56.19349999999995,-19.08320000000007,-9.999999996601616e-05,2.842170943040401e-14,73.77570000000014,-43.49610000000006,70.03189999999995,-75.27690000000004,100.31150000000002,25.03460000000021
5,9.999999999799059e-05,9.947598300641403e-14,2.1316282072803006e-14,0.0,0.0,0.0,-58.03779999999993,-9.861300000000693,1.0658141036401503e-14,2.842170943040401e-14,62.473199999999906,-43.4961999999999,69.05829999999997,-67.89899999999969,88.03530000000009,20.136300000000404
6,-2.1316282072803006e-14,-1.9184653865522705e-13,-7.815970093361102e-14,0.0,0.0,0.0,-52.15830000000001,-9.786500000000544,-4.263256414560601e-14,1.9895196601282805e-13,63.36800000000013,-42.55579999999998,69.75770000000001,-61.94479999999837,90.56990000000039,28.625100000002035
7,-1.7763568394002505e-14,-9.237055564881302e-14,-2.1316282072803006e-14,0.0,0.0,0.0,-57.54860000000002,-16.711599999998814,-9.999999998377973e-05,-1.4210854715202004e-13,55.99279999999996,-43.14179999999987,72.07400000000003,-74.26029999999926,84.92500000000013,10.664700000002213
8,0.00010000000000598419,1.4210854715202004e-14,-7.105427357601002e-14,0.0,0.0,0.0,-54.78059999999999,-16.89529999999871,-2.3092638912203256e-14,1.4210854715202004e-14,64.77460000000004,-42.688100000000006,68.95499999999994,-71.67579999999951,91.04149999999986,19.365699999999663
9,-0.00010000000000864873,0.0,0.00010000000000331966,0.0,0.0,0.0,-53.33980000000002,-26.107400000000723,-8.881784197001252e-15,2.842170943040401e-14,74.07599999999998,-43.55759999999987,69.10930000000005,-79.44720000000038,99.62770000000039,20.180500000000002
