,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,394.1504,1044.035,1719.2122,0.0,0.0,0.0,-566.4904,-13354.6256,468.9429,5327.7505,-1598.0614,1570.1011,-634.9812,-4967.025,-662.9414999999998,-5629.9665
1,402.1397,1003.2617,1684.3511,0.0,0.0,0.0,-557.7507,-13571.476,488.0042,5414.9689,-1649.9560000000001,1596.3627,-637.5049,-5136.501100000001,-691.0982,-5827.599300000003
2,388.5635,1071.9036,1707.019,0.0,0.0,0.0,-517.7505,-13564.9727,467.1425,5362.3619,-1749.6664,1603.4879999999998,-646.0494,-5085.732700000001,-792.2278,-5877.9605
3,377.1446,1021.4993,1705.7806,0.0,0.0,0.0,-510.8527,-13616.8191,466.3276,5328.5805,-1769.6242,1642.6724,-672.3493,-5228.3392,-799.3011,-6027.640300000001
4,403.395,1022.6018,1659.3977,0.0,0.0,0.0,-470.5126,-14182.3646,470.8045,5398.3976,-1659.2142,1654.8346,-672.8446,-5698.2806,-677.2242,-6375.5048000000015
5,404.8626,1008.9812,1694.9087,0.0,0.0,0.0,-459.4701,-13998.7546,475.3753,5360.5596,-1729.5133,1638.8971,-655.9941,-5513.537300000001,-746.6103000000003,-6260.1476
6,382.8014,1006.8998,1682.2455,0.0,0.0,0.0,-450.6569,-13925.571000000002,476.5086,5390.7062,-1777.102,1627.2642,-664.7233,-5437.0664000000015,-814.5611,-6251.627500000001
7,383.5834,1034.5297,1683.94,0.0,0.0,0.0,-543.8729,-13612.928999999998,474.4544,5391.8938,-1658.1761,1614.1523,-654.3859,-5188.400599999999,-698.4096999999998,-5886.810299999999
8,381.9526,1025.6694,1686.5759,0.0,0.0,0.0,-463.0669,-14101.874,481.3954,5379.1005,-1683.8065,1637.3521,-668.0518,-5610.2471,-714.5061999999997,-6324.7532999999985
9,385.7564,999.6339,1672.7885,0.0,0.0,0.0,-569.4691,-13555.8469,477.3252,5364.0978,-1768.1609,1601.4089999999999,-650.1922,-5225.714200000002,-816.9440999999998,-6042.658300000001
10,403.7568,1021.6043,1694.9225,0.0,0.0,0.0,-519.5958,-13770.5807,478.0396,5368.2584,-1741.3976,1641.2407,-666.1415,-5323.594900000001,-766.2983999999999,-6089.893300000002
11,393.4875,1053.4997,1702.027,0.0,0.0,0.0,-505.4787,-14029.8164,472.4095,5370.4928,-1733.9366,1672.2320000000002,-667.0751,-5543.3786,-728.7797,-6272.1583
12,367.2735,1056.5227,1679.0077,0.0,0.0,0.0,-485.256,-13868.6991,487.6231,5361.4525,-1758.7056,1650.0009,-670.7666,-5402.075599999999,-779.4713,-6181.5468999999985
13,421.194,1045.0162,1698.5247,0.0,0.0,0.0,-385.7399,-14254.9281,465.4628,5364.2878,-1753.5209,1681.2095,-680.5399,-5646.182499999999,-752.8513,-6399.033799999997
14,385.7193,1038.6564,1673.9745,0.0,0.0,0.0,-444.532,-13862.6073,464.1357,5398.0354,-1704.1846,1632.6034,-662.9222,-5346.618,-734.5034,-6081.121399999999
15,409.8887,1031.4305,1687.1851,0.0,0.0,0.0,-455.3069,-14085.2718,468.1264,5395.7669,-1786.281,1663.5569,-662.3063,-5548.1811000000025,-785.0303999999999,-6333.211500000002
16,413.4782,993.0639,1716.7303,0.0,0.0,0.0,-502.7956,-13845.6031,470.153,5406.6468,-1812.9161,1633.9973,-660.7606,-5348.326499999999,-839.6793999999999,-6188.005899999999
17,377.9814,990.5626,1700.2509,0.0,0.0,0.0,-514.3015,-13656.0897,476.8351,5360.1993,-1824.7463,1642.2424,-660.3725,-5264.5619000000015,-842.8763999999999,-6107.4383
18,387.3798,1050.2545,1691.7144,0.0,0.0,0.0,-464.4319,-14254.0135,477.8807,5408.0973,-1913.9065,1729.7353,-692.7039,-5703.118699999997,-876.8751,-6579.9937999999975
19,428.5883,1062.594,1719.5526,0.0,0.0,0.0,-477.4137,-14001.656,461.8578,5386.5298,-1978.731,1689.1475,-677.1701,-5419.947200000001,-966.7536,-6386.700800000001
20,401.4821,1009.3514,1704.4361,0.0,0.0,0.0,-479.2136,-13878.7214,479.2614,5404.621999999999,-1910.2049,1681.4694,-675.6683,-5358.782000000002,-904.4038,-6263.185800000002
21,386.4019,971.5074,1685.6714,0.0,0.0,0.0,-441.2923,-13895.962,474.4545,5426.0157,-1906.0009,1673.3093,-673.0354,-5393.2034,-905.727,-6298.9304
22,397.3361,1008.5883,1679.1131,0.0,0.0,0.0,-428.8972,-13866.0703,448.4237,5411.5154,-1890.8996,1663.245,-677.5272,-5349.990900000002,-905.1818,-6255.172700000001
23,388.096,1014.3480000000001,1712.1192,0.0,0.0,0.0,-521.5213,-13941.462,472.343,5429.6663,-1889.5081,1672.5391,-676.5924,-5446.410799999999,-893.5614,-6339.972199999997
24,385.4583,1018.6272,1687.7103,0.0,0.0,0.0,-399.6827,-14116.7976,488.7338,5396.7121,-1940.469,1673.6306,-682.4083,-5539.2386,-949.2467,-6488.4852999999985
25,398.8699,1051.6604,1673.4147,0.0,0.0,0.0,-457.6973,-13878.2015,479.4812,5372.7027,-1876.0332,1673.2573,-679.0588,-5359.769899999998,-881.8347000000001,-6241.604599999999
26,398.5493,1052.1984,1685.2758,0.0,0.0,0.0,-415.9509,-14009.6583,480.0553,5379.0215,-1936.5753,1673.2337,-683.5773,-5430.5089,-946.9189,-6377.4278
27,405.2109,1074.0751,1680.5434,0.0,0.0,0.0,-434.6486,-13986.8433,482.7803,5370.328,-1885.8614,1677.2027,-686.5423,-5408.5542,-895.2009999999998,-6303.7552
28,376.8966,997.8166,1681.3197,0.0,0.0,0.0,-464.5199,-13805.7326,490.93699999999995,5388.7789,-1918.7316,1680.1464,-683.8917,-5334.5037,-922.4769,-6256.980600000001
29,402.5604,1012.4891,1700.2748,0.0,0.0,0.0,-450.8987,-13776.7355,468.2504,5368.3871,-1990.5732,1675.3269,-682.2051,-5275.6724,-997.4514,-6273.1237999999985
30,388.0835,1001.6513,1690.6449,0.0,0.0,0.0,-480.0052,-13992.5152,476.8304,5415.5592,-1799.2913,1676.5365,-693.4856,-5499.7511,-816.2404000000001,-6315.991499999999
31,376.8283,999.0645,1671.0121,0.0,0.0,0.0,-442.5805,-14223.9817,464.0521,5361.5553,-1773.0444,1688.4671,-682.4123,-5794.0499,-766.9895999999999,-6561.0395
32,410.0217,1036.5231,1681.8655,0.0,0.0,0.0,-463.3467,-13848.0789,481.4059,5391.9613,-1840.4341,1662.4796,-674.0227,-5309.6480999999985,-851.9772,-6161.6253
33,368.3093,991.8353,1686.9275,0.0,0.0,0.0,-441.9474,-14082.8493,483.0144,5419.9856,-1845.5662,1665.8344,-668.7397,-5574.7246,-848.4715,-6423.1961
34,380.4872,1044.674,1705.6908,0.0,0.0,0.0,-451.4171,-13876.5804,458.2721,5415.4688,-1723.7079,1633.0759,-668.8769,-5323.404600000002,-759.5089,-6082.913500000002
35,379.5896,1017.6805,1699.4956,0.0,0.0,0.0,-410.0378,-14063.0497,483.2939,5413.6744,-1801.2889,1687.7158,-705.4778,-5479.353499999998,-819.0509000000002,-6298.4043999999985
