,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,392.2704,1048.2193,1713.1523,0.0,0.0,0.0,-123.6513,-16273.0126,492.0519,5309.4452,-1978.3731,1948.0397,-719.8837,-7441.524799999999,-750.2171,-8191.7419
1,434.9173,1077.1356,1745.9982,0.0,0.0,0.0,-211.668,-15940.3174,486.3286,5276.094,-2040.0615,1973.1861,-722.7192,-7131.5117,-789.5946000000001,-7921.106300000001
2,405.219,1080.4576,1736.5689,0.0,0.0,0.0,-213.7824,-15856.0556,494.1266,5265.0588,-1993.5935,1955.3824,-725.4753,-7088.4070999999985,-763.6863999999998,-7852.093499999999
3,386.874,1065.1262,1743.9856,0.0,0.0,0.0,-286.8013,-15987.1336,484.5819,5281.9844,-2003.7441,1942.1902,-712.275,-7311.3828,-773.8288999999999,-8085.211699999999
4,443.684,1022.2327,1706.9304,0.0,0.0,0.0,-348.649,-15619.0339,481.8492,5291.3328,-1956.5935,1953.2325,-727.5493,-7021.6538,-730.9102999999999,-7752.564099999999
5,401.0925,1063.7281,1728.8377,0.0,0.0,0.0,-300.6224,-15686.4275,496.4541,5282.5893,-2042.664,1950.4873,-707.7918,-7014.3481999999985,-799.9685,-7814.3166999999985
6,404.0384,1062.9323,1754.4836,0.0,0.0,0.0,-238.8558,-15761.313,477.3235,5283.7053,-2145.5334,2009.6537,-738.5365,-7017.6857,-874.4161999999997,-7892.1019000000015
7,399.3588,1058.6716,1727.1015,0.0,0.0,0.0,-152.1378,-16260.1794,488.9918,5310.5081,-2040.7048,2006.4927,-729.5053,-7427.685400000001,-763.7174,-8191.402800000003
8,402.1798,1082.4053,1725.7491,0.0,0.0,0.0,-212.4155,-15762.6135,497.246,5256.4731,-2208.1116,1972.8649,-725.5987,-7010.9757,-960.8454000000003,-7971.821099999999
9,405.3853,1078.2944,1723.9867,0.0,0.0,0.0,-223.1312,-15487.5218,476.2415,5283.0088,-2262.7949,1968.7258,-729.9621,-6743.736300000001,-1024.0312,-7767.767500000001
10,417.9039,1043.8547,1748.9935,0.0,0.0,0.0,-319.8042,-15832.9538,478.6569,5298.8554,-1986.8275,1951.9284,-700.7739,-7164.4936,-735.6730000000001,-7900.1666
11,431.0034,1095.8219,1739.1109,0.0,0.0,0.0,-314.7656,-15749.1301,489.694,5339.2788,-1980.8898,1945.1716,-714.6644,-6968.986700000001,-750.3826,-7719.369300000002
12,413.1497,1084.8544,1734.3357,0.0,0.0,0.0,-176.00799999999998,-16094.5072,484.45,5288.6695,-1998.776,1978.2655,-732.6389999999999,-7265.0558999999985,-753.1495000000001,-8018.2054
13,395.5119,1044.7802,1741.5379,0.0,0.0,0.0,-224.9436,-16033.6083,476.7743,5262.8359,-1972.4197,1955.2453,-724.4659,-7337.111700000001,-741.6402999999998,-8078.752000000001
14,379.3759,1079.4175,1712.0273,0.0,0.0,0.0,-184.0644,-16248.1858,479.1578,5271.7536,-1957.6144,1977.0559,-721.2346,-7510.5180999999975,-701.7930999999999,-8212.311199999998
15,407.6626,1017.0692,1727.017,0.0,0.0,0.0,-167.139,-16141.4903,480.3863,5270.6148,-2126.529,1979.7586,-730.3344,-7405.879399999999,-877.1048000000002,-8282.984199999999
16,411.4726,1039.0945,1741.3761,0.0,0.0,0.0,-179.3879,-15868.4032,495.80699999999996,5314.688,-2145.5995,2001.8953,-743.7436,-7045.3529,-887.4477999999998,-7932.8007
17,384.1279,1031.6191,1696.7213,0.0,0.0,0.0,-248.4074,-15721.5352,492.0999,5330.6872,-2159.1385,1988.7361,-738.3506,-7034.687200000002,-908.753,-7943.440200000001
18,378.2337,1043.7193,1716.3469,0.0,0.0,0.0,-248.5816,-15928.7394,490.2838,5321.6633,-2224.2103,2020.8283,-729.7245,-7227.074,-933.1065000000003,-8160.180500000001
19,409.7375,1065.1566,1734.3755,0.0,0.0,0.0,-287.0835,-15671.267,464.2062,5322.773,-2146.0303,1992.3697,-732.1871,-6962.1017,-885.8476999999998,-7847.949399999998
20,383.6969,1055.4607,1733.842,0.0,0.0,0.0,-206.0019,-16056.418,485.6652,5328.3058,-2108.4038,1994.151,-727.9017,-7275.4493,-842.1545,-8117.603800000001
21,388.0294,1036.2521,1738.6491,0.0,0.0,0.0,-180.3829,-16055.5566,514.4596,5369.4547,-2110.6147,1970.8284,-728.3354,-7189.0946,-868.1217,-8057.2163
22,435.835,1044.5517,1729.9417,0.0,0.0,0.0,-201.8331,-15621.5776,476.4705,5311.1908,-2175.9039,1969.8503,-729.2184,-6825.420999999999,-935.2719999999997,-7760.692999999998
23,401.418,1076.8091,1720.9252,0.0,0.0,0.0,-163.2434,-16059.4524,485.1357,5348.1844,-2139.097,1981.1242,-733.2947,-7190.223399999999,-891.2675000000003,-8081.490899999999
24,417.2276,1014.6007,1763.1739,0.0,0.0,0.0,-242.3234,-15951.4263,472.7051,5331.9269,-2110.3915,1980.8312,-733.7453,-7194.1155,-863.3056000000001,-8057.4211
25,411.3262,1042.8492,1742.1962,0.0,0.0,0.0,-200.3605,-16167.4168,482.2444,5335.2474,-2142.6401,2011.9831,-742.1289999999999,-7353.9139,-872.7860000000003,-8226.699900000001
26,418.0416,1043.1129,1731.342,0.0,0.0,0.0,-148.1281,-16313.068000000001,491.9253,5285.6255,-1956.2957,1966.7791,-724.3837,-7491.148799999999,-713.9002999999999,-8205.0491
27,424.9171,1059.4841,1736.2998,0.0,0.0,0.0,-141.3567,-16044.652,485.608,5282.210999999999,-2096.2371,1975.1329,-728.8515,-7197.488699999999,-849.9556999999998,-8047.444399999998
28,440.2688,1049.0319,1710.5897,0.0,0.0,0.0,-226.34599999999998,-15833.2671,471.5002,5285.1739,-1969.0748,1965.6403,-729.8274,-7103.048599999997,-733.2619000000002,-7836.310499999999
29,410.0422,1040.9975,1701.2874,0.0,0.0,0.0,-239.7043,-15735.8474,508.7766,5285.0093,-2121.7569,1963.9346,-734.9475,-7029.438700000002,-892.7697999999997,-7922.2085000000025
30,399.8372,1028.8695,1736.2528,0.0,0.0,0.0,-208.2034,-16028.3855,487.1498,5288.8985,-2047.7006,1973.1625,-722.8165,-7295.5811,-797.3546,-8092.935699999999
31,389.9742,1063.0196,1726.0357,0.0,0.0,0.0,-218.2372,-15941.1657,490.3578,5269.4273,-2159.8172,1984.7151,-743.9457,-7220.5883,-919.0478,-8139.636100000002
32,383.5135,1080.1136,1733.1838,0.0,0.0,0.0,-258.5181,-15683.1194,474.6759,5281.0629,-2107.9984,1989.7142,-736.0552,-6989.0878,-854.3394000000002,-7843.427199999999
33,398.2302,1115.6876,1743.4145,0.0,0.0,0.0,-203.4333,-16064.3292,502.1501,5293.3318,-2027.1698,1989.5725,-735.9208,-7214.9483,-773.5180999999999,-7988.466399999998
34,394.1542,1033.3445,1708.6515,0.0,0.0,0.0,-204.6471,-15649.2361,486.1257,5282.8545,-2048.8157,1959.1671,-729.1251,-6948.752799999998,-818.7737000000003,-7767.5265
35,380.711,1039.9773,1713.0689,0.0,0.0,0.0,-255.8932,-15896.8736,483.9237,5261.8499,-2078.271,1979.6122,-731.5189,-7273.236000000003,-830.1777000000003,-8103.413700000003
36,389.8982,1050.2748,1706.6595,0.0,0.0,0.0,-221.5202,-15619.1084,509.0103,5274.6822,-2078.3518,1967.6248,-718.0336,-6910.1036,-828.7605999999997,-7738.864199999999
37,372.3939,1088.6693,1717.1255,0.0,0.0,0.0,-196.1856,-15816.4614,488.7545,5286.5469,-2116.6888,1984.8758,-724.6795,-7059.156899999999,-856.4924999999997,-7915.6493999999975
38,396.287,1049.8236,1715.3862,0.0,0.0,0.0,-240.5975,-15648.2114,475.5067,5262.6004,-2047.5433,1973.1531,-733.592,-6989.204999999999,-807.9822,-7797.1871999999985
39,402.2871,1058.9189999999999,1712.2979,0.0,0.0,0.0,-188.6052,-15523.8384,483.1568,5286.1991,-2133.0107,1949.1879,-729.4587,-6769.583700000001,-913.2815,-7682.865200000002
40,392.9743,1063.8557,1706.4679,0.0,0.0,0.0,-216.9589,-15982.2348,485.0402,5285.4686,-2189.4979,2000.7329,-731.5589,-7265.3870000000015,-920.3239,-8185.710900000001
41,392.681,1047.6317,1736.0998,0.0,0.0,0.0,-296.3705,-15608.2204,479.7149,5259.2917,-2081.6549,1970.011,-727.0259,-6989.1718,-838.6698,-7827.841599999999
42,380.712,1089.6768,1712.559,0.0,0.0,0.0,-327.8286,-15552.5749,484.1442,5304.5784,-1991.1037,1959.6112,-724.9843,-6908.733099999998,-756.4767999999997,-7665.209899999997
43,427.1989,1101.5981,1747.1507,0.0,0.0,0.0,-240.8945,-15796.9653,481.9496,5273.4832,-2060.4733,1952.9489999999998,-723.9334,-7006.4793,-831.4577,-7837.937
44,414.73199999999997,1110.5587,1724.9129,0.0,0.0,0.0,-246.8525,-15469.663999999999,483.5148,5259.8141,-2338.6124,2001.229,-736.2554,-6722.984,-1073.6388,-7796.6228
45,398.2442,1110.7073,1714.2841,0.0,0.0,0.0,-173.396,-15894.7511,475.778,5268.2224,-2164.1395,1976.059,-724.5422,-7100.9111,-912.6227000000003,-8013.5338
46,425.8162,1035.8682,1720.5844,0.0,0.0,0.0,-269.9977,-15767.9423,493.9533,5280.6053,-2031.9027,1973.9422,-727.2337,-7081.112600000001,-785.1942000000001,-7866.306800000001
47,403.6634,1029.922,1734.6377,0.0,0.0,0.0,-156.9937,-16126.9124,494.6545,5294.0365,-2033.1403,1995.4126,-738.716,-7326.9919999999975,-776.4436999999998,-8103.435699999997
48,414.425,1089.2859,1737.0469,0.0,0.0,0.0,-236.1273,-15892.9308,481.7731,5250.5331,-2197.5304,2010.92,-739.0267,-7155.994099999999,-925.6371,-8081.6312
49,375.2681,1015.8723,1741.6470000000002,0.0,0.0,0.0,-234.7498,-15546.2351,500.1253,5290.1094,-2243.2834,1984.4222,-731.0262,-6857.9628,-989.8873999999997,-7847.8502
50,377.1873,1070.4971,1705.8970000000002,0.0,0.0,0.0,-253.0853,-15742.9411,490.3997,5261.201,-2159.0432,1998.3704,-739.2103,-7090.8443,-899.8831,-7990.727400000002
51,393.0881,1027.6514,1758.3312,0.0,0.0,0.0,-256.2586,-15629.1902,492.1884,5307.2771,-2121.8634,1970.4315,-725.1495,-6906.912599999999,-876.5814000000003,-7783.493999999999
52,390.5202,1072.675,1756.9664,0.0,0.0,0.0,-336.9083,-15598.4273,497.235,5274.6772,-2153.7862,1960.6744,-724.9707,-6943.2617999999975,-918.0825,-7861.344299999999
53,416.4415,1086.4814,1705.0584,0.0,0.0,0.0,-214.048,-16194.4285,481.0468,5276.7739,-1993.9184,2019.1321,-743.7801,-7442.674500000001,-718.5663999999998,-8161.2409000000025
54,394.3113,1137.2192,1734.979,0.0,0.0,0.0,-261.3243,-15716.5043,479.1905,5264.5681,-2090.2682,1951.5409,-718.5348,-6967.5605,-857.2621,-7824.8226
55,403.9107,1060.0551,1705.1175,0.0,0.0,0.0,-210.0774,-15969.1991,484.694,5277.4218,-2186.9997,2020.3133,-754.6176,-7248.0774,-921.304,-8169.3814
56,389.5357,1058.397,1758.9782,0.0,0.0,0.0,-240.3195,-15887.9232,485.7596,5322.6886,-2106.9947,2020.3747,-755.2986,-7112.8836,-841.9186000000002,-7954.8022
57,381.3476,1076.4927,1719.0388,0.0,0.0,0.0,-142.9617,-16326.1453,488.1153,5361.2185,-2291.6873,2032.3337,-750.5880000000001,-7442.8941,-1009.9416,-8452.835700000001
58,371.8689,1078.3751,1751.2311,0.0,0.0,0.0,-166.0024,-16099.2446,484.2709,5306.1507,-2130.1319,2010.0034,-743.5079,-7273.3503,-863.6363999999996,-8136.9867
59,372.2391,1038.1576,1753.8848,0.0,0.0,0.0,-186.0482,-16045.2862,483.5192,5300.0375,-2000.2620000000002,2005.0327,-742.4378,-7283.4962,-737.6671,-8021.1633
60,377.3812,1095.6706,1727.7663,0.0,0.0,0.0,-252.5741,-15674.4654,481.5881,5269.0793,-2091.5214,1989.6481,-729.7191,-6975.553999999997,-831.5924,-7807.146399999998
61,403.305,1057.0229,1736.3626,0.0,0.0,0.0,-212.9048,-16287.0746,502.7887,5349.7133,-2077.7887,1998.6964,-725.0406,-7450.7869,-804.1329000000002,-8254.9198
62,377.3509,1057.7739,1727.4525,0.0,0.0,0.0,-256.4376,-15815.8571,486.1379,5281.2623,-2020.0712,1969.9117,-726.9801,-7142.3172,-777.1396,-7919.456799999999
63,402.7553,1088.4375,1712.9988,0.0,0.0,0.0,-218.8302,-15833.5001,483.8801,5293.986,-2107.0698,1992.1051,-734.9548,-7070.272599999998,-849.9195000000003,-7920.1921
64,431.0362,1095.3596,1733.9034,0.0,0.0,0.0,-156.7545,-16194.268999999998,475.6329,5297.4217,-2093.8347,1990.9285,-737.1716,-7317.669699999998,-840.0777999999998,-8157.747499999998
65,421.2708,1045.3776,1728.9185,0.0,0.0,0.0,-191.9439,-16068.157,488.3359,5288.1682,-2104.6275,2011.7374,-742.6364,-7288.029899999998,-835.5265,-8123.5564
66,411.7444,1081.2795,1743.1584,0.0,0.0,0.0,-269.5801,-16114.1088,469.8476,5255.887,-2081.6348,2008.3024,-729.3845,-7421.772000000003,-802.7168999999997,-8224.4889
67,401.4562,1067.1223,1711.5822,0.0,0.0,0.0,-123.6254,-16207.2643,479.1428,5320.3477,-2149.416,1999.3485,-730.9918,-7351.238499999998,-881.0593000000001,-8232.2978
68,396.4499,1053.4222,1722.6884,0.0,0.0,0.0,-183.1182,-16037.4241,496.434,5290.8624,-2102.016,1982.7307,-731.3995,-7260.6854,-850.6848,-8111.3701999999985
69,394.9396,1048.3926,1729.84,0.0,0.0,0.0,-120.8273,-16210.6666,502.1426,5288.9593,-2040.7420000000002,2004.3901,-735.2977,-7367.219800000002,-771.6495999999999,-8138.8694
70,385.9844,1042.5063,1722.4736,0.0,0.0,0.0,-144.9545,-16242.412,506.3164,5309.8342,-2061.8612,2007.9385,-733.6006,-7420.2516,-787.5232999999997,-8207.7749
71,403.689,1017.3788,1738.2342,0.0,0.0,0.0,-244.6109,-16080.2385,490.76099999999997,5285.5101,-2105.1143,2017.8185,-742.6429,-7389.276299999999,-829.9387000000003,-8219.214999999998
72,422.8154,1092.095,1713.1812,0.0,0.0,0.0,-159.5509,-16322.5316,478.6879,5269.2201,-2053.0123,2028.3694,-760.5704,-7506.0829,-785.2132999999997,-8291.2962
73,401.8907,1092.3714,1719.632,0.0,0.0,0.0,-151.4926,-16160.757,485.3688,5309.4576,-2188.0259,2047.0143,-757.1008,-7303.5291,-898.1124000000002,-8201.6415
74,394.0071,1024.9749,1723.4766,0.0,0.0,0.0,-163.9381,-15998.2175,476.0041,5251.7697,-2146.1562,2024.5658,-762.5768,-7291.9232,-884.1671999999999,-8176.0904
75,369.2638,1058.7866,1738.5495,0.0,0.0,0.0,-238.26,-16008.0955,480.6776,5303.3921,-2088.8685,1995.0393,-727.4468,-7295.685900000001,-821.2760000000003,-8116.9619
76,402.7777,1068.3881,1697.4257,0.0,0.0,0.0,-247.4281,-16200.4568,492.2077,5279.328,-2066.3164,2000.2321,-726.3098,-7507.757699999999,-792.3941000000003,-8300.1518
77,383.57599999999996,1068.3471,1709.8055,0.0,0.0,0.0,-169.4157,-16360.7056,477.0032,5309.8245,-2103.2821,2031.0438,-749.9334,-7581.565000000001,-822.1717,-8403.736700000001
78,402.83099999999996,1040.8916,1721.18,0.0,0.0,0.0,-194.3013,-16160.8469,503.4717,5295.0494,-2129.791,2011.0665,-732.9053,-7391.7245,-851.6298000000003,-8243.3543
79,375.9958,1042.725,1714.3878,0.0,0.0,0.0,-176.488,-16162.1792,494.9804,5276.8844,-2098.8883,1989.6717,-736.3319,-7433.6938,-845.5485,-8279.2423
