Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-3.375077994860476e-14,7.460698725481052e-14,1.1723955140041653e-13,0.0,0.0,0.0,-33.28170000000005,-11.067999999999529,-4.973799150320701e-14,-3.410605131648481e-13,35.19900000000017,-30.001599999999875,46.471299999999985,-44.34969999999964,51.66870000000027,7.319000000000159
1,-4.263256414560601e-14,8.881784197001252e-14,-4.263256414560601e-14,0.0,0.0,0.0,-33.270399999999974,-6.903599999999784,4.973799150320701e-14,-9.999999940646376e-05,31.720700000000022,-29.746400000000186,43.41080000000002,-40.17409999999978,45.38509999999997,5.210999999999956
2,-2.3092638912203256e-14,-0.00010000000004950493,-1.9895196601282805e-13,0.0,0.0,0.0,-34.30200000000005,-23.46289999999965,-1.0658141036401503e-14,2.2737367544323206e-13,42.63050000000017,-31.65530000000011,42.779000000000046,-57.764999999999816,53.75420000000021,-4.010799999999165
3,-2.1316282072803006e-14,6.039613253960852e-14,-0.00010000000012055921,0.0,0.0,0.0,-29.26379999999999,-27.87039999999965,1.0658141036401503e-14,0.0001000000004296453,40.04850000000002,-29.10379999999997,42.23959999999991,-57.1341999999982,53.18430000000008,-3.9498999999983653
4,7.105427357601002e-15,-7.105427357601002e-15,1.4210854715202004e-14,0.0,0.0,0.0,-35.24499999999994,-11.537099999999498,-3.197442310920451e-14,9.999999986121111e-05,29.092099999999892,-31.938799999999894,43.98320000000004,-46.7819999999997,41.13650000000004,-5.645500000000112
5,-2.6645352591003757e-14,-9.237055564881302e-14,-2.4868995751603507e-14,0.0,0.0,0.0,-25.511900000000082,-32.43969999999993,0.0,-7.389644451905042e-13,43.58959999999995,-30.889899999999983,42.59900000000009,-57.95160000000112,55.29870000000017,-2.6529000000007272
6,-3.552713678800501e-14,1.0302869668521453e-13,6.927791673660977e-14,0.0,0.0,0.0,-33.51489999999996,-16.70660000000052,-1.4210854715202004e-14,5.684341886080801e-13,36.26470000000003,-31.669399999999882,44.2692,-50.22149999999925,48.86450000000015,-1.3569999999986635
7,-9.999999999088516e-05,-7.460698725481052e-14,-0.00010000000005305765,0.0,0.0,0.0,-31.00300000000008,-23.5309000000002,3.197442310920451e-14,1.1368683772161603e-13,47.68940000000011,-30.573300000000202,43.543299999999995,-54.53409999999985,60.65939999999979,6.125299999999953
8,-5.329070518200751e-15,-9.999999995713438e-05,3.907985046680551e-14,0.0,0.0,0.0,-28.519100000000027,-27.22910000000121,4.618527782440651e-14,-1.1368683772161603e-13,43.32570000000017,-29.01879999999999,43.7061,-55.74830000000145,58.013000000000176,2.2646999999984985
9,-3.552713678800501e-15,-7.460698725481052e-14,3.907985046680551e-14,0.0,0.0,0.0,-29.443599999999996,-21.58350000000135,0.0001000000000015433,0.00010000000054333213,33.80490000000007,-30.715000000000003,43.11509999999999,-51.02690000000095,46.205000000000055,-4.821900000001364
10,-1.9539925233402755e-14,0.0,1.9895196601282805e-13,0.0,0.0,0.0,-32.32559999999996,-13.64650000000043,1.7763568394002505e-14,-0.00010000000025911504,29.967899999999943,-29.35420000000004,41.67959999999998,-45.97219999999993,42.293299999999995,-3.6788999999997145
11,-1.4210854715202004e-14,-5.684341886080802e-14,-1.7408297026122455e-13,0.0,0.0,0.0,-29.66250000000001,-10.24459999999965,2.4868995751603507e-14,0.0,21.971699999999927,-31.126099999999973,42.0488,-39.90709999999942,32.89439999999984,-7.012699999999597
12,-7.105427357601002e-15,-1.1368683772161603e-13,6.217248937900877e-14,0.0,0.0,0.0,-25.07599999999991,-34.64959999999925,-9.999999999266151e-05,2.8421709430404007e-13,45.443700000000064,-29.477099999999986,40.476299999999995,-59.72569999999831,56.44290000000019,-3.2827999999985877
13,-4.440892098500626e-15,9.999999993937081e-05,-1.8829382497642655e-13,0.0,0.0,0.0,-33.58419999999997,-21.43999999999926,0.00010000000001042508,-9.999999980436769e-05,41.87350000000005,-32.756200000000064,44.63909999999995,-55.024099999999606,53.75640000000005,-1.2676999999997633
14,0.0,-9.999999993937081e-05,0.00010000000008503207,0.0,0.0,0.0,-27.750799999999977,-18.84959999999998,-3.552713678800501e-14,2.2737367544323206e-13,34.74630000000005,-31.144999999999847,41.0256000000001,-46.60039999999978,44.626900000000305,-1.9734999999994898
15,-2.6645352591003757e-14,-2.842170943040401e-14,-2.842170943040401e-14,0.0,0.0,0.0,-30.911200000000044,-20.20899999999972,-9.99999999482526e-05,-2.2737367544323206e-13,35.16570000000005,-28.75410000000013,41.73959999999996,-51.12029999999956,48.15119999999977,-2.969099999999571
16,7.105427357601002e-15,9.237055564881302e-14,9.592326932761353e-14,0.0,0.0,0.0,-25.926799999999965,-22.064399999998784,7.105427357601002e-15,-1.7053025658242404e-13,38.0744,-29.60459999999997,41.361500000000085,-47.99119999999792,49.83130000000011,1.84010000000265
