Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,9.4181,18.6693,27.572,0.0,0.0,0.0,-2.2336,141.7394,14.1534,-343.3113,-26.385,37.4623,-36.5915,-133.9927,-25.514200000000006,-159.5069
1,11.5217,15.5447,14.9438,0.0,0.0,0.0,2.1718,145.3806,16.1661,-345.4408,-27.4608,37.0607,-36.4427,-139.71210000000005,-26.842800000000004,-166.55490000000006
2,8.4161,20.4668,18.056,0.0,0.0,0.0,-0.3817,141.7067,12.5589,-340.4313,-26.6414,37.3253,-36.4581,-139.60850000000002,-25.774200000000004,-165.38270000000003
3,9.6836,16.5401,20.8936,0.0,0.0,0.0,0.1798,142.9938,14.2381,-340.3475,-28.5654,37.1363,-36.596,-135.81850000000003,-28.0251,-163.84360000000004
4,4.8756,23.0774,14.1366,0.0,0.0,0.0,-1.1147,141.2624,12.466,-338.9298,-27.944,37.3725,-36.6936,-144.2265,-27.2651,-171.49159999999998
5,8.3249,21.6428,15.8719,0.0,0.0,0.0,-1.8016,139.384,13.0617,-338.4768,-27.9031,37.5143,-36.4883,-141.99310000000003,-26.877100000000002,-168.87020000000004
6,10.1164,18.031,18.3948,0.0,0.0,0.0,-0.0655,141.4234,12.6647,-334.8794,-29.2683,37.1835,-36.8093,-134.31459999999998,-28.894099999999998,-163.2087
7,7.4147,25.8697,15.5623,0.0,0.0,0.0,0.8999,142.6671,14.6203,-341.7529,-28.0639,37.2119,-36.4097,-134.71890000000002,-27.2617,-161.9806
8,13.8368,22.4464,18.6434,0.0,0.0,0.0,-1.1075,143.2533,13.847,-341.9154,-29.3818,37.4387,-36.4153,-130.99599999999998,-28.358400000000003,-159.3544
9,12.887,23.4326,21.671,0.0,0.0,0.0,-1.2915,140.4823,14.6934,-339.3806,-28.6811,37.3725,-36.5043,-127.50580000000002,-27.8129,-155.31870000000004
10,7.8136,17.6672,23.9985,0.0,0.0,0.0,-1.0115,139.6148,13.6917,-340.1178,-25.6111,37.2261,-36.1636,-138.34349999999998,-24.5486,-162.89209999999997
11,6.0158,15.2791,17.124,0.0,0.0,0.0,1.3981,142.5819,13.6124,-339.7177,-28.079,37.1457,-36.7465,-143.7064,-27.6798,-171.3862
12,15.2964,23.0468,18.2885,0.0,0.0,0.0,-1.7471,143.7279,14.9112,-344.158,-26.6585,37.1741,-35.96,-130.6343,-25.444399999999998,-156.0787
13,8.1824,17.5968,15.2039,0.0,0.0,0.0,0.9391,144.3792,15.063,-342.5156,-27.392,37.3064,-36.635,-141.15120000000002,-26.7206,-167.8718
14,6.3488,22.169,21.0203,0.0,0.0,0.0,-0.3373,140.467,13.3655,-337.881,-28.8043,37.2166,-36.7439,-134.84769999999997,-28.331599999999998,-163.17929999999998
